additional_prefix_drop,model,seed,split,rmse,relative_error,mean_target,pooled_rmse,n_plants,n_observations
0.25,logistic_pinn,1,val,0.541526544850962,9.95445321009888,5.4400430985157335,0.7542780327131805,116,116
0.25,logistic_pinn,1,test,1.251981925576121,17.40535133492494,7.193086203689206,1.4574481837525044,120,232
0.25,logistic_pinn,2,train,0.26746791945786114,7.988568340286108,3.3481333333412016,0.3942384087273135,141,375
0.25,logistic_pinn,2,val,0.6094292865043569,11.20265548393604,5.4400430985157335,0.8418079941638971,116,116
0.25,logistic_pinn,2,test,1.5010959315335712,20.868593661003057,7.193086203689206,1.749650624028579,120,232
0.25,logistic_pinn,3,train,0.3048828968030864,9.058015454016699,3.3658906672309628,0.4261437222817463,141,375
0.25,logistic_pinn,3,val,0.5632236669420684,10.353294206359115,5.4400430985157335,0.7577583059042157,116,116
0.25,logistic_pinn,3,test,1.1906734658966798,16.553026506008013,7.193086203689206,1.3976758156958682,120,232
0.25,latent_ode,1,train,0.3161485888890192,9.593245058062347,3.295533335962494,0.43693966505581744,141,375
0.25,latent_ode,1,val,0.5270223858004501,9.687834751607822,5.4400430985157335,0.7340939015019895,116,116
0.25,latent_ode,1,test,1.3954288054875974,19.399584072437598,7.193086203689206,1.6190177886962753,120,232
0.25,latent_ode,2,train,0.35129226159118926,10.492182557157134,3.3481333333412016,0.4765571416094983,141,375
0.25,latent_ode,2,val,0.5721188714429736,10.516807699539568,5.4400430985157335,0.7952773755518463,116,116
0.25,latent_ode,2,test,1.2943157318275709,17.99388600631172,7.193086203689206,1.5123161739206215,120,232
0.25,latent_ode,3,train,0.37551726001479946,11.156549547811917,3.3658906672309628,0.497935211443813,141,375
0.25,latent_ode,3,val,0.5118667125789258,9.409240024561276,5.4400430985157335,0.7152939718301436,116,116
0.25,latent_ode,3,test,1.1924204297994268,16.577313214845883,7.193086203689206,1.4130613747567349,120,232
0.25,phytoode,1,train,0.3156548835972186,9.578264014283697,3.295533335962494,0.43609372434816507,141,375
0.25,phytoode,1,val,0.49622057142956494,9.121629414387439,5.4400430985157335,0.6914009887459607,116,116
0.25,phytoode,1,test,1.1231851745433061,15.614788183231344,7.193086203689206,1.3154883837822273,120,232
0.25,phytoode,2,train,0.32039590459282746,9.569389050378556,3.3481333333412016,0.4516684153415567,141,375
0.25,phytoode,2,val,0.5785490033336239,10.635007716969666,5.4400430985157335,0.7820163846170979,116,116
0.25,phytoode,2,test,1.3068155639585304,18.16766165388492,7.193086203689206,1.4987385563046218,120,232
0.25,phytoode,3,train,0.4075871230369067,12.109339349760248,3.3658906672309628,0.5179803108474144,141,375
0.25,phytoode,3,val,0.5089791687953061,9.35616059612058,5.4400430985157335,0.7166085159823178,116,116
0.25,phytoode,3,test,1.2305511823878852,17.10741603175501,7.193086203689206,1.4422467492735398,120,232
0.5,logistic,1,train,0.17018443238349457,5.0688688215451325,3.3574440052606764,0.35409624131098993,141,250
0.5,logistic,1,val,0.7241981259309657,13.31236009029694,5.44004309542991,0.8900642951441001,116,116
0.5,logistic,1,test,2.0790205672352386,28.90303977861389,7.193086205325572,2.2693148580791953,120,232
0.5,logistic,2,train,0.1645438971783774,4.92423480919002,3.3415120024595857,0.3470234135837152,141,250
0.5,logistic,2,val,0.5873916536957446,10.797555149076102,5.4400430985157335,0.765800493377358,116,116
0.5,logistic,2,test,1.6115915928154954,22.404730698054735,7.193086203689206,1.818444256133866,120,232
0.5,logistic,3,train,0.17351530524018186,5.08416124205956,3.4128599975301324,0.3632822090851114,141,250
0.5,logistic,3,val,0.6771823618613382,12.448106550121937,5.440043103219621,0.919241533890807,116,116
0.5,logistic,3,test,1.8750524301794207,26.067426065427636,7.193086212168223,2.114266622437986,120,232
0.5,rf,1,train,0.054441687455785405,1.6215218294179259,3.3574440052606764,0.10021656200745786,141,250
0.5,rf,1,val,1.6271676002285074,29.910932168817997,5.44004309542991,2.4639491268504417,116,116
0.5,rf,1,test,3.402290402112874,47.29945262707831,7.193086205325572,4.006064371804372,120,232
0.5,rf,2,train,0.06323246754989455,1.8923310017546262,3.3415120024595857,0.11205054564109787,141,250
0.5,rf,2,val,1.50918914791932,27.742227783656503,5.4400430985157335,2.2660078366546665,116,116
