epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse,L_m,L_r,L_y
10,0.13469243049621582,0.16386933624744415,245.30855620755673,245.30855620755673,10,245.30855620755673,0.0001235668605659157,0.0,0.029053345322608948
20,0.12139234691858292,0.13971450924873352,123.12673668824851,123.12673668824851,20,123.12673668824851,6.087188739911653e-05,0.0,0.018261292949318886
30,0.092526376247406,0.12748968601226807,125.02496380268276,125.02496380268276,20,123.12673668824851,5.735349623137154e-05,0.0,0.03490595519542694
40,0.07851673662662506,0.10158129781484604,146.2742620361352,146.2742620361352,20,123.12673668824851,5.8379475376568735e-05,0.0,0.02300618402659893
50,0.07393674552440643,0.1060485765337944,102.89814474182278,102.89814474182278,50,102.89814474182278,0.0001000479023787193,0.0,0.03201178461313248
60,0.06240930035710335,0.06751804053783417,109.92229271704137,109.92229271704137,50,102.89814474182278,7.529738650191575e-05,0.0,0.005033441353589296
70,0.058444324880838394,0.06469889730215073,87.11742462680161,87.11742462680161,70,87.11742462680161,6.680258229607716e-05,0.0,0.006187768653035164
80,0.057361900806427,0.0630742534995079,123.9588856964457,123.9588856964457,70,87.11742462680161,6.93671390763484e-05,0.0,0.005642985459417105
90,0.0548710934817791,0.06340166926383972,77.5757890404296,77.5757890404296,90,77.5757890404296,5.901077020098455e-05,0.0,0.008471568115055561
100,0.05536479875445366,0.06245153769850731,83.30932607207805,83.30932607207805,90,77.5757890404296,6.883415335323662e-05,0.0,0.007017903495579958
110,0.06035415083169937,0.08524072915315628,88.20494080358327,88.20494080358327,90,77.5757890404296,0.00011104647273896262,0.0,0.024775531142950058
120,0.055731285363435745,0.061114318668842316,103.16954159233421,103.16954159233421,90,77.5757890404296,6.778699025744572e-05,0.0,0.005315244663506746
130,0.05584707111120224,0.06940053403377533,84.72245330816477,84.72245330816477,90,77.5757890404296,6.344325083773583e-05,0.0,0.013490019366145134
140,0.05801652371883392,0.07831661403179169,81.27560904857576,81.27560904857576,90,77.5757890404296,9.710501035442576e-05,0.0,0.020202983170747757
150,0.05400249734520912,0.05669056624174118,64.43389992552281,64.43389992552281,150,64.43389992552281,6.628128903685138e-05,0.0,0.002621787367388606
160,0.05303354561328888,0.0638517215847969,95.57900500623197,95.57900500623197,150,64.43389992552281,7.589613960590214e-05,0.0,0.010742279700934887
170,0.05323517322540283,0.05900150164961815,85.46000112846941,85.46000112846941,150,64.43389992552281,6.715075869578868e-05,0.0,0.005699176341295242
180,0.06595582515001297,0.0979606956243515,64.70833329301715,64.70833329301715,150,64.43389992552281,6.929385563125834e-05,0.0,0.03193557634949684
190,0.0590951107442379,0.08000174164772034,49.81507762110293,49.81507762110293,190,49.81507762110293,0.00010827967344084755,0.0,0.020798351615667343
200,0.059421658515930176,0.08246152102947235,68.2068700187552,68.2068700187552,190,49.81507762110293,0.00011503136192914099,0.0,0.022924834862351418
210,0.05715016648173332,0.07498103380203247,85.22352422326148,85.22352422326148,190,49.81507762110293,7.05701531842351e-05,0.0,0.017760301008820534
220,0.06704156845808029,0.10468544811010361,69.00141443573267,69.00141443573267,190,49.81507762110293,8.79735016496852e-05,0.0,0.03755590692162514
230,0.05679910257458687,0.06911661475896835,53.072651085532755,53.072651085532755,190,49.81507762110293,9.801561100175604e-05,0.0,0.012219496071338654
240,0.052374616265296936,0.061456579715013504,64.91911057809502,64.91911057809502,190,49.81507762110293,8.082784916041419e-05,0.0,0.009001134894788265
250,0.05088091641664505,0.05516615882515907,58.18205681264073,58.18205681264073,190,49.81507762110293,6.131541158538312e-05,0.0,0.0042239283211529255
260,0.05216895043849945,0.05515294522047043,63.721667273627226,63.721667273627226,190,49.81507762110293,6.433630915125832e-05,0.0,0.0029196590185165405
270,0.05072291940450668,0.06088615581393242,62.49591138055265,62.49591138055265,190,49.81507762110293,5.236758806859143e-05,0.0,0.010110870003700256
280,0.05201946198940277,0.0617770180106163,56.78036538622141,56.78036538622141,190,49.81507762110293,7.284538150997832e-05,0.0,0.009684711694717407
290,0.05109678953886032,0.054105617105960846,65.56164017813175,65.56164017813175,190,49.81507762110293,6.464071338996291e-05,0.0,0.0029441877268254757
300,0.06285998970270157,0.08762288838624954,75.30787575752198,75.30787575752198,190,49.81507762110293,5.61343040317297e-05,0.0,0.02470676228404045
310,0.05496688187122345,0.06404118239879608,54.957080292861164,54.957080292861164,190,49.81507762110293,6.44969695713371e-05,0.0,0.009009801782667637
320,0.051359690725803375,0.059233490377664566,59.196116646185516,59.196116646185516,190,49.81507762110293,5.835690535604954e-05,0.0,0.00781544204801321
330,0.05040223151445389,0.0519852340221405,58.62874409954131,58.62874409954131,190,49.81507762110293,6.492481770692393e-05,0.0,0.0015180787304416299
340,0.050246138125658035,0.056285515427589417,65.67037485386967,65.67037485386967,190,49.81507762110293,6.455166294472292e-05,0.0,0.005974826402962208
350,0.050746671855449677,0.05282671004533768,58.45549972824365,58.45549972824365,190,49.81507762110293,6.0928348830202594e-05,0.0,0.002019108273088932
360,0.06016196310520172,0.08217069506645203,82.28190165412992,82.28190165412992,190,49.81507762110293,5.263252751319669e-05,0.0,0.021956099197268486
370,0.0526750348508358,0.0690658912062645,62.933886600487234,62.933886600487234,190,49.81507762110293,9.102858894038945e-05,0.0,0.01629982888698578
380,0.05151590704917908,0.06194054335355759,63.80340561919302,63.80340561919302,190,49.81507762110293,6.657670019194484e-05,0.0,0.010358059778809547
390,0.05102582648396492,0.05658748373389244,59.6781474268958,59.6781474268958,190,49.81507762110293,6.849722558399662e-05,0.0,0.0054931603372097015
400,0.050673142075538635,0.0577898770570755,62.47411492281049,62.47411492281049,190,49.81507762110293,7.622154953423887e-05,0.0,0.0070405141450464725
410,0.05039583146572113,0.05857575684785843,60.37515839709163,60.37515839709163,190,49.81507762110293,5.733020225306973e-05,0.0,0.008122594095766544
420,0.05294286459684372,0.07234671711921692,59.08604616362035,59.08604616362035,190,49.81507762110293,5.469664392876439e-05,0.0,0.019349154084920883
430,0.05629183351993561,0.0647931918501854,56.073586735859514,56.073586735859514,190,49.81507762110293,8.289098332170397e-05,0.0,0.008418464101850986
440,0.05387987941503525,0.06597274541854858,76.51385519342244,76.51385519342244,190,49.81507762110293,7.529354479629546e-05,0.0,0.012017568573355675
450,0.05036637559533119,0.060051482170820236,64.11960738552958,64.11960738552958,190,49.81507762110293,6.945413770154119e-05,0.0,0.00961565226316452
460,0.04988754168152809,0.05954919010400772,60.35312084250748,60.35312084250748,190,49.81507762110293,5.113804218126461e-05,0.0,0.009610509499907494
470,0.0496920682489872,0.05198458954691887,69.31478820127398,69.31478820127398,190,49.81507762110293,6.41156075289473e-05,0.0,0.002228407422080636
480,0.050098080188035965,0.05670076236128807,64.14401029561758,64.14401029561758,190,49.81507762110293,5.593658715952188e-05,0.0,0.006546745542436838
490,0.04966330900788307,0.05844029039144516,69.68525630545109,69.68525630545109,190,49.81507762110293,7.691993232583627e-05,0.0,0.008700060658156872
500,0.04938039556145668,0.056653011590242386,59.048083185203076,59.048083185203076,190,49.81507762110293,7.718851702520624e-05,0.0,0.0071954261511564255
510,0.04981871321797371,0.05401528254151344,61.93734212670654,61.93734212670654,190,49.81507762110293,7.588853623019531e-05,0.0,0.004120681434869766
520,0.04958660528063774,0.05779578164219856,55.961131349397895,55.961131349397895,190,49.81507762110293,7.900712807895616e-05,0.0,0.008130168542265892
530,0.05073797330260277,0.06265074014663696,65.51164190600753,65.51164190600753,190,49.81507762110293,6.382996798492968e-05,0.0,0.011848936788737774
540,0.049077730625867844,0.05742356553673744,66.75060599634469,66.75060599634469,190,49.81507762110293,8.610051008872688e-05,0.0,0.008259735070168972
550,0.049872025847435,0.058680713176727295,54.866786267470125,54.866786267470125,190,49.81507762110293,8.655735291540623e-05,0.0,0.00872212927788496
560,0.050502948462963104,0.06275349110364914,63.678100422666375,63.678100422666375,190,49.81507762110293,6.38726050965488e-05,0.0,0.012186670675873756
570,0.04919424653053284,0.05313122272491455,58.31469917252094,58.31469917252094,190,49.81507762110293,6.853506056359038e-05,0.0,0.0038684415630996227
580,0.048714254051446915,0.05380081385374069,60.74432327509582,60.74432327509582,190,49.81507762110293,6.367991591105238e-05,0.0,0.005022880621254444
590,0.04923804849386215,0.05419087037444115,56.02075394680917,56.02075394680917,190,49.81507762110293,5.1937749958597124e-05,0.0,0.0049008834175765514
600,0.04838065430521965,0.05151241645216942,58.99293065356493,58.99293065356493,190,49.81507762110293,5.417395368567668e-05,0.0,0.003077587578445673
610,0.05107628554105759,0.061657778918743134,54.68542279711515,54.68542279711515,190,49.81507762110293,7.221196574391797e-05,0.0,0.010509279556572437
