epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.07503807544708252,9.738336302689277e-06,0.1416279375553131,0.07650304585695267,1.1987840452939273,1.1987840452939273,-1
40,0.05919027328491211,1.0794334230013192e-05,0.04319484159350395,0.059676192700862885,0.9473595451936127,1.0730717952437698,-1
60,0.05018920823931694,9.008389497466851e-06,0.039232634007930756,0.05062657594680786,0.8258294160738587,0.9906576688537995,-1
80,0.04431396722793579,1.013335622701561e-05,0.04706655815243721,0.044835299253463745,0.7210049164146185,0.8313979592273633,-1
100,0.03672025352716446,1.1109338629466947e-05,0.05586080625653267,0.03733440861105919,0.5902765737548471,0.7123703020811081,-1
120,0.03128679469227791,1.5435762179549783e-05,0.07065080851316452,0.03207048401236534,0.5070003603696823,0.606093950179716,-1
140,0.03165283426642418,1.9361703380127437e-05,0.077370785176754,0.03252335265278816,0.46314897065237165,0.5201419682589671,-1
160,0.025362594053149223,1.744971268635709e-05,0.07763482630252838,0.026226190850138664,0.4757633890174329,0.48197090667982895,-1
180,0.024366095662117004,1.771208735590335e-05,0.07772812992334366,0.025231938809156418,0.4144729151390493,0.45112842493628463,-1
200,0.023933419957756996,1.8280361473443918e-05,0.07978865504264832,0.02482270821928978,0.4269664386399091,0.43906758093213044,200
220,0.022626826539635658,1.7042992112692446e-05,0.07930370420217514,0.0235050767660141,0.44789873395487667,0.429779362577945,220
240,0.022566337138414383,1.712418452370912e-05,0.08041756600141525,0.023456133902072906,0.3993372779414058,0.4247341501787305,240
260,0.0243205688893795,1.6801546735223383e-05,0.07958895713090897,0.025200465694069862,0.40145440002158284,0.41623013730595515,260
280,0.021802818402647972,1.6969524949672632e-05,0.08015936613082886,0.02268925867974758,0.38114233235642314,0.39397800343980394,280
300,0.020344560965895653,1.7176142137032002e-05,0.08111380785703659,0.021241579204797745,0.3756448979787529,0.38608054345225296,300
320,0.019475117325782776,1.695128776191268e-05,0.08101460337638855,0.02037001959979534,0.36345077723264696,0.37341266918927435,320
340,0.01985696516931057,1.6646697986288927e-05,0.08093877881765366,0.020749587565660477,0.3848958911374211,0.37466385544960695,320
360,0.018592340871691704,1.592869739397429e-05,0.08039944618940353,0.01947597786784172,0.36647813142463564,0.3716082665982346,360
380,0.017802895978093147,1.6072419384727255e-05,0.0798390805721283,0.01868164911866188,0.3569166067391634,0.3694302097670734,380
400,0.017582904547452927,1.5922509192023426e-05,0.07898157089948654,0.01845233328640461,0.34603926139697433,0.35647799985359113,400
420,0.01694503426551819,1.578809678903781e-05,0.07878818362951279,0.017811857163906097,0.33857531630992893,0.34717706148202226,420
440,0.016864756122231483,1.5719904695288278e-05,0.07822388410568237,0.017725594341754913,0.33935152578353883,0.34132203449681403,440
460,0.016182875260710716,1.588056329637766e-05,0.07709811627864838,0.017033258453011513,0.33228281620144845,0.33673655276497205,460
480,0.015854554250836372,1.5945905033731833e-05,0.07610638439655304,0.01669534668326378,0.32576747212931517,0.33246727137143417,480
500,0.015527525916695595,1.5282033928087912e-05,0.07533758133649826,0.016357311978936195,0.32251658774912356,0.32685562535996243,500
520,0.015701748430728912,1.5691981388954446e-05,0.07458795607089996,0.01652608811855316,0.327867349088192,0.32538380298887687,520
