epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,val_rmse_normalized,selection_rmse_normalized
20,0.08292273432016373,1.89507281902479e-05,0.2718643248081207,0.08658891171216965,0.911070376060903,0.911070376060903,0.0664093866944313,0.0664093866944313
40,0.029799601063132286,6.9535631155304145e-06,0.2085990011692047,0.03223326802253723,0.47606747766584157,0.6935689268633723,0.03470132499933243,0.050555355846881866
60,0.02437136135995388,6.904397196194623e-06,0.1472860425710678,0.026189442723989487,0.3598681258074939,0.5823353265114128,0.026231367141008377,0.042447359611590706
80,0.0220456775277853,7.264393843797734e-06,0.05454859137535095,0.022954382002353668,0.3401006562821567,0.39201208658516407,0.024790484458208084,0.028574392199516296
100,0.020154723897576332,8.217171853175387e-06,0.02681339718401432,0.020833715796470642,0.31570672781579195,0.3385585033018142,0.023012371733784676,0.024678074444333713
120,0.019735325127840042,9.256104931409936e-06,0.01943383179605007,0.020392470061779022,0.3029476220794022,0.31958500205911694,0.022082339972257614,0.023295065388083458
140,0.019067350775003433,9.59599856287241e-06,0.014302710071206093,0.019690178334712982,0.2990373291391879,0.30589722634479405,0.021797312423586845,0.022297341376543045
160,0.018349964171648026,1.0865697731787805e-05,0.017267713323235512,0.01906592585146427,0.2980654224213213,0.30001679121330377,0.021726468577980995,0.02186870699127515
180,0.016222288832068443,1.2402811080391984e-05,0.022435694932937622,0.01706678606569767,0.2934061781745404,0.2968363099116832,0.021386848762631416,0.021636876588066418
200,0.01537369191646576,1.3891821254219394e-05,0.02703140489757061,0.016338597983121872,0.2877181703858077,0.2930632569938898,0.02097224071621895,0.021361852685610454
220,0.013932806439697742,1.317992700933246e-05,0.021545415744185448,0.014807256869971752,0.28432043213211,0.2884815935641527,0.020724574103951454,0.02102788786093394
240,0.013896427117288113,1.3677195966010913e-05,0.02563357912003994,0.014836622402071953,0.2826702298913151,0.28490294413641093,0.020604288205504417,0.020767034341891605
260,0.013486293144524097,1.32104705699021e-05,0.018641838803887367,0.01433323509991169,0.2823691059295088,0.28311992265097796,0.02058233879506588,0.020637067034840584
280,0.013064074330031872,1.3172259059501812e-05,0.018946951255202293,0.013912156224250793,0.2822801793012768,0.2824398383740336,0.020575856789946556,0.02058749459683895
300,0.012779084034264088,1.3022614439250901e-05,0.01652125082910061,0.013595427386462688,0.2819083740022033,0.2821858864109963,0.020548755303025246,0.020568983629345894
320,0.012769291177392006,1.3053062502876855e-05,0.01648341491818428,0.013586778193712234,0.2819175477549434,0.28203536701947446,0.02054942399263382,0.020558012028535206
340,0.012685342691838741,1.3110638974467292e-05,0.016836775466799736,0.013509241864085197,0.2818834592141211,0.2819031269904226,0.020546939224004745,0.020548372839887936
360,0.012429289519786835,1.3032282367930748e-05,0.015405801124870777,0.013234961777925491,0.2827036540377885,0.2821682203356176,0.02060672454535961,0.020567695920666058
380,0.01262541115283966,1.3013250281801447e-05,0.0137501060962677,0.013413575477898121,0.28306669444218274,0.2825512692313641,0.020633187144994736,0.02059561697145303
400,0.01246717106550932,1.2849699487560429e-05,0.011515813879668713,0.013224814087152481,0.2819401882700622,0.2825701789166778,0.020551074296236038,0.02059699532886346
420,0.012453283183276653,1.2732064533338416e-05,0.007942250929772854,0.013169308193027973,0.2831876142136753,0.2827314989753067,0.020642001181840897,0.020608754207690556
440,0.012628729455173016,1.3110425243212376e-05,0.01260426640510559,0.013410293497145176,0.2830017115641385,0.28270983801595867,0.02062845043838024,0.020607175305485725
460,0.012231674045324326,1.2713245268969331e-05,0.005320665426552296,0.012920542620122433,0.2837824260313064,0.28332391726970674,0.020685357972979546,0.020651936531066895
480,0.012383976951241493,1.2746530956064817e-05,0.005228606052696705,0.013073589652776718,0.2834528864342719,0.28341234134323895,0.020661337301135063,0.02065838190416495
500,0.011777455918490887,1.262957084691152e-05,0.004426583647727966,0.012453200295567513,0.28640698813833293,0.2845474335346371,0.02087666653096676,0.02074112060169379
520,0.011915265582501888,1.2529395462479442e-05,0.0016644388670101762,0.012558380141854286,0.2848961809426546,0.2849186851717531,0.020766541361808777,0.020768181731303532
540,0.012004968710243702,1.2642713045352139e-05,0.0039546191692352295,0.012676650658249855,0.2839206967167556,0.28507462193258104,0.020695436745882034,0.020779548212885857
560,0.012026899494230747,1.2531730135378893e-05,0.0028066933155059814,0.012681553140282631,0.28406448698602615,0.28429378821514545,0.020705917850136757,0.020722631985942524
580,0.011759315617382526,1.2064861948601902e-05,0.004575625061988831,0.012408314272761345,0.3204847197756171,0.2961566344927996,0.02336064726114273,0.021587333952387173
600,0.011541358195245266,1.2740641068376135e-05,0.004777470137923956,0.012226165272295475,0.2856096893660724,0.2967196320425719,0.020818550139665604,0.02162837175031503
620,0.011690276674926281,1.2814004548999947e-05,0.005751666612923145,0.012388493865728378,0.28558066044375296,0.29722502319514754,0.020816434174776077,0.021665210525194805
