epoch,data_loss,objective,ode,capacity_diagnostic,capacity_penalty_used,val_rmse,selection_rmse,best_epoch
20,0.07791489362716675,0.08556674420833588,7.651849591638893e-05,0.25150614976882935,False,0.795395441621542,0.795395441621542,
40,0.05412304773926735,0.055611751973629,1.4887054021528456e-05,0.33591920137405396,False,0.6849016073942185,0.7401485245078803,
60,0.046258144080638885,0.047582536935806274,1.3243941793916747e-05,0.4267071783542633,False,0.5101759447306394,0.6634909979154667,
80,0.042279038578271866,0.04279319941997528,5.141593646840192e-06,0.37508508563041687,False,0.548908709011972,0.5813287537122767,
100,0.043350230902433395,0.04379059001803398,4.4035773498762865e-06,0.3941223919391632,False,0.628041953355074,0.5623755356992285,
120,0.03947935998439789,0.03989855572581291,4.1919724935723934e-06,0.36534827947616577,False,0.5643054711669684,0.5804187111780048,
140,0.037867121398448944,0.038229797035455704,3.6267636005504755e-06,0.3854164481163025,False,0.6764001666009426,0.6229158637076616,
160,0.036150798201560974,0.03646782785654068,3.170282070641406e-06,0.39813366532325745,False,0.6253430173993111,0.622016218389074,
180,0.034549906849861145,0.0348428376019001,2.929324409706169e-06,0.4237777888774872,False,0.6588160901963711,0.6535197580655416,
200,0.03379572555422783,0.034070875495672226,2.751497504505096e-06,0.4675786793231964,False,0.7274916552305222,0.6705502542754015,200.0
220,0.029615584760904312,0.02995888516306877,3.433011670495034e-06,0.4417332410812378,False,0.7089248988628387,0.6984108814299107,200.0
240,0.030575603246688843,0.031016238033771515,4.406345851748483e-06,0.4718221127986908,False,0.7812775012254716,0.7392313517729441,200.0
260,0.027425222098827362,0.027942361310124397,5.17138687428087e-06,0.4127245843410492,False,1.0097113169282674,0.8333045723388592,200.0
280,0.0350818932056427,0.035766709595918655,6.848180419183336e-06,0.3255537450313568,False,0.7261745950877667,0.8390544710805019,200.0
300,0.02646833471953869,0.02701370045542717,5.453649009723449e-06,0.36399534344673157,False,0.7611317034959794,0.8323392051706712,200.0
320,0.02439708262681961,0.024975033476948738,5.779515049653128e-06,0.3345867693424225,False,0.8029525481462478,0.7634196155766646,200.0
340,0.02777339331805706,0.02838064730167389,6.072546057112049e-06,0.36745861172676086,False,0.7839749348312617,0.7826863954911629,200.0
360,0.027214111760258675,0.027744382619857788,5.302710633259267e-06,0.35346314311027527,False,0.7667678051888943,0.784565096055468,200.0
380,0.02625470981001854,0.02676907181739807,5.143620910530444e-06,0.3250211477279663,False,0.7942379167377949,0.7816602189193169,200.0
