epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse
20,0.09592565894126892,2.7033314836444333e-05,0.12464775890111923,0.10974210500717163,1.517963314205408,1.517963314205408
40,0.07971103489398956,1.1567311048565898e-05,0.047212570905685425,0.08501065522432327,1.2815423679947853,1.3997528411000968
60,0.07105832546949387,7.3571550274209585e-06,0.04211399704217911,0.0756375789642334,1.1179910697042943,1.3058322506348294
80,0.06527097523212433,4.695808001997648e-06,0.04073378071188927,0.06957914680242538,1.027014521792531,1.1421826531638701
100,0.06227068975567818,3.59119508175354e-06,0.04460757598280907,0.0669110044836998,0.9782820765227079,1.0410958893398445
120,0.059372544288635254,4.735547918244265e-06,0.0467856302857399,0.06428788602352142,0.9271613311320543,0.9774859764824311
140,0.056980401277542114,4.967844688508194e-06,0.05467918515205383,0.06269671022891998,0.8725885182246567,0.9260106419598063
160,0.05451110005378723,6.4019709498097654e-06,0.06096246466040611,0.06092744693160057,0.8226687851399184,0.8741395448322098
180,0.05394205451011658,6.0526708693942055e-06,0.06556351482868195,0.06080104038119316,0.8585304624214769,0.8512625885953506
200,0.05372857674956322,7.755042133794632e-06,0.06644084304571152,0.060760412365198135,0.7957007570415735,0.8256333348676562
220,0.051783740520477295,6.968220532144187e-06,0.06612035632133484,0.05874418839812279,0.7850260269567371,0.8130857488065958
240,0.05176962912082672,6.939313152543036e-06,0.06632085144519806,0.05874868109822273,0.7783926224261523,0.786373135474821
260,0.05121824890375137,7.064180863380898e-06,0.06666897982358932,0.05823835730552673,0.7687831515297294,0.7774006003042063
280,0.054187268018722534,9.13909843802685e-06,0.06815405935049057,0.061459630727767944,0.816298652149737,0.7878248087018729
300,0.050317004323005676,8.06306616141228e-06,0.06709872931241989,0.05743003264069557,0.7693839262053371,0.7848219099616012
320,0.05001096799969673,7.270726200658828e-06,0.0670345202088356,0.057077955454587936,0.7603394269645214,0.7820073351065318
340,0.05053962022066116,7.629510946571827e-06,0.06708955019712448,0.05763005092740059,0.7717954982891679,0.7671729504863422
360,0.049864087253808975,8.522091775375884e-06,0.066522516310215,0.056942444294691086,0.7643633283823729,0.7654994178786874
380,0.051004018634557724,8.526540113962255e-06,0.06612429022789001,0.058042772114276886,0.7685038283020258,0.7682208849911889
400,0.04943380877375603,7.842416380299255e-06,0.0644996166229248,0.05627588927745819,0.7692698339149356,0.7673789968664447
420,0.049258116632699966,7.478328825527569e-06,0.06404685229063034,0.05603671818971634,0.7577576115205884,0.76517709124585
440,0.04916655272245407,7.647478014405351e-06,0.06247720867395401,0.05579664930701256,0.7559671024903656,0.7609981826419632
460,0.049535490572452545,7.697805813222658e-06,0.06137537956237793,0.056057918816804886,0.7563884443640709,0.7567043861250082
480,0.04904214292764664,8.05558192951139e-06,0.0602804496884346,0.0554729662835598,0.7553678196072579,0.7559077888205648
500,0.04934974014759064,9.526133908366319e-06,0.06008389592170715,0.055834438651800156,0.7547384025156498,0.7554982221623262
520,0.04905322939157486,7.680669114051852e-06,0.058598220348358154,0.05529708415269852,0.7568535852655769,0.7556532691294948
540,0.048818547278642654,7.479008218069794e-06,0.057132720947265625,0.05490577220916748,0.7623331778049469,0.7579750551953912
560,0.04916801303625107,7.540573278674856e-06,0.056481339037418365,0.05519317463040352,0.7572851906716824,0.7588239845807354
580,0.04880184680223465,7.694397027080413e-06,0.05563969537615776,0.054750535637140274,0.7598875928521157,0.759835320442915
600,0.049037251621484756,7.681474926357623e-06,0.054807763546705246,0.054902102798223495,0.759989034742117,0.7590539394219717
620,0.048705846071243286,7.906415703473613e-06,0.05461908504366875,0.05456307530403137,0.7852421578541399,0.7683729284827908
640,0.050724051892757416,8.402481398661621e-06,0.05543763190507889,0.056687939912080765,0.7790922134369612,0.7747744686777392
660,0.04857110604643822,7.161277608247474e-06,0.05242675542831421,0.0541718453168869,0.7591576289460064,0.7744973334123691
680,0.04849204793572426,7.366295903921127e-06,0.05309726670384407,0.054170090705156326,0.7561208764612675,0.764790239614745
700,0.048763129860162735,7.2494799496780615e-06,0.05142403766512871,0.0542680099606514,0.7669413248375059,0.7607399434149266
720,0.04862365499138832,7.0291998781613074e-06,0.050633665174245834,0.054038479924201965,0.7619062864631415,0.761656162587305
740,0.04878844693303108,7.893007023085374e-06,0.051024723798036575,0.05428557097911835,0.7585200368314982,0.7624558827107152
