additional_prefix_drop,model,seed,split,rmse,relative_error,mean_target,pooled_rmse,n_plants,n_observations
0.25,latent_ode,3,val,0.5894138091935311,10.37396444684646,5.6816640563358085,0.7944718284254113,128,128
0.25,latent_ode,3,test,1.0470986541989893,14.030275351891836,7.463136880330713,1.18765243972856,136,263
0.25,latent_ode_light,1,train,0.39794112700390094,11.400347240201697,3.490605317710134,0.48993966059222693,157,413
0.25,latent_ode_light,1,val,0.5862222718860721,10.317791856349007,5.681664061921765,0.8042428632792042,128,128
0.25,latent_ode_light,1,test,1.2191412118094467,16.335506558887314,7.4631368633388,1.3947036916699693,136,263
0.25,latent_ode_light,2,train,0.35766974631503984,10.177180690579668,3.514428574959966,0.46488077181795706,157,413
0.25,latent_ode_light,2,val,0.682933302012505,12.019952169663108,5.6816640563358085,0.9456856647391351,128,128
0.25,latent_ode_light,2,test,1.7912397634496564,24.00116455281042,7.463136880330713,2.0250683819623516,136,263
0.25,latent_ode_light,3,train,0.4050953955667626,11.426428718519366,3.5452493998427075,0.5103294921317435,157,413
0.25,latent_ode_light,3,val,0.5946524353614078,10.466166768489092,5.6816640563358085,0.8368228806349132,128,128
0.25,latent_ode_light,3,test,1.5309402923548892,20.513362100991625,7.463136880330713,1.744240633347525,136,263
0.25,phytoode,1,train,0.3978165865763142,11.396779365399155,3.490605317710134,0.5099919347968628,157,413
0.25,phytoode,1,val,0.5338466980902012,9.395956752670678,5.681664061921765,0.774841208795101,128,128
0.25,phytoode,1,test,1.6650164697210836,22.309874523407863,7.4631368633388,1.884420806012861,136,263
0.25,phytoode,2,train,0.32223369377930755,9.168878721143969,3.514428574959966,0.43374541177512116,157,413
0.25,phytoode,2,val,0.5603661027417983,9.862710944990067,5.6816640563358085,0.7820584930090577,128,128
0.25,phytoode,2,test,1.6573187787902337,22.20673163798107,7.463136880330713,1.8673123901104487,136,263
0.25,phytoode,3,train,0.39353027489413334,11.10021413194776,3.5452493998427075,0.5049419392071487,157,413
0.25,phytoode,3,val,0.5466353651056999,9.621043407100585,5.6816640563358085,0.7709386439391864,128,128
0.25,phytoode,3,test,1.78233363057417,23.881829573185982,7.463136880330713,1.9970229815808003,136,263
0.5,logistic,1,train,0.1966430168977891,5.745983487278331,3.4222690916734937,0.3706459435606424,157,275
0.5,logistic,1,val,0.7168139424133042,12.61626763151563,5.6816640495378525,0.935182647971659,128,128
0.5,logistic,1,test,1.7957156756049608,24.061138140425623,7.463136885399204,2.0643986440957516,136,263
0.5,logistic,2,train,0.17999366400495437,5.22332423142273,3.4459600061229145,0.37335087120320765,157,275
0.5,logistic,2,val,0.558705224819698,9.833478700604758,5.6816640563358085,0.7497634306484365,128,128
0.5,logistic,2,test,1.5609773542693584,20.91583444467371,7.463136880330713,1.7573937233028407,136,263
0.5,logistic,3,train,0.1726989077457568,4.952577748532288,3.4870509159989793,0.37145202037596,157,275
0.5,logistic,3,val,0.721915046671066,12.706049473402603,5.681664062321186,0.9909888345607378,128,128
0.5,logistic,3,test,2.0115905277426886,26.9536866664619,7.463136871163837,2.2823015956543338,136,263
0.5,rf,1,train,0.06606255326721655,1.9303728461315086,3.4222690916734937,0.1281223105492198,157,275
0.5,rf,1,val,1.719874557063465,30.270613363761978,5.6816640495378525,2.3905314468001757,128,128
0.5,rf,1,test,3.393915674113393,45.47572590760342,7.463136885399204,4.006044992982929,136,263
0.5,rf,2,train,0.060596087410425284,1.7584675185653873,3.4459600061229145,0.108525536296285,157,275
0.5,rf,2,val,1.6344896642824256,28.76779844911374,5.6816640563358085,2.3383456194393895,128,128
0.5,rf,2,test,3.381773269148635,45.3130275295015,7.463136880330713,3.907104291089504,136,263
0.5,rf,3,train,0.07179881742377911,2.0590125912517685,3.4870509159989793,0.12959904271791856,157,275
0.5,rf,3,val,1.7733459540905556,31.211735411299085,5.681664062321186,2.502303182540433,128,128
0.5,rf,3,test,3.4681328777831775,46.47017651764359,7.463136871163837,4.002388226650202,136,263
0.5,lstm,1,train,0.265044340129163,7.744696078225573,3.4222690916734937,0.3691860166265249,157,275
0.5,lstm,1,val,1.372355029939441,24.15410376210238,5.6816640495378525,1.8626864244035395,128,128
0.5,lstm,1,test,2.979844214783112,39.92750314700572,7.463136885399204,3.5498047210746733,136,263
0.5,lstm,2,train,0.2310454593599689,6.704821267496965,3.4459600061229145,0.33928279566689334,157,275
0.5,lstm,2,val,0.8667931004867424,15.255972403369277,5.6816640563358085,1.15552257512862,128,128
0.5,lstm,2,test,2.1237874049408525,28.457034072872876,7.463136880330713,2.3777911725618015,136,263
0.5,lstm,3,train,0.21366255763250652,6.127313961840902,3.4870509159989793,0.3238239755246085,157,275
0.5,lstm,3,val,1.5084912338852883,26.55016589046642,5.681664062321186,2.0677196209160593,128,128
0.5,lstm,3,test,2.8174576399086657,37.75165441216541,7.463136871163837,3.303610898289264,136,263
0.5,logistic_pinn,1,train,0.32992748951568784,9.640606295934283,3.4222690916734937,0.4631220176844689,157,275
0.5,logistic_pinn,1,val,0.7248543643241283,12.757782896070527,5.6816640495378525,0.9544182647256034,128,128
0.5,logistic_pinn,1,test,1.121815310650348,15.031418127209411,7.463136885399204,1.3017310361148358,136,263
0.5,logistic_pinn,2,train,0.2685036601623615,7.791839130032671,3.4459600061229145,0.42415298334931884,157,275
0.5,logistic_pinn,2,val,0.7423008945889304,13.064850142999331,5.6816640563358085,0.951987083265915,128,128
0.5,logistic_pinn,2,test,1.2679492200144153,16.98949436873023,7.463136880330713,1.4743415227372652,136,263
0.5,logistic_pinn,3,train,0.2120996108668078,6.082492512331009,3.4870509159989793,0.4118473386243146,157,275
0.5,logistic_pinn,3,val,0.737251403272152,12.975976671365457,5.681664062321186,1.0053828216519798,128,128
0.5,logistic_pinn,3,test,1.3546690437449191,18.15146991312871,7.463136871163837,1.5481451932270047,136,263
0.5,latent_ode,1,train,0.3569151339073211,10.429195494173989,3.4222690916734937,0.48445259225351955,157,275
0.5,latent_ode,1,val,0.591513481033966,10.410919686145114,5.6816640495378525,0.8156267240129025,128,128
0.5,latent_ode,1,test,0.9861668463403577,13.213838383022066,7.463136885399204,1.1441050367651684,136,263
0.5,latent_ode,2,train,0.3309429240962648,9.603794690252721,3.4459600061229145,0.46674300211135095,157,275
0.5,latent_ode,2,val,0.6387432335701306,11.242185867322572,5.6816640563358085,0.8643968236905317,128,128
0.5,latent_ode,2,test,1.2054635505934466,16.152236920248328,7.463136880330713,1.427090622402984,136,263
0.5,latent_ode,3,train,0.33190441254650876,9.518198057381216,3.4870509159989793,0.43799141484751053,157,275
0.5,latent_ode,3,val,1.0411829280257225,18.32531660804243,5.681664062321186,1.543874748298312,128,128
0.5,latent_ode,3,test,1.6851534440705704,22.579693675211665,7.463136871163837,1.9975144494062085,136,263
0.5,latent_ode_light,1,train,0.366030094433213,10.695538095580433,3.4222690916734937,0.47991490347525184,157,275
0.5,latent_ode_light,1,val,0.8057839120826684,14.18218157668458,5.6816640495378525,1.0555280389129433,128,128
0.5,latent_ode_light,1,test,2.058880814558207,27.587338222164703,7.463136885399204,2.295674668361926,136,263
0.5,latent_ode_light,2,train,0.3725019015173587,10.809814996560695,3.4459600061229145,0.4612948564960826,157,275
0.5,latent_ode_light,2,val,0.7665079623593484,13.490906092988556,5.6816640563358085,1.0460762025836976,128,128
0.5,latent_ode_light,2,test,1.8238757642994563,24.438460576896656,7.463136880330713,2.1080658167028434,136,263
0.5,latent_ode_light,3,train,0.38183057403359677,10.949956947336657,3.4870509159989793,0.48517943916819406,157,275
0.5,latent_ode_light,3,val,0.7871659494638443,13.854496514217626,5.681664062321186,1.0908755871449887,128,128
0.5,latent_ode_light,3,test,2.1481934178113806,28.784054947613217,7.463136871163837,2.3738692642646,136,263
0.5,phytoode,1,train,0.2998992378006264,8.763169399223814,3.4222690916734937,0.4250491570987683,157,275
0.5,phytoode,1,val,0.5436562832363415,9.568610155339309,5.6816640495378525,0.7687958764870698,128,128
0.5,phytoode,1,test,1.5452070321941922,20.70452486563951,7.463136885399204,1.7468132292941971,136,263
0.5,phytoode,2,train,0.29154063153870136,8.460360277562152,3.4459600061229145,0.4246585584553382,157,275
0.5,phytoode,2,val,0.5465178442262114,9.618974983513352,5.6816640563358085,0.7688938603171244,128,128
0.5,phytoode,2,test,1.4419402471703926,19.320833455040372,7.463136880330713,1.6346440369399442,136,263
0.5,phytoode,3,train,0.3240504590289074,9.292966086102377,3.4870509159989793,0.4718106640591634,157,275
0.5,phytoode,3,val,0.5927393371462822,10.432495315538324,5.681664062321186,0.8211383742534746,128,128
0.5,phytoode,3,test,1.737213342063508,23.277254217000564,7.463136871163837,1.9517670632476476,136,263
