plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
Col-0:row3,Col-0,3,0.024093032,10.400974,2
Col-0:row4,Col-0,4,0.020897636,10.255211,3
Col-0:row5,Col-0,5,0.02681279,10.048173,1
Col-0:row6,Col-0,6,0.023851737,10.147348,2
Col-0:row7,Col-0,7,0.023564344,10.1668415,2
Col-0:row8,Col-0,8,0.023527615,10.111535,1
Col-0:row9,Col-0,9,0.023641448,10.114661,1
Col-0:row10,Col-0,10,0.021507842,10.460566,2
Col-0:row11,Col-0,11,0.02123615,10.262971,3
Col-0:row12,Col-0,12,0.023366505,10.107055,1
Col-0:row13,Col-0,13,0.020901784,10.203673,2
Col-0:row14,Col-0,14,0.023926204,10.1493635,2
Col-0:row15,Col-0,15,0.019174928,10.584141,4
Col-0:row16,Col-0,16,0.019375002,10.543057,3
Col-0:row17,Col-0,17,0.021270704,10.222298,2
Col-0:row18,Col-0,18,0.021642897,10.494067,3
Col-0:row19,Col-0,19,0.023876386,10.150723,2
Col-0:row20,Col-0,20,0.023652548,10.168944,2
Col-0:row21,Col-0,21,0.02154775,10.486448,3
Col-0:row22,Col-0,22,0.026784373,10.047715,1
Col-0:row23,Col-0,23,0.024245609,10.40918,2
Col-0:row24,Col-0,24,0.023886288,10.338027,1
Col-0:row25,Col-0,25,0.021373209,10.449911,2
Col-0:row26,Col-0,26,0.02165647,10.493132,3
Col-0:row27,Col-0,27,0.021358974,10.45226,2
Col-0:row28,Col-0,28,0.023972845,10.096537,1
Col-0:row29,Col-0,29,0.024015227,10.345017,1
Col-0:row30,Col-0,30,0.023886288,10.338027,1
Col-0:row31,Col-0,31,0.021409022,10.455783,2
Col-0:row32,Col-0,32,0.02391024,10.339332,1
Col-0:row33,Col-0,33,0.02358266,10.1130495,1
Col-0:row34,Col-0,34,0.02372583,10.329238,1
Col-0:row35,Col-0,35,0.023230724,10.103233,1
hy5:row3,hy5,3,0.041043825,10.818746,1
hy5:row4,hy5,4,0.041218296,11.237702,2
hy5:row5,hy5,5,0.039959148,11.039397,3
hy5:row6,hy5,6,0.03941839,10.994821,2
hy5:row7,hy5,7,0.043163788,11.084402,3
hy5:row8,hy5,8,0.042339087,11.460537,4
hy5:row9,hy5,9,0.04103863,11.287227,3
hy5:row10,hy5,10,0.042941846,10.865797,2
hy5:row11,hy5,11,0.041826054,11.062203,1
hy5:row12,hy5,12,0.042776924,10.859387,1
hy5:row13,hy5,13,0.041484326,10.997709,2
hy5:row14,hy5,14,0.039636776,10.990751,2
hy5:row15,hy5,15,0.042418674,10.851188,1
hy5:row16,hy5,16,0.03947987,10.981049,2
hy5:row17,hy5,17,0.040350344,11.244561,3
hy5:row18,hy5,18,0.042141125,10.8130245,1
hy5:row19,hy5,19,0.04297957,11.121006,2
hy5:row20,hy5,20,0.042158462,11.069492,1
hy5:row21,hy5,21,0.044280283,10.929782,2
hy5:row22,hy5,22,0.041948896,10.857198,2
hy5:row23,hy5,23,0.040015984,11.404253,3
hy5:row24,hy5,24,0.041337967,11.268922,3
hy5:row25,hy5,25,0.04076691,11.252513,2
hy5:row26,hy5,26,0.042755056,11.078565,3
hy5:row27,hy5,27,0.04331028,10.868458,2
hy5:row28,hy5,28,0.043798883,10.693414,1
hy5:row29,hy5,29,0.040992334,10.802395,1
hy5:row30,hy5,30,0.043793276,10.693381,1
hy5:row31,hy5,31,0.044046704,10.694873,1
hy5:row32,hy5,32,0.041094173,10.803357,1
hy5:row33,hy5,33,0.043900654,10.694015,1
hy5:row34,hy5,34,0.043710984,10.692893,1
hy5:row35,hy5,35,0.043789767,10.693361,1
MLB:row3,MLB,3,0.018134587,10.559147,3
MLB:row4,MLB,4,0.022648662,10.375986,1
MLB:row5,MLB,5,0.022537855,10.125066,1
MLB:row6,MLB,6,0.022289272,10.200863,2
MLB:row7,MLB,7,0.022400988,10.116475,1
MLB:row8,MLB,8,0.022516582,10.42039,2
MLB:row9,MLB,9,0.022427076,10.11812,1
MLB:row10,MLB,10,0.022473065,10.417381,2
MLB:row11,MLB,11,0.022461934,10.120313,1
MLB:row12,MLB,12,0.020547558,10.494134,2
MLB:row13,MLB,13,0.02236583,10.172707,2
MLB:row14,MLB,14,0.01973099,10.222971,2
MLB:row15,MLB,15,0.02269865,10.37894,1
MLB:row16,MLB,16,0.019959552,10.520014,3
