epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse
1260,0.02800639159977436,0.02800639159977436,0.07369879633188248,0.07144809439778328,720,0.037440217286348346
1270,0.028003958985209465,0.028003958985209465,0.07409247756004333,0.07197314575314522,720,0.037440217286348346
1280,0.028001710772514343,0.028001710772514343,0.07445643097162247,0.07246849536895753,720,0.037440217286348346
1290,0.027999654412269592,0.027999654412269592,0.07479245960712433,0.07293484210968018,720,0.037440217286348346
1300,0.02799777127802372,0.02799777127802372,0.07510163635015488,0.07337216511368752,720,0.037440217286348346
1310,0.02799605019390583,0.02799605019390583,0.07538473606109619,0.07378093972802162,720,0.037440217286348346
1320,0.02799449861049652,0.02799449861049652,0.07564209401607513,0.07416173443198204,720,0.037440217286348346
1330,0.0279930979013443,0.0279930979013443,0.07587457448244095,0.07451468631625176,720,0.037440217286348346
1340,0.02799183689057827,0.02799183689057827,0.07607451826334,0.07483947724103927,720,0.037440217286348346
1350,0.027990685775876045,0.027990685775876045,0.07624656707048416,0.0751364290714264,720,0.037440217286348346
1360,0.02798965945839882,0.02798965945839882,0.07641645520925522,0.07540819495916366,720,0.037440217286348346
1370,0.027988770976662636,0.027988770976662636,0.0765632838010788,0.0756552755832672,720,0.037440217286348346
1380,0.02798800729215145,0.02798800729215145,0.07669345289468765,0.07587897777557373,720,0.037440217286348346
1390,0.02798735722899437,0.02798735722899437,0.07680220156908035,0.07607995197176934,720,0.037440217286348346
1400,0.027986809611320496,0.027986809611320496,0.07689377665519714,0.07625916600227356,720,0.037440217286348346
1410,0.027986353263258934,0.027986353263258934,0.0769694447517395,0.07641763687133789,720,0.037440217286348346
1420,0.027985990047454834,0.027985990047454834,0.07703062891960144,0.07655649036169052,720,0.037440217286348346
1430,0.02798570692539215,0.02798570692539215,0.07707829028367996,0.07667686194181442,720,0.037440217286348346
1440,0.02798548713326454,0.02798548713326454,0.0771147608757019,0.07678088620305061,720,0.037440217286348346
1450,0.027985326945781708,0.027985326945781708,0.07714094966650009,0.07687032446265221,720,0.037440217286348346
1460,0.0279852207750082,0.0279852207750082,0.07715877890586853,0.07694455683231353,720,0.037440217286348346
1470,0.02798515185713768,0.02798515185713768,0.07716966420412064,0.07700519487261773,720,0.037440217286348346
1480,0.027985118329524994,0.027985118329524994,0.07717539370059967,0.07705338895320893,720,0.037440217286348346
1490,0.0279850997030735,0.0279850997030735,0.07717761397361755,0.07709093019366264,720,0.037440217286348346
1500,0.0279850997030735,0.0279850997030735,0.07717788964509964,0.0771193414926529,720,0.037440217286348346
