epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse
20,0.06395778059959412,0.0,0.0,0.06395778059959412,0.9880867932215334,0.9880867932215334
40,0.05426184460520744,0.0,0.0,0.05426184460520744,0.8033837867751717,0.8957352899983526
60,0.05283309519290924,0.0,0.0,0.05283309519290924,0.7740543108209968,0.8551749636059007
80,0.0524301752448082,0.0,0.0,0.0524301752448082,0.7701541685089469,0.7825307553683719
100,0.05215549096465111,0.0,0.0,0.05215549096465111,0.7668446566835047,0.7703510453378162
120,0.051816921681165695,0.0,0.0,0.051816921681165695,0.762106425344944,0.7663684168457985
140,0.05161185562610626,0.0,0.0,0.05161185562610626,0.7590864406079054,0.7626791742121181
160,0.04987853765487671,0.0,0.0,0.04987853765487671,0.7484495423808695,0.756547469444573
180,0.04941009730100632,0.0,0.0,0.04941009730100632,0.7455611934140325,0.7510323921342692
200,0.04898267239332199,0.0,0.0,0.04898267239332199,0.7424401844888926,0.7454836400945982
220,0.04884619265794754,0.0,0.0,0.04884619265794754,0.7316964739188552,0.7398992839405933
240,0.048538561910390854,0.0,0.0,0.048538561910390854,0.7323478501960635,0.7354948362012705
260,0.04836785048246384,0.0,0.0,0.04836785048246384,0.7302947856858373,0.7314463699335854
280,0.049350593239068985,0.0,0.0,0.049350593239068985,0.744114870749414,0.7355858355437717
300,0.04832615703344345,0.0,0.0,0.04832615703344345,0.7312754304036498,0.7352283622796337
320,0.04839779809117317,0.0,0.0,0.04839779809117317,0.729179163582623,0.7348564882452289
340,0.04815736785531044,0.0,0.0,0.04815736785531044,0.7253016965165735,0.7285854301676155
360,0.047969751060009,0.0,0.0,0.047969751060009,0.7211369102150202,0.7252059234380722
380,0.04836398363113403,0.0,0.0,0.04836398363113403,0.733714988514781,0.7267178650821249
400,0.0478479340672493,0.0,0.0,0.0478479340672493,0.7199716412574053,0.7249411799957356
420,0.04782155156135559,0.0,0.0,0.04782155156135559,0.7281218407303095,0.7272694901674986
440,0.047553569078445435,0.0,0.0,0.047553569078445435,0.7191194697096944,0.7224043172324697
460,0.047917094081640244,0.0,0.0,0.047917094081640244,0.7221127811968326,0.7231180305456122
480,0.047412727028131485,0.0,0.0,0.047412727028131485,0.7195169429033995,0.7202497312699756
500,0.047440409660339355,0.0,0.0,0.047440409660339355,0.7182633598297835,0.7199643613100052
520,0.04777740687131882,0.0,0.0,0.04777740687131882,0.7219502354860307,0.7199101794064046
540,0.04725375026464462,0.0,0.0,0.04725375026464462,0.7196735214442015,0.7199623722533385
560,0.04757659137248993,0.0,0.0,0.04757659137248993,0.719712546736002,0.7204454345554113
580,0.04719715565443039,0.0,0.0,0.04719715565443039,0.7203351612538099,0.7199070764780044
600,0.0473235659301281,0.0,0.0,0.0473235659301281,0.7210636930391193,0.7203704670096437
620,0.0469803586602211,0.0,0.0,0.0469803586602211,0.7178858169838787,0.7197615570922693
640,0.0472782664000988,0.0,0.0,0.0472782664000988,0.7246691764965654,0.7212062288398544
660,0.046922292560338974,0.0,0.0,0.046922292560338974,0.7186663824915887,0.7204071253240109
680,0.0469500906765461,0.0,0.0,0.0469500906765461,0.7193905582427979,0.7209087057436506
700,0.04698943719267845,0.0,0.0,0.04698943719267845,0.7225055999979377,0.7201875135774414
720,0.04678071662783623,0.0,0.0,0.04678071662783623,0.7193563066869975,0.7204174883092443
740,0.04673698917031288,0.0,0.0,0.04673698917031288,0.7192562372460962,0.7203727146436771
760,0.04698862135410309,0.0,0.0,0.04698862135410309,0.7282848041430116,0.7222991160253683
780,0.046702757477760315,0.0,0.0,0.046702757477760315,0.7189560885950923,0.7221657099947334
800,0.04666605591773987,0.0,0.0,0.04666605591773987,0.719872526563704,0.7223711397672693
820,0.046658944338560104,0.0,0.0,0.046658944338560104,0.7208409385830165,0.719889851247271
840,0.04660480469465256,0.0,0.0,0.04660480469465256,0.7200440827012062,0.720252515949309
860,0.04730517044663429,0.0,0.0,0.04730517044663429,0.7247057552486659,0.7218635921776295
880,0.04659929871559143,0.0,0.0,0.04659929871559143,0.7225579917505384,0.7224359432334702
900,0.04649154841899872,0.0,0.0,0.04649154841899872,0.7209978154823184,0.7227538541605076
920,0.04683230444788933,0.0,0.0,0.04683230444788933,0.7225778624266387,0.7220445565531651
940,0.04646814614534378,0.0,0.0,0.04646814614534378,0.7217625679895282,0.7217794152994951
960,0.0464189313352108,0.0,0.0,0.0464189313352108,0.722218400105834,0.7221862768406669
980,0.04638675972819328,0.0,0.0,0.04638675972819328,0.7227215518802405,0.7222341733252009
1000,0.04646923765540123,0.0,0.0,0.04646923765540123,0.7221131392270327,0.722351030404369
1020,0.046377211809158325,0.0,0.0,0.046377211809158325,0.7231624660715461,0.7226657190596064
1040,0.046312011778354645,0.0,0.0,0.046312011778354645,0.7231806062683463,0.722818737188975
1060,0.0462777279317379,0.0,0.0,0.0462777279317379,0.7235185867771506,0.723287219705681
