epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse
20,0.046457286924123764,0.0,0.0,0.046457286924123764,0.6007391862608492,0.6007391862608492
40,0.03002287447452545,0.0,0.0,0.03002287447452545,0.3799076392650604,0.4903234127629548
60,0.024526629596948624,0.0,0.0,0.024526629596948624,0.3445333676096052,0.4417267310451716
80,0.022772541269659996,0.0,0.0,0.022772541269659996,0.3236752180997282,0.3493720749914646
100,0.02416091226041317,0.0,0.0,0.02416091226041317,0.389987063717097,0.35273188314214343
120,0.01981113851070404,0.0,0.0,0.01981113851070404,0.31671410297043623,0.34345879492908715
140,0.06072727590799332,0.0,0.0,0.06072727590799332,1.2432573290392757,0.6499861652422696
160,0.035752590745687485,0.0,0.0,0.035752590745687485,0.5513963045105338,0.7037892455067486
180,0.021310599520802498,0.0,0.0,0.021310599520802498,0.4188461310658604,0.7378332548718899
200,0.031095653772354126,0.0,0.0,0.031095653772354126,0.3515320721268654,0.4405915025677532
220,0.022337568923830986,0.0,0.0,0.022337568923830986,0.30072478857077656,0.3570343305878341
240,0.01765841245651245,0.0,0.0,0.01765841245651245,0.30587443250790236,0.3193770977351814
260,0.01680675894021988,0.0,0.0,0.01680675894021988,0.30795102259889245,0.3048500812258571
280,0.016710789874196053,0.0,0.0,0.016710789874196053,0.3105521775819361,0.30812587756291027
300,0.016640258952975273,0.0,0.0,0.016640258952975273,0.3099991203937679,0.3095007735248655
320,0.016575820744037628,0.0,0.0,0.016575820744037628,0.310339699158445,0.31029699904471636
340,0.016500649973750114,0.0,0.0,0.016500649973750114,0.3101498612500727,0.3101628936007619
360,0.01640830561518669,0.0,0.0,0.01640830561518669,0.3097620082721114,0.31008385622687634
380,0.01629316620528698,0.0,0.0,0.01629316620528698,0.30925617418996987,0.30972268123738467
400,0.016153432428836823,0.0,0.0,0.016153432428836823,0.3085853914339095,0.30920119129866364
420,0.015995914116501808,0.0,0.0,0.015995914116501808,0.3077897025402635,0.3085437560547143
440,0.015836035832762718,0.0,0.0,0.015836035832762718,0.3069106577094644,0.30776191722787916
460,0.01568850316107273,0.0,0.0,0.01568850316107273,0.3060611017663032,0.306920487338677
480,0.015558386221528053,0.0,0.0,0.015558386221528053,0.3052779597043991,0.30608323972672224
500,0.015441404655575752,0.0,0.0,0.015441404655575752,0.3044074242319912,0.30524882856756447
520,0.015327236615121365,0.0,0.0,0.015327236615121365,0.30326571365073324,0.30431703252904113
540,0.01519995927810669,0.0,0.0,0.01519995927810669,0.3017680921275169,0.30314707667008045
560,0.01503900159150362,0.0,0.0,0.01503900159150362,0.3000093636251986,0.30168105646781623
580,0.01484521385282278,0.0,0.0,0.01484521385282278,0.298847440123558,0.3002082986254245
600,0.015537440776824951,0.0,0.0,0.015537440776824951,0.3152515154723078,0.30470277307368815
620,0.014632226899266243,0.0,0.0,0.014632226899266243,0.3042098946813494,0.30610295009240507
640,0.014539278112351894,0.0,0.0,0.014539278112351894,0.2999155307002365,0.30645898028463125
660,0.014604175463318825,0.0,0.0,0.014604175463318825,0.29731662443652745,0.3004806832727045
680,0.01475291233509779,0.0,0.0,0.01475291233509779,0.2978890768289566,0.2983737439885735
