epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse
20,0.0854913741350174,6.225980541785248e-06,0.16269658505916595,0.10179216414690018,0.9650695889443158,0.9650695889443158
40,0.039313361048698425,3.8410785236919764e-06,0.11071433871984482,0.05040399730205536,0.5456157159246504,0.7553426524344832
60,0.02727811597287655,6.284491064434405e-06,0.033902864903211594,0.030699824914336205,0.3493790255784988,0.6200214434824883
80,0.023296181112527847,7.666059900657274e-06,0.016999423503875732,0.025034453719854355,0.33560191437788306,0.41019888529367743
100,0.022813081741333008,8.626348972029518e-06,0.011763992719352245,0.02403261326253414,0.33382951468415556,0.33960348488017916
120,0.022461919113993645,8.941252417571377e-06,0.005687427707016468,0.023075366392731667,0.3339587393850088,0.3344633894823491
140,0.02097518928349018,1.0041718269349076e-05,0.006022289395332336,0.021627627313137054,0.3212957919538021,0.3296946820076555
160,0.035075630992650986,1.3568916983786039e-05,0.042953357100486755,0.03943881019949913,0.578842383954674,0.41136563843116164
180,0.024738667532801628,1.290085037908284e-05,0.025845501571893692,0.027387721464037895,0.3800587123185396,0.4267322960756719
200,0.030932873487472534,1.5758520021336153e-05,0.034257423132658005,0.034437406808137894,0.32576788142323493,0.42822299256548285
220,0.025120897218585014,1.3143760952516459e-05,0.0255525354295969,0.027741869911551476,0.38751845540665086,0.36444834971614176
240,0.01875079609453678,1.2272269486857112e-05,0.003356975270435214,0.019147854298353195,0.3008638514187187,0.33805006274953486
260,0.01818833313882351,1.4107237802818418e-05,0.011598366312682629,0.019418707117438316,0.2958581255190074,0.3280801441147923
280,0.017747461795806885,1.4113662473391742e-05,0.011299085803329945,0.018947938457131386,0.3016541740503162,0.2994587169960141
300,0.017261983826756477,1.423946741851978e-05,0.00392499566078186,0.017725681886076927,0.3103766241520643,0.30262964124046265
320,0.01688232459127903,1.3750075595453382e-05,0.002856668783351779,0.0172367412596941,0.31169163944385947,0.30790747921541334
340,0.016871897503733635,1.3765377843810711e-05,0.00636479863896966,0.01757720485329628,0.3106343836057931,0.3109008824005723
360,0.017497336491942406,1.3587732610176317e-05,0.009236243553459644,0.018488898873329163,0.3129454537946731,0.3117571589481085
380,0.016857443377375603,1.4130490853858646e-05,0.004862332250922918,0.017414327710866928,0.3129580772873014,0.31217930489592255
400,0.01686171069741249,1.3993065294926055e-05,0.004292494151741266,0.017360925674438477,0.32278988707624373,0.3162311393860727
420,0.017728276550769806,1.3945702448836528e-05,0.00806377548724413,0.018604382872581482,0.32065396145917474,0.3188006419409066
440,0.01670755073428154,1.3741462680627592e-05,0.005151090212166309,0.017291367053985596,0.31904308625310657,0.3208289782628417
460,0.0169992558658123,1.3687764294445515e-05,0.0036071331705898046,0.017428407445549965,0.2991284022722393,0.3129418166615069
480,0.017022576183080673,1.3864381799066905e-05,0.005656782072037458,0.017657576128840446,0.3040092220343649,0.30739357018657026
500,0.01684870757162571,1.3809340998705011e-05,0.005692139267921448,0.017486967146396637,0.31168611986003814,0.30494124805554745
520,0.016378868371248245,1.3912198483012617e-05,0.00231477920897305,0.016679907217621803,0.31405877429433166,0.30991803872957824
540,0.016480578109622,1.373255145153962e-05,0.0019546838011592627,0.01674470864236355,0.31433845876157285,0.31336111763864755
560,0.016407303512096405,1.354223149974132e-05,0.008224132470786572,0.017297428101301193,0.31325434605963526,0.3138838597051799
580,0.016464469954371452,1.3831312571710441e-05,0.0038310380186885595,0.016916729509830475,0.30126997524127364,0.3096209266874939
600,0.016825517639517784,1.3899443729314953e-05,0.005974703934043646,0.01749248430132866,0.30766454086638984,0.3073962873890996
620,0.015869183465838432,1.3420344657788519e-05,0.005199521780014038,0.01645623706281185,0.30017229356244207,0.30303560322336853
640,0.016200227662920952,1.3661565390066244e-05,0.00436272332444787,0.016704807057976723,0.29622249471209944,0.3013531097136438
660,0.01570568047463894,1.3736672372033354e-05,0.00423303572461009,0.01619766652584076,0.29573574919067325,0.29737684582173823
680,0.015814537182450294,1.4091566299612168e-05,0.005329725332558155,0.016417967155575752,0.3125233589541167,0.3014938676189631
700,0.01652221381664276,1.415095084666973e-05,0.00785037036985159,0.017378006130456924,0.31039014202170073,0.30621641672216354
720,0.01562355738133192,1.4234242371458095e-05,0.004048842471092939,0.016099613159894943,0.2983566826824099,0.30709006121940907
740,0.015808377414941788,1.4114259101916105e-05,0.006124913692474365,0.016491441056132317,0.31373217336460946,0.30749299935624
760,0.015680233016610146,1.409484502801206e-05,0.0050745937041938305,0.01625816710293293,0.2975613770931959,0.30321674438007173
780,0.01532751601189375,1.4276455658546183e-05,0.0035702853929251432,0.015755927190184593,0.31128490233421324,0.30752615093067287
800,0.015146073885262012,1.4097567145654466e-05,0.0025849342346191406,0.015475055202841759,0.2992118604239076,0.3026860466171056
820,0.015069792047142982,1.4166240362101234e-05,0.0007045716047286987,0.015211080200970173,0.3083129130899906,0.3062698919493705
840,0.01526276022195816,1.418076590198325e-05,0.002617704914882779,0.015595434233546257,0.30721456701681016,0.30491311351023614
860,0.015063436701893806,1.4282774827734102e-05,0.003463697386905551,0.015481220558285713,0.3028667448442429,0.3061314083170146
880,0.015194770880043507,1.4464761079580057e-05,0.005856311414390802,0.015852725133299828,0.3091308847479522,0.3064040655363351
900,0.015090057626366615,1.424598212906858e-05,0.003304654499515891,0.015491753816604614,0.3129479324966669,0.308315187362954
920,0.015006191097199917,1.4322459719551262e-05,0.0012101471656933427,0.015198818407952785,0.30283480280824004,0.30830454001761975
940,0.014994201250374317,1.4256153008318506e-05,0.003139454172924161,0.015379427000880241,0.3035684474911541,0.3064503942653537
960,0.015040052123367786,1.4260675015975721e-05,0.002962905215099454,0.01540764607489109,0.3033975192680955,0.3032669231891632
980,0.015023800544440746,1.4367046787810978e-05,0.0041803657077252865,0.015513671562075615,0.3032901173662394,0.3034186947084963
1000,0.014927580952644348,1.4260011084843427e-05,0.0019945502281188965,0.015198335982859135,0.30595768623054026,0.30421510762162507
1020,0.014940375462174416,1.4415786608878989e-05,0.0028121264185756445,0.01529366709291935,0.3059980354104191,0.30508194633573293
1040,0.014937782660126686,1.4432696843869053e-05,0.0028475194703787565,0.015294698067009449,0.3019252980519086,0.3046270065642893
1060,0.01488982792943716,1.4421444575418718e-05,0.0015853733057156205,0.015120472759008408,0.3042442898657173,0.3040558744426816
1080,0.01490863598883152,1.4338270375446882e-05,0.0018468082416802645,0.01516500860452652,0.30368509980663655,0.30328489590808744
1100,0.0148670244961977,1.4445968190557323e-05,0.0006740689277648926,0.015006661415100098,0.3018263032939285,0.3032518976554275
1120,0.014844688586890697,1.4417417332879268e-05,0.0012022674782201648,0.01503700204193592,0.30237263987772167,0.30262801432609554
1140,0.01484785694628954,1.4401222870219499e-05,0.0011045098071917892,0.015030314214527607,0.3017909370716661,0.3019966267477721
1160,0.014838123694062233,1.4425788322114386e-05,0.0007736086845397949,0.014987614005804062,0.3005742521435022,0.30157927636429666
1180,0.014860759489238262,1.4509862012346275e-05,0.001248824642971158,0.015058191493153572,0.30413589137233793,0.3021670268625021
1200,0.014829915948212147,1.4471776012214832e-05,0.0006370991468429565,0.014965984970331192,0.3034233795404434,0.3027111743520945
1220,0.014827112667262554,1.4441488929151092e-05,0.0010243505239486694,0.015001755207777023,0.3018471550550312,0.3031354753226042
1240,0.014819961972534657,1.4440819541050587e-05,0.001074400614015758,0.014999606646597385,0.3017781858108938,0.30234957346878943
1260,0.014808857813477516,1.445926318410784e-05,0.0006569743272848427,0.014946851879358292,0.3035777234584093,0.3024010214414447
1280,0.014805100858211517,1.4482002370641567e-05,0.00048423410044051707,0.014925934374332428,0.30397270589880643,0.3031095383893698
1300,0.014802515506744385,1.4469776942860335e-05,0.0005813390016555786,0.014932998456060886,0.30419310594722626,0.3039145117681473
1320,0.014798380434513092,1.4469568668573629e-05,0.00029010773869231343,0.014899739064276218,0.30368619861267504,0.30395067015290256
1340,0.014797222800552845,1.4461625141848344e-05,0.0002755016030278057,0.014897081069648266,0.3030520086530596,0.30364377107098695
1360,0.014795842580497265,1.4472630937234499e-05,0.00015122295008040965,0.014883327297866344,0.3035684474911541,0.30343555158562957
1380,0.014794721268117428,1.4479485798801761e-05,0.00022946596436668187,0.014890065416693687,0.30400081489048897,0.30354042367823425
1400,0.014794870279729366,1.4477242075372487e-05,0.0002623051404953003,0.014893487095832825,0.30399613857641816,0.30385513365268707
