epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,grad_norm,L_m,L_y
10,0.07470253854990005,0.1013348400592804,5.297483876347542,5.297483876347542,-1,0.8216679096221924,0.003939581103622913,0.022692719474434853
20,0.055041003972291946,0.07028768956661224,4.494632035493851,4.896057955920696,-1,0.4588772654533386,0.0010533295571804047,0.014193358831107616
30,0.04778186231851578,0.054622188210487366,4.148967936635017,4.647027949492136,-1,0.1474347710609436,0.003303262870758772,0.003537064418196678
40,0.0466381274163723,0.051977623254060745,3.8358259946107864,4.444227460771799,-1,0.11560515314340591,0.004015261307358742,0.0013242341810837388
50,0.043641604483127594,0.04894959554076195,3.648865222930908,4.285155013203621,-1,0.21385499835014343,0.004345840308815241,0.0009621501085348427
60,0.04353286325931549,0.04779168218374252,3.8118787109851837,4.2062756295005475,-1,0.2021697610616684,0.003402737667784095,0.000856082362588495
70,0.04379390925168991,0.049672357738018036,3.735925629734993,4.139082772391183,-1,0.7076019048690796,0.004656239878386259,0.0012222070945426822
80,0.043199364095926285,0.048018038272857666,3.648483380675316,4.0777578484267,-1,0.43379324674606323,0.0038836817257106304,0.0009349924512207508
90,0.04282514378428459,0.04642075300216675,3.7469789385795593,4.041004636221461,-1,0.07309583574533463,0.003016832983121276,0.0005787741974927485
100,0.04265521094202995,0.045683640986680984,3.631003573536873,4.000004529953003,-1,0.27613675594329834,0.0022310351487249136,0.0007973958854563534
110,0.04244917258620262,0.0458148717880249,3.601755201816559,3.830431662499904,-1,0.5203012228012085,0.002817572094500065,0.0005481272819451988
120,0.04209660738706589,0.04473971575498581,3.5465992987155914,3.7356283888220787,-1,0.2442251592874527,0.002022680127993226,0.0006204295787028968
130,0.042658351361751556,0.04587829113006592,3.470993787050247,3.667830973863602,-1,0.4750862717628479,0.0018143609631806612,0.0014055784558877349
140,0.042181339114904404,0.046519652009010315,3.5100996494293213,3.6352583393454556,-1,0.6534205675125122,0.0031136912293732166,0.0012246218975633383
150,0.04149394482374191,0.04478064924478531,3.3500883728265762,3.605380654335022,-1,0.444961279630661,0.0018535001436248422,0.0014332057908177376
160,0.04055216163396835,0.0427938736975193,3.5488802939653397,3.5790808126330376,-1,0.06651778519153595,0.00169177760835737,0.0005499348044395447
170,0.04001125320792198,0.04211725294589996,3.388134017586708,3.5443016514182095,-1,0.18835924565792084,0.0015562418848276138,0.0005497554666362703
180,0.03945203498005867,0.04122663289308548,3.3629145473241806,3.5157447680830956,-1,0.03587885946035385,0.0013786579947918653,0.00039594012196175754
190,0.03899048641324043,0.040447015315294266,3.420614078640938,3.4831082820892334,-1,0.1749890148639679,0.001048021949827671,0.00040850756340660155
200,0.038344867527484894,0.04065284505486488,3.3379007130861282,3.453797996044159,-1,0.4733850955963135,0.0015265424735844135,0.0007814373238943517
210,0.03751581534743309,0.039419956505298615,3.3293787389993668,3.4265603497624397,-1,0.3783115744590759,0.0011966376332566142,0.0007075035246089101
220,0.03701191022992134,0.03917638584971428,3.4798696637153625,3.4198873862624173,-1,0.3998892307281494,0.001331169973127544,0.0008333082660101354
230,0.0368441566824913,0.03882937133312225,3.3308256417512894,3.4058705717325206,-1,0.43014171719551086,0.0013469618279486895,0.0006382541614584625
240,0.03639752045273781,0.038229186087846756,3.3180538564920425,3.3866659924387936,-1,0.29981526732444763,0.0013460710179060698,0.0004855965671595186
