plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
Col-0:row3,Col-0,3,0.027508179,9.919044,1
Col-0:row4,Col-0,4,0.026858477,9.997183,2
Col-0:row5,Col-0,5,0.026398456,10.01133,2
Col-0:row6,Col-0,6,0.02468651,10.160594,4
Col-0:row7,Col-0,7,0.02679276,9.998695,2
Col-0:row8,Col-0,8,0.024602272,10.116202,3
Col-0:row9,Col-0,9,0.027505532,9.918268,1
Col-0:row10,Col-0,10,0.025514662,10.035358,2
Col-0:row11,Col-0,11,0.026460798,10.0143,2
Col-0:row12,Col-0,12,0.02465197,10.114195,3
Col-0:row13,Col-0,13,0.026518814,10.008956,2
Col-0:row14,Col-0,14,0.026190925,9.951078,1
Col-0:row15,Col-0,15,0.025526337,10.09379,3
Col-0:row16,Col-0,16,0.026508117,9.940109,1
Col-0:row17,Col-0,17,0.027505873,9.918367,1
Col-0:row18,Col-0,18,0.025555748,10.0299635,2
Col-0:row19,Col-0,19,0.02518766,10.04597,2
Col-0:row20,Col-0,20,0.026435094,10.015836,2
Col-0:row21,Col-0,21,0.026182849,9.951252,1
Col-0:row22,Col-0,22,0.026349284,9.947662,1
Col-0:row23,Col-0,23,0.027507119,9.918734,1
Col-0:row24,Col-0,24,0.025575738,10.090118,3
Col-0:row25,Col-0,25,0.025598168,10.093188,3
Col-0:row26,Col-0,26,0.027507477,9.9188385,1
Col-0:row27,Col-0,27,0.026664153,10.001476,2
Col-0:row28,Col-0,28,0.026204243,9.950792,1
Col-0:row29,Col-0,29,0.026416417,9.941947,1
Col-0:row30,Col-0,30,0.026369384,9.942886,1
Col-0:row31,Col-0,31,0.026408281,9.942109,1
Col-0:row32,Col-0,32,0.025324602,10.038653,2
Col-0:row33,Col-0,33,0.02612087,9.9567375,1
Col-0:row34,Col-0,34,0.026310582,9.94406,1
Col-0:row35,Col-0,35,0.025997609,9.958113,1
hy5:row3,hy5,3,0.046105284,10.5885,2
hy5:row4,hy5,4,0.047997836,10.564079,2
hy5:row5,hy5,5,0.046161145,10.558091,1
hy5:row6,hy5,6,0.046548616,10.543024,1
