plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
hy5:row12,hy5,12,0.048586935,0.05637238,0.04080149,0.16023739,10.046634
hy5:row13,hy5,13,0.048586935,0.05637238,0.04080149,0.16023739,10.042006
hy5:row14,hy5,14,0.048586935,0.05637238,0.04080149,0.16023739,10.026232
hy5:row15,hy5,15,0.048586935,0.05637238,0.04080149,0.16023739,10.042504
hy5:row16,hy5,16,0.048586935,0.05637238,0.04080149,0.16023739,10.011909
hy5:row17,hy5,17,0.048586935,0.05637238,0.04080149,0.16023739,10.018008
hy5:row18,hy5,18,0.048586935,0.05637238,0.04080149,0.16023739,10.023133
hy5:row19,hy5,19,0.048586935,0.05637238,0.04080149,0.16023739,10.077994
hy5:row20,hy5,20,0.048586935,0.05637238,0.04080149,0.16023739,10.03326
hy5:row21,hy5,21,0.048586935,0.05637238,0.04080149,0.16023739,10.049798
hy5:row22,hy5,22,0.048586935,0.05637238,0.04080149,0.16023739,10.061203
hy5:row23,hy5,23,0.048586935,0.05637238,0.04080149,0.16023739,10.049983
hy5:row24,hy5,24,0.048586935,0.05637238,0.04080149,0.16023739,10.09593
hy5:row25,hy5,25,0.048586935,0.05637238,0.04080149,0.16023739,10.049353
hy5:row26,hy5,26,0.048586935,0.05637238,0.04080149,0.16023739,10.071315
hy5:row27,hy5,27,0.048586935,0.05637238,0.04080149,0.16023739,10.095437
hy5:row28,hy5,28,0.048586935,0.05637238,0.04080149,0.16023739,10.068851
hy5:row29,hy5,29,0.048586935,0.05637238,0.04080149,0.16023739,9.657279
hy5:row30,hy5,30,0.048586935,0.05637238,0.04080149,0.16023739,9.715627
hy5:row31,hy5,31,0.048586935,0.05637238,0.04080149,0.16023739,9.413409
hy5:row32,hy5,32,0.048586935,0.05637238,0.04080149,0.16023739,9.65184
hy5:row33,hy5,33,0.048586935,0.05637238,0.04080149,0.16023739,9.407232
hy5:row34,hy5,34,0.048586935,0.05637238,0.04080149,0.16023739,9.399157
hy5:row35,hy5,35,0.048586935,0.05637238,0.04080149,0.16023739,9.402519
MLB:row3,MLB,3,0.0337838,0.045503754,0.022063848,0.34691042,9.168157
MLB:row4,MLB,4,0.0337838,0.045503754,0.022063848,0.34691042,9.1549635
MLB:row5,MLB,5,0.0337838,0.045503754,0.022063848,0.34691042,9.158992
MLB:row6,MLB,6,0.0337838,0.045503754,0.022063848,0.34691042,9.168051
MLB:row7,MLB,7,0.0337838,0.045503754,0.022063848,0.34691042,9.170182
MLB:row8,MLB,8,0.0337838,0.045503754,0.022063848,0.34691042,9.143685
MLB:row9,MLB,9,0.0337838,0.045503754,0.022063848,0.34691042,9.1514845
MLB:row10,MLB,10,0.0337838,0.045503754,0.022063848,0.34691042,9.135229
MLB:row11,MLB,11,0.0337838,0.045503754,0.022063848,0.34691042,9.128894
MLB:row12,MLB,12,0.0337838,0.045503754,0.022063848,0.34691042,9.190302
MLB:row13,MLB,13,0.0337838,0.045503754,0.022063848,0.34691042,9.14537
MLB:row14,MLB,14,0.0337838,0.045503754,0.022063848,0.34691042,9.139239
MLB:row15,MLB,15,0.0337838,0.045503754,0.022063848,0.34691042,9.145705
MLB:row16,MLB,16,0.0337838,0.045503754,0.022063848,0.34691042,9.155841
MLB:row17,MLB,17,0.0337838,0.045503754,0.022063848,0.34691042,9.1443615
MLB:row18,MLB,18,0.0337838,0.045503754,0.022063848,0.34691042,9.154885
MLB:row19,MLB,19,0.0337838,0.045503754,0.022063848,0.34691042,9.145216
MLB:row20,MLB,20,0.0337838,0.045503754,0.022063848,0.34691042,9.135762
MLB:row21,MLB,21,0.0337838,0.045503754,0.022063848,0.34691042,9.146274
MLB:row22,MLB,22,0.0337838,0.045503754,0.022063848,0.34691042,9.151678
MLB:row23,MLB,23,0.0337838,0.045503754,0.022063848,0.34691042,9.182392
MLB:row24,MLB,24,0.0337838,0.045503754,0.022063848,0.34691042,9.198842
MLB:row25,MLB,25,0.0337838,0.045503754,0.022063848,0.34691042,9.177913
MLB:row26,MLB,26,0.0337838,0.045503754,0.022063848,0.34691042,9.169999
MLB:row27,MLB,27,0.0337838,0.045503754,0.022063848,0.34691042,9.133428
MLB:row28,MLB,28,0.0337838,0.045503754,0.022063848,0.34691042,8.991987
MLB:row29,MLB,29,0.0337838,0.045503754,0.022063848,0.34691042,9.027843
MLB:row30,MLB,30,0.0337838,0.045503754,0.022063848,0.34691042,8.99303
MLB:row31,MLB,31,0.0337838,0.045503754,0.022063848,0.34691042,9.0125675
MLB:row32,MLB,32,0.0337838,0.045503754,0.022063848,0.34691042,9.00384
MLB:row33,MLB,33,0.0337838,0.045503754,0.022063848,0.34691042,8.980577
MLB:row34,MLB,34,0.0337838,0.045503754,0.022063848,0.34691042,8.9944105
MLB:row35,MLB,35,0.0337838,0.045503754,0.022063848,0.34691042,8.869624
MLB:row36,MLB,36,0.0337838,0.045503754,0.022063848,0.34691042,8.870231
MLB:row37,MLB,37,0.0337838,0.045503754,0.022063848,0.34691042,8.897492
MLB:row38,MLB,38,0.0337838,0.045503754,0.022063848,0.34691042,8.892783
MLB:row39,MLB,39,0.0337838,0.045503754,0.022063848,0.34691042,8.893249
MLB:row40,MLB,40,0.0337838,0.045503754,0.022063848,0.34691042,8.745322
phyAB:row3,phyAB,3,0.068008654,0.08027695,0.055740353,0.18039323,10.415613
phyAB:row4,phyAB,4,0.068008654,0.08027695,0.055740353,0.18039323,10.423809
phyAB:row5,phyAB,5,0.068008654,0.08027695,0.055740353,0.18039323,10.447952
phyAB:row6,phyAB,6,0.068008654,0.08027695,0.055740353,0.18039323,10.436485
phyAB:row7,phyAB,7,0.068008654,0.08027695,0.055740353,0.18039323,10.411878
phyAB:row8,phyAB,8,0.068008654,0.08027695,0.055740353,0.18039323,10.43799
phyAB:row9,phyAB,9,0.068008654,0.08027695,0.055740353,0.18039323,10.47853
phyAB:row10,phyAB,10,0.068008654,0.08027695,0.055740353,0.18039323,10.453802
phyAB:row11,phyAB,11,0.068008654,0.08027695,0.055740353,0.18039323,10.435058
phyAB:row12,phyAB,12,0.068008654,0.08027695,0.055740353,0.18039323,10.454797
phyAB:row13,phyAB,13,0.068008654,0.08027695,0.055740353,0.18039323,10.439981
phyAB:row14,phyAB,14,0.068008654,0.08027695,0.055740353,0.18039323,10.419363
phyAB:row15,phyAB,15,0.068008654,0.08027695,0.055740353,0.18039323,10.411291
phyAB:row16,phyAB,16,0.068008654,0.08027695,0.055740353,0.18039323,10.40761
phyAB:row17,phyAB,17,0.068008654,0.08027695,0.055740353,0.18039323,10.462711
phyAB:row18,phyAB,18,0.068008654,0.08027695,0.055740353,0.18039323,10.45957
phyAB:row19,phyAB,19,0.068008654,0.08027695,0.055740353,0.18039323,10.432388
phyAB:row20,phyAB,20,0.068008654,0.08027695,0.055740353,0.18039323,10.437652
phyAB:row21,phyAB,21,0.068008654,0.08027695,0.055740353,0.18039323,10.429706
phyAB:row22,phyAB,22,0.068008654,0.08027695,0.055740353,0.18039323,10.443136
phyAB:row23,phyAB,23,0.068008654,0.08027695,0.055740353,0.18039323,10.451486
phyAB:row24,phyAB,24,0.068008654,0.08027695,0.055740353,0.18039323,10.431038
phyAB:row25,phyAB,25,0.068008654,0.08027695,0.055740353,0.18039323,10.419971
phyAB:row26,phyAB,26,0.068008654,0.08027695,0.055740353,0.18039323,10.430784
phyAB:row27,phyAB,27,0.068008654,0.08027695,0.055740353,0.18039323,10.452025
phyAB:row28,phyAB,28,0.068008654,0.08027695,0.055740353,0.18039323,10.418497
phyAB:row29,phyAB,29,0.068008654,0.08027695,0.055740353,0.18039323,10.4408045
phyAB:row30,phyAB,30,0.068008654,0.08027695,0.055740353,0.18039323,10.440209
phyAB:row31,phyAB,31,0.068008654,0.08027695,0.055740353,0.18039323,10.4221325
phyAB:row32,phyAB,32,0.068008654,0.08027695,0.055740353,0.18039323,10.420131
phyAB:row33,phyAB,33,0.068008654,0.08027695,0.055740353,0.18039323,10.429738
phyAB:row34,phyAB,34,0.068008654,0.08027695,0.055740353,0.18039323,10.216658
phyAB:row35,phyAB,35,0.068008654,0.08027695,0.055740353,0.18039323,10.246758
phyAB:row36,phyAB,36,0.068008654,0.08027695,0.055740353,0.18039323,10.261156
phyAB:row37,phyAB,37,0.068008654,0.08027695,0.055740353,0.18039323,10.168761
phyAB:row38,phyAB,38,0.068008654,0.08027695,0.055740353,0.18039323,10.113674
phyAB:row39,phyAB,39,0.068008654,0.08027695,0.055740353,0.18039323,9.975535
