plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
Col-0:row28,Col-0,28,0.034125272,0.044125676,0.024124866,0.29304987,8.705006
Col-0:row29,Col-0,29,0.034125272,0.044125676,0.024124866,0.29304987,8.597526
Col-0:row30,Col-0,30,0.034125272,0.044125676,0.024124866,0.29304987,8.3731365
Col-0:row31,Col-0,31,0.034125272,0.044125676,0.024124866,0.29304987,8.39308
Col-0:row32,Col-0,32,0.034125272,0.044125676,0.024124866,0.29304987,8.368812
Col-0:row33,Col-0,33,0.034125272,0.044125676,0.024124866,0.29304987,8.377903
Col-0:row34,Col-0,34,0.034125272,0.044125676,0.024124866,0.29304987,8.365189
Col-0:row35,Col-0,35,0.034125272,0.044125676,0.024124866,0.29304987,8.25681
hy5:row3,hy5,3,0.053195905,0.05983434,0.04655747,0.1247922,9.686692
hy5:row4,hy5,4,0.053195905,0.05983434,0.04655747,0.1247922,9.763964
hy5:row5,hy5,5,0.053195905,0.05983434,0.04655747,0.1247922,9.663953
hy5:row6,hy5,6,0.053195905,0.05983434,0.04655747,0.1247922,9.675795
hy5:row7,hy5,7,0.053195905,0.05983434,0.04655747,0.1247922,9.798765
hy5:row8,hy5,8,0.053195905,0.05983434,0.04655747,0.1247922,9.746588
hy5:row9,hy5,9,0.053195905,0.05983434,0.04655747,0.1247922,9.671747
hy5:row10,hy5,10,0.053195905,0.05983434,0.04655747,0.1247922,9.735941
hy5:row11,hy5,11,0.053195905,0.05983434,0.04655747,0.1247922,9.748497
hy5:row12,hy5,12,0.053195905,0.05983434,0.04655747,0.1247922,9.707109
hy5:row13,hy5,13,0.053195905,0.05983434,0.04655747,0.1247922,9.695676
hy5:row14,hy5,14,0.053195905,0.05983434,0.04655747,0.1247922,9.685652
hy5:row15,hy5,15,0.053195905,0.05983434,0.04655747,0.1247922,9.706898
hy5:row16,hy5,16,0.053195905,0.05983434,0.04655747,0.1247922,9.667937
hy5:row17,hy5,17,0.053195905,0.05983434,0.04655747,0.1247922,9.678328
hy5:row18,hy5,18,0.053195905,0.05983434,0.04655747,0.1247922,9.676589
hy5:row19,hy5,19,0.053195905,0.05983434,0.04655747,0.1247922,9.741488
hy5:row20,hy5,20,0.053195905,0.05983434,0.04655747,0.1247922,9.691831
hy5:row21,hy5,21,0.053195905,0.05983434,0.04655747,0.1247922,9.714046
hy5:row22,hy5,22,0.053195905,0.05983434,0.04655747,0.1247922,9.723009
hy5:row23,hy5,23,0.053195905,0.05983434,0.04655747,0.1247922,9.70763
hy5:row24,hy5,24,0.053195905,0.05983434,0.04655747,0.1247922,9.760137
hy5:row25,hy5,25,0.053195905,0.05983434,0.04655747,0.1247922,9.708561
hy5:row26,hy5,26,0.053195905,0.05983434,0.04655747,0.1247922,9.736668
hy5:row27,hy5,27,0.053195905,0.05983434,0.04655747,0.1247922,9.767262
hy5:row28,hy5,28,0.053195905,0.05983434,0.04655747,0.1247922,9.72673
hy5:row29,hy5,29,0.053195905,0.05983434,0.04655747,0.1247922,9.328143
hy5:row30,hy5,30,0.053195905,0.05983434,0.04655747,0.1247922,9.372988
hy5:row31,hy5,31,0.053195905,0.05983434,0.04655747,0.1247922,9.114233
hy5:row32,hy5,32,0.053195905,0.05983434,0.04655747,0.1247922,9.314502
hy5:row33,hy5,33,0.053195905,0.05983434,0.04655747,0.1247922,9.102724
hy5:row34,hy5,34,0.053195905,0.05983434,0.04655747,0.1247922,9.087682
hy5:row35,hy5,35,0.053195905,0.05983434,0.04655747,0.1247922,9.093943
MLB:row3,MLB,3,0.032688446,0.044034895,0.021341998,0.34710884,8.779859
MLB:row4,MLB,4,0.032688446,0.044034895,0.021341998,0.34710884,8.77273
MLB:row5,MLB,5,0.032688446,0.044034895,0.021341998,0.34710884,8.767084
MLB:row6,MLB,6,0.032688446,0.044034895,0.021341998,0.34710884,8.777958
MLB:row7,MLB,7,0.032688446,0.044034895,0.021341998,0.34710884,8.781075
MLB:row8,MLB,8,0.032688446,0.044034895,0.021341998,0.34710884,8.754528
MLB:row9,MLB,9,0.032688446,0.044034895,0.021341998,0.34710884,8.762114
MLB:row10,MLB,10,0.032688446,0.044034895,0.021341998,0.34710884,8.7485285
MLB:row11,MLB,11,0.032688446,0.044034895,0.021341998,0.34710884,8.739484
MLB:row12,MLB,12,0.032688446,0.044034895,0.021341998,0.34710884,8.79467
MLB:row13,MLB,13,0.032688446,0.044034895,0.021341998,0.34710884,8.756119
MLB:row14,MLB,14,0.032688446,0.044034895,0.021341998,0.34710884,8.750458
MLB:row15,MLB,15,0.032688446,0.044034895,0.021341998,0.34710884,8.75635
MLB:row16,MLB,16,0.032688446,0.044034895,0.021341998,0.34710884,8.768714
MLB:row17,MLB,17,0.032688446,0.044034895,0.021341998,0.34710884,8.755167
MLB:row18,MLB,18,0.032688446,0.044034895,0.021341998,0.34710884,8.765659
MLB:row19,MLB,19,0.032688446,0.044034895,0.021341998,0.34710884,8.761271
MLB:row20,MLB,20,0.032688446,0.044034895,0.021341998,0.34710884,8.748275
MLB:row21,MLB,21,0.032688446,0.044034895,0.021341998,0.34710884,8.763371
MLB:row22,MLB,22,0.032688446,0.044034895,0.021341998,0.34710884,8.760241
MLB:row23,MLB,23,0.032688446,0.044034895,0.021341998,0.34710884,8.792127
MLB:row24,MLB,24,0.032688446,0.044034895,0.021341998,0.34710884,8.80435
MLB:row25,MLB,25,0.032688446,0.044034895,0.021341998,0.34710884,8.784597
MLB:row26,MLB,26,0.032688446,0.044034895,0.021341998,0.34710884,8.781297
MLB:row27,MLB,27,0.032688446,0.044034895,0.021341998,0.34710884,8.744253
MLB:row28,MLB,28,0.032688446,0.044034895,0.021341998,0.34710884,8.543163
MLB:row29,MLB,29,0.032688446,0.044034895,0.021341998,0.34710884,8.573891
MLB:row30,MLB,30,0.032688446,0.044034895,0.021341998,0.34710884,8.543381
MLB:row31,MLB,31,0.032688446,0.044034895,0.021341998,0.34710884,8.560477
MLB:row32,MLB,32,0.032688446,0.044034895,0.021341998,0.34710884,8.553105
MLB:row33,MLB,33,0.032688446,0.044034895,0.021341998,0.34710884,8.53246
MLB:row34,MLB,34,0.032688446,0.044034895,0.021341998,0.34710884,8.544066
MLB:row35,MLB,35,0.032688446,0.044034895,0.021341998,0.34710884,8.433345
MLB:row36,MLB,36,0.032688446,0.044034895,0.021341998,0.34710884,8.433735
MLB:row37,MLB,37,0.032688446,0.044034895,0.021341998,0.34710884,8.458286
MLB:row38,MLB,38,0.032688446,0.044034895,0.021341998,0.34710884,8.454417
MLB:row39,MLB,39,0.032688446,0.044034895,0.021341998,0.34710884,8.454602
MLB:row40,MLB,40,0.032688446,0.044034895,0.021341998,0.34710884,8.345403
phyAB:row3,phyAB,3,0.06567314,0.075067446,0.056278836,0.1430464,10.484795
phyAB:row4,phyAB,4,0.06567314,0.075067446,0.056278836,0.1430464,10.488132
phyAB:row5,phyAB,5,0.06567314,0.075067446,0.056278836,0.1430464,10.513607
phyAB:row6,phyAB,6,0.06567314,0.075067446,0.056278836,0.1430464,10.501821
phyAB:row7,phyAB,7,0.06567314,0.075067446,0.056278836,0.1430464,10.483386
phyAB:row8,phyAB,8,0.06567314,0.075067446,0.056278836,0.1430464,10.506791
phyAB:row9,phyAB,9,0.06567314,0.075067446,0.056278836,0.1430464,10.541066
phyAB:row10,phyAB,10,0.06567314,0.075067446,0.056278836,0.1430464,10.517232
phyAB:row11,phyAB,11,0.06567314,0.075067446,0.056278836,0.1430464,10.498425
phyAB:row12,phyAB,12,0.06567314,0.075067446,0.056278836,0.1430464,10.515791
phyAB:row13,phyAB,13,0.06567314,0.075067446,0.056278836,0.1430464,10.5046835
phyAB:row14,phyAB,14,0.06567314,0.075067446,0.056278836,0.1430464,10.484719
phyAB:row15,phyAB,15,0.06567314,0.075067446,0.056278836,0.1430464,10.477716
phyAB:row16,phyAB,16,0.06567314,0.075067446,0.056278836,0.1430464,10.478741
phyAB:row17,phyAB,17,0.06567314,0.075067446,0.056278836,0.1430464,10.523627
phyAB:row18,phyAB,18,0.06567314,0.075067446,0.056278836,0.1430464,10.52147
phyAB:row19,phyAB,19,0.06567314,0.075067446,0.056278836,0.1430464,10.497347
phyAB:row20,phyAB,20,0.06567314,0.075067446,0.056278836,0.1430464,10.500513
phyAB:row21,phyAB,21,0.06567314,0.075067446,0.056278836,0.1430464,10.493083
phyAB:row22,phyAB,22,0.06567314,0.075067446,0.056278836,0.1430464,10.51006
phyAB:row23,phyAB,23,0.06567314,0.075067446,0.056278836,0.1430464,10.51784
phyAB:row24,phyAB,24,0.06567314,0.075067446,0.056278836,0.1430464,10.494619
phyAB:row25,phyAB,25,0.06567314,0.075067446,0.056278836,0.1430464,10.484085
phyAB:row26,phyAB,26,0.06567314,0.075067446,0.056278836,0.1430464,10.497
phyAB:row27,phyAB,27,0.06567314,0.075067446,0.056278836,0.1430464,10.514888
phyAB:row28,phyAB,28,0.06567314,0.075067446,0.056278836,0.1430464,10.484258
phyAB:row29,phyAB,29,0.06567314,0.075067446,0.056278836,0.1430464,10.505242
phyAB:row30,phyAB,30,0.06567314,0.075067446,0.056278836,0.1430464,10.504708
phyAB:row31,phyAB,31,0.06567314,0.075067446,0.056278836,0.1430464,10.493401
phyAB:row32,phyAB,32,0.06567314,0.075067446,0.056278836,0.1430464,10.489534
phyAB:row33,phyAB,33,0.06567314,0.075067446,0.056278836,0.1430464,10.495608
phyAB:row34,phyAB,34,0.06567314,0.075067446,0.056278836,0.1430464,10.302777
phyAB:row35,phyAB,35,0.06567314,0.075067446,0.056278836,0.1430464,10.333586
phyAB:row36,phyAB,36,0.06567314,0.075067446,0.056278836,0.1430464,10.342121
phyAB:row37,phyAB,37,0.06567314,0.075067446,0.056278836,0.1430464,10.202287
phyAB:row38,phyAB,38,0.06567314,0.075067446,0.056278836,0.1430464,10.152453
phyAB:row39,phyAB,39,0.06567314,0.075067446,0.056278836,0.1430464,10.04681
