plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
Col-0:row3,Col-0,3,0.03615022,0.04634255,0.02595789,0.2819438,8.694629
Col-0:row4,Col-0,4,0.03615022,0.04634255,0.02595789,0.2819438,9.284499
Col-0:row5,Col-0,5,0.03615022,0.04634255,0.02595789,0.2819438,9.021132
Col-0:row6,Col-0,6,0.03615022,0.04634255,0.02595789,0.2819438,8.926485
Col-0:row7,Col-0,7,0.03615022,0.04634255,0.02595789,0.2819438,9.301079
Col-0:row8,Col-0,8,0.03615022,0.04634255,0.02595789,0.2819438,9.455596
Col-0:row9,Col-0,9,0.03615022,0.04634255,0.02595789,0.2819438,9.697771
Col-0:row10,Col-0,10,0.03615022,0.04634255,0.02595789,0.2819438,8.828225
Col-0:row11,Col-0,11,0.03615022,0.04634255,0.02595789,0.2819438,9.686692
Col-0:row12,Col-0,12,0.03615022,0.04634255,0.02595789,0.2819438,9.15469
Col-0:row13,Col-0,13,0.03615022,0.04634255,0.02595789,0.2819438,9.457661
Col-0:row14,Col-0,14,0.03615022,0.04634255,0.02595789,0.2819438,9.459013
Col-0:row15,Col-0,15,0.03615022,0.04634255,0.02595789,0.2819438,9.682944
Col-0:row16,Col-0,16,0.03615022,0.04634255,0.02595789,0.2819438,9.685285
Col-0:row17,Col-0,17,0.03615022,0.04634255,0.02595789,0.2819438,9.115496
Col-0:row18,Col-0,18,0.03615022,0.04634255,0.02595789,0.2819438,9.036663
Col-0:row19,Col-0,19,0.03615022,0.04634255,0.02595789,0.2819438,9.274732
Col-0:row20,Col-0,20,0.03615022,0.04634255,0.02595789,0.2819438,8.901494
Col-0:row21,Col-0,21,0.03615022,0.04634255,0.02595789,0.2819438,8.949723
Col-0:row22,Col-0,22,0.03615022,0.04634255,0.02595789,0.2819438,9.699262
Col-0:row23,Col-0,23,0.03615022,0.04634255,0.02595789,0.2819438,9.07283
Col-0:row24,Col-0,24,0.03615022,0.04634255,0.02595789,0.2819438,9.6421
Col-0:row25,Col-0,25,0.03615022,0.04634255,0.02595789,0.2819438,9.292162
Col-0:row26,Col-0,26,0.03615022,0.04634255,0.02595789,0.2819438,9.375664
Col-0:row27,Col-0,27,0.03615022,0.04634255,0.02595789,0.2819438,9.468118
Col-0:row28,Col-0,28,0.03615022,0.04634255,0.02595789,0.2819438,9.262795
Col-0:row29,Col-0,29,0.03615022,0.04634255,0.02595789,0.2819438,9.452648
Col-0:row30,Col-0,30,0.03615022,0.04634255,0.02595789,0.2819438,8.803783
Col-0:row31,Col-0,31,0.03615022,0.04634255,0.02595789,0.2819438,9.0552
Col-0:row32,Col-0,32,0.03615022,0.04634255,0.02595789,0.2819438,8.681513
Col-0:row33,Col-0,33,0.03615022,0.04634255,0.02595789,0.2819438,8.802916
Col-0:row34,Col-0,34,0.03615022,0.04634255,0.02595789,0.2819438,8.803965
Col-0:row35,Col-0,35,0.03615022,0.04634255,0.02595789,0.2819438,8.775524
hy5:row3,hy5,3,0.050330855,0.059798256,0.040863454,0.18810333,10.281163
hy5:row4,hy5,4,0.050330855,0.059798256,0.040863454,0.18810333,9.231707
hy5:row5,hy5,5,0.050330855,0.059798256,0.040863454,0.18810333,9.951544
hy5:row6,hy5,6,0.050330855,0.059798256,0.040863454,0.18810333,9.999074
hy5:row7,hy5,7,0.050330855,0.059798256,0.040863454,0.18810333,9.749712
hy5:row8,hy5,8,0.050330855,0.059798256,0.040863454,0.18810333,10.045695
hy5:row9,hy5,9,0.050330855,0.059798256,0.040863454,0.18810333,9.702321
hy5:row10,hy5,10,0.050330855,0.059798256,0.040863454,0.18810333,10.022706
hy5:row11,hy5,11,0.050330855,0.059798256,0.040863454,0.18810333,9.765399
hy5:row12,hy5,12,0.050330855,0.059798256,0.040863454,0.18810333,10.024145
hy5:row13,hy5,13,0.050330855,0.059798256,0.040863454,0.18810333,10.293835
hy5:row14,hy5,14,0.050330855,0.059798256,0.040863454,0.18810333,9.953137
hy5:row15,hy5,15,0.050330855,0.059798256,0.040863454,0.18810333,10.292562
hy5:row16,hy5,16,0.050330855,0.059798256,0.040863454,0.18810333,9.924112
hy5:row17,hy5,17,0.050330855,0.059798256,0.040863454,0.18810333,10.267984
hy5:row18,hy5,18,0.050330855,0.059798256,0.040863454,0.18810333,10.272553
hy5:row19,hy5,19,0.050330855,0.059798256,0.040863454,0.18810333,10.029486
hy5:row20,hy5,20,0.050330855,0.059798256,0.040863454,0.18810333,10.280923
hy5:row21,hy5,21,0.050330855,0.059798256,0.040863454,0.18810333,10.00526
hy5:row22,hy5,22,0.050330855,0.059798256,0.040863454,0.18810333,10.039527
hy5:row23,hy5,23,0.050330855,0.059798256,0.040863454,0.18810333,10.042749
hy5:row24,hy5,24,0.050330855,0.059798256,0.040863454,0.18810333,10.038736
hy5:row25,hy5,25,0.050330855,0.059798256,0.040863454,0.18810333,10.04026
hy5:row26,hy5,26,0.050330855,0.059798256,0.040863454,0.18810333,10.043899
hy5:row27,hy5,27,0.050330855,0.059798256,0.040863454,0.18810333,10.347028
hy5:row28,hy5,28,0.050330855,0.059798256,0.040863454,0.18810333,10.315736
hy5:row29,hy5,29,0.050330855,0.059798256,0.040863454,0.18810333,9.769872
hy5:row30,hy5,30,0.050330855,0.059798256,0.040863454,0.18810333,9.837713
hy5:row31,hy5,31,0.050330855,0.059798256,0.040863454,0.18810333,9.350789
hy5:row32,hy5,32,0.050330855,0.059798256,0.040863454,0.18810333,9.7619
hy5:row33,hy5,33,0.050330855,0.059798256,0.040863454,0.18810333,9.341766
hy5:row34,hy5,34,0.050330855,0.059798256,0.040863454,0.18810333,9.329955
hy5:row35,hy5,35,0.050330855,0.059798256,0.040863454,0.18810333,9.334874
MLB:row3,MLB,3,0.036585033,0.04742413,0.025745938,0.2962713,8.9982395
MLB:row4,MLB,4,0.036585033,0.04742413,0.025745938,0.2962713,8.62991
MLB:row5,MLB,5,0.036585033,0.04742413,0.025745938,0.2962713,9.399577
MLB:row6,MLB,6,0.036585033,0.04742413,0.025745938,0.2962713,8.998668
MLB:row7,MLB,7,0.036585033,0.04742413,0.025745938,0.2962713,9.422756
