plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
Col-0:row3,Col-0,3,0.0389508,0.04337657,0.034525033,0.11362459,9.74405
Col-0:row4,Col-0,4,0.0389508,0.04337657,0.034525033,0.11362459,9.247436
Col-0:row5,Col-0,5,0.0389508,0.04337657,0.034525033,0.11362459,9.739399
Col-0:row6,Col-0,6,0.0389508,0.04337657,0.034525033,0.11362459,9.783359
Col-0:row7,Col-0,7,0.0389508,0.04337657,0.034525033,0.11362459,9.231939
Col-0:row8,Col-0,8,0.0389508,0.04337657,0.034525033,0.11362459,10.214441
Col-0:row9,Col-0,9,0.0389508,0.04337657,0.034525033,0.11362459,9.280663
Col-0:row10,Col-0,10,0.0389508,0.04337657,0.034525033,0.11362459,9.257216
Col-0:row11,Col-0,11,0.0389508,0.04337657,0.034525033,0.11362459,9.243352
Col-0:row12,Col-0,12,0.0389508,0.04337657,0.034525033,0.11362459,10.222465
Col-0:row13,Col-0,13,0.0389508,0.04337657,0.034525033,0.11362459,10.180465
Col-0:row14,Col-0,14,0.0389508,0.04337657,0.034525033,0.11362459,9.692251
Col-0:row15,Col-0,15,0.0389508,0.04337657,0.034525033,0.11362459,9.750291
Col-0:row16,Col-0,16,0.0389508,0.04337657,0.034525033,0.11362459,9.751022
Col-0:row17,Col-0,17,0.0389508,0.04337657,0.034525033,0.11362459,9.145747
Col-0:row18,Col-0,18,0.0389508,0.04337657,0.034525033,0.11362459,10.206155
Col-0:row19,Col-0,19,0.0389508,0.04337657,0.034525033,0.11362459,9.788505
Col-0:row20,Col-0,20,0.0389508,0.04337657,0.034525033,0.11362459,9.820589
Col-0:row21,Col-0,21,0.0389508,0.04337657,0.034525033,0.11362459,9.727692
Col-0:row22,Col-0,22,0.0389508,0.04337657,0.034525033,0.11362459,9.280144
Col-0:row23,Col-0,23,0.0389508,0.04337657,0.034525033,0.11362459,9.726279
Col-0:row24,Col-0,24,0.0389508,0.04337657,0.034525033,0.11362459,9.214397
Col-0:row25,Col-0,25,0.0389508,0.04337657,0.034525033,0.11362459,10.189679
Col-0:row26,Col-0,26,0.0389508,0.04337657,0.034525033,0.11362459,9.251422
Col-0:row27,Col-0,27,0.0389508,0.04337657,0.034525033,0.11362459,9.789408
Col-0:row28,Col-0,28,0.0389508,0.04337657,0.034525033,0.11362459,10.211993
Col-0:row29,Col-0,29,0.0389508,0.04337657,0.034525033,0.11362459,9.236234
Col-0:row30,Col-0,30,0.0389508,0.04337657,0.034525033,0.11362459,9.23017
Col-0:row31,Col-0,31,0.0389508,0.04337657,0.034525033,0.11362459,9.156823
Col-0:row32,Col-0,32,0.0389508,0.04337657,0.034525033,0.11362459,9.149944
Col-0:row33,Col-0,33,0.0389508,0.04337657,0.034525033,0.11362459,9.22921
Col-0:row34,Col-0,34,0.0389508,0.04337657,0.034525033,0.11362459,9.230372
Col-0:row35,Col-0,35,0.0389508,0.04337657,0.034525033,0.11362459,9.198823
hy5:row3,hy5,3,0.053107686,0.056005683,0.050209686,0.054568328,11.352369
hy5:row4,hy5,4,0.053107686,0.056005683,0.050209686,0.054568328,10.077954
hy5:row5,hy5,5,0.053107686,0.056005683,0.050209686,0.054568328,10.654327
hy5:row6,hy5,6,0.053107686,0.056005683,0.050209686,0.054568328,10.016204
hy5:row7,hy5,7,0.053107686,0.056005683,0.050209686,0.054568328,10.207713
hy5:row8,hy5,8,0.053107686,0.056005683,0.050209686,0.054568328,10.661768
hy5:row9,hy5,9,0.053107686,0.056005683,0.050209686,0.054568328,10.610998
hy5:row10,hy5,10,0.053107686,0.056005683,0.050209686,0.054568328,10.092817
hy5:row11,hy5,11,0.053107686,0.056005683,0.050209686,0.054568328,10.087938
hy5:row12,hy5,12,0.053107686,0.056005683,0.050209686,0.054568328,10.6958475
hy5:row13,hy5,13,0.053107686,0.056005683,0.050209686,0.054568328,10.6981735
hy5:row14,hy5,14,0.053107686,0.056005683,0.050209686,0.054568328,10.648423
hy5:row15,hy5,15,0.053107686,0.056005683,0.050209686,0.054568328,11.105811
hy5:row16,hy5,16,0.053107686,0.056005683,0.050209686,0.054568328,10.032965
hy5:row17,hy5,17,0.053107686,0.056005683,0.050209686,0.054568328,10.099433
hy5:row18,hy5,18,0.053107686,0.056005683,0.050209686,0.054568328,10.9979515
hy5:row19,hy5,19,0.053107686,0.056005683,0.050209686,0.054568328,10.08865
hy5:row20,hy5,20,0.053107686,0.056005683,0.050209686,0.054568328,11.362124
hy5:row21,hy5,21,0.053107686,0.056005683,0.050209686,0.054568328,9.9948635
hy5:row22,hy5,22,0.053107686,0.056005683,0.050209686,0.054568328,10.081524
hy5:row23,hy5,23,0.053107686,0.056005683,0.050209686,0.054568328,10.119629
hy5:row24,hy5,24,0.053107686,0.056005683,0.050209686,0.054568328,10.096477
hy5:row25,hy5,25,0.053107686,0.056005683,0.050209686,0.054568328,11.017285
hy5:row26,hy5,26,0.053107686,0.056005683,0.050209686,0.054568328,10.593176
hy5:row27,hy5,27,0.053107686,0.056005683,0.050209686,0.054568328,11.428461
hy5:row28,hy5,28,0.053107686,0.056005683,0.050209686,0.054568328,10.094406
hy5:row29,hy5,29,0.053107686,0.056005683,0.050209686,0.054568328,10.078043
hy5:row30,hy5,30,0.053107686,0.056005683,0.050209686,0.054568328,10.662845
hy5:row31,hy5,31,0.053107686,0.056005683,0.050209686,0.054568328,10.097435
hy5:row32,hy5,32,0.053107686,0.056005683,0.050209686,0.054568328,10.081822
hy5:row33,hy5,33,0.053107686,0.056005683,0.050209686,0.054568328,10.076322
hy5:row34,hy5,34,0.053107686,0.056005683,0.050209686,0.054568328,10.048589
hy5:row35,hy5,35,0.053107686,0.056005683,0.050209686,0.054568328,10.060151
MLB:row3,MLB,3,0.038363203,0.044528283,0.032198124,0.16070291,10.1938
MLB:row4,MLB,4,0.038363203,0.044528283,0.032198124,0.16070291,9.656491
MLB:row5,MLB,5,0.038363203,0.044528283,0.032198124,0.16070291,10.18035
MLB:row6,MLB,6,0.038363203,0.044528283,0.032198124,0.16070291,9.776573
MLB:row7,MLB,7,0.038363203,0.044528283,0.032198124,0.16070291,9.778184
MLB:row8,MLB,8,0.038363203,0.044528283,0.032198124,0.16070291,9.214168
MLB:row9,MLB,9,0.038363203,0.044528283,0.032198124,0.16070291,10.223487
MLB:row10,MLB,10,0.038363203,0.044528283,0.032198124,0.16070291,10.56672
MLB:row11,MLB,11,0.038363203,0.044528283,0.032198124,0.16070291,9.704131
MLB:row12,MLB,12,0.038363203,0.044528283,0.032198124,0.16070291,9.720356
MLB:row13,MLB,13,0.038363203,0.044528283,0.032198124,0.16070291,10.222803
MLB:row14,MLB,14,0.038363203,0.044528283,0.032198124,0.16070291,9.206552
MLB:row15,MLB,15,0.038363203,0.044528283,0.032198124,0.16070291,10.574211
MLB:row16,MLB,16,0.038363203,0.044528283,0.032198124,0.16070291,9.21062
MLB:row17,MLB,17,0.038363203,0.044528283,0.032198124,0.16070291,10.171619
MLB:row18,MLB,18,0.038363203,0.044528283,0.032198124,0.16070291,9.730628
MLB:row19,MLB,19,0.038363203,0.044528283,0.032198124,0.16070291,9.787706
MLB:row20,MLB,20,0.038363203,0.044528283,0.032198124,0.16070291,9.277369
MLB:row21,MLB,21,0.038363203,0.044528283,0.032198124,0.16070291,9.205897
MLB:row22,MLB,22,0.038363203,0.044528283,0.032198124,0.16070291,9.230281
MLB:row23,MLB,23,0.038363203,0.044528283,0.032198124,0.16070291,9.639324
MLB:row24,MLB,24,0.038363203,0.044528283,0.032198124,0.16070291,10.205086
MLB:row25,MLB,25,0.038363203,0.044528283,0.032198124,0.16070291,10.19751
MLB:row26,MLB,26,0.038363203,0.044528283,0.032198124,0.16070291,9.275921
MLB:row27,MLB,27,0.038363203,0.044528283,0.032198124,0.16070291,9.195289
MLB:row28,MLB,28,0.038363203,0.044528283,0.032198124,0.16070291,9.672498
MLB:row29,MLB,29,0.038363203,0.044528283,0.032198124,0.16070291,9.160582
MLB:row30,MLB,30,0.038363203,0.044528283,0.032198124,0.16070291,9.675167
MLB:row31,MLB,31,0.038363203,0.044528283,0.032198124,0.16070291,9.733579
MLB:row32,MLB,32,0.038363203,0.044528283,0.032198124,0.16070291,9.218695
MLB:row33,MLB,33,0.038363203,0.044528283,0.032198124,0.16070291,9.657688
MLB:row34,MLB,34,0.038363203,0.044528283,0.032198124,0.16070291,9.19906
