plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
Col-0:row3,Col-0,3,0.033421215,0.0425544,0.024288028,0.27327514,9.023101
Col-0:row4,Col-0,4,0.033421215,0.0425544,0.024288028,0.27327514,9.084988
Col-0:row5,Col-0,5,0.033421215,0.0425544,0.024288028,0.27327514,9.036844
Col-0:row6,Col-0,6,0.033421215,0.0425544,0.024288028,0.27327514,9.17761
Col-0:row7,Col-0,7,0.033421215,0.0425544,0.024288028,0.27327514,9.305672
Col-0:row8,Col-0,8,0.033421215,0.0425544,0.024288028,0.27327514,9.114817
Col-0:row9,Col-0,9,0.033421215,0.0425544,0.024288028,0.27327514,9.12713
Col-0:row10,Col-0,10,0.033421215,0.0425544,0.024288028,0.27327514,9.060389
Col-0:row11,Col-0,11,0.033421215,0.0425544,0.024288028,0.27327514,9.30205
Col-0:row12,Col-0,12,0.033421215,0.0425544,0.024288028,0.27327514,9.22352
Col-0:row13,Col-0,13,0.033421215,0.0425544,0.024288028,0.27327514,9.279827
Col-0:row14,Col-0,14,0.033421215,0.0425544,0.024288028,0.27327514,9.053992
Col-0:row15,Col-0,15,0.033421215,0.0425544,0.024288028,0.27327514,9.2150345
Col-0:row16,Col-0,16,0.033421215,0.0425544,0.024288028,0.27327514,9.130273
Col-0:row17,Col-0,17,0.033421215,0.0425544,0.024288028,0.27327514,9.284129
Col-0:row18,Col-0,18,0.033421215,0.0425544,0.024288028,0.27327514,9.285766
Col-0:row19,Col-0,19,0.033421215,0.0425544,0.024288028,0.27327514,9.27545
Col-0:row20,Col-0,20,0.033421215,0.0425544,0.024288028,0.27327514,9.087419
Col-0:row21,Col-0,21,0.033421215,0.0425544,0.024288028,0.27327514,9.210412
Col-0:row22,Col-0,22,0.033421215,0.0425544,0.024288028,0.27327514,9.100962
Col-0:row23,Col-0,23,0.033421215,0.0425544,0.024288028,0.27327514,9.302052
Col-0:row24,Col-0,24,0.033421215,0.0425544,0.024288028,0.27327514,9.270681
Col-0:row25,Col-0,25,0.033421215,0.0425544,0.024288028,0.27327514,8.802721
Col-0:row26,Col-0,26,0.033421215,0.0425544,0.024288028,0.27327514,9.204001
Col-0:row27,Col-0,27,0.033421215,0.0425544,0.024288028,0.27327514,9.302888
Col-0:row28,Col-0,28,0.033421215,0.0425544,0.024288028,0.27327514,9.281481
Col-0:row29,Col-0,29,0.033421215,0.0425544,0.024288028,0.27327514,9.114198
Col-0:row30,Col-0,30,0.033421215,0.0425544,0.024288028,0.27327514,8.827342
Col-0:row31,Col-0,31,0.033421215,0.0425544,0.024288028,0.27327514,8.896085
Col-0:row32,Col-0,32,0.033421215,0.0425544,0.024288028,0.27327514,8.987597
Col-0:row33,Col-0,33,0.033421215,0.0425544,0.024288028,0.27327514,8.995808
Col-0:row34,Col-0,34,0.033421215,0.0425544,0.024288028,0.27327514,8.983229
Col-0:row35,Col-0,35,0.033421215,0.0425544,0.024288028,0.27327514,8.810146
hy5:row3,hy5,3,0.05400761,0.061729893,0.046285328,0.14298505,9.581259
hy5:row4,hy5,4,0.05400761,0.061729893,0.046285328,0.14298505,9.641678
hy5:row5,hy5,5,0.05400761,0.061729893,0.046285328,0.14298505,9.656399
hy5:row6,hy5,6,0.05400761,0.061729893,0.046285328,0.14298505,9.580105
hy5:row7,hy5,7,0.05400761,0.061729893,0.046285328,0.14298505,9.6403055
hy5:row8,hy5,8,0.05400761,0.061729893,0.046285328,0.14298505,9.716115
hy5:row9,hy5,9,0.05400761,0.061729893,0.046285328,0.14298505,9.786452
hy5:row10,hy5,10,0.05400761,0.061729893,0.046285328,0.14298505,9.230209
hy5:row11,hy5,11,0.05400761,0.061729893,0.046285328,0.14298505,9.694471
hy5:row12,hy5,12,0.05400761,0.061729893,0.046285328,0.14298505,9.511613
hy5:row13,hy5,13,0.05400761,0.061729893,0.046285328,0.14298505,9.705586
hy5:row14,hy5,14,0.05400761,0.061729893,0.046285328,0.14298505,9.289005
hy5:row15,hy5,15,0.05400761,0.061729893,0.046285328,0.14298505,9.811559
hy5:row16,hy5,16,0.05400761,0.061729893,0.046285328,0.14298505,9.589793
hy5:row17,hy5,17,0.05400761,0.061729893,0.046285328,0.14298505,9.599752
hy5:row18,hy5,18,0.05400761,0.061729893,0.046285328,0.14298505,9.427252
hy5:row19,hy5,19,0.05400761,0.061729893,0.046285328,0.14298505,9.690566
hy5:row20,hy5,20,0.05400761,0.061729893,0.046285328,0.14298505,9.802749
hy5:row21,hy5,21,0.05400761,0.061729893,0.046285328,0.14298505,9.612982
hy5:row22,hy5,22,0.05400761,0.061729893,0.046285328,0.14298505,9.455067
hy5:row23,hy5,23,0.05400761,0.061729893,0.046285328,0.14298505,9.814888
hy5:row24,hy5,24,0.05400761,0.061729893,0.046285328,0.14298505,9.850631
hy5:row25,hy5,25,0.05400761,0.061729893,0.046285328,0.14298505,9.402462
hy5:row26,hy5,26,0.05400761,0.061729893,0.046285328,0.14298505,9.480293
hy5:row27,hy5,27,0.05400761,0.061729893,0.046285328,0.14298505,9.856805
hy5:row28,hy5,28,0.05400761,0.061729893,0.046285328,0.14298505,9.828405
hy5:row29,hy5,29,0.05400761,0.061729893,0.046285328,0.14298505,9.293352
hy5:row30,hy5,30,0.05400761,0.061729893,0.046285328,0.14298505,9.489566
hy5:row31,hy5,31,0.05400761,0.061729893,0.046285328,0.14298505,9.294487
hy5:row32,hy5,32,0.05400761,0.061729893,0.046285328,0.14298505,9.440979
hy5:row33,hy5,33,0.05400761,0.061729893,0.046285328,0.14298505,9.285418
hy5:row34,hy5,34,0.05400761,0.061729893,0.046285328,0.14298505,9.273561
hy5:row35,hy5,35,0.05400761,0.061729893,0.046285328,0.14298505,9.278497
MLB:row3,MLB,3,0.032949146,0.043562114,0.022336178,0.3221015,9.181425
MLB:row4,MLB,4,0.032949146,0.043562114,0.022336178,0.3221015,8.950145
MLB:row5,MLB,5,0.032949146,0.043562114,0.022336178,0.3221015,9.152005
MLB:row6,MLB,6,0.032949146,0.043562114,0.022336178,0.3221015,9.193732
MLB:row7,MLB,7,0.032949146,0.043562114,0.022336178,0.3221015,8.976572
MLB:row8,MLB,8,0.032949146,0.043562114,0.022336178,0.3221015,8.981565
MLB:row9,MLB,9,0.032949146,0.043562114,0.022336178,0.3221015,9.245732
MLB:row10,MLB,10,0.032949146,0.043562114,0.022336178,0.3221015,9.232001
MLB:row11,MLB,11,0.032949146,0.043562114,0.022336178,0.3221015,8.849911
MLB:row12,MLB,12,0.032949146,0.043562114,0.022336178,0.3221015,9.1089325
MLB:row13,MLB,13,0.032949146,0.043562114,0.022336178,0.3221015,9.239816
MLB:row14,MLB,14,0.032949146,0.043562114,0.022336178,0.3221015,9.23445
MLB:row15,MLB,15,0.032949146,0.043562114,0.022336178,0.3221015,9.174782
MLB:row16,MLB,16,0.032949146,0.043562114,0.022336178,0.3221015,8.989291
MLB:row17,MLB,17,0.032949146,0.043562114,0.022336178,0.3221015,9.237615
MLB:row18,MLB,18,0.032949146,0.043562114,0.022336178,0.3221015,9.080263
MLB:row19,MLB,19,0.032949146,0.043562114,0.022336178,0.3221015,8.954551
