plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
Col-0:row3,Col-0,3,0.028496007,10.057415,3
Col-0:row4,Col-0,4,0.02648128,10.118933,4
Col-0:row5,Col-0,5,0.025545182,10.081792,4
Col-0:row6,Col-0,6,0.025573371,10.076133,4
Col-0:row7,Col-0,7,0.026881205,10.135986,4
Col-0:row8,Col-0,8,0.02639951,10.123326,4
Col-0:row9,Col-0,9,0.027242199,10.152353,4
Col-0:row10,Col-0,10,0.028187424,10.041036,3
Col-0:row11,Col-0,11,0.026768079,10.133929,4
Col-0:row12,Col-0,12,0.026636446,10.129485,4
Col-0:row13,Col-0,13,0.025939438,10.092911,4
Col-0:row14,Col-0,14,0.02628507,10.116675,4
Col-0:row15,Col-0,15,0.026573712,10.118382,4
Col-0:row16,Col-0,16,0.026848622,10.139742,4
Col-0:row17,Col-0,17,0.026424024,10.104173,4
Col-0:row18,Col-0,18,0.0264914,10.112178,4
Col-0:row19,Col-0,19,0.026239228,10.100396,4
Col-0:row20,Col-0,20,0.02676706,10.133681,4
Col-0:row21,Col-0,21,0.026038848,10.100025,4
Col-0:row22,Col-0,22,0.027217694,10.138984,4
Col-0:row23,Col-0,23,0.02683936,10.140565,4
Col-0:row24,Col-0,24,0.025479108,10.082402,4
Col-0:row25,Col-0,25,0.026657084,10.129102,4
Col-0:row26,Col-0,26,0.027054004,10.145266,4
Col-0:row27,Col-0,27,0.026981948,10.137038,4
Col-0:row28,Col-0,28,0.025945563,10.097624,4
Col-0:row29,Col-0,29,0.02768034,10.018856,3
Col-0:row30,Col-0,30,0.026249295,9.773233,2
Col-0:row31,Col-0,31,0.026840879,9.801018,2
Col-0:row32,Col-0,32,0.026108477,9.766807,2
Col-0:row33,Col-0,33,0.026362944,9.779144,2
Col-0:row34,Col-0,34,0.026055485,9.763224,2
Col-0:row35,Col-0,35,0.026233004,9.397803,1
hy5:row3,hy5,3,0.046986815,10.834063,4
hy5:row4,hy5,4,0.050953332,10.888123,4
hy5:row5,hy5,5,0.045039617,10.775437,4
hy5:row6,hy5,6,0.044308025,10.772016,4
hy5:row7,hy5,7,0.053682227,10.960619,4
hy5:row8,hy5,8,0.050343033,10.894516,4
hy5:row9,hy5,9,0.045103285,10.78394,4
hy5:row10,hy5,10,0.04886979,10.861772,4
hy5:row11,hy5,11,0.049934432,10.876226,4
hy5:row12,hy5,12,0.04717125,10.822874,4
hy5:row13,hy5,13,0.047076456,10.8429985,4
hy5:row14,hy5,14,0.045650594,10.805301,4
hy5:row15,hy5,15,0.04659568,10.820481,4
hy5:row16,hy5,16,0.04483875,10.790732,4
hy5:row17,hy5,17,0.045103043,10.788654,4
hy5:row18,hy5,18,0.045831125,10.80074,4
hy5:row19,hy5,19,0.049294632,10.868721,4
hy5:row20,hy5,20,0.046223897,10.814178,4
hy5:row21,hy5,21,0.047260642,10.816097,4
hy5:row22,hy5,22,0.048066664,10.848417,4
hy5:row23,hy5,23,0.047488805,10.837372,4
hy5:row24,hy5,24,0.050749533,10.879916,4
hy5:row25,hy5,25,0.047384404,10.834197,4
hy5:row26,hy5,26,0.048700344,10.857917,4
hy5:row27,hy5,27,0.050142013,10.892889,4
hy5:row28,hy5,28,0.048954304,10.851527,4
hy5:row29,hy5,29,0.037980985,10.147583,2
hy5:row30,hy5,30,0.041461226,10.237413,2
hy5:row31,hy5,31,0.037158675,9.561909,1
hy5:row32,hy5,32,0.038145088,10.141525,2
hy5:row33,hy5,33,0.037178453,9.5546,1
hy5:row34,hy5,34,0.037204284,9.545069,1
hy5:row35,hy5,35,0.037193537,9.549033,1
MLB:row3,MLB,3,0.026069578,10.114581,4
MLB:row4,MLB,4,0.025568385,10.10032,4
MLB:row5,MLB,5,0.025974255,10.109048,4
MLB:row6,MLB,6,0.026107786,10.122856,4
MLB:row7,MLB,7,0.02612065,10.125981,4
MLB:row8,MLB,8,0.025530135,10.092954,4
MLB:row9,MLB,9,0.025701914,10.102482,4
MLB:row10,MLB,10,0.025270721,10.079675,4
MLB:row11,MLB,11,0.025213271,10.074337,4
MLB:row12,MLB,12,0.026835958,10.15163,4
MLB:row13,MLB,13,0.025567643,10.094075,4
MLB:row14,MLB,14,0.02541988,10.086601,4
MLB:row15,MLB,15,0.025575843,10.095517,4
MLB:row16,MLB,16,0.025737911,10.104955,4
MLB:row17,MLB,17,0.025555328,10.090994,4
MLB:row18,MLB,18,0.025784172,10.10419,4
MLB:row19,MLB,19,0.025383575,10.092906,4
MLB:row20,MLB,20,0.025287589,10.086477,4
MLB:row21,MLB,21,0.02538834,10.093263,4
MLB:row22,MLB,22,0.025787367,10.103728,4
MLB:row23,MLB,23,0.026529528,10.115227,4
MLB:row24,MLB,24,0.027052611,10.138851,4
MLB:row25,MLB,25,0.02644666,10.133261,4
MLB:row26,MLB,26,0.026158907,10.106083,4
MLB:row27,MLB,27,0.02529021,10.082488,4
MLB:row28,MLB,28,0.024423627,9.865954,3
MLB:row29,MLB,29,0.025354771,9.911224,3
MLB:row30,MLB,30,0.024469942,9.869676,3
MLB:row31,MLB,31,0.024966659,9.891925,3
MLB:row32,MLB,32,0.024743138,9.879243,3
MLB:row33,MLB,33,0.024182664,9.850998,3
MLB:row34,MLB,34,0.024534421,9.869998,3
MLB:row35,MLB,35,0.025654515,9.762044,2
MLB:row36,MLB,36,0.025676506,9.762897,2
MLB:row37,MLB,37,0.026360808,9.796329,2
MLB:row38,MLB,38,0.026223447,9.790277,2
MLB:row39,MLB,39,0.026246142,9.791014,2
MLB:row40,MLB,40,0.026538467,9.429308,1
EMS57:row3,EMS57,3,0.05774576,10.808091,4
EMS57:row4,EMS57,4,0.055401508,10.761178,4
EMS57:row5,EMS57,5,0.0548241,10.65326,3
EMS57:row6,EMS57,6,0.055977345,10.776332,4
EMS57:row7,EMS57,7,0.055473484,10.7535305,4
EMS57:row8,EMS57,8,0.059372067,10.818075,4
EMS57:row9,EMS57,9,0.057270106,10.618955,3
EMS57:row10,EMS57,10,0.05818036,10.648176,3
EMS57:row11,EMS57,11,0.0532846,10.540109,3
EMS57:row12,EMS57,12,0.05332976,10.532149,3
EMS57:row13,EMS57,13,0.054340832,10.5588455,3
EMS57:row14,EMS57,14,0.048451424,10.338292,2
EMS57:row15,EMS57,15,0.056243856,10.598409,3
EMS57:row16,EMS57,16,0.061446432,10.676956,3
EMS57:row17,EMS57,17,0.054347716,10.565893,3
EMS57:row18,EMS57,18,0.0530912,10.1375065,2
phyAB:row3,phyAB,3,0.06600121,10.923499,4
phyAB:row4,phyAB,4,0.06730096,10.932266,4
phyAB:row5,phyAB,5,0.069352604,10.970249,4
phyAB:row6,phyAB,6,0.06825677,10.9597645,4
phyAB:row7,phyAB,7,0.06542096,10.919032,4
phyAB:row8,phyAB,8,0.068129696,10.952071,4
phyAB:row9,phyAB,9,0.072586104,11.020615,4
phyAB:row10,phyAB,10,0.070115894,10.982847,4
phyAB:row11,phyAB,11,0.06832071,10.95999,4
phyAB:row12,phyAB,12,0.070489265,10.984993,4
phyAB:row13,phyAB,13,0.06867561,10.961148,4
phyAB:row14,phyAB,14,0.06668921,10.9335375,4
phyAB:row15,phyAB,15,0.065801896,10.925834,4
phyAB:row16,phyAB,16,0.064983815,10.920779,4
phyAB:row17,phyAB,17,0.07113264,11.00357,4
phyAB:row18,phyAB,18,0.07082723,10.9894,4
phyAB:row19,phyAB,19,0.067937225,10.950703,4
phyAB:row20,phyAB,20,0.068739295,10.951652,4
phyAB:row21,phyAB,21,0.067894824,10.945555,4
phyAB:row22,phyAB,22,0.06854909,10.98273,4
phyAB:row23,phyAB,23,0.06962023,10.974984,4
phyAB:row24,phyAB,24,0.06806349,10.940931,4
phyAB:row25,phyAB,25,0.067070015,10.919098,4
phyAB:row26,phyAB,26,0.067730926,10.942823,4
phyAB:row27,phyAB,27,0.07003588,10.976868,4
phyAB:row28,phyAB,28,0.06663815,10.923208,4
phyAB:row29,phyAB,29,0.06890165,10.954177,4
phyAB:row30,phyAB,30,0.06884448,10.950928,4
phyAB:row31,phyAB,31,0.06639785,10.9295,4
phyAB:row32,phyAB,32,0.066531315,10.920922,4
phyAB:row33,phyAB,33,0.06766839,10.943531,4
phyAB:row34,phyAB,34,0.05697175,10.676805,3
phyAB:row35,phyAB,35,0.058965575,10.724893,3
phyAB:row36,phyAB,36,0.060543977,10.748387,3
phyAB:row37,phyAB,37,0.059273865,10.540615,2
phyAB:row38,phyAB,38,0.055280447,10.45474,2
phyAB:row39,phyAB,39,0.05406596,10.049873,1
