plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
Col-0:row3,Col-0,3,0.02729833,12.162047,1
Col-0:row4,Col-0,4,0.029636677,12.143556,2
Col-0:row5,Col-0,5,0.03244454,11.605823,1
Col-0:row6,Col-0,6,0.025328947,12.765036,4
Col-0:row7,Col-0,7,0.029470475,12.138344,2
Col-0:row8,Col-0,8,0.024710685,12.625543,2
Col-0:row9,Col-0,9,0.032422047,11.605241,1
Col-0:row10,Col-0,10,0.024711234,12.621587,2
Col-0:row11,Col-0,11,0.030099133,12.056104,2
Col-0:row12,Col-0,12,0.02351741,12.872896,3
Col-0:row13,Col-0,13,0.027919,12.421798,3
Col-0:row14,Col-0,14,0.027581377,12.0373335,1
Col-0:row15,Col-0,15,0.028537361,12.348945,3
Col-0:row16,Col-0,16,0.026520478,12.238063,1
Col-0:row17,Col-0,17,0.032424413,11.605303,1
Col-0:row18,Col-0,18,0.025224436,12.519623,2
Col-0:row19,Col-0,19,0.025573967,12.44315,2
Col-0:row20,Col-0,20,0.030043554,12.055206,2
Col-0:row21,Col-0,21,0.0250872,12.516642,2
Col-0:row22,Col-0,22,0.028004594,12.0456,1
Col-0:row23,Col-0,23,0.029492175,12.139154,2
Col-0:row24,Col-0,24,0.026809849,12.516362,3
Col-0:row25,Col-0,25,0.028717935,12.353082,3
Col-0:row26,Col-0,26,0.03243574,11.605595,1
Col-0:row27,Col-0,27,0.029144388,12.128028,2
Col-0:row28,Col-0,28,0.027616821,12.038032,1
Col-0:row29,Col-0,29,0.026310528,12.230596,1
Col-0:row30,Col-0,30,0.026203265,12.2267475,1
Col-0:row31,Col-0,31,0.026291955,12.229929,1
Col-0:row32,Col-0,32,0.024268774,12.61043,2
Col-0:row33,Col-0,33,0.026923876,12.153872,1
Col-0:row34,Col-0,34,0.026069572,12.22192,1
Col-0:row35,Col-0,35,0.026615314,12.147029,1
hy5:row3,hy5,3,0.03775418,12.642649,2
hy5:row4,hy5,4,0.0435536,12.662126,3
hy5:row5,hy5,5,0.036748894,12.324774,1
hy5:row6,hy5,6,0.038295284,12.215791,1
hy5:row7,hy5,7,0.039670654,12.777582,2
hy5:row8,hy5,8,0.03867132,12.220748,1
hy5:row9,hy5,9,0.03616039,12.423845,1
hy5:row10,hy5,10,0.037605204,12.73592,2
hy5:row11,hy5,11,0.036440976,12.835109,2
hy5:row12,hy5,12,0.04191411,12.237027,2
hy5:row13,hy5,13,0.04198607,12.104023,2
hy5:row14,hy5,14,0.036133774,12.834931,2
hy5:row15,hy5,15,0.04014686,12.737912,3
hy5:row16,hy5,16,0.03728375,12.332916,1
hy5:row17,hy5,17,0.04226641,12.5467825,3
hy5:row18,hy5,18,0.037551153,12.336935,1
hy5:row19,hy5,19,0.04234333,13.019505,4
hy5:row20,hy5,20,0.04062644,12.330818,2
hy5:row21,hy5,21,0.035647754,12.411093,1
hy5:row22,hy5,22,0.038010966,12.747333,2
hy5:row23,hy5,23,0.036456574,12.837808,2
hy5:row24,hy5,24,0.044760156,12.135088,2
hy5:row25,hy5,25,0.041414957,13.008306,4
hy5:row26,hy5,26,0.04229027,11.7606125,1
hy5:row27,hy5,27,0.04414777,12.129571,2
hy5:row28,hy5,28,0.043153703,12.554598,3
hy5:row29,hy5,29,0.036834277,12.326083,1
hy5:row30,hy5,30,0.03841417,12.349663,1
hy5:row31,hy5,31,0.0422759,11.760334,1
hy5:row32,hy5,32,0.03689824,12.327062,1
hy5:row33,hy5,33,0.042185575,11.758584,1
hy5:row34,hy5,34,0.04206805,11.756298,1
hy5:row35,hy5,35,0.04211691,11.757248,1
MLB:row3,MLB,3,0.021818938,12.539204,2
MLB:row4,MLB,4,0.022852484,12.257456,1
MLB:row5,MLB,5,0.02484614,12.238641,2
MLB:row6,MLB,6,0.023286924,12.623912,3
MLB:row7,MLB,7,0.021380883,12.610031,2
MLB:row8,MLB,8,0.022459263,12.334056,1
MLB:row9,MLB,9,0.020951023,12.708123,2
MLB:row10,MLB,10,0.025233962,12.158934,2
