epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.051015205681324005,1.608273305464536e-05,0.14742811024188995,0.051465533673763275,0.6617320620566607,0.6617320620566607,
40,0.0330142043530941,2.8050924811395817e-05,0.12660367786884308,0.033408042043447495,0.4900102162435651,0.5758711391501129,
60,0.02947305515408516,2.371843220316805e-05,0.08351297676563263,0.02973545342683792,0.43956104600057005,0.5304344414335986,
80,0.028525231406092644,3.377777829882689e-05,0.08256090432405472,0.028789803385734558,0.42307894672825935,0.4508834029907982,
100,0.027705416083335876,4.599811654770747e-05,0.08356785774230957,0.02797911874949932,0.40801748145371675,0.42355249139418205,
120,0.027536286041140556,5.565728133660741e-05,0.08038602769374847,0.027805272489786148,0.4238896762803197,0.41832870148743195,
140,0.026819420978426933,7.259637641254812e-05,0.07740011066198349,0.027087919414043427,0.40390102922916415,0.4119360623210669,
160,0.025086743757128716,8.545439777662978e-05,0.07458386570215225,0.025353223085403442,0.389575137000531,0.40578861417000495,
180,0.028072452172636986,0.00010854320862563327,0.08826666325330734,0.02839152328670025,0.3855815189704299,0.39301922840004166,
200,0.02095358818769455,0.00011049780732719228,0.07645974308252335,0.021238217130303383,0.362203728210181,0.37912012806038065,200.0
220,0.02182588540017605,0.00012332650658208877,0.08072095364332199,0.022129710763692856,0.3592463987581432,0.3690105486462514,220.0
240,0.020649312064051628,0.00012715227785520256,0.08010263741016388,0.020953195169568062,0.3547485548630357,0.35873289394378666,240.0
260,0.019322235137224197,0.00013234296056907624,0.07963237911462784,0.01962730474770069,0.33890891094878317,0.350967954856654,260.0
280,0.017871621996164322,0.00013369084626901895,0.0785299688577652,0.018174055963754654,0.32899681502580647,0.34088476027920844,280.0
300,0.01650300994515419,0.00013755397230852395,0.08333444595336914,0.016821790486574173,0.32744627573713664,0.33178400057057544,300.0
320,0.016250941902399063,0.00014049097080715,0.07987535744905472,0.016560813412070274,0.3318186002112925,0.3294205636580785,320.0
340,0.015898985788226128,0.00014084254507906735,0.07912245392799377,0.0162067748606205,0.3288349555395544,0.3293666104959945,340.0
360,0.015416733920574188,0.00014051792095415294,0.0784044861793518,0.015722205862402916,0.32492255069315434,0.32852536881466704,360.0
380,0.01475236564874649,0.000143739627674222,0.07895448803901672,0.015061099082231522,0.3246291449442506,0.32612888372565313,380.0
400,0.014386932365596294,0.00014373879821505398,0.07613752037286758,0.01468721404671669,0.326306277744472,0.32528599112729234,400.0
420,0.01408773846924305,0.0001408849493600428,0.07609681040048599,0.01438647136092186,0.3257689042501152,0.3255681089796126,400.0
440,0.01366569846868515,0.0001408983371220529,0.07480215281248093,0.013960554264485836,0.3234638163149357,0.3251796661031743,440.0
460,0.013305134139955044,0.00014206193736754358,0.07374514639377594,0.013597400858998299,0.322941390581429,0.32405803704882663,460.0
480,0.012879082933068275,0.000141976895974949,0.07301903516054153,0.013169128447771072,0.32171862794086337,0.3227079449457427,480.0
500,0.012535450048744678,0.00014082816778682172,0.07295989990234375,0.01282474398612976,0.32175592275336384,0.3221386470918854,500.0
520,0.012189052999019623,0.00014060568355489522,0.07522562891244888,0.01248503290116787,0.32178689236566427,0.3217538143532972,520.0
540,0.01265618484467268,0.00014135237142909318,0.07212185114622116,0.012943226844072342,0.3123723689131439,0.31863839467739064,540.0
560,0.01079443097114563,0.0001403379428666085,0.07346644252538681,0.011084998957812786,0.3132517507560551,0.31580367067828774,560.0
580,0.011876968666911125,0.00013722518633585423,0.07447785884141922,0.012169014662504196,0.32649991241097454,0.31737467736005787,560.0
600,0.010974936187267303,0.000139060037326999,0.07503601163625717,0.01126957405358553,0.3263341145925224,0.32202859258651734,560.0
620,0.010712559334933758,0.00014148943591862917,0.07577431201934814,0.011010627262294292,0.3289304004237056,0.3272548091424008,560.0
640,0.010489284992218018,0.00013959608622826636,0.07559215277433395,0.010785859078168869,0.3316312012374401,0.3289652387512227,560.0
660,0.010255805216729641,0.00013733386003877968,0.07660365104675293,0.010554283857345581,0.3342272483818233,0.33159628334765634,560.0
680,0.009986395947635174,0.0001382769987685606,0.07699249684810638,0.010286511853337288,0.3358601644523442,0.33390620469053583,560.0
700,0.00976626854389906,0.00013785375631414354,0.07452577352523804,0.010058772750198841,0.33690468772500753,0.335664033519725,560.0
720,0.009511350654065609,0.0001403449714416638,0.0767090767621994,0.009811650030314922,0.33710640790686014,0.33662375336140393,560.0
740,0.009172896854579449,0.00013962676166556776,0.07571353763341904,0.009469850920140743,0.33477127527073025,0.336260790300866,560.0
760,0.009490806609392166,0.00013555472833104432,0.0759035125374794,0.009786293841898441,0.34477446004375817,0.3388840477404495,560.0
780,0.008739201352000237,0.000139346593641676,0.0753113180398941,0.009034808725118637,0.33811115999147295,0.3392189651019871,560.0
800,0.00974541436880827,0.00014082247798796743,0.07829441875219345,0.010050708428025246,0.3424408192001283,0.34177547974511985,560.0
820,0.008731972426176071,0.00014122868014965206,0.07633637636899948,0.009031596593558788,0.3407359390594065,0.3404293060836693,560.0
840,0.008721007034182549,0.000139235780807212,0.07758690416812897,0.009023386053740978,0.3383256499171257,0.34050080272555355,560.0
860,0.008489089086651802,0.00014273650594986975,0.07533339411020279,0.0087864575907588,0.338345938295126,0.33913584242388606,560.0
880,0.008315290324389935,0.00014094385551288724,0.07566942274570465,0.008612770587205887,0.3378940743468702,0.33818855418637395,560.0
900,0.008150081150233746,0.00013989619037602097,0.07679175585508347,0.008450404740869999,0.33765604393556714,0.3379653521925211,560.0
920,0.008025087416172028,0.00013912135909777135,0.07630526274442673,0.008323563262820244,0.3375731897801161,0.33770776935418445,560.0
940,0.007859754376113415,0.00014147584442980587,0.0751844272017479,0.008156045340001583,0.33746211091056466,0.3375637815420826,560.0
960,0.007703550159931183,0.00014124962035566568,0.07515525817871094,0.007999640889465809,0.3372144435197115,0.3374165814034641,560.0
980,0.007587512023746967,0.0001399105676682666,0.07602453231811523,0.007885540835559368,0.33739089273661377,0.33735581572229667,560.0
1000,0.007441997528076172,0.0001395104336552322,0.07594677060842514,0.007739592809230089,0.33784045932441953,0.3374819318602483,560.0
1020,0.008338729850947857,0.00013901173952035606,0.0748060941696167,0.008632653392851353,0.34900697372481226,0.3414127752619485,560.0
1040,0.007426740135997534,0.00013684637087862939,0.07513263076543808,0.007720561232417822,0.33773397517576814,0.341527136075,560.0
1060,0.007146339397877455,0.0001392581034451723,0.07526923716068268,0.007441775873303413,0.3378318964354694,0.34152428177868327,560.0
1080,0.006864223629236221,0.00013830879470333457,0.07512950152158737,0.007158766500651836,0.33622359494119886,0.33726315551747876,560.0
1100,0.006871371064335108,0.00013841393229085952,0.07642388343811035,0.007169849704951048,0.34156552486866715,0.33854033874844514,560.0
1120,0.007157670799642801,0.00014045974239706993,0.07542144507169724,0.007454164791852236,0.3379976644180715,0.33859559474264583,560.0
1140,0.006870139390230179,0.00014034075138624758,0.07546868175268173,0.007166715804487467,0.33712615923956035,0.33889644950876635,560.0
1160,0.006566209252923727,0.00014022314280737191,0.07484906166791916,0.0068608676083385944,0.33705049552395944,0.33739143972719715,560.0
1180,0.006511273328214884,0.00013957249757368118,0.07664548605680466,0.00681099621579051,0.3366740267686546,0.3369502271773915,560.0
1200,0.00641940301284194,0.00014079478569328785,0.07512053847312927,0.0067151617258787155,0.3362524163722992,0.33665897955497104,560.0
