plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
Col-0:row3,Col-0,3,0.032224018,11.342072,3
Col-0:row4,Col-0,4,0.028458321,11.416974,4
Col-0:row5,Col-0,5,0.027501002,11.392251,4
Col-0:row6,Col-0,6,0.027666116,11.391208,4
Col-0:row7,Col-0,7,0.02884289,11.437761,4
Col-0:row8,Col-0,8,0.028207095,11.426126,4
Col-0:row9,Col-0,9,0.029065544,11.449087,4
Col-0:row10,Col-0,10,0.03193043,11.327639,3
Col-0:row11,Col-0,11,0.028699815,11.439582,4
Col-0:row12,Col-0,12,0.028564826,11.427029,4
Col-0:row13,Col-0,13,0.02802272,11.398007,4
Col-0:row14,Col-0,14,0.028249333,11.4221115,4
Col-0:row15,Col-0,15,0.02870703,11.4208,4
Col-0:row16,Col-0,16,0.028659211,11.445852,4
Col-0:row17,Col-0,17,0.028614804,11.411408,4
Col-0:row18,Col-0,18,0.028479012,11.416936,4
Col-0:row19,Col-0,19,0.028267555,11.410915,4
Col-0:row20,Col-0,20,0.028767707,11.437834,4
Col-0:row21,Col-0,21,0.028007813,11.406226,4
Col-0:row22,Col-0,22,0.02931924,11.43751,4
Col-0:row23,Col-0,23,0.028617691,11.446513,4
Col-0:row24,Col-0,24,0.027493352,11.394906,4
Col-0:row25,Col-0,25,0.028611928,11.442273,4
Col-0:row26,Col-0,26,0.028916365,11.449383,4
Col-0:row27,Col-0,27,0.029015848,11.44515,4
Col-0:row28,Col-0,28,0.027989186,11.405856,4
Col-0:row29,Col-0,29,0.03142889,11.3052225,3
Col-0:row30,Col-0,30,0.030054865,10.964005,2
Col-0:row31,Col-0,31,0.030620415,10.991588,2
Col-0:row32,Col-0,32,0.02991224,10.956543,2
Col-0:row33,Col-0,33,0.030148659,10.9679785,2
Col-0:row34,Col-0,34,0.029890968,10.956811,2
Col-0:row35,Col-0,35,0.03293888,10.515413,1
hy5:row3,hy5,3,0.04207946,11.971839,4
hy5:row4,hy5,4,0.047110047,12.012304,4
hy5:row5,hy5,5,0.041017175,11.912318,4
hy5:row6,hy5,6,0.04049259,11.907521,4
hy5:row7,hy5,7,0.04864708,12.077847,4
hy5:row8,hy5,8,0.04577923,12.03185,4
hy5:row9,hy5,9,0.041030735,11.921882,4
hy5:row10,hy5,10,0.044816907,11.99806,4
hy5:row11,hy5,11,0.046015423,12.013932,4
hy5:row12,hy5,12,0.043312833,11.963713,4
hy5:row13,hy5,13,0.042352725,11.99671,4
hy5:row14,hy5,14,0.041303843,11.938681,4
hy5:row15,hy5,15,0.042604137,11.9574585,4
hy5:row16,hy5,16,0.04040197,11.931146,4
hy5:row17,hy5,17,0.041104347,11.93088,4
hy5:row18,hy5,18,0.041612696,11.946096,4
hy5:row19,hy5,19,0.045212097,12.001862,4
hy5:row20,hy5,20,0.041951764,11.952016,4
hy5:row21,hy5,21,0.043830365,11.954465,4
hy5:row22,hy5,22,0.043781977,11.975547,4
hy5:row23,hy5,23,0.043163132,11.974715,4
hy5:row24,hy5,24,0.04707784,12.005862,4
hy5:row25,hy5,25,0.043222602,11.975157,4
hy5:row26,hy5,26,0.04477882,11.995105,4
hy5:row27,hy5,27,0.046126492,12.024922,4
hy5:row28,hy5,28,0.044922378,11.980392,4
hy5:row29,hy5,29,0.04007147,11.289795,2
hy5:row30,hy5,30,0.04339254,11.391807,2
hy5:row31,hy5,31,0.03998242,10.415651,1
hy5:row32,hy5,32,0.04021375,11.286186,2
hy5:row33,hy5,33,0.03999158,10.409313,1
hy5:row34,hy5,34,0.040003527,10.401045,1
hy5:row35,hy5,35,0.03999856,10.404484,1
MLB:row3,MLB,3,0.027469475,11.425209,4
MLB:row4,MLB,4,0.027001508,11.414678,4
MLB:row5,MLB,5,0.027333021,11.425649,4
MLB:row6,MLB,6,0.02736025,11.437157,4
MLB:row7,MLB,7,0.02734993,11.439643,4
MLB:row8,MLB,8,0.026905052,11.412185,4
MLB:row9,MLB,9,0.027015733,11.417536,4
MLB:row10,MLB,10,0.026733695,11.3988085,4
MLB:row11,MLB,11,0.02666118,11.395213,4
MLB:row12,MLB,12,0.02801647,11.469052,4
MLB:row13,MLB,13,0.026936619,11.410984,4
MLB:row14,MLB,14,0.026825625,11.405526,4
MLB:row15,MLB,15,0.026924903,11.4127445,4
MLB:row16,MLB,16,0.027096996,11.419831,4
MLB:row17,MLB,17,0.026981559,11.409681,4
MLB:row18,MLB,18,0.027138153,11.419169,4
MLB:row19,MLB,19,0.026744219,11.406198,4
MLB:row20,MLB,20,0.02662823,11.406336,4
MLB:row21,MLB,21,0.026796445,11.410199,4
MLB:row22,MLB,22,0.027124051,11.423964,4
MLB:row23,MLB,23,0.02823853,11.423275,4
MLB:row24,MLB,24,0.028611107,11.443262,4
MLB:row25,MLB,25,0.027674245,11.444221,4
MLB:row26,MLB,26,0.027765032,11.414198,4
MLB:row27,MLB,27,0.026650669,11.401113,4
MLB:row28,MLB,28,0.025985131,11.092361,3
MLB:row29,MLB,29,0.02676019,11.140424,3
MLB:row30,MLB,30,0.02600127,11.099104,3
MLB:row31,MLB,31,0.026450291,11.121606,3
MLB:row32,MLB,32,0.026296793,11.10814,3
MLB:row33,MLB,33,0.025843235,11.081691,3
MLB:row34,MLB,34,0.026109692,11.102589,3
MLB:row35,MLB,35,0.028780688,10.956268,2
MLB:row36,MLB,36,0.028806554,10.957912,2
MLB:row37,MLB,37,0.029416887,10.98873,2
MLB:row38,MLB,38,0.029278513,10.981086,2
MLB:row39,MLB,39,0.029308593,10.983059,2
MLB:row40,MLB,40,0.032482803,10.558142,1
EMS57:row3,EMS57,3,0.05251837,11.869784,4
EMS57:row4,EMS57,4,0.05063897,11.828903,4
EMS57:row5,EMS57,5,0.05136339,11.725745,3
EMS57:row6,EMS57,6,0.05113381,11.849499,4
EMS57:row7,EMS57,7,0.0509685,11.831444,4
EMS57:row8,EMS57,8,0.05453346,11.871658,4
EMS57:row9,EMS57,9,0.052461278,11.593773,3
EMS57:row10,EMS57,10,0.052753154,11.615509,3
EMS57:row11,EMS57,11,0.048971415,11.516172,3
