epoch,data_loss,objective,ode,capacity_diagnostic,capacity_penalty_used,val_rmse,selection_rmse,best_epoch
20,0.07646633684635162,0.0776810273528099,1.2146886547270697e-05,0.33669736981391907,False,1.047773496568203,1.047773496568203,
40,0.05233641341328621,0.05525283142924309,2.9164195439079776e-05,0.523726761341095,False,0.6684060193151236,0.8580897579416633,
60,0.04924643412232399,0.05141007900238037,2.1636453311657533e-05,0.496102511882782,False,0.54925829154253,0.7551459358086189,
80,0.04764525219798088,0.04910864681005478,1.4633955288445577e-05,0.4540773630142212,False,0.5454833153039217,0.5877158753871918,
100,0.04556167498230934,0.04642361029982567,8.619370419182815e-06,0.4025160074234009,False,0.5482094724103809,0.5476503597522776,
120,0.04423423483967781,0.04492289200425148,6.8865742832713295e-06,0.3762805163860321,False,0.5497233761698008,0.5478053879613678,
140,0.04376152157783508,0.04449232667684555,7.308055955945747e-06,0.3462688624858856,False,0.5686318098455667,0.5555215528085828,
160,0.04257676750421524,0.04336375743150711,7.869891305745114e-06,0.3523600399494171,False,0.5811209167093039,0.5664920342415571,
180,0.04218444600701332,0.04306407272815704,8.79626713867765e-06,0.3583747446537018,False,0.6022203489691019,0.5839910251746575,
200,0.04175190255045891,0.04270632565021515,9.544231033942197e-06,0.3705906271934509,False,0.6180081871300936,0.6004498176028332,200.0
220,0.04020685330033302,0.04120317101478577,9.96318703982979e-06,0.37711432576179504,False,0.6029675892293453,0.6077320417761802,200.0
240,0.03855118528008461,0.03957449272274971,1.0233065040665679e-05,0.36698397994041443,False,0.5800455918312073,0.6003404560635487,240.0
260,0.037522632628679276,0.03856408968567848,1.0414562893856782e-05,0.3856804668903351,False,0.6110027292072773,0.59800530342261,260.0
280,0.03931036219000816,0.040371883660554886,1.0615220162435435e-05,0.3628901243209839,False,0.5805235895141959,0.5905239701842269,280.0
300,0.03691510856151581,0.03794662281870842,1.031514420901658e-05,0.4055735170841217,False,0.7174944461882115,0.6363402549698949,280.0
320,0.03547271341085434,0.03655220568180084,1.0794909940159414e-05,0.3950451612472534,False,0.6777972805351019,0.6586051054125032,280.0
340,0.035670991986989975,0.0367635078728199,1.0925150490947999e-05,0.4093264639377594,False,0.7448649733960628,0.7133855667064587,280.0
360,0.03511778265237808,0.036267608404159546,1.149824311141856e-05,0.40002790093421936,False,0.6719165819585323,0.6981929452965656,280.0
380,0.0357014499604702,0.03689035400748253,1.1889052984770387e-05,0.3938465416431427,False,0.6812676374316216,0.699349730928739,280.0
400,0.03385061398148537,0.03502821922302246,1.1776034625654574e-05,0.4375806152820587,False,0.7630282414853573,0.7054041536251704,280.0
420,0.03323926776647568,0.03444090858101845,1.2016396794933826e-05,0.4511781930923462,False,0.7595759127885103,0.7346239305684964,280.0
440,0.033521149307489395,0.03475964069366455,1.2384924048092216e-05,0.47386035323143005,False,0.8048456521928311,0.7758166021555662,280.0
460,0.032924383878707886,0.034156281501054764,1.231898113474017e-05,0.4824436604976654,False,0.8192662803381682,0.7945626151065032,280.0
480,0.03316250443458557,0.034426502883434296,1.2639989108720329e-05,0.503815233707428,False,0.8747799003422261,0.8329639442910751,280.0
500,0.03222774714231491,0.03350908309221268,1.2813360626751091e-05,0.5149226784706116,False,0.8329846671819687,0.842343615954121,280.0
520,0.03169827163219452,0.03297959268093109,1.2813202374672983e-05,0.5191235542297363,False,0.8835911113917828,0.863785226305326,280.0
540,0.032471880316734314,0.033834293484687805,1.3624148778035305e-05,0.5034872889518738,False,0.8004795370101929,0.8390184385279814,280.0
560,0.03204457089304924,0.03337109461426735,1.3265240340842865e-05,0.5227304100990295,False,0.7986558272242547,0.8275754918754101,280.0
580,0.031782910227775574,0.03312630206346512,1.3433927051664796e-05,0.5719229578971863,False,0.9313758561909199,0.8435037401417891,280.0
600,0.0315609835088253,0.03290532901883125,1.3443446732708253e-05,0.5461685061454773,False,0.817198832154274,0.8490768385231495,280.0
620,0.03084888868033886,0.0322108268737793,1.3619376659335103e-05,0.5594018697738647,False,0.8377263698577881,0.8621003527343274,280.0
640,0.030270392075181007,0.03162388131022453,1.3534888239519205e-05,0.5871614813804626,False,0.9053394157588482,0.8534215392569701,280.0
660,0.03007575310766697,0.03144845739006996,1.3727030818699859e-05,0.6062580347061157,False,0.923681391954422,0.8889157258570195,280.0
680,0.030652854591608047,0.03207341954112053,1.4205643310560845e-05,0.6434147357940674,False,1.0098313618451358,0.9462840565194687,280.0
700,0.02966785803437233,0.03108329512178898,1.415436781826429e-05,0.6200307011604309,False,0.9258768975883722,0.9531298837959766,280.0
720,0.02997734397649765,0.031429070979356766,1.4517268937197514e-05,0.6610972881317139,False,1.012168803781271,0.9826256877382598,280.0
740,0.030263075605034828,0.03170628845691681,1.4432123862206936e-05,0.6222435832023621,False,0.909305619686842,0.9491171070188285,280.0
760,0.029411422088742256,0.030874691903591156,1.4632688362326007e-05,0.6573735475540161,False,0.9683728697001934,0.9632824310561022,280.0
780,0.02916281670331955,0.030624087899923325,1.4612702216254547e-05,0.6656444668769836,False,0.9766341491192579,0.9514375461687645,280.0
800,0.028908226639032364,0.03039483353495598,1.4866077435726766e-05,0.686575174331665,False,1.020660228908062,0.9885557492425046,280.0
820,0.028929170221090317,0.030427463352680206,1.4982925677031744e-05,0.6995112895965576,False,1.0452124906480313,1.014168956225117,280.0
840,0.028515907004475594,0.030039140954613686,1.523233913758304e-05,0.7165137529373169,False,1.0469616552591323,1.037611458271742,280.0
860,0.028298135846853256,0.029831284657120705,1.533148497401271e-05,0.7128576040267944,False,1.0443100075572729,1.0454947178214788,280.0
880,0.028238937258720398,0.02979755587875843,1.5586181689286605e-05,0.7120715975761414,False,1.0374816123098136,1.0429177583754063,280.0
900,0.02809784933924675,0.029665125533938408,1.5672763765905984e-05,0.7277299761772156,False,1.0794582005739213,1.0537499401470025,280.0
920,0.02785283699631691,0.029437392950057983,1.5845564121264033e-05,0.7301188111305237,False,1.0490672345161438,1.0553356824666262,280.0
940,0.027684995904564857,0.029296044260263443,1.611049083294347e-05,0.7493146061897278,False,1.1020463901162147,1.07685727506876,280.0
960,0.02743055857717991,0.029071468859910965,1.6409110685344785e-05,0.7574189901351929,False,1.120347874403,1.0904871663451194,280.0
980,0.02746465429663658,0.02911851368844509,1.6538593627046794e-05,0.7601333856582642,False,1.0977165459543468,1.1067036034911872,280.0
1000,0.027290623635053635,0.028960678726434708,1.6700560081517324e-05,0.7598958015441895,False,1.1063743026852608,1.1081462410142024,280.0
1020,0.02700144238770008,0.028690064325928688,1.6886222510947846e-05,0.7754080295562744,False,1.133566622570157,1.1125524904032549,280.0
1040,0.02703196182847023,0.028729859739542007,1.6978974599624053e-05,0.7742213010787964,False,1.135900916725397,1.1252806139936051,280.0
1060,0.026765549555420876,0.02847161330282688,1.706063630990684e-05,0.7775934338569641,False,1.1461143210828304,1.138527286792795,280.0
1080,0.02671799063682556,0.028447335585951805,1.7293457858613692e-05,0.7817179560661316,False,1.1434247569292784,1.1418133315791688,280.0
1100,0.02658768929541111,0.028303854167461395,1.7161652067443356e-05,0.7802473306655884,False,1.1499963934123516,1.1465118238081535,280.0
1120,0.02651546336710453,0.02824411354959011,1.728650022414513e-05,0.7826300263404846,False,1.1445686175823213,1.1459965893079838,280.0
1140,0.026424478739500046,0.028158608824014664,1.7341299098916352e-05,0.7866934537887573,False,1.1579403192847968,1.1508351100931564,280.0
1160,0.026386938989162445,0.02812652476131916,1.7395852410118096e-05,0.7863593697547913,False,1.1618379158973695,1.154782284254829,280.0
1180,0.026255548000335693,0.028014905750751495,1.759357655828353e-05,0.7897627353668213,False,1.1554552178084851,1.1584111509968837,280.0
1200,0.026200413703918457,0.027962902560830116,1.7624890460865572e-05,0.7894117832183838,False,1.1634769081771374,1.160256680627664,280.0
1220,0.02616650052368641,0.027927208691835403,1.7607089830562472e-05,0.7896268963813782,False,1.162748125359416,1.1605600837816796,280.0
1240,0.026121195405721664,0.027884850278496742,1.7636541087995283e-05,0.7902354598045349,False,1.1718658873438836,1.1660303069601456,280.0
1260,0.026068102568387985,0.027843402698636055,1.7752996427589096e-05,0.7919037342071533,False,1.1685026265382767,1.1677055464138588,280.0
1280,0.026034411042928696,0.027812793850898743,1.7783835573936813e-05,0.7912560701370239,False,1.1689081179499627,1.1697588772773744,280.0
1300,0.026015616953372955,0.0277860164642334,1.7703994672046974e-05,0.7911989092826843,False,1.1724135296791793,1.1699414247224729,280.0
1320,0.025984710082411766,0.0277633648365736,1.7786554963095114e-05,0.7922857403755188,False,1.1710703572630883,1.1707973349640766,280.0
1340,0.025959152728319168,0.027742227539420128,1.7830750948633067e-05,0.7930110096931458,False,1.1718172398209572,1.1717670422544082,280.0
1360,0.025947602465748787,0.027729928493499756,1.7823251255322248e-05,0.7924294471740723,False,1.173264789789915,1.1720507956246535,280.0
1380,0.02593366615474224,0.027717063203454018,1.7833976016845554e-05,0.7926929593086243,False,1.1743225157111883,1.173134848440687,280.0
1400,0.02592608705163002,0.02770989201962948,1.7838050553109497e-05,0.7927110195159912,False,1.1748632186204195,1.1741501747071743,280.0
1420,0.025918377563357353,0.027704037725925446,1.7856598788057454e-05,0.7929542660713196,False,1.1741839418113231,1.1744565587143103,280.0
1440,0.02591494657099247,0.027701055631041527,1.7861084415926598e-05,0.7930224537849426,False,1.1741045318841934,1.1743838974386454,280.0
1460,0.025912467390298843,0.027698885649442673,1.786418943083845e-05,0.7930015921592712,False,1.1742907517403365,1.1741930751452843,280.0
1480,0.025911519303917885,0.027698073536157608,1.7865537301986478e-05,0.7929971814155579,False,1.1742791621834041,1.1742248152693113,280.0
1500,0.02591131068766117,0.02769792638719082,1.786614848242607e-05,0.7930174469947815,False,1.1742268660962583,1.1742655933399997,280.0
