epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,grad_norm,L_m,L_y
10,0.14202521741390228,0.14848297834396362,177.42141969806673,177.42141969806673,10,1.3066877126693726,0.0009691003942862153,0.005488663446158171
20,0.09199847280979156,0.09721801429986954,88.74271056770951,88.74271056770951,20,0.46428096294403076,0.0003503347106743604,0.004869207739830017
30,0.07812248170375824,0.08065184950828552,90.06510719763726,90.06510719763726,20,0.8066860437393188,0.0001772118266671896,0.002352154115214944
40,0.06434508413076401,0.06674399226903915,104.40496742361188,104.40496742361188,20,0.4440924823284149,0.00015660181816201657,0.0022423078771680593
50,0.05504214018583298,0.056719668209552765,102.47681172011644,102.47681172011644,20,0.29592299461364746,0.00012772378977388144,0.001549803069792688
60,0.052429117262363434,0.053875017911195755,97.56740885570169,97.56740885570169,20,0.3801649510860443,0.00015111963148228824,0.001294781919568777
70,0.051729004830121994,0.0527886301279068,89.5048893626824,89.5048893626824,20,0.22476056218147278,0.00013981362280901521,0.0009198114275932312
80,0.051020555198192596,0.05221272632479668,95.05391563276828,95.05391563276828,20,0.12804122269153595,0.00011928372987313196,0.001072888495400548
90,0.050520703196525574,0.051852256059646606,95.84189178983421,95.84189178983421,20,0.04573780298233032,0.0001163628330687061,0.0012151895789429545
100,0.05041275918483734,0.05157358944416046,92.58040538882017,92.58040538882017,20,0.08530362695455551,0.0001123312977142632,0.001048499601893127
110,0.05031730979681015,0.05142427235841751,85.13121671343326,85.13121671343326,110,0.22274917364120483,0.0001098711509257555,0.0009970919927582145
120,0.05002789571881294,0.05120440199971199,78.89615263752759,78.89615263752759,120,0.23681367933750153,0.00011028369044652209,0.0010662218555808067
130,0.050060201436281204,0.05141177773475647,75.51092491139441,75.51092491139441,130,0.3331591486930847,0.00011915652430616319,0.0012324207928031683
140,0.049990590661764145,0.051050398498773575,69.64026893796176,69.64026893796176,140,0.28732746839523315,0.00011423042451497167,0.0009455773397348821
150,0.04963957890868187,0.05099939554929733,62.1560039301306,62.1560039301306,150,0.4267106056213379,0.00011087916209362447,0.0012489359360188246
160,0.04919577017426491,0.050352923572063446,55.83597602388114,55.83597602388114,160,0.33711597323417664,0.000105898710899055,0.001051253406330943
170,0.04830803722143173,0.04983877018094063,56.06458795913547,56.06458795913547,160,0.04918210208415985,0.00011279323371127248,0.001417938037775457
180,0.04924578592181206,0.05040047690272331,53.05456230625257,53.05456230625257,180,0.4847189486026764,0.00010318556451238692,0.001051505678333342
190,0.048359423875808716,0.049332357943058014,57.13890897091627,57.13890897091627,180,0.2758044898509979,0.00010125560947926715,0.0008716778247617185
200,0.04753570631146431,0.04840034246444702,56.3883288888824,56.3883288888824,180,0.0830056294798851,9.110014070756733e-05,0.0007735367980785668
210,0.04857697710394859,0.04985634237527847,67.18059243983924,67.18059243983924,180,0.6535549759864807,0.00011565374006750062,0.0011637122370302677
220,0.046347085386514664,0.04740788787603378,70.35979965642572,70.35979965642572,180,0.07945310324430466,0.00010190712782787159,0.0009588950197212398
230,0.046687591820955276,0.04766463115811348,77.5005146966815,77.5005146966815,180,0.4403076767921448,8.619400614406914e-05,0.0008908466552384198
240,0.046448271721601486,0.047537531703710556,97.3903199671939,97.3903199671939,180,0.4381774961948395,0.00010881231719395146,0.000980447861365974
250,0.046246808022260666,0.04729262366890907,104.16011077411204,104.16011077411204,180,0.5794479846954346,0.00011513214121805504,0.0009306828724220395
