plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
hy5:row9,hy5,9,0.039791472,9.993371,2
hy5:row10,hy5,10,0.034164093,10.484282,1
hy5:row11,hy5,11,0.037125994,10.440468,1
hy5:row12,hy5,12,0.038883623,10.734761,3
hy5:row13,hy5,13,0.037716776,10.660692,2
hy5:row14,hy5,14,0.034528296,10.556108,2
hy5:row15,hy5,15,0.036977533,9.880464,2
hy5:row16,hy5,16,0.04176719,10.307254,4
hy5:row17,hy5,17,0.03678296,9.880828,2
hy5:row18,hy5,18,0.04031575,10.076198,3
hy5:row19,hy5,19,0.03956067,10.147629,3
hy5:row20,hy5,20,0.03696625,10.650443,2
hy5:row21,hy5,21,0.033867598,10.548491,2
hy5:row22,hy5,22,0.033490047,10.322957,1
hy5:row23,hy5,23,0.03311232,10.31789,1
hy5:row24,hy5,24,0.033262763,10.319925,1
hy5:row25,hy5,25,0.038842827,10.734213,3
hy5:row26,hy5,26,0.038404983,10.057746,2
hy5:row27,hy5,27,0.040698014,10.751294,3
hy5:row28,hy5,28,0.03692079,10.437916,1
hy5:row29,hy5,29,0.03727167,10.043534,2
hy5:row30,hy5,30,0.035114363,10.498887,1
hy5:row31,hy5,31,0.036152855,9.791058,1
hy5:row32,hy5,32,0.033214487,10.468702,1
hy5:row33,hy5,33,0.036199808,9.798162,1
hy5:row34,hy5,34,0.03626106,9.807415,1
hy5:row35,hy5,35,0.03623558,9.803569,1
MLB:row3,MLB,3,0.024556968,9.626515,1
MLB:row4,MLB,4,0.024530021,9.689978,1
MLB:row5,MLB,5,0.02622721,9.429773,3
MLB:row6,MLB,6,0.02411561,9.763567,1
MLB:row7,MLB,7,0.026125157,9.487165,3
MLB:row8,MLB,8,0.024421899,9.622991,1
MLB:row9,MLB,9,0.023750756,9.748023,2
MLB:row10,MLB,10,0.024451906,9.687612,1
MLB:row11,MLB,11,0.023623928,9.7447605,2
MLB:row12,MLB,12,0.026091704,9.572088,4
MLB:row13,MLB,13,0.023103127,9.873802,2
MLB:row14,MLB,14,0.025126655,9.545171,4
MLB:row15,MLB,15,0.02836158,9.150213,1
MLB:row16,MLB,16,0.022618903,9.934787,3
MLB:row17,MLB,17,0.023134375,9.813293,2
MLB:row18,MLB,18,0.027498648,9.28477,2
MLB:row19,MLB,19,0.023104172,9.811162,2
MLB:row20,MLB,20,0.027161703,9.276061,2
MLB:row21,MLB,21,0.024374088,9.685241,1
MLB:row22,MLB,22,0.028366012,9.15108,1
MLB:row23,MLB,23,0.02835797,9.1495075,1
MLB:row24,MLB,24,0.025482452,9.71779,1
MLB:row25,MLB,25,0.02445634,9.687747,1
MLB:row26,MLB,26,0.025719985,9.413514,3
MLB:row27,MLB,27,0.024493407,9.624861,1
MLB:row28,MLB,28,0.023691345,9.749429,1
MLB:row29,MLB,29,0.024281485,9.682404,1
MLB:row30,MLB,30,0.023289938,9.817799,2
MLB:row31,MLB,31,0.0233478,9.882392,2
MLB:row32,MLB,32,0.024381036,9.685453,1
MLB:row33,MLB,33,0.022940673,9.868115,2
MLB:row34,MLB,34,0.022516582,9.931821,3
MLB:row35,MLB,35,0.023693223,9.749493,1
MLB:row36,MLB,36,0.02373273,9.750828,1
MLB:row37,MLB,37,0.02457416,9.626962,1
MLB:row38,MLB,38,0.024610152,9.627893,1
MLB:row39,MLB,39,0.023924509,9.757254,1
MLB:row40,MLB,40,0.023951147,9.75814,1
EMS57:row3,EMS57,3,0.04822116,10.103774,3
EMS57:row4,EMS57,4,0.045120724,10.651108,3
EMS57:row5,EMS57,5,0.04924028,10.11472,3
EMS57:row6,EMS57,6,0.04461476,9.83919,2
EMS57:row7,EMS57,7,0.04308949,10.354208,1
EMS57:row8,EMS57,8,0.0446542,9.76412,1
EMS57:row9,EMS57,9,0.046861403,10.597235,2
EMS57:row10,EMS57,10,0.046176743,10.592743,2
EMS57:row11,EMS57,11,0.039367724,10.253582,1
EMS57:row12,EMS57,12,0.040515076,10.484598,2
EMS57:row13,EMS57,13,0.043840967,10.360773,1
EMS57:row14,EMS57,14,0.03974902,10.404237,1
EMS57:row15,EMS57,15,0.04030884,10.261816,1
EMS57:row16,EMS57,16,0.039873917,10.258078,1
EMS57:row17,EMS57,17,0.04573771,10.654363,3
EMS57:row18,EMS57,18,0.039995093,10.407066,1
phyAB:row3,phyAB,3,0.056056064,10.28852,2
phyAB:row4,phyAB,4,0.06545266,10.524755,4
phyAB:row5,phyAB,5,0.06255079,10.304766,3
phyAB:row6,phyAB,6,0.06444382,10.450965,3
phyAB:row7,phyAB,7,0.059543297,10.217083,2
phyAB:row8,phyAB,8,0.049568944,10.691025,1
phyAB:row9,phyAB,9,0.0529968,10.046321,1
phyAB:row10,phyAB,10,0.051053196,10.698358,1
phyAB:row11,phyAB,11,0.054173175,10.135738,2
phyAB:row12,phyAB,12,0.05426941,10.700056,2
phyAB:row13,phyAB,13,0.058650006,10.374584,3
phyAB:row14,phyAB,14,0.06333769,10.450616,3
phyAB:row15,phyAB,15,0.05862513,10.220415,2
phyAB:row16,phyAB,16,0.052972034,10.043659,1
phyAB:row17,phyAB,17,0.052618958,10.625409,1
phyAB:row18,phyAB,18,0.057749435,10.301568,2
phyAB:row19,phyAB,19,0.047933914,10.542555,1
phyAB:row20,phyAB,20,0.054262184,10.138858,2
phyAB:row21,phyAB,21,0.05392493,10.698907,2
phyAB:row22,phyAB,22,0.05139911,10.69995,1
phyAB:row23,phyAB,23,0.048004292,10.542823,1
phyAB:row24,phyAB,24,0.05092695,10.764625,2
phyAB:row25,phyAB,25,0.053787332,10.13818,2
phyAB:row26,phyAB,26,0.060661316,10.227131,2
phyAB:row27,phyAB,27,0.06253522,10.308026,3
phyAB:row28,phyAB,28,0.06486311,10.522225,4
phyAB:row29,phyAB,29,0.056981917,10.296774,2
phyAB:row30,phyAB,30,0.049639426,10.691392,1
phyAB:row31,phyAB,31,0.0569756,10.361092,3
phyAB:row32,phyAB,32,0.061638173,10.30153,3
phyAB:row33,phyAB,33,0.05312611,10.627289,1
phyAB:row34,phyAB,34,0.05304321,10.051304,1
phyAB:row35,phyAB,35,0.05297332,10.0437975,1
phyAB:row36,phyAB,36,0.056554947,10.294039,2
phyAB:row37,phyAB,37,0.050091196,10.693701,1
phyAB:row38,phyAB,38,0.04922155,10.689187,1
phyAB:row39,phyAB,39,0.049713854,10.691778,1
