epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.15789933502674103,0.0,0.0,0.15789933502674103,2.3717154459059238,2.3717154459059238,-1
40,0.07282144576311111,0.0,0.0,0.07282144576311111,1.0777990768253805,1.724757261365652,-1
60,0.04576865956187248,0.0,0.0,0.04576865956187248,0.7020771725177766,1.3838638984163603,-1
80,0.04096132144331932,0.0,0.0,0.04096132144331932,0.5807439003363252,0.786873383226494,-1
100,0.0367487370967865,0.0,0.0,0.0367487370967865,0.5857098985537886,0.6228436571359635,-1
120,0.03507395088672638,0.0,0.0,0.03507395088672638,0.5403070148006082,0.5689202712302407,-1
140,0.033057402819395065,0.0,0.0,0.033057402819395065,0.5266295451000333,0.5508821528181433,-1
160,0.02673778496682644,0.0,0.0,0.02673778496682644,0.4773405717201531,0.5147590438735983,-1
180,0.035779573023319244,0.0,0.0,0.035779573023319244,0.4740858385153115,0.49268531844516594,-1
200,0.03348624333739281,0.0,0.0,0.03348624333739281,0.4341039496921003,0.4618434533091883,200
220,0.01922074891626835,0.0,0.0,0.01922074891626835,0.4497688151970506,0.45265286780148745,220
240,0.02192091941833496,0.0,0.0,0.02192091941833496,0.37666749190166593,0.4201800855969389,240
260,0.022244371473789215,0.0,0.0,0.022244371473789215,0.3775563018731773,0.4013308696572979,260
280,0.01411700900644064,0.0,0.0,0.01411700900644064,0.34256929237023,0.36559769538169107,280
300,0.012290935032069683,0.0,0.0,0.012290935032069683,0.3592218140177429,0.3597824694203834,300
320,0.011205277405679226,0.0,0.0,0.011205277405679226,0.5343153197318316,0.4120354753732681,300
340,0.03582461550831795,0.0,0.0,0.03582461550831795,0.7562127708792686,0.5499166348762811,300
360,0.053412724286317825,0.0,0.0,0.053412724286317825,0.850712156943977,0.7137467491850257,300
380,0.04264145717024803,0.0,0.0,0.04264145717024803,0.6030611758083105,0.736662034543852,300
400,0.0188945010304451,0.0,0.0,0.0188945010304451,0.4260334119386971,0.6266022482303282,300
420,0.013775408267974854,0.0,0.0,0.013775408267974854,0.44397063545137644,0.49102174106612806,300
