epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse,L_m,L_r,L_y
10,0.13465940952301025,0.163704052567482,245.20296882302642,245.20296882302642,10,245.20296882302642,0.0,0.0,0.02904464490711689
20,0.12142487615346909,0.13984645903110504,123.20562096849561,123.20562096849561,20,123.20562096849561,0.0,0.0,0.018421577289700508
30,0.09252235293388367,0.1274571418762207,125.0850164647311,125.0850164647311,20,123.20562096849561,0.0,0.0,0.03493478521704674
40,0.07937633246183395,0.10406624525785446,148.30941912455856,148.30941912455856,20,123.20562096849561,0.0,0.0,0.02468991093337536
50,0.0696539506316185,0.09156808257102966,112.77655351967097,112.77655351967097,50,112.77655351967097,0.0,0.0,0.021914135664701462
60,0.09211065620183945,0.11994266510009766,185.1965843360871,185.1965843360871,50,112.77655351967097,0.0,0.0,0.02783200703561306
70,0.06508740782737732,0.08198235929012299,99.94188694276929,99.94188694276929,70,99.94188694276929,0.0,0.0,0.016894947737455368
80,0.05696413293480873,0.06303146481513977,74.24281416769982,74.24281416769982,80,74.24281416769982,0.0,0.0,0.006067328620702028
90,0.0818748027086258,0.12291816622018814,55.91424127169609,55.91424127169609,90,55.91424127169609,0.0,0.0,0.04104336351156235
100,0.06123967468738556,0.07717039436101913,59.32590494074702,59.32590494074702,90,55.91424127169609,0.0,0.0,0.015930717810988426
110,0.05829230323433876,0.08134452253580093,62.92953382506967,62.92953382506967,90,55.91424127169609,0.0,0.0,0.023052219301462173
120,0.053105585277080536,0.0592053160071373,60.28283785500169,60.28283785500169,90,55.91424127169609,0.0,0.0,0.006099732592701912
130,0.05382956564426422,0.0692572221159935,72.22469676148742,72.22469676148742,90,55.91424127169609,0.0,0.0,0.015427653677761555
140,0.055300869047641754,0.07165365666151047,68.94019538625956,68.94019538625956,90,55.91424127169609,0.0,0.0,0.016352787613868713
150,0.053669869899749756,0.06088871508836746,70.65537135244489,70.65537135244489,90,55.91424127169609,0.0,0.0,0.007218845188617706
160,0.05223880335688591,0.05678350478410721,61.164783135266305,61.164783135266305,90,55.91424127169609,0.0,0.0,0.004544700030237436
170,0.05134008452296257,0.05354418605566025,70.16718282806754,70.16718282806754,90,55.91424127169609,0.0,0.0,0.0022041010670363903
180,0.051585398614406586,0.054349128156900406,66.63942777153254,66.63942777153254,90,55.91424127169609,0.0,0.0,0.002763729775324464
190,0.05638807639479637,0.07916035503149033,75.77588382461161,75.77588382461161,90,55.91424127169609,0.0,0.0,0.022772280499339104
200,0.05319489538669586,0.06933479011058807,75.87985520868749,75.87985520868749,90,55.91424127169609,0.0,0.0,0.016139894723892212
210,0.05398587882518768,0.06672549247741699,59.59444772593975,59.59444772593975,90,55.91424127169609,0.0,0.0,0.01273960992693901
220,0.05519946292042732,0.07382703572511673,74.32455251326562,74.32455251326562,90,55.91424127169609,0.0,0.0,0.018627574667334557
230,0.05192137882113457,0.06184566020965576,76.9199535011673,76.9199535011673,90,55.91424127169609,0.0,0.0,0.009924279525876045
240,0.05111134052276611,0.05573584884405136,57.18888769464791,57.18888769464791,90,55.91424127169609,0.0,0.0,0.004624507389962673
250,0.053242795169353485,0.06588582694530487,62.189066778137686,62.189066778137686,90,55.91424127169609,0.0,0.0,0.012643028050661087
260,0.056836649775505066,0.05973190814256668,62.251686795746686,62.251686795746686,90,55.91424127169609,0.0,0.0,0.0028952572029083967
270,0.05251862481236458,0.06023300811648369,75.08306924269259,75.08306924269259,90,55.91424127169609,0.0,0.0,0.007714384235441685
280,0.05138998106122017,0.05815115571022034,61.19907101587594,61.19907101587594,90,55.91424127169609,0.0,0.0,0.006761175114661455
290,0.05413271114230156,0.06645158678293228,67.9815291811949,67.9815291811949,90,55.91424127169609,0.0,0.0,0.012318874709308147
300,0.052725642919540405,0.06138204038143158,57.94757384347737,57.94757384347737,90,55.91424127169609,0.0,0.0,0.0086563965305686
310,0.05254252627491951,0.06308237463235855,64.2024078604263,64.2024078604263,90,55.91424127169609,0.0,0.0,0.010539847426116467
320,0.05573355033993721,0.06113662198185921,68.21514550495327,68.21514550495327,90,55.91424127169609,0.0,0.0,0.005403072573244572
330,0.05833243206143379,0.07010117918252945,52.68771391277075,52.68771391277075,330,52.68771391277075,0.0,0.0,0.011768748983740807
340,0.051968690007925034,0.05430440604686737,58.646259459305405,58.646259459305405,330,52.68771391277075,0.0,0.0,0.002335716737434268
350,0.052081651985645294,0.06451353430747986,72.73288329148829,72.73288329148829,330,52.68771391277075,0.0,0.0,0.01243187952786684
