plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
Col-0:row3,Col-0,3,0.026574684,6.964758,2
Col-0:row4,Col-0,4,0.02448594,6.824408,2
Col-0:row5,Col-0,5,0.026529426,6.961785,2
Col-0:row6,Col-0,6,0.026666384,6.9641676,2
Col-0:row7,Col-0,7,0.026280759,6.9424577,2
Col-0:row8,Col-0,8,0.024877163,6.806843,1
Col-0:row9,Col-0,9,0.024939975,6.8110924,1
Col-0:row10,Col-0,10,0.024622262,6.8393636,2
Col-0:row11,Col-0,11,0.026059119,6.970315,3
Col-0:row12,Col-0,12,0.024787886,6.800784,1
Col-0:row13,Col-0,13,0.024453774,6.822177,2
Col-0:row14,Col-0,14,0.025916884,6.960827,3
Col-0:row15,Col-0,15,0.025582068,6.98598,4
Col-0:row16,Col-0,16,0.024711234,6.845642,2
Col-0:row17,Col-0,17,0.024680478,6.8380246,2
Col-0:row18,Col-0,18,0.026314529,6.9913907,3
Col-0:row19,Col-0,19,0.026696833,6.9668007,2
Col-0:row20,Col-0,20,0.026319675,6.944523,2
Col-0:row21,Col-0,21,0.026242085,6.986058,3
Col-0:row22,Col-0,22,0.02704784,6.94433,1
Col-0:row23,Col-0,23,0.026665544,6.970707,2
Col-0:row24,Col-0,24,0.025065642,6.822278,1
Col-0:row25,Col-0,25,0.024538076,6.833372,2
Col-0:row26,Col-0,26,0.026311463,6.990548,3
Col-0:row27,Col-0,27,0.025067562,6.8196898,1
Col-0:row28,Col-0,28,0.025322203,6.8340745,1
Col-0:row29,Col-0,29,0.02495309,6.811978,1
Col-0:row30,Col-0,30,0.025065642,6.822278,1
Col-0:row31,Col-0,31,0.024560995,6.835093,2
Col-0:row32,Col-0,32,0.025078958,6.823193,1
Col-0:row33,Col-0,33,0.024907561,6.808901,1
Col-0:row34,Col-0,34,0.024976281,6.8161144,1
Col-0:row35,Col-0,35,0.024712317,6.795638,1
hy5:row3,hy5,3,0.05795078,8.340835,1
hy5:row4,hy5,4,0.058719423,8.393706,2
hy5:row5,hy5,5,0.057751287,8.355877,2
hy5:row6,hy5,6,0.057649124,8.353295,2
hy5:row7,hy5,7,0.06078516,8.423537,2
hy5:row8,hy5,8,0.06044449,8.423397,4
hy5:row9,hy5,9,0.05987087,8.419547,3
hy5:row10,hy5,10,0.06000112,8.387362,1
hy5:row11,hy5,11,0.058294762,8.360741,1
hy5:row12,hy5,12,0.058897845,8.366322,1
hy5:row13,hy5,13,0.058944706,8.385592,2
hy5:row14,hy5,14,0.05780825,8.357362,2
hy5:row15,hy5,15,0.058705214,8.361205,1
hy5:row16,hy5,16,0.057749264,8.355954,2
hy5:row17,hy5,17,0.05911796,8.40074,3
hy5:row18,hy5,18,0.058265254,8.34956,1
hy5:row19,hy5,19,0.060352977,8.425477,2
hy5:row20,hy5,20,0.058389336,8.35274,1
hy5:row21,hy5,21,0.060928877,8.423723,2
hy5:row22,hy5,22,0.059515312,8.392983,2
hy5:row23,hy5,23,0.058934953,8.398044,2
hy5:row24,hy5,24,0.05977689,8.418573,3
hy5:row25,hy5,25,0.059966218,8.420293,3
hy5:row26,hy5,26,0.060303733,8.410631,3
hy5:row27,hy5,27,0.060129233,8.403792,2
hy5:row28,hy5,28,0.059993878,8.38975,1
hy5:row29,hy5,29,0.06000156,8.38721,1
hy5:row30,hy5,30,0.0590947,8.371555,1
hy5:row31,hy5,31,0.060002152,8.387005,1
hy5:row32,hy5,32,0.057631217,8.332404,1
hy5:row33,hy5,33,0.059997365,8.388627,1
hy5:row34,hy5,34,0.059990767,8.3907175,1
hy5:row35,hy5,35,0.05999357,8.389851,1
MLB:row3,MLB,3,0.020487461,6.5299644,3
MLB:row4,MLB,4,0.021162605,6.4999814,1
MLB:row5,MLB,5,0.021279134,6.503628,1
MLB:row6,MLB,6,0.021888645,6.6402946,3
MLB:row7,MLB,7,0.021218553,6.4988365,1
MLB:row8,MLB,8,0.022240007,6.6219625,2
MLB:row9,MLB,9,0.02123012,6.4997516,1
MLB:row10,MLB,10,0.021988861,6.6445417,3
MLB:row11,MLB,11,0.021245558,6.5009737,1
MLB:row12,MLB,12,0.020889727,6.521292,2
MLB:row13,MLB,13,0.021244679,6.500904,1
MLB:row14,MLB,14,0.020629937,6.4951267,2
MLB:row15,MLB,15,0.020936457,6.479833,1
MLB:row16,MLB,16,0.022076976,6.6511493,3
MLB:row17,MLB,17,0.021120748,6.496691,1
MLB:row18,MLB,18,0.022080956,6.651746,3
MLB:row19,MLB,19,0.02055972,6.4950852,2
MLB:row20,MLB,20,0.021454524,6.6476183,4
MLB:row21,MLB,21,0.021778695,6.6251216,3
MLB:row22,MLB,22,0.022343732,6.62389,2
MLB:row23,MLB,23,0.021099232,6.4949985,1
MLB:row24,MLB,24,0.020949855,6.521333,2
MLB:row25,MLB,25,0.022144325,6.612211,2
MLB:row26,MLB,26,0.022285428,6.6676064,3
MLB:row27,MLB,27,0.022672879,6.606762,1
MLB:row28,MLB,28,0.02035777,6.5190773,3
MLB:row29,MLB,29,0.021223227,6.504737,1
MLB:row30,MLB,30,0.020935949,6.479794,1
MLB:row31,MLB,31,0.020880705,6.517641,2
MLB:row32,MLB,32,0.020693026,6.500153,2
MLB:row33,MLB,33,0.020478524,6.4883785,2
MLB:row34,MLB,34,0.02067954,6.499005,2
MLB:row35,MLB,35,0.020495042,6.489725,2
MLB:row36,MLB,36,0.02049682,6.489844,2
MLB:row37,MLB,37,0.021238811,6.505957,1
MLB:row38,MLB,38,0.02066582,6.5036197,2
MLB:row39,MLB,39,0.020961408,6.4817624,1
MLB:row40,MLB,40,0.020972122,6.48259,1
EMS57:row3,EMS57,3,0.06135824,8.523177,3
EMS57:row4,EMS57,4,0.060970202,8.507867,2
