plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
hy5:row22,hy5,22,0.05781872,8.785904,3
hy5:row23,hy5,23,0.056664865,8.779936,1
hy5:row24,hy5,24,0.059106726,8.785472,3
hy5:row25,hy5,25,0.05791335,8.7915125,4
hy5:row26,hy5,26,0.05792853,8.7778015,3
hy5:row27,hy5,27,0.058934767,8.78688,4
hy5:row28,hy5,28,0.057534087,8.780872,3
hy5:row29,hy5,29,0.056393173,8.771535,2
hy5:row30,hy5,30,0.05721755,8.775143,1
hy5:row31,hy5,31,0.056541268,8.762234,1
hy5:row32,hy5,32,0.05573026,8.7730665,1
hy5:row33,hy5,33,0.056527138,8.7638035,1
hy5:row34,hy5,34,0.056508433,8.765841,1
hy5:row35,hy5,35,0.05651625,8.764996,1
MLB:row3,MLB,3,0.018766614,8.089246,1
MLB:row4,MLB,4,0.018267946,8.098226,3
MLB:row5,MLB,5,0.017702803,8.100905,4
MLB:row6,MLB,6,0.017728409,8.077992,2
MLB:row7,MLB,7,0.017935596,8.086368,3
MLB:row8,MLB,8,0.018716736,8.089203,1
MLB:row9,MLB,9,0.01804484,8.090384,2
MLB:row10,MLB,10,0.018355308,8.0783415,1
MLB:row11,MLB,11,0.017989775,8.090273,2
MLB:row12,MLB,12,0.017866949,8.103043,4
MLB:row13,MLB,13,0.017862825,8.086005,3
MLB:row14,MLB,14,0.017598385,8.09941,4
MLB:row15,MLB,15,0.017862849,8.086013,3
MLB:row16,MLB,16,0.01766543,8.099599,4
MLB:row17,MLB,17,0.0176235,8.099773,4
MLB:row18,MLB,18,0.017670937,8.100026,4
MLB:row19,MLB,19,0.01800948,8.087599,2
MLB:row20,MLB,20,0.017576883,8.09888,4
MLB:row21,MLB,21,0.018010577,8.090325,2
MLB:row22,MLB,22,0.018292258,8.097777,3
MLB:row23,MLB,23,0.01879353,8.087818,2
MLB:row24,MLB,24,0.017651696,8.091936,3
MLB:row25,MLB,25,0.01835625,8.078348,1
MLB:row26,MLB,26,0.017736353,8.100753,4
MLB:row27,MLB,27,0.018008536,8.087854,2
MLB:row28,MLB,28,0.017379692,8.088889,3
MLB:row29,MLB,29,0.01831894,8.078119,1
MLB:row30,MLB,30,0.018063493,8.088268,2
MLB:row31,MLB,31,0.017734967,8.078081,2
MLB:row32,MLB,32,0.017439213,8.089862,3
MLB:row33,MLB,33,0.017329479,8.088657,3
MLB:row34,MLB,34,0.017398411,8.089611,3
MLB:row35,MLB,35,0.018299326,8.07559,1
MLB:row36,MLB,36,0.018311108,8.075693,1
MLB:row37,MLB,37,0.018772958,8.089252,1
MLB:row38,MLB,38,0.018086273,8.08835,2
MLB:row39,MLB,39,0.01808996,8.088487,2
MLB:row40,MLB,40,0.018376071,8.07626,1
EMS57:row3,EMS57,3,0.073553815,8.894565,3
EMS57:row4,EMS57,4,0.072183356,8.901375,4
EMS57:row5,EMS57,5,0.07408432,8.896016,3
EMS57:row6,EMS57,6,0.072402745,8.901089,4
EMS57:row7,EMS57,7,0.07217198,8.903396,4
EMS57:row8,EMS57,8,0.07338725,8.879908,2
EMS57:row9,EMS57,9,0.073056534,8.884556,2
EMS57:row10,EMS57,10,0.073657006,8.898108,3
EMS57:row11,EMS57,11,0.071845524,8.891264,2
EMS57:row12,EMS57,12,0.07169585,8.899573,3
EMS57:row13,EMS57,13,0.07177691,8.883549,2
EMS57:row14,EMS57,14,0.07168894,8.889317,2
EMS57:row15,EMS57,15,0.073023714,8.890042,2
EMS57:row16,EMS57,16,0.07364409,8.891711,2
EMS57:row17,EMS57,17,0.0721408,8.899228,3
EMS57:row18,EMS57,18,0.071169004,8.871534,1
phyAB:row3,phyAB,3,0.09312298,9.070923,3
phyAB:row4,phyAB,4,0.09347807,9.083415,4
phyAB:row5,phyAB,5,0.094021924,9.075798,3
phyAB:row6,phyAB,6,0.0938591,9.07083,3
phyAB:row7,phyAB,7,0.09301162,9.061849,2
phyAB:row8,phyAB,8,0.09377741,9.079702,4
phyAB:row9,phyAB,9,0.094731785,9.06188,2
phyAB:row10,phyAB,10,0.094473764,9.07019,3
phyAB:row11,phyAB,11,0.093038075,9.06872,2
phyAB:row12,phyAB,12,0.09444241,9.083787,3
phyAB:row13,phyAB,13,0.09404393,9.077288,3
phyAB:row14,phyAB,14,0.09331862,9.072209,3
phyAB:row15,phyAB,15,0.09256649,9.063912,2
phyAB:row16,phyAB,16,0.09272887,9.081896,4
phyAB:row17,phyAB,17,0.09372621,9.076882,3
phyAB:row18,phyAB,18,0.094596155,9.076987,3
phyAB:row19,phyAB,19,0.093284145,9.068222,2
phyAB:row20,phyAB,20,0.093976766,9.082442,4
phyAB:row21,phyAB,21,0.093497545,9.084601,3
phyAB:row22,phyAB,22,0.093356885,9.07078,2
phyAB:row23,phyAB,23,0.09414342,9.083091,3
phyAB:row24,phyAB,24,0.09353604,9.084275,3
phyAB:row25,phyAB,25,0.09335754,9.08424,4
phyAB:row26,phyAB,26,0.093636416,9.081729,4
phyAB:row27,phyAB,27,0.09444876,9.080585,4
phyAB:row28,phyAB,28,0.09326178,9.082911,4
phyAB:row29,phyAB,29,0.094231434,9.070581,3
phyAB:row30,phyAB,30,0.0936016,9.069903,2
phyAB:row31,phyAB,31,0.0931191,9.076358,3
phyAB:row32,phyAB,32,0.09317416,9.082174,4
phyAB:row33,phyAB,33,0.09282017,9.0761795,2
phyAB:row34,phyAB,34,0.09277354,9.069202,2
phyAB:row35,phyAB,35,0.092529915,9.048881,1
phyAB:row36,phyAB,36,0.09376548,9.077404,3
phyAB:row37,phyAB,37,0.092678696,9.0574465,1
phyAB:row38,phyAB,38,0.092066996,9.057228,1
phyAB:row39,phyAB,39,0.09241441,9.057359,1
