epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.21869078278541565,0.0,0.0,0.21869078278541565,3.290640530973673,3.290640530973673,-1
40,0.07522950321435928,0.0,0.0,0.07522950321435928,1.1547230587303638,2.2226817948520186,-1
60,0.05398278310894966,0.0,0.0,0.05398278310894966,0.8361825156956911,1.760515368466576,-1
80,0.043574195355176926,0.0,0.0,0.043574195355176926,0.6861084288805723,0.8923380011022092,-1
100,0.03876943141222,0.0,0.0,0.03876943141222,0.6011522184535861,0.7078143876766165,-1
120,0.03507985919713974,0.0,0.0,0.03507985919713974,0.5517648166045547,0.613008487979571,-1
140,0.030043302103877068,0.0,0.0,0.030043302103877068,0.4807932359538973,0.5445700903373459,-1
160,0.02302931249141693,0.0,0.0,0.02302931249141693,0.3890723730921746,0.4738768085502088,-1
180,0.020210279151797295,0.0,0.0,0.020210279151797295,0.38906351184472443,0.41964304029693206,-1
200,0.01832287386059761,0.0,0.0,0.01832287386059761,0.39677631775662303,0.3916374008978407,200
220,0.017687156796455383,0.0,0.0,0.017687156796455383,0.39386836663633584,0.3932360654125611,200
240,0.014697748236358166,0.0,0.0,0.014697748236358166,0.3919887379221618,0.3942111407717069,200
260,0.014785959385335445,0.0,0.0,0.014785959385335445,0.38006322933360936,0.38864011129736903,260
280,0.012145360931754112,0.0,0.0,0.012145360931754112,0.3656538265608251,0.37923526460553214,280
300,0.011656339280307293,0.0,0.0,0.011656339280307293,0.3637809705846012,0.3698326754930119,300
320,0.01157738920301199,0.0,0.0,0.01157738920301199,0.3452135840840638,0.3582161270764967,320
340,0.014309966936707497,0.0,0.0,0.014309966936707497,0.37877978057414297,0.362591445080936,320
360,0.025104103609919548,0.0,0.0,0.025104103609919548,0.4284194743707776,0.3841376130096614,320
380,0.012023264542222023,0.0,0.0,0.012023264542222023,0.3569114749729633,0.38803690997262796,320
400,0.008780943229794502,0.0,0.0,0.008780943229794502,0.3533987213373184,0.37957655689368647,320
420,0.008142326027154922,0.0,0.0,0.008142326027154922,0.35665408109501007,0.35565475913509725,420
440,0.007604897953569889,0.0,0.0,0.007604897953569889,0.3294488281533122,0.34650054352854687,440
460,0.018221188336610794,0.0,0.0,0.018221188336610794,0.3539276214502752,0.34667684356619916,440
480,0.010793456807732582,0.0,0.0,0.010793456807732582,0.3390095472708345,0.34079533229147396,480
500,0.008843299001455307,0.0,0.0,0.008843299001455307,0.32906606403365735,0.340667744251589,500
520,0.008808535523712635,0.0,0.0,0.008808535523712635,0.3284464629366994,0.3321740247470637,520
540,0.008815164677798748,0.0,0.0,0.008815164677798748,0.3281980794854462,0.32857020215193433,540
560,0.008701912127435207,0.0,0.0,0.008701912127435207,0.3347389928810299,0.3304611784343918,540
580,0.007879030890762806,0.0,0.0,0.007879030890762806,0.3289782869629562,0.33063845310981077,540
600,0.007745110895484686,0.0,0.0,0.007745110895484686,0.32980915571376684,0.33117547851925094,540
620,0.007731281220912933,0.0,0.0,0.007731281220912933,0.33012648981437087,0.3296379774970313,540
640,0.007678975351154804,0.0,0.0,0.007678975351154804,0.3281885320134461,0.3293747258471946,540
660,0.0074739158153533936,0.0,0.0,0.0074739158153533936,0.3250295420512557,0.32778152129302424,660
680,0.006969525944441557,0.0,0.0,0.006969525944441557,0.3248624911271036,0.32602685506393514,680
700,0.006630689837038517,0.0,0.0,0.006630689837038517,0.32455634547024964,0.324816126216203,700
720,0.006887752562761307,0.0,0.0,0.006887752562761307,0.32771151644364,0.3257101176803311,700
740,0.006697777193039656,0.0,0.0,0.006697777193039656,0.32062875417619946,0.3242988720300297,740
760,0.006238709669560194,0.0,0.0,0.006238709669560194,0.3242996676526964,0.3242133127575119,760
780,0.005876477807760239,0.0,0.0,0.005876477807760239,0.3174046922251582,0.3207777046846847,780
800,0.005511660594493151,0.0,0.0,0.005511660594493151,0.32417778820544485,0.3219607160277665,780
820,0.005472712684422731,0.0,0.0,0.005472712684422731,0.3168080050610006,0.3194634951638679,820
840,0.0051080831326544285,0.0,0.0,0.0051080831326544285,0.32640509407967333,0.3224636291153729,820
860,0.004924225155264139,0.0,0.0,0.004924225155264139,0.32114694321900605,0.3214533474532266,820
880,0.004842499736696482,0.0,0.0,0.004842499736696482,0.3220327696055174,0.3231949356347323,820
900,0.004785367753356695,0.0,0.0,0.004785367753356695,0.3226100037954748,0.32192990553999945,820
920,0.004671001341193914,0.0,0.0,0.004671001341193914,0.32215458938106895,0.32226578759402036,820
940,0.004598368890583515,0.0,0.0,0.004598368890583515,0.3222278662286699,0.32233081980173783,820
960,0.004546744748950005,0.0,0.0,0.004546744748950005,0.3226193424165249,0.32233393267542126,820
980,0.00460659759119153,0.0,0.0,0.00460659759119153,0.3227593023888767,0.3225355036780238,820
1000,0.00440409267321229,0.0,0.0,0.00440409267321229,0.3236837065294385,0.32302078377828003,820
1020,0.0043572718277573586,0.0,0.0,0.0043572718277573586,0.3228463633991778,0.3230964574391644,820
1040,0.004325091373175383,0.0,0.0,0.004325091373175383,0.3230810521952808,0.3232037073746324,820
1060,0.004234954249113798,0.0,0.0,0.004234954249113798,0.3230802167914808,0.32300254412864643,820
1080,0.004176402930170298,0.0,0.0,0.004176402930170298,0.3229133448824287,0.32302487128973006,820
1100,0.004142974968999624,0.0,0.0,0.004142974968999624,0.3223826546184719,0.32279207209746047,820
1120,0.0040893047116696835,0.0,0.0,0.0040893047116696835,0.32265123694017533,0.3226490788136919,820
1140,0.0040542869828641415,0.0,0.0,0.0040542869828641415,0.32235639907047153,0.32246343020970625,820
1160,0.00402449257671833,0.0,0.0,0.00402449257671833,0.322551764216274,0.3225198000756403,820
1180,0.003987900912761688,0.0,0.0,0.003987900912761688,0.3228714255131781,0.32259319626664124,820
1200,0.003961759153753519,0.0,0.0,0.003961759153753519,0.32275664699822665,0.3227266122425596,820
1220,0.00394333666190505,0.0,0.0,0.00394333666190505,0.3232378694228828,0.32295531397809585,820
1240,0.003921161405742168,0.0,0.0,0.003921161405742168,0.3229307988546789,0.32297510509192945,820
1260,0.003903457894921303,0.0,0.0,0.003903457894921303,0.32304438393563034,0.3230710174043973,820
1280,0.0038886850234121084,0.0,0.0,0.0038886850234121084,0.3229773726165295,0.32298418513561294,820
