epoch,data_loss,objective,ode,capacity_diagnostic,capacity_penalty_used,val_rmse,selection_rmse,best_epoch
20,0.18071600794792175,0.2230662852525711,4.235027518006973e-06,0.021262243390083313,False,2.8230363590717316,2.8230363590717316,
40,0.09259331971406937,0.09722039848566055,4.6270758957689395e-07,0.1721816062927246,False,1.3166515035629274,2.0698439313173296,
60,0.0693378895521164,0.07279565930366516,3.457766695191822e-07,0.18428947031497955,False,1.0230332264602184,1.7209070296982925,
80,0.06008243188261986,0.06329715251922607,3.2147238471225137e-07,0.2042965590953827,False,0.8906823463439941,1.0767890254557133,
100,0.055567432194948196,0.05819134786725044,2.623916373067914e-07,0.2585791349411011,False,0.7333722822666169,0.8823626183569432,
120,0.05190247297286987,0.05381694808602333,1.9144765417422605e-07,0.2962605357170105,False,0.6608129279315472,0.7616225188473861,
140,0.050409384071826935,0.05208410695195198,1.674723790756616e-07,0.3239627182483673,False,0.6979735545068979,0.6973862549016873,
160,0.04778173565864563,0.04893568903207779,1.1539537325688798e-07,0.3114045262336731,False,0.6445832557976247,0.6677899127453566,
180,0.04532894492149353,0.04664309322834015,1.3141502108737768e-07,0.3178517520427704,False,0.603401696830988,0.6486528357118369,
200,0.04520654305815697,0.04744689166545868,2.240346930193482e-07,0.3431140184402466,False,0.6333282221257687,0.6271043915847937,200.0
220,0.04512035474181175,0.047272149473428726,2.1517952575322852e-07,0.33762067556381226,False,0.6450143586993218,0.6272480925520262,200.0
240,0.043423015624284744,0.04397710785269737,5.540910308354796e-08,0.31435030698776245,False,0.6067530819177628,0.6283652209142844,200.0
260,0.04354352504014969,0.04408831521868706,5.4478896061027626e-08,0.31284618377685547,False,0.6345291005373002,0.6287655137181283,200.0
280,0.04325345158576965,0.045287977904081345,2.0345277107480797e-07,0.2982174754142761,False,0.6188044326156378,0.6200288716902336,280.0
300,0.04281620681285858,0.04340197145938873,5.857654628016462e-08,0.2978234589099884,False,0.581078564748168,0.6114706993003687,300.0
320,0.042340438812971115,0.04300839453935623,6.679566411094129e-08,0.2991235852241516,False,0.5954165636450053,0.598433187002937,320.0
340,0.04184199869632721,0.04234966263175011,5.076628184497167e-08,0.30074310302734375,False,0.6028130618035793,0.5931027300655842,340.0
360,0.041338179260492325,0.041985999792814255,6.478205705207074e-08,0.29664137959480286,False,0.6077723906040192,0.6020006720175346,340.0
380,0.04101153463125229,0.04202769696712494,1.0161637220562625e-07,0.28776147961616516,False,0.6020328413844109,0.6042060979306698,340.0
400,0.04063275828957558,0.0421314500272274,1.498693222856673e-07,0.3046833872795105,False,0.6167739708572626,0.6088597342818975,340.0
420,0.0399194099009037,0.04077322036027908,8.538123097423522e-08,0.29837191104888916,False,0.6020349875986576,0.6069472666134438,340.0
440,0.03959422558546066,0.0414728969335556,1.8786727196129505e-07,0.2830650210380554,False,0.5954940062090754,0.604767654888332,340.0
460,0.03921809047460556,0.041432153433561325,2.214062106986603e-07,0.3064991235733032,False,0.6082424115240574,0.6019238017772636,340.0
480,0.03899746388196945,0.040375564247369766,1.3780993413092801e-07,0.3036677837371826,False,0.6148387294709683,0.6061917157347003,340.0
500,0.037580277770757675,0.03885411471128464,1.2738375687604275e-07,0.2886441946029663,False,0.5939381439611315,0.6056730949853858,340.0
520,0.03726930171251297,0.03850434347987175,1.2350425038221147e-07,0.2876514196395874,False,0.5989772046208381,0.6025846926843127,340.0
540,0.036947622895240784,0.038367707282304764,1.42008403258842e-07,0.3006017208099365,False,0.5974095024242997,0.5967749503354232,340.0
560,0.037008047103881836,0.03844550997018814,1.4374613499512634e-07,0.3016473948955536,False,0.624230348393321,0.6068723518128196,340.0
580,0.03635415807366371,0.03810115158557892,1.746993234519323e-07,0.2953851819038391,False,0.6223408929109574,0.614660247909526,340.0
600,0.035411104559898376,0.03696359321475029,1.5524871344041458e-07,0.29031866788864136,False,0.5979070664271713,0.6148261025771499,340.0
620,0.03515095263719559,0.03665166348218918,1.5007113063347788e-07,0.29223355650901794,False,0.5961657712683082,0.605471243535479,340.0
640,0.0356275737285614,0.03711647540330887,1.4889016597408045e-07,0.2974775731563568,False,0.6012578434199095,0.5984435603717964,340.0
660,0.034551896154880524,0.036093197762966156,1.5413010601150745e-07,0.29303646087646484,False,0.592749606281519,0.5967244069899122,340.0
