epoch,selection_eligible,train_objective,val_rmse,val_rmse_smooth,seconds
10,True,0.14584454894065857,117.33522564029754,117.33522564029754,1.7632450684905052
20,True,0.10043511539697647,85.71459939361185,85.71459939361185,3.193246740847826
30,True,0.07775570452213287,75.9595083923766,75.9595083923766,4.630844119936228
40,True,0.06533463299274445,95.35414636235565,95.35414636235565,6.047689501196146
50,True,0.06091439351439476,96.83528245627642,96.83528245627642,7.449110355228186
60,True,0.055777981877326965,89.14727758470119,89.14727758470119,8.876585178077221
70,True,0.05339328199625015,91.45071681308269,91.45071681308269,10.28692115470767
80,True,0.052549976855516434,83.41462023071945,83.41462023071945,11.628050271421671
90,True,0.052532389760017395,86.35574105777442,86.35574105777442,13.092918794602156
100,True,0.053240817040205,85.43089357189714,85.43089357189714,14.523732781410217
110,True,0.05228282883763313,85.1976616998598,85.1976616998598,16.065195344388485
120,True,0.0530550591647625,85.36987652248085,85.36987652248085,17.6212640106678
130,True,0.05320601165294647,77.0345852753377,77.0345852753377,19.149562414735556
140,True,0.0529225654900074,82.57950638297886,82.57950638297886,20.749165669083595
150,True,0.05165724828839302,73.88904690692873,73.88904690692873,22.29323462769389
160,True,0.05058272182941437,75.75918949733645,75.75918949733645,23.805885765701532
170,True,0.05097897723317146,72.1996552705747,72.1996552705747,25.318853300064802
180,True,0.05050358921289444,67.47673103924365,67.47673103924365,26.824253275990486
190,True,0.049006104469299316,65.56088430695146,65.56088430695146,28.33617103472352
200,True,0.04833938181400299,61.95617374490529,61.95617374490529,29.90495963394642
210,True,0.05087088793516159,65.62952522947937,65.62952522947937,31.3676394559443
220,True,0.048180289566516876,64.2845697544983,64.2845697544983,32.864193353801966
230,True,0.04750097170472145,56.89852890332043,56.89852890332043,34.46454918757081
240,True,0.046687908470630646,56.028416916705964,56.028416916705964,35.90582387894392
250,True,0.04841562360525131,58.598613510423306,58.598613510423306,37.37073631584644
260,True,0.0483834408223629,62.882734973199966,62.882734973199966,38.834464866667986
270,True,0.04567219316959381,57.042776492270534,57.042776492270534,40.324749652296305
280,True,0.04766883701086044,60.37605110702008,60.37605110702008,41.85955023020506
290,True,0.04665784537792206,60.38248252818346,60.38248252818346,43.36443701386452
300,True,0.04572780057787895,62.958934607530836,62.958934607530836,44.787733159959316
310,True,0.04487892612814903,62.71115873140365,62.71115873140365,46.205980226397514
320,True,0.045411523431539536,63.638247766298356,63.638247766298356,47.60549657791853
330,True,0.04451081529259682,68.22125111957341,68.22125111957341,49.02365578338504
340,True,0.04405062645673752,74.47938229873985,74.47938229873985,50.46019214019179
350,True,0.0435689315199852,80.60992763557702,80.60992763557702,51.94722566381097
360,True,0.04360833019018173,101.31388436083853,101.31388436083853,53.52546823397279
370,True,0.042301010340452194,132.58010476592838,132.58010476592838,55.01260260120034
380,True,0.0448806956410408,200.28747425712527,200.28747425712527,56.45962033420801
390,True,0.04333822429180145,191.0556676611042,191.0556676611042,57.9117435477674
400,True,0.042232174426317215,201.64157837984027,201.64157837984027,59.29278238117695
410,True,0.04187823086977005,220.21183456961273,220.21183456961273,60.699352867901325
420,True,0.03969287872314453,231.09893388917328,231.09893388917328,62.17596435919404
430,True,0.040431246161460876,242.52908755499124,242.52908755499124,63.69377164915204
440,True,0.039388302713632584,251.7918718371427,251.7918718371427,65.28401589393616
450,True,0.04013429209589958,263.45371305198313,263.45371305198313,66.85453939437866
460,True,0.04042856767773628,259.38272119752645,259.38272119752645,68.353799585253
470,True,0.03956488147377968,239.28997103123547,239.28997103123547,69.85831033065915
480,True,0.04000119864940643,244.10309806212544,244.10309806212544,71.35963024571538
490,True,0.039351996034383774,237.22141225600004,237.22141225600004,72.8757712841034
500,True,0.03866535797715187,237.98257453455807,237.98257453455807,74.33482979610562
510,True,0.03862481936812401,233.6276357615447,233.6276357615447,75.68560125306249
520,True,0.038563523441553116,220.83892093950033,220.83892093950033,77.0530833080411
530,True,0.03882915899157524,211.29643825611592,211.29643825611592,78.46861452236772
540,True,0.03835377097129822,207.6484866496521,207.6484866496521,79.97861105948687
550,True,0.039404213428497314,205.35927865107894,205.35927865107894,81.56745659559965
560,True,0.03828735277056694,201.07471409140348,201.07471409140348,83.23303566873074
570,True,0.03822335973381996,194.06737121768475,194.06737121768475,84.84265585616231
580,True,0.03820054605603218,193.85426767388822,193.85426767388822,86.38879418000579
590,True,0.038695842027664185,193.63098593368113,193.63098593368113,87.85179739445448
600,True,0.03831220418214798,182.65921600966573,182.65921600966573,89.28347444534302
610,True,0.03873712942004204,179.21673104162514,179.21673104162514,90.65820433944464
620,True,0.038408417254686356,177.34765709667923,177.34765709667923,92.03402034938335
630,True,0.038161829113960266,174.47144996529758,174.47144996529758,93.50228560715914
640,True,0.03824253007769585,174.19065685407938,174.19065685407938,95.06360291317105
650,True,0.038556527346372604,170.9572093641758,170.9572093641758,96.60822689533234
660,True,0.03831115737557411,170.49049800712825,170.49049800712825,98.04047521203756
670,True,0.03825864568352699,170.40822533883156,170.40822533883156,99.403668127954
680,True,0.038393519818782806,169.960814761405,169.960814761405,100.77839370071888
690,True,0.037919435650110245,166.7968813555652,166.7968813555652,102.22691868245602
700,True,0.03774991258978844,162.8556647634083,162.8556647634083,103.750872887671
710,True,0.037949152290821075,161.62057125480473,161.62057125480473,105.22401635721326
720,True,0.03768657520413399,160.46921002781153,160.46921002781153,106.69778368622065
730,True,0.03774435818195343,161.0374948327768,161.0374948327768,108.17369794100523
740,True,0.03767792135477066,160.72356067998112,160.72356067998112,109.5826023593545
750,True,0.0376107282936573,159.49770704494358,159.49770704494358,111.16260138899088
760,True,0.037853073328733444,159.9169809692967,159.9169809692967,112.62697517871857
770,True,0.03773786127567291,158.44273242569983,158.44273242569983,114.2186735458672
780,True,0.03744031861424446,159.15635301346958,159.15635301346958,115.72150517627597
790,True,0.03736855462193489,158.49804134447874,158.49804134447874,117.19294636324048
800,True,0.03754347562789917,159.84772753046752,159.84772753046752,118.75267830863595
810,True,0.0381043516099453,158.33479923405827,158.33479923405827,120.27498588338494
820,True,0.03732128068804741,157.60104380191683,157.60104380191683,121.78935302048922
830,True,0.03718685731291771,157.8433917410338,157.8433917410338,123.32259403914213
840,True,0.03716472163796425,158.2257973969549,158.2257973969549,124.88056873902678
850,True,0.03716283664107323,158.04937966992617,158.04937966992617,126.41114591062069
860,True,0.037129733711481094,159.75562853682698,159.75562853682698,127.9342761784792
870,True,0.03712236508727074,159.57159996894836,159.57159996894836,129.51895923167467
880,True,0.03710601106286049,159.31838312354924,159.31838312354924,131.04335866868496
890,True,0.03697993606328964,159.4674982622552,159.4674982622552,132.53837736323476
900,True,0.03690337762236595,159.85450430656672,159.85450430656672,134.02514296397567
910,True,0.03679151460528374,160.79162818299295,160.79162818299295,135.59506302699447
920,True,0.036718398332595825,162.01007949336827,162.01007949336827,137.1848806925118
930,True,0.03694874420762062,162.86318437842607,162.86318437842607,138.73686003684998
940,True,0.03720230609178543,164.86142106937052,164.86142106937052,140.2881017960608
950,True,0.03656581789255142,163.74494720702648,163.74494720702648,141.85687913373113
960,True,0.03675975650548935,162.9774251847446,162.9774251847446,143.41480729728937
970,True,0.03661808371543884,163.29860527506173,163.29860527506173,144.91726254671812
980,True,0.0364658422768116,163.58029761233925,163.58029761233925,146.38561576232314
990,True,0.0363527312874794,164.270381935426,164.270381935426,147.9208673685789
1000,True,0.0363427996635437,164.59175750966907,164.59175750966907,149.44960725679994
1010,True,0.03628638759255409,165.34856701280953,165.34856701280953,150.9591290988028
1020,True,0.036232709884643555,164.48512754420042,164.48512754420042,152.44933262467384
1030,True,0.036255158483982086,164.6489952031839,164.6489952031839,154.00568627938628
1040,True,0.036172885447740555,165.21678478220343,165.21678478220343,155.58035153523088
1050,True,0.0362032912671566,165.64011173995436,165.64011173995436,157.1727506928146
1060,True,0.0360579676926136,165.42144342039944,165.42144342039944,158.73618396371603
1070,True,0.036029279232025146,165.68365252639174,165.68365252639174,160.26203324645758
1080,True,0.03602727875113487,165.74956970621824,165.74956970621824,161.750195607543
