epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,grad_norm,L_m,L_y
10,0.06446560472249985,0.06447571516036987,5.24614043533802,5.24614043533802,-1,0.5749322772026062,1.0108038623002358e-05,0.0
20,0.05577582120895386,0.05578427016735077,4.527068883180618,4.886604659259319,-1,0.7850189208984375,8.44753139972454e-06,0.0
30,0.044632673263549805,0.04464668780565262,3.704949840903282,4.492719719807306,-1,0.1838252693414688,1.401636836817488e-05,0.0
40,0.0417749248445034,0.04179132357239723,3.5317085683345795,4.252466931939125,-1,0.08338922262191772,1.6398260413552634e-05,0.0
50,0.041507598012685776,0.04152599349617958,3.3812709152698517,4.07822772860527,-1,0.01669040322303772,1.839414289861452e-05,0.0
60,0.041261423379182816,0.04127770662307739,3.514452651143074,3.9842652156949043,-1,0.06329391151666641,1.6284813682432286e-05,0.0
70,0.04107942432165146,0.041093505918979645,3.3951133489608765,3.900100663304329,-1,0.07528240978717804,1.4081999324844219e-05,0.0
80,0.040912941098213196,0.040925562381744385,3.4375958144664764,3.8422875571995974,-1,0.02440633624792099,1.2622648682736326e-05,0.0
90,0.040813881903886795,0.04082518815994263,3.4856993705034256,3.8026666475666895,-1,0.02047874964773655,1.1306979104119819e-05,0.0
100,0.04072203487157822,0.040731921792030334,3.4722335636615753,3.769623339176178,-1,0.0032436915207654238,9.88507872534683e-06,0.0
110,0.04059300944209099,0.04060199856758118,3.4676767885684967,3.5917769744992256,-1,0.006511711049824953,8.987914952740539e-06,0.0
120,0.040395379066467285,0.04040409252047539,3.4612979739904404,3.4851998835802074,-1,0.004459852818399668,8.714870091353077e-06,0.0
130,0.04010467603802681,0.04011351615190506,3.447386994957924,3.4594435989856716,-1,0.0028123350348323584,8.84171822690405e-06,0.0
140,0.039731405675411224,0.03974052146077156,3.423800691962242,3.4486528113484383,-1,0.0033839435782283545,9.11604547582101e-06,0.0
150,0.039170097559690475,0.039179008454084396,3.3640239387750626,3.446928113698959,-1,0.004358902107924223,8.909782991395332e-06,0.0
160,0.03837372735142708,0.03838285058736801,3.3495567739009857,3.430438525974751,-1,0.006958756595849991,9.12475570657989e-06,0.0
170,0.037985872477293015,0.037994135171175,3.5316407680511475,3.4440912678837776,-1,0.07586581259965897,8.262059054686688e-06,0.0
180,0.037546105682849884,0.03755514696240425,3.418615087866783,3.4421931952238083,-1,0.09372300654649734,9.041674275067635e-06,0.0
190,0.03691573441028595,0.036923620849847794,3.387570008635521,3.432380259037018,-1,0.053319692611694336,7.884652404754888e-06,0.0
200,0.03616790473461151,0.03617536649107933,3.353140875697136,3.420470990240574,-1,0.06209598109126091,7.460713732143631e-06,0.0
210,0.037146665155887604,0.03715785965323448,3.4663934260606766,3.420342653989792,-1,0.4233429431915283,1.1195669685548637e-05,0.0
220,0.034550536423921585,0.03455844148993492,3.2307900488376617,3.397291861474514,-1,0.1044895201921463,7.906200153229292e-06,0.0
230,0.03411177918314934,0.03411829099059105,3.243398293852806,3.3768929913640022,-1,0.03165952488780022,6.51182517685811e-06,0.0
240,0.03396373242139816,0.03397024795413017,3.27143631875515,3.361656554043293,-1,0.057641156017780304,6.516710072901333e-06,0.0
250,0.033846620470285416,0.033853404223918915,3.2986685633659363,3.3551210165023804,-1,0.053283024579286575,6.785101049899822e-06,0.0
260,0.03390464559197426,0.033912163227796555,3.3359460532665253,3.3537599444389348,-1,0.16121260821819305,7.5191019277554005e-06,0.0
270,0.03359582647681236,0.033602308481931686,3.2473377883434296,3.325329646468163,-1,0.05447239428758621,6.4815526457095984e-06,0.0
280,0.03359988331794739,0.033606208860874176,3.295035660266876,3.3129717037081714,-1,0.13636864721775055,6.324682999547804e-06,0.0
290,0.03348521515727043,0.03349181264638901,3.2856494188308716,3.302779644727707,-1,0.09854929149150848,6.5987560446956195e-06,0.0
300,0.03335200995206833,0.033358994871377945,3.312407061457634,3.2987062633037563,300,0.020135775208473206,6.983072125876788e-06,0.0
310,0.03331917151808739,0.0333264097571373,3.30965556204319,3.2830324769020076,310,0.01642206497490406,7.2385696512355935e-06,0.0
320,0.03331417217850685,0.03332136943936348,3.288997709751129,3.2888532429933544,310,0.047464992851018906,7.1990812102740165e-06,0.0
330,0.03330087289214134,0.03330865129828453,3.322603553533554,3.296773768961429,310,0.04070042818784714,7.777412065479439e-06,0.0
340,0.033290911465883255,0.03329877927899361,3.325914591550827,3.3022215962409973,310,0.03518008440732956,7.867258318583481e-06,0.0
350,0.03371056541800499,0.03371986374258995,3.4197013825178146,3.314324878156185,310,0.25261372327804565,9.29797170101665e-06,0.0
360,0.03339802846312523,0.03340543061494827,3.2792270183563232,3.3086529746651645,310,0.14108997583389282,7.401170933007961e-06,0.0
370,0.033287808299064636,0.033296093344688416,3.3145561814308167,3.3153748139739037,310,0.0447683148086071,8.284663636004552e-06,0.0
380,0.03327428176999092,0.033282339572906494,3.3085335046052933,3.316724598407746,310,0.02066916599869728,8.056321348703932e-06,0.0
390,0.03330723196268082,0.033315904438495636,3.3457476645708084,3.3227344229817395,310,0.0820932611823082,8.671725481690373e-06,0.0
400,0.03330264240503311,0.03331146389245987,3.35322804749012,3.3268165215849876,310,0.08037103712558746,8.82130188983865e-06,0.0
410,0.033386070281267166,0.03339536115527153,3.3726010471582413,3.3331110700964928,310,0.14070481061935425,9.291204150940757e-06,0.0
