epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse,L_m,L_r,L_y
10,0.08267954736948013,0.09853216260671616,7.155910134315491,7.155910134315491,-1,,0.0,0.0,0.015852617099881172
20,0.05094528943300247,0.06932538002729416,3.910040855407715,5.532975494861603,-1,,0.0,0.0,0.018380092456936836
30,0.04884887486696243,0.05192632973194122,3.840038552880287,4.96866318086783,-1,,0.0,0.0,0.003077456494793296
40,0.045579344034194946,0.04722549393773079,3.7047777324914932,4.6526918187737465,-1,,0.0,0.0,0.0016461516497656703
50,0.04158134385943413,0.042491693049669266,3.4839708358049393,4.418947622179985,-1,,0.0,0.0,0.0009103488991968334
60,0.04130222275853157,0.04221907630562782,3.4215442836284637,4.252713732421398,-1,,0.0,0.0,0.0009168545948341489
70,0.04110244661569595,0.04132743924856186,3.4035291522741318,4.131401649543217,-1,,0.0,0.0,0.0002249942917842418
80,0.04103586822748184,0.04133821651339531,3.514774516224861,4.054323257878423,-1,,0.0,0.0,0.00030234770383685827
90,0.04142376407980919,0.0423947237432003,3.35732102394104,3.9768785652187137,-1,,0.0,0.0,0.0009709579753689468
100,0.04097120836377144,0.04136307165026665,3.3259540796279907,3.9117861166596413,-1,,0.0,0.0,0.000391862791730091
110,0.04131648316979408,0.04261479899287224,3.371664509177208,3.5333615541458125,-1,,0.0,0.0,0.0012983159394934773
120,0.04091199114918709,0.041684359312057495,3.674526885151863,3.509810157120228,-1,,0.0,0.0,0.0007723679300397635
130,0.04110454395413399,0.042129307985305786,3.647083044052124,3.490514606237412,-1,,0.0,0.0,0.0010247639147564769
140,0.04079880565404892,0.041824549436569214,3.4168172627687454,3.4617185592651367,-1,,0.0,0.0,0.0010257436661049724
150,0.0406753271818161,0.04119468852877617,3.333441913127899,3.4466656669974323,-1,,0.0,0.0,0.0005193612887524068
160,0.04055174067616463,0.04112861678004265,3.3463802188634872,3.439149260520935,-1,,0.0,0.0,0.0005768744740635157
170,0.04076464846730232,0.04150388389825821,3.326563909649849,3.431452736258507,-1,,0.0,0.0,0.0007392360712401569
180,0.040343306958675385,0.04064153879880905,3.3927246928215027,3.4192477539181714,-1,,0.0,0.0,0.00029823119984939694
190,0.03993140533566475,0.04049086570739746,3.2959066331386566,3.4131063148379326,-1,,0.0,0.0,0.0005594621179625392
200,0.03961635008454323,0.040189478546381,3.2981812953948975,3.4103290364146237,-1,,0.0,0.0,0.000573128170799464
210,0.039209965616464615,0.039781585335731506,3.2831963151693344,3.4014822170138364,-1,,0.0,0.0,0.0005716183222830296
220,0.038689061999320984,0.03928257152438164,3.270447999238968,3.361074328422546,-1,,0.0,0.0,0.0005935101653449237
230,0.03818502277135849,0.03866133093833923,3.3041108399629593,3.3267771080136304,-1,,0.0,0.0,0.0004763096512760967
240,0.03749822452664375,0.03797159716486931,3.36964875459671,3.3220602571964264,-1,,0.0,0.0,0.00047337100841104984
250,0.03684072941541672,0.03727641701698303,3.427892178297043,3.3315052837133408,-1,,0.0,0.0,0.0004356892895884812
260,0.03672749549150467,0.03790079057216644,3.3676650375127792,3.33363376557827,-1,,0.0,0.0,0.0011732938000932336
270,0.03613582253456116,0.037143584340810776,3.3121544867753983,3.332192823290825,-1,,0.0,0.0,0.0010077618062496185
280,0.03514287993311882,0.03573257103562355,3.3364269882440567,3.32656305283308,-1,,0.0,0.0,0.0005896909860894084
290,0.03558387979865074,0.03648943081498146,3.359248861670494,3.332897275686264,-1,,0.0,0.0,0.0009055511909537017
300,0.035023994743824005,0.035293951630592346,3.2116372138261795,3.3242428675293922,300,3.3242428675293922,0.0,0.0,0.0002699577307794243
310,0.03512975201010704,0.03579098731279373,3.294702246785164,3.325393460690975,300,3.3242428675293922,0.0,0.0,0.0006612342549487948
320,0.03480745106935501,0.035317469388246536,3.379141166806221,3.3362627774477,300,3.3242428675293922,0.0,0.0,0.0005100198904983699
330,0.03497936576604843,0.03566671535372734,3.35204154253006,3.3410558477044106,300,3.3242428675293922,0.0,0.0,0.0006873478996567428
340,0.03501028195023537,0.03577224537730217,3.327629342675209,3.3368539065122604,300,3.3242428675293922,0.0,0.0,0.0007619621464982629
350,0.03461465239524841,0.035106074064970016,3.310471773147583,3.325111865997314,300,3.3242428675293922,0.0,0.0,0.000491421902552247
360,0.034815043210983276,0.035233594477176666,3.271818533539772,3.3155272156000137,360,3.3155272156000137,0.0,0.0,0.0004185527504887432
370,0.03522265702486038,0.03621966391801834,3.4251127392053604,3.32682304084301,360,3.3155272156000137,0.0,0.0,0.0009970079408958554
380,0.03446023538708687,0.03495093807578087,3.391600400209427,3.332340382039547,360,3.3155272156000137,0.0,0.0,0.0004907038528472185
390,0.03443579003214836,0.03471556678414345,3.2996587455272675,3.3263813704252243,360,3.3155272156000137,0.0,0.0,0.00027977791614830494
400,0.03448527306318283,0.03478896990418434,3.327319398522377,3.3379495888948436,360,3.3155272156000137,0.0,0.0,0.0003036952984984964
410,0.03430059552192688,0.034531787037849426,3.2765738666057587,3.3361367508769035,360,3.3155272156000137,0.0,0.0,0.00023119268007576466
420,0.0346289798617363,0.035353533923625946,3.234205022454262,3.3216431364417076,360,3.3155272156000137,0.0,0.0,0.0007245545857585967
430,0.03463999927043915,0.035288382321596146,3.5737860947847366,3.3438175916671753,360,3.3155272156000137,0.0,0.0,0.0006483831675723195
440,0.03505640849471092,0.03590317443013191,3.573622927069664,3.368416950106621,360,3.3155272156000137,0.0,0.0,0.0008467668085359037
450,0.03481986001133919,0.03581894189119339,3.277403488755226,3.3651101216673847,360,3.3155272156000137,0.0,0.0,0.0009990824619308114
460,0.034464169293642044,0.03498877212405205,3.2786834985017776,3.3657966181635857,360,3.3155272156000137,0.0,0.0,0.0005246043438091874
470,0.03426876664161682,0.03462541103363037,3.2812610268592834,3.351411446928978,360,3.3155272156000137,0.0,0.0,0.0003566429077181965
480,0.03436564281582832,0.03462548553943634,3.323512524366379,3.344602659344673,360,3.3155272156000137,0.0,0.0,0.00025984380044974387
490,0.034236617386341095,0.03454625606536865,3.2064497470855713,3.335281759500504,360,3.3155272156000137,0.0,0.0,0.0003096380387432873
500,0.034312982112169266,0.0348224900662899,3.377744182944298,3.3403242379426956,360,3.3155272156000137,0.0,0.0,0.0005095088272355497
510,0.034281324595212936,0.034611690789461136,3.255767375230789,3.3382435888051987,360,3.3155272156000137,0.0,0.0,0.0003303678531665355
520,0.034240905195474625,0.034710176289081573,3.3785149455070496,3.352674581110478,360,3.3155272156000137,0.0,0.0,0.00046927217044867575
530,0.0342165008187294,0.03448481857776642,3.3477075397968292,3.330066725611687,360,3.3155272156000137,0.0,0.0,0.0002683167695067823
540,0.034198321402072906,0.03446529805660248,3.281424194574356,3.3008468523621564,540,3.3008468523621564,0.0,0.0,0.0002669763343874365
550,0.034181173890829086,0.03442462906241417,3.253495693206787,3.298456072807312,550,3.298456072807312,0.0,0.0,0.00024345633573830128
560,0.034306641668081284,0.03460029512643814,3.35814505815506,3.3064022287726402,550,3.298456072807312,0.0,0.0,0.0002936517121270299
570,0.03427761048078537,0.03461780026555061,3.333430737257004,3.3116191998124123,550,3.298456072807312,0.0,0.0,0.0003401906869839877
580,0.034186989068984985,0.03440501540899277,3.3316589891910553,3.31243384629488,550,3.298456072807312,0.0,0.0,0.0002180256851715967
590,0.03438027948141098,0.03489308059215546,3.279072791337967,3.3196961507201195,550,3.298456072807312,0.0,0.0,0.0005128026241436601
600,0.03427516296505928,0.03453409671783447,3.342648968100548,3.316186629235744,550,3.298456072807312,0.0,0.0,0.00025893200654536486
610,0.03417034447193146,0.03437812253832817,3.2982271164655685,3.3204326033592224,550,3.298456072807312,0.0,0.0,0.00020777764439117163
620,0.03419120982289314,0.03442135453224182,3.2329026609659195,3.3058713749051094,550,3.298456072807312,0.0,0.0,0.00023014331236481667
630,0.03434836491942406,0.0350794680416584,3.3778056502342224,3.308881185948849,550,3.298456072807312,0.0,0.0,0.0007311025983653963
640,0.03419514372944832,0.03486352786421776,3.2624199986457825,3.3069807663559914,550,3.298456072807312,0.0,0.0,0.0006683834944851696
650,0.03419571742415428,0.03459528088569641,3.390345349907875,3.3206657320260997,550,3.298456072807312,0.0,0.0,0.0003995622100774199
660,0.03413063660264015,0.03454701229929924,3.271709382534027,3.3120221644639973,550,3.298456072807312,0.0,0.0,0.00041637590038590133
670,0.0342058390378952,0.03459561988711357,3.3155441284179688,3.3102335035800934,550,3.298456072807312,0.0,0.0,0.00038977994699962437
680,0.03413825482130051,0.03446885570883751,3.294665366411209,3.3065341413021088,550,3.298456072807312,0.0,0.0,0.00033060015994124115
690,0.034226663410663605,0.03455238789319992,3.3080924302339554,3.3094361051917076,550,3.298456072807312,0.0,0.0,0.0003257229982409626
700,0.03413660451769829,0.03446795418858528,3.310459852218628,3.306217193603515,550,3.298456072807312,0.0,0.0,0.0003313515044283122
710,0.03426249697804451,0.03459763899445534,3.2633602619171143,3.3027305081486698,550,3.298456072807312,0.0,0.0,0.0003351403574924916
720,0.034167900681495667,0.03460530936717987,3.2987818121910095,3.309318423271179,550,3.298456072807312,0.0,0.0,0.00043740804539993405
730,0.03411594033241272,0.034323398023843765,3.302343189716339,3.3017721772193904,550,3.298456072807312,0.0,0.0,0.00020745843357872218
740,0.03409817814826965,0.03429931402206421,3.3140335232019424,3.306933529675007,550,3.298456072807312,0.0,0.0,0.00020113603386562318
