epoch,data_loss,objective,ode,capacity_diagnostic,capacity_penalty_used,val_rmse,selection_rmse,best_epoch
20,0.09445333480834961,0.1014217957854271,6.96846336722956e-06,0.22918318212032318,False,1.0306850525736808,1.0306850525736808,
40,0.06084155663847923,0.06878561526536942,7.944056960695889e-06,0.2611052095890045,False,0.7205700427442789,0.8756275476589799,
60,0.053047411143779755,0.055163539946079254,2.1161281438253354e-06,0.23161110281944275,False,0.669295195877552,0.8068500970651706,
80,0.04779374599456787,0.04933327063918114,1.5395262380479835e-06,0.3090282380580902,False,0.5551086569577456,0.6483246318598589,
100,0.04671043902635574,0.04793120548129082,1.2207678992126603e-06,0.3344867527484894,False,0.6032931699305772,0.6092323409219583,
120,0.046008918434381485,0.04711539298295975,1.1064737464039354e-06,0.315498948097229,False,0.5825554105415941,0.5803190791433056,
140,0.045257817953825,0.04631759226322174,1.0597749451335403e-06,0.30478113889694214,False,0.599902509123087,0.5952503631984194,
160,0.04480917751789093,0.045951876789331436,1.142700170930766e-06,0.29522180557250977,False,0.6109665297269822,0.597808149797221,
180,0.04476578161120415,0.04601004347205162,1.2442633305909112e-06,0.29967164993286133,False,0.6136952265203,0.6081880884567896,
200,0.04423382878303528,0.04549052566289902,1.2566968052851735e-06,0.29184046387672424,False,0.6138617012053729,0.6128411524842182,200.0
220,0.04354963079094887,0.044844768941402435,1.2951385315318475e-06,0.2849295735359192,False,0.6183899986445904,0.615315642123421,200.0
240,0.043162815272808075,0.04450887069106102,1.3460557966027409e-06,0.2658282220363617,False,0.6190303574353456,0.617094019095103,200.0
260,0.04351416975259781,0.04500887915492058,1.4947104318707716e-06,0.2872893512248993,False,0.6222424532175064,0.6198876030991475,200.0
280,0.040903490036726,0.0424373559653759,1.533865884084662e-06,0.25943103432655334,False,0.618348648250103,0.6198738196343184,200.0
300,0.04081806167960167,0.04239755868911743,1.5794965975146624e-06,0.2640933096408844,False,0.6162622418403626,0.6189511144359907,200.0
320,0.04037739709019661,0.042170360684394836,1.7929640989677864e-06,0.2494906783103943,False,0.6247194706201553,0.6197767869035403,200.0
340,0.039609141647815704,0.04123768210411072,1.6285396213788772e-06,0.2641129791736603,False,0.645199076205492,0.6287269295553366,200.0
360,0.03945891186594963,0.04117918387055397,1.720272393868072e-06,0.23656786978244781,False,0.6325664591491222,0.6341616686582565,200.0
380,0.038637787103652954,0.04053501412272453,1.897226070468605e-06,0.23548588156700134,False,0.6214824072122574,0.6330826475222906,200.0
400,0.039611633867025375,0.04173855111002922,2.1269172520987922e-06,0.23278626799583435,False,0.628739902228117,0.6275962561964988,200.0
420,0.03833077475428581,0.04022829979658127,1.897523816296598e-06,0.2602839469909668,False,0.6442424369752408,0.631488248805205,200.0
440,0.037271130830049515,0.03903905674815178,1.7679261645753286e-06,0.2547347843647003,False,0.6338063986599446,0.6355962459544341,200.0
460,0.03576544672250748,0.03741123899817467,1.645792622184672e-06,0.24407286942005157,False,0.6228233618736267,0.6336240658362707,200.0
480,0.03587266802787781,0.03749595582485199,1.6232863799814368e-06,0.22708657383918762,False,0.6277152995467186,0.6281150200267633,200.0
500,0.03685828670859337,0.03887069597840309,2.0124077764194226e-06,0.22398163378238678,False,0.636952677205205,0.6291637795418501,200.0
520,0.03701651096343994,0.03886902332305908,1.8525132645663689e-06,0.2173459827899933,False,0.644849100202322,0.6365056923180819,200.0
540,0.03616496920585632,0.03817563131451607,2.0106608644709922e-06,0.22064338624477386,False,0.6388862731605769,0.6402293501893679,200.0
560,0.035285163670778275,0.03712696582078934,1.841803396018804e-06,0.21913336217403412,False,0.6349246478229761,0.6395533403952917,200.0
580,0.035555385053157806,0.037491682916879654,1.936297621796257e-06,0.21685004234313965,False,0.6459287175089121,0.6399132128308217,200.0
600,0.034837570041418076,0.03666182607412338,1.8242545820612577e-06,0.21602903306484222,False,0.6519508516043425,0.644268072312077,200.0
620,0.035193633288145065,0.037071358412504196,1.8777258219415671e-06,0.23476937413215637,False,0.6434333857446909,0.6471043182859818,200.0
640,0.034984733909368515,0.03681708872318268,1.8323531776331947e-06,0.2101183831691742,False,0.6441615962386131,0.6465152778625488,200.0
660,0.03464686870574951,0.03660685569047928,1.9599883671617135e-06,0.2108897864818573,False,0.6522951043695212,0.6466300287842751,200.0
680,0.03389422222971916,0.035708941519260406,1.8147202354157344e-06,0.21381612122058868,False,0.6458755629360676,0.6474440878480673,200.0
700,0.033657412976026535,0.035488028079271317,1.8306167248738348e-06,0.21997548639774323,False,0.6506553966850043,0.6496086879968643,200.0
