epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,grad_norm,L_m,L_y
10,0.08248104900121689,0.09805874526500702,5.6699488312006,5.6699488312006,-1,0.656313955783844,0.0009980276226997375,0.014579670503735542
20,0.05071982368826866,0.06889759004116058,4.646139591932297,5.158044211566448,-1,0.2510749399662018,0.00032336381264030933,0.01785440742969513
30,0.04842377454042435,0.05256091430783272,3.617844358086586,4.644644260406494,-1,0.1679285764694214,0.0014535293448716402,0.0026836104225367308
40,0.04546523466706276,0.04823934659361839,3.7495601922273636,4.4208732433617115,-1,0.33124908804893494,0.001107189105823636,0.0016669220058247447
50,0.04183954373002052,0.043916914612054825,3.4214451909065247,4.220987632870674,-1,0.0620330274105072,0.0011436572531238198,0.0009337124647572637
60,0.041382983326911926,0.04287427291274071,3.5109255462884903,4.1026439517736435,-1,0.1403222680091858,0.0012468071654438972,0.0002444848360028118
70,0.04108922556042671,0.04251977056264877,3.4108810126781464,4.003820674760001,-1,0.10377918928861618,0.001157225458882749,0.000273321260465309
80,0.041794825345277786,0.044209662824869156,3.48920039832592,3.939493140205741,-1,0.4870838522911072,0.001136319013312459,0.0012785207945853472
90,0.04106709361076355,0.04207781329751015,3.345586359500885,3.8735034979052014,-1,0.240840345621109,0.0008240671013481915,0.00018665360403247178
100,0.04179282486438751,0.043632227927446365,3.3672936260700226,3.8228825107216835,-1,0.46036890149116516,0.0006828459445387125,0.0011565586319193244
110,0.04083991050720215,0.042096495628356934,3.4359946846961975,3.5994870960712433,-1,0.11175898462533951,0.0007987340213730931,0.0004578476364258677
120,0.04089241474866867,0.04170975461602211,3.4834690392017365,3.4832200407981873,-1,0.14605394005775452,0.0006497483118437231,0.0001675918756518513
130,0.0407317578792572,0.041659217327833176,3.5081658512353897,3.4722521901130676,-1,0.06528071314096451,0.000678293639793992,0.000249165459536016
140,0.0406760536134243,0.0415184311568737,3.345394879579544,3.4318356588482852,-1,0.03567390888929367,0.0006523127667605877,0.00019006332149729133
150,0.040627121925354004,0.04160948842763901,3.38139608502388,3.427830748260021,-1,0.23531211912631989,0.0006722372490912676,0.0003101312613580376
160,0.040491677820682526,0.04132698103785515,3.3488743007183075,3.4116256237030034,-1,0.0731663778424263,0.0006316298968158662,0.00020367105025798082
170,0.040184397250413895,0.04125736281275749,3.336494043469429,3.4041869267821308,-1,0.06340485066175461,0.0006347317830659449,0.00043823273153975606
180,0.03995472937822342,0.04100441932678223,3.358633816242218,3.391130268573761,-1,0.041582901030778885,0.0006029537762515247,0.0004467350081540644
190,0.039624642580747604,0.040656678378582,3.331516310572624,3.389723263680935,-1,0.10294375568628311,0.0006261418457143009,0.0004058929334860295
200,0.039120372384786606,0.04014655947685242,3.3236179500818253,3.385355696082115,-1,0.05250553414225578,0.0005879153031855822,0.0004382719926070422
210,0.03841586038470268,0.039614204317331314,3.364553675055504,3.3782115951180454,-1,0.1589125096797943,0.0006293246406130493,0.0005690195830538869
220,0.037878699600696564,0.039488598704338074,3.4633737057447433,3.3762020617723465,-1,0.16060182452201843,0.0006708938744850457,0.0009390042978338897
230,0.03773599490523338,0.0399639792740345,3.361254185438156,3.361510895192623,-1,0.38703006505966187,0.0007478686165995896,0.0014801172073930502
240,0.036317434161901474,0.037453971803188324,3.362945467233658,3.363265953958035,-1,0.07418876141309738,0.0006227303529158235,0.0005138053093105555
250,0.03612002357840538,0.03767463192343712,3.220020607113838,3.3471284061670303,-1,0.41109150648117065,0.0006745621212758124,0.0008800493669696152
