epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse
10,0.06933919340372086,0.06933919340372086,5.46601228415966,5.46601228415966,-1,
20,0.04988592863082886,0.04988592863082886,4.070204123854637,4.768108204007149,-1,
30,0.04339689388871193,0.04339689388871193,3.6372795701026917,4.391165326038996,-1,
40,0.04152267053723335,0.04152267053723335,3.3555764704942703,4.132268112152815,-1,
50,0.0412672720849514,0.0412672720849514,3.6887455731630325,4.043563604354858,-1,
60,0.0410010851919651,0.0410010851919651,3.406660631299019,3.937413108845552,-1,
70,0.04084165394306183,0.04084165394306183,3.423398733139038,3.8639824837446213,-1,
80,0.04073507711291313,0.04073507711291313,3.4735966473817825,3.8151842541992664,-1,
90,0.04061806946992874,0.04061806946992874,3.4812085330486298,3.778075840738085,-1,
100,0.040457822382450104,0.040457822382450104,3.4498613327741623,3.745254389941692,-1,
110,0.04016895592212677,0.04016895592212677,3.4382592886686325,3.5424790903925896,-1,
120,0.03959772363305092,0.03959772363305092,3.396095335483551,3.4750682115554805,-1,
130,0.038757629692554474,0.038757629692554474,3.3079050481319427,3.442130759358406,-1,
140,0.03903190419077873,0.03903190419077873,3.5319797694683075,3.4597710892558102,-1,
150,0.03798589110374451,0.03798589110374451,3.3600475639104843,3.426901288330555,-1,
160,0.0370483361184597,0.0370483361184597,3.3102665096521378,3.417261876165867,-1,
170,0.03664035350084305,0.03664035350084305,3.280862793326378,3.4030082821846013,-1,
180,0.03597972169518471,0.03597972169518471,3.180643916130066,3.373713009059429,-1,
190,0.035769037902355194,0.035769037902355194,3.2214034348726273,3.347732499241829,-1,
200,0.035853441804647446,0.035853441804647446,3.206624835729599,3.323408849537372,-1,
210,0.03505292534828186,0.03505292534828186,3.244788572192192,3.304061777889729,-1,
220,0.03485949710011482,0.03485949710011482,3.2587088644504547,3.290323130786419,-1,
230,0.034508880227804184,0.034508880227804184,3.2713670283555984,3.286669328808785,-1,
240,0.03394699841737747,0.03394699841737747,3.1917717307806015,3.252648524940014,-1,
250,0.03474367409944534,0.03474367409944534,3.360346704721451,3.25267843902111,-1,
260,0.033823318779468536,0.033823318779468536,3.254060074687004,3.247057795524597,-1,
270,0.03376308083534241,0.03376308083534241,3.2200295478105545,3.240974470973015,-1,
280,0.03361300751566887,0.03361300751566887,3.2147683203220367,3.2443869113922124,-1,
290,0.03360500559210777,0.03360500559210777,3.249206021428108,3.24716717004776,-1,
300,0.03358088806271553,0.03358088806271553,3.219129517674446,3.2484176382422443,300,3.2484176382422443
310,0.03412530943751335,0.03412530943751335,3.1221820041537285,3.2361569814383984,310,3.2361569814383984
320,0.033579714596271515,0.033579714596271515,3.210805729031563,3.231366667896509,320,3.231366667896509
330,0.033537477254867554,0.033537477254867554,3.2060470432043076,3.22483466938138,330,3.22483466938138
340,0.03349306061863899,0.03349306061863899,3.2223664224147797,3.227894138544798,330,3.22483466938138
350,0.03347517549991608,0.03347517549991608,3.2489053905010223,3.2167500071227555,350,3.2167500071227555
360,0.03343721106648445,0.03343721106648445,3.2442577183246613,3.2157697714865208,360,3.2157697714865208
370,0.03341367840766907,0.03341367840766907,3.2624054700136185,3.2200073637068267,360,3.2157697714865208
380,0.03360125422477722,0.03360125422477722,3.3527109771966934,3.233801629394293,360,3.2157697714865208
390,0.03343743458390236,0.03343743458390236,3.169320896267891,3.225813116878271,360,3.2157697714865208
400,0.033435970544815063,0.033435970544815063,3.3046450465917587,3.234364669770003,360,3.2157697714865208
410,0.03335446119308472,0.03335446119308472,3.2110709697008133,3.243253566324711,360,3.2157697714865208
420,0.03330470994114876,0.03330470994114876,3.2684538513422012,3.249018378555775,360,3.2157697714865208
430,0.033378176391124725,0.033378176391124725,3.3106256276369095,3.259476236999035,360,3.2157697714865208
440,0.033291857689619064,0.033291857689619064,3.2806891947984695,3.2653085142374043,360,3.2157697714865208
450,0.03337068110704422,0.03337068110704422,3.3306512981653214,3.273483105003834,360,3.2157697714865208
460,0.03324767202138901,0.03324767202138901,3.2418768852949142,3.2732450217008586,360,3.2157697714865208
470,0.03329327329993248,0.03329327329993248,3.2254286110401154,3.269547335803509,360,3.2157697714865208
480,0.03328157588839531,0.03328157588839531,3.3062644302845,3.2649026811122894,360,3.2157697714865208
490,0.03327513113617897,0.03327513113617897,3.29524427652359,3.277495019137859,360,3.2157697714865208
500,0.03323352336883545,0.03323352336883545,3.2893773168325424,3.275968246161938,360,3.2157697714865208
510,0.03348829224705696,0.03348829224705696,3.350389748811722,3.2899001240730286,360,3.2157697714865208
520,0.033326853066682816,0.033326853066682816,3.2065022736787796,3.2837049663066864,360,3.2157697714865208
530,0.033233385533094406,0.033233385533094406,3.3004265278577805,3.2826850563287735,360,3.2157697714865208
540,0.033211126923561096,0.033211126923561096,3.278675675392151,3.2824837043881416,360,3.2157697714865208
550,0.033213358372449875,0.033213358372449875,3.294890746474266,3.2789076492190357,360,3.2157697714865208
560,0.033351294696331024,0.033351294696331024,3.322513774037361,3.286971338093281,360,3.2157697714865208
