epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,val_rmse_normalized,selection_rmse_normalized
20,0.16283690929412842,3.7255372262734454e-06,0.08153046667575836,0.1655149757862091,2.2339564921706914,2.2339564921706914,0.1628366857767105,0.1628366857767105
40,0.06974377483129501,6.199949893925805e-06,0.2070600539445877,0.07491435110569,0.8314664271175861,1.5327114596441387,0.060606926679611206,0.11172180622816086
60,0.03638462349772453,6.857678727101302e-06,0.24137388169765472,0.04222720116376877,0.5460555449835955,1.203826154757291,0.03980286791920662,0.08774882679184277
80,0.030279655009508133,5.90606077821576e-06,0.27545857429504395,0.03598726913332939,0.44211386000365016,0.6065452773682772,0.03222639113664627,0.044212061911821365
100,0.02688862755894661,6.379551450663712e-06,0.28477606177330017,0.03292616456747055,0.4105033056735992,0.46622423688694836,0.0299222469329834,0.0339838353296121
120,0.025091303512454033,5.676373802998569e-06,0.28801965713500977,0.030809687450528145,0.37917463342286645,0.4105972663667053,0.027638649567961693,0.02992909587919712
140,0.023767055943608284,4.847493073611986e-06,0.28037604689598083,0.028994562104344368,0.3591922834329307,0.3829567408431321,0.026182103902101517,0.0279143334676822
160,0.02269277349114418,4.327064743847586e-06,0.26279523968696594,0.027484258636832237,0.3436257538218051,0.36066422355920075,0.025047434493899345,0.02628939598798752
180,0.021765416488051414,4.088832156412536e-06,0.2368529587984085,0.02617836184799671,0.33155347852036354,0.3447905052583664,0.024167466908693314,0.025132335101564724
200,0.021018454805016518,4.074705884704599e-06,0.21210704743862152,0.0251768771559,0.323008421709761,0.33272921801730987,0.02354460395872593,0.02425316845377286
220,0.020580321550369263,4.14066653320333e-06,0.18918737769126892,0.02454252913594246,0.3166262751482427,0.3237293917927891,0.02307939901947975,0.02359715662896633
240,0.02035120688378811,4.2316128201491665e-06,0.16914544999599457,0.02415846846997738,0.3126036484558135,0.3174127817712724,0.022786183282732964,0.023136728753646214
260,0.020187901332974434,4.334435743658105e-06,0.1521124690771103,0.023876244202256203,0.31024581512622534,0.3131585795767605,0.022614317014813423,0.02282663310567538
280,0.02002459578216076,4.4364369387039915e-06,0.13693314790725708,0.023612145334482193,0.3087591561097652,0.31053620656393466,0.022505952045321465,0.022635484114289284
300,0.019830774515867233,4.561996320262551e-06,0.12258293479681015,0.023337602615356445,0.3075794472824782,0.30886147283948956,0.022419961169362068,0.022513410076498985
320,0.019580770283937454,4.728457952296594e-06,0.10904913395643234,0.02303549088537693,0.30638052212633193,0.3075730418395251,0.02233256958425045,0.02241949426631133
340,0.019239995628595352,4.950516995450016e-06,0.0966687947511673,0.022681942209601402,0.30488829241879284,0.3062827539425343,0.02222379855811596,0.022325443103909492
360,0.018752161413431168,5.249635250947904e-06,0.0856575220823288,0.02223355323076248,0.30268694951198993,0.30465192135237157,0.02206333912909031,0.022206569090485573
380,0.018048418685793877,5.716732175642392e-06,0.07435561716556549,0.021650342270731926,0.296139956491068,0.30123839947395026,0.021586118265986443,0.02195775198439757
400,0.01741800270974636,5.986720225337194e-06,0.07322172075510025,0.021143579855561256,0.29862849663197993,0.2991518008783459,0.0217675119638443,0.021805656452973683
420,0.015632016584277153,6.974063126108376e-06,0.05884763225913048,0.01970752514898777,0.2838338399324566,0.2928674310185015,0.0206891056150198,0.02134757861495018
440,0.01439411100000143,7.602916866744636e-06,0.059317778795957565,0.018788747489452362,0.2885797876417637,0.29034737473540007,0.021035045385360718,0.021163887654741604
460,0.013743884861469269,8.124012310872786e-06,0.052880823612213135,0.018334699794650078,0.2857503876462579,0.28605467174015936,0.02082880586385727,0.020850985621412594
480,0.013661637902259827,8.140393219946418e-06,0.05492725595831871,0.018281105905771255,0.291532688325271,0.28862095453776415,0.0212502870708704,0.02103804610669613
500,0.01357452291995287,8.374580829695333e-06,0.048909835517406464,0.01825091242790222,0.2811812966018915,0.28615479085780676,0.020495757460594177,0.02085828346510728
520,0.013570091687142849,8.211336535168812e-06,0.05434798076748848,0.0182192400097847,0.2939254023581743,0.28887979576177897,0.02142469584941864,0.021056913460294407
540,0.013350551016628742,8.477835763187613e-06,0.04689136892557144,0.018058381974697113,0.2805467488914728,0.2852178159505129,0.020449504256248474,0.02078998585542043
560,0.013278293423354626,8.329483534907922e-06,0.05136077478528023,0.01795664243400097,0.2918000814970583,0.28875741091556845,0.021269777789711952,0.021047992631793022
580,0.013075629249215126,8.46385501063196e-06,0.046903956681489944,0.017776597291231155,0.2824501109328121,0.28493231377378103,0.020588243380188942,0.02076917514204979
600,0.013005993328988552,8.412088391196448e-06,0.047783929854631424,0.01768987625837326,0.286056315690279,0.28676883604004977,0.020851105451583862,0.020903042207161587
620,0.012947971001267433,8.402695129916538e-06,0.047201674431562424,0.01762133464217186,0.28511558439955115,0.2845406703408807,0.020782534033060074,0.020740627621610958
640,0.013017052784562111,8.503860044584144e-06,0.0432484932243824,0.017701467499136925,0.2797957788482308,0.2836558929793537,0.020394764840602875,0.02067613477508227
660,0.012893100269138813,8.322235771629494e-06,0.04709738492965698,0.017525192350149155,0.2878758618291467,0.28426240835897626,0.020983735099434853,0.020720344657699268
680,0.012796321883797646,8.325210728798993e-06,0.0451803095638752,0.017410730943083763,0.2845018884502351,0.28405784304253756,0.020737800747156143,0.020705433562397957
700,0.012758313678205013,8.309501936309971e-06,0.04378294572234154,0.01735089346766472,0.2828389860559255,0.28507224544510246,0.02061658911406994,0.020779374986886978
720,0.012725490145385265,8.242727744800504e-06,0.043504804372787476,0.017281902953982353,0.2837538315206766,0.28369823534227906,0.020683273673057556,0.020679221178094547
740,0.012694559060037136,8.17096315586241e-06,0.04374190419912338,0.01721746101975441,0.2845802614297718,0.2837243596687913,0.020743513479828835,0.020681125422318775
760,0.012665048241615295,8.125611202558503e-06,0.04327844828367233,0.01716063730418682,0.2845522035453468,0.28429543216526504,0.02074146829545498,0.02072275181611379
780,0.012640646658837795,8.07840478955768e-06,0.04303884878754616,0.01711023785173893,0.2844842308927327,0.2845388986226171,0.020736513659358025,0.020740498478213947
800,0.01261883694678545,8.034039638005197e-06,0.042981889098882675,0.01706567592918873,0.28463111315108836,0.28455584919638927,0.020747220143675804,0.0207417340328296
820,0.012598666362464428,7.996390195330605e-06,0.042971380054950714,0.017026575282216072,0.2847566325757652,0.2846239922065288,0.020756369456648827,0.020746701086560886
840,0.012579781003296375,7.965350960148498e-06,0.042971767485141754,0.016992174088954926,0.2848418283741921,0.28474319136701526,0.020762579515576363,0.02075538970530033
860,0.012561907060444355,7.939856914163101e-06,0.04297344759106636,0.01696157082915306,0.2849229611456394,0.2848404740318656,0.02076849341392517,0.020762480795383453
880,0.012544776313006878,7.919096788100433e-06,0.0429583378136158,0.016933908686041832,0.28498998831398786,0.2849182592779398,0.020773379132151604,0.020768150687217712
900,0.01252826303243637,7.902093784650788e-06,0.04291901737451553,0.016908500343561172,0.2850421432703733,0.2849850309100002,0.020777180790901184,0.020773017778992653
920,0.012512221932411194,7.887959327490535e-06,0.04285430908203125,0.01688474416732788,0.28508233912847936,0.2850381569042802,0.020780110731720924,0.020776890218257904
940,0.012496582232415676,7.875955816416536e-06,0.04276619106531143,0.01686222106218338,0.2851096304040402,0.2850780376009643,0.020782100036740303,0.020779797186454136
960,0.01248129177838564,7.865499355830252e-06,0.04265863448381424,0.016840629279613495,0.28512488592043517,0.28510561848431826,0.020783212035894394,0.020781807601451874
980,0.012466315180063248,7.856162483221851e-06,0.04253488406538963,0.016819743439555168,0.2851283356603235,0.28512095066159965,0.02078346349298954,0.020782925188541412
1000,0.01245164405554533,7.847623237466905e-06,0.042399220168590546,0.016799448058009148,0.28512148728780445,0.2851249029561877,0.020782964304089546,0.020783213277657826
1020,0.012437294237315655,7.839652425900567e-06,0.042255524545907974,0.01677967607975006,0.28510589957423504,0.285118574174121,0.020781828090548515,0.020782751962542534
1040,0.012423263862729073,7.83211271482287e-06,0.042106788605451584,0.016760388389229774,0.2850820580385625,0.2851031483002007,0.020780090242624283,0.020781627545754116
1060,0.012409600429236889,7.824908607290126e-06,0.0419560931622982,0.016741614788770676,0.2850507037360221,0.2850795537829399,0.020777804777026176,0.020779907703399658
1080,0.012396322563290596,7.817998266546056e-06,0.041805755347013474,0.016723379492759705,0.2850127821508795,0.2850485146418214,0.020775040611624718,0.02077764521042506
1100,0.012383487075567245,7.811378964106552e-06,0.04165756329894066,0.016705751419067383,0.2849709764141589,0.28501148743368687,0.020771993324160576,0.020774946237603825
1120,0.012371155433356762,7.805055247445125e-06,0.04151351377367973,0.016688818112015724,0.28492482656054197,0.28496952837519346,0.020768629387021065,0.020771887774268787
1140,0.012359365820884705,7.799051672918722e-06,0.04137522727251053,0.016672644764184952,0.2848768879529089,0.2849242303092032,0.020765135064721107,0.020768585925300915
1160,0.012348194606602192,7.793390977894887e-06,0.04124419018626213,0.016657331958413124,0.28482746723480523,0.2848763939160853,0.020761532709002495,0.020765099053581555
1180,0.01233768742531538,7.78812409407692e-06,0.04112086445093155,0.01664295792579651,0.28477871091105045,0.28482768869958813,0.020757978782057762,0.02076154885192712
1200,0.012327919714152813,7.78326557338005e-06,0.041006650775671005,0.016629619523882866,0.28473092562519015,0.2847790345903486,0.0207544956356287,0.020758002375562985
1220,0.012318918481469154,7.778847248118836e-06,0.04090197756886482,0.016617361456155777,0.2846851335223764,0.28473159001953896,0.02075115777552128,0.02075454406440258
