epoch,data_loss,objective,ode,capacity,val_rmse,selection_rmse,best_epoch
20,0.06960105895996094,0.06960105895996094,0.0,0.0,0.6729544911682606,0.6729544911682606,
40,0.05494427680969238,0.05494427680969238,0.0,0.0,0.7018262237012387,0.6873903574347496,
60,0.0495852567255497,0.0495852567255497,0.0,0.0,0.6791124090850353,0.6846310413181782,
80,0.04723253846168518,0.04723253846168518,0.0,0.0,0.5984171142429113,0.6597852490097285,
100,0.04598533734679222,0.04598533734679222,0.0,0.0,0.5590352632328868,0.6121882621869446,
120,0.044515885412693024,0.044515885412693024,0.0,0.0,0.561015575118363,0.5728226508647204,
140,0.04426803067326546,0.04426803067326546,0.0,0.0,0.5745883770957589,0.5648797384823362,
160,0.04420248046517372,0.04420248046517372,0.0,0.0,0.5785290768444539,0.5713776763528585,
180,0.04196314141154289,0.04196314141154289,0.0,0.0,0.58046807410568,0.5778618426819643,
200,0.041417334228754044,0.041417334228754044,0.0,0.0,0.6750341012328863,0.6113437507276734,200.0
220,0.04355970025062561,0.04355970025062561,0.0,0.0,0.7722229810208082,0.6759083854531249,200.0
240,0.04032798111438751,0.04032798111438751,0.0,0.0,0.6143370876610279,0.6871980566382409,200.0
260,0.04145713895559311,0.04145713895559311,0.0,0.0,0.6191213569194078,0.6685604752004147,200.0
280,0.03919629007577896,0.03919629007577896,0.0,0.0,0.7456250194013119,0.659694487993916,200.0
300,0.037942156195640564,0.037942156195640564,0.0,0.0,0.8062874789237976,0.7236779517481724,200.0
320,0.037268366664648056,0.037268366664648056,0.0,0.0,0.7900477911233902,0.7806534298161666,200.0
340,0.03584545850753784,0.03584545850753784,0.0,0.0,0.9242066421210766,0.8401806373894215,200.0
360,0.03489715978503227,0.03489715978503227,0.0,0.0,0.9818071693181992,0.8986872008542219,200.0
380,0.035790491849184036,0.035790491849184036,0.0,0.0,0.9691130989938974,0.9583756368110578,200.0
400,0.034594882279634476,0.034594882279634476,0.0,0.0,1.1105866058468818,1.0205022913863262,200.0
420,0.035394661128520966,0.035394661128520966,0.0,0.0,1.2521663503050804,1.1106220183819533,200.0
440,0.04310037940740585,0.04310037940740585,0.0,0.0,0.7277653690874577,1.0301727750798066,200.0
460,0.034213047474622726,0.034213047474622726,0.0,0.0,0.9858906996250153,0.9886074730058512,200.0
480,0.03211395815014839,0.03211395815014839,0.0,0.0,1.0930981075167656,0.9355847254097462,200.0
500,0.03966344892978668,0.03966344892978668,0.0,0.0,1.3372929337024688,1.1387605802814165,200.0
520,0.03325062245130539,0.03325062245130539,0.0,0.0,1.2136005972623825,1.2146638794938724,200.0
540,0.03288958594202995,0.03288958594202995,0.0,0.0,1.0114868084341289,1.1874601131329934,200.0
560,0.031005652621388435,0.031005652621388435,0.0,0.0,1.1060178164988756,1.1103684073984623,200.0
580,0.030573053285479546,0.030573053285479546,0.0,0.0,1.112737971007824,1.0767475319802762,200.0
600,0.03002334199845791,0.03002334199845791,0.0,0.0,1.2107698837518692,1.1431752237528563,200.0
620,0.03212033584713936,0.03212033584713936,0.0,0.0,0.9468678029477596,1.0901252192358175,200.0
640,0.03029574267566204,0.03029574267566204,0.0,0.0,0.9481177581250668,1.0352518149415653,200.0
660,0.03394804522395134,0.03394804522395134,0.0,0.0,1.0314380876123905,0.975474549561739,200.0
680,0.03085368499159813,0.03085368499159813,0.0,0.0,1.2429605219960214,1.0741721225778262,200.0
700,0.029389670118689537,0.029389670118689537,0.0,0.0,1.1907075022161007,1.1550353706081709,200.0
720,0.029001465067267418,0.029001465067267418,0.0,0.0,1.2948539793491365,1.242840667853753,200.0
740,0.02868308313190937,0.02868308313190937,0.0,0.0,1.3634544268846511,1.2830053028166295,200.0
760,0.028432108461856842,0.028432108461856842,0.0,0.0,1.4186828150153161,1.3589970737497012,200.0
780,0.028362369164824486,0.028362369164824486,0.0,0.0,1.424768047809601,1.4023017632365227,200.0
800,0.0282115638256073,0.0282115638256073,0.0,0.0,1.4442415081560611,1.4292307903269927,200.0
820,0.02799314819276333,0.02799314819276333,0.0,0.0,1.421251690387726,1.430087082117796,200.0
840,0.027447281405329704,0.027447281405329704,0.0,0.0,1.5624750202000142,1.4759894062479337,200.0
860,0.027537252753973007,0.027537252753973007,0.0,0.0,1.5489455717504026,1.510890760779381,200.0
880,0.02709990367293358,0.02709990367293358,0.0,0.0,1.5156151506602764,1.5423452475368977,200.0
900,0.02665901742875576,0.02665901742875576,0.0,0.0,1.6376557606160642,1.5674054943422477,200.0
920,0.026565220206975937,0.026565220206975937,0.0,0.0,1.6379808405339717,1.5970839172701041,200.0
940,0.02610313892364502,0.02610313892364502,0.0,0.0,1.6155873841643333,1.6304079951047898,200.0
960,0.025827663019299507,0.025827663019299507,0.0,0.0,1.6161582771539689,1.6232421672840913,200.0
980,0.025532294064760208,0.025532294064760208,0.0,0.0,1.6543769158124924,1.628707525710265,200.0
1000,0.02525533176958561,0.02525533176958561,0.0,0.0,1.6656154951751232,1.6453835627138615,200.0
1020,0.024941055104136467,0.024941055104136467,0.0,0.0,1.7234309299588204,1.6811411136488121,200.0
1040,0.02469761110842228,0.02469761110842228,0.0,0.0,1.7446695799827576,1.7112386683722336,200.0
1060,0.024532224982976913,0.024532224982976913,0.0,0.0,1.7192988952100277,1.7291331350505352,200.0
1080,0.024276871234178543,0.024276871234178543,0.0,0.0,1.7277671412229538,1.7305785388052464,200.0
1100,0.0241443682461977,0.0241443682461977,0.0,0.0,1.7460113931298256,1.731025809854269,200.0
1120,0.024073278531432152,0.024073278531432152,0.0,0.0,1.7317928668260576,1.7351904670596123,200.0
1140,0.023755617439746857,0.023755617439746857,0.0,0.0,1.7628834987282753,1.7468959195613862,200.0
1160,0.023587625473737717,0.023587625473737717,0.0,0.0,1.7720939056277276,1.75559009039402,200.0
1180,0.02343975007534027,0.02343975007534027,0.0,0.0,1.7782601222395897,1.7710791755318642,200.0
1200,0.02331681177020073,0.02331681177020073,0.0,0.0,1.7731331025660038,1.7744957101444405,200.0
