epoch,data_loss,objective,ode,capacity,val_rmse,selection_rmse,best_epoch
20,0.12787166237831116,0.13241463899612427,2.022014268732164e-05,0.3531959354877472,2.216770610868931,2.216770610868931,
40,0.09486065804958344,0.09686059504747391,7.006743999227183e-06,0.16496005654335022,1.781339224278927,1.999054917573929,
60,0.08010599762201309,0.08116641640663147,7.935496796562802e-06,0.06636476516723633,1.571578688710928,1.8565628412862618,
80,0.07427928596735,0.07526665180921555,9.128947567660362e-06,0.05309174954891205,1.5077558571696281,1.6202245900531609,
100,0.07092560082674026,0.07193148881196976,9.40561767492909e-06,0.05356091260910034,1.4566117147505284,1.5119820868770282,
120,0.06664548069238663,0.06767237186431885,9.765682079887483e-06,0.05386066064238548,1.437034520715475,1.4671340308785439,
140,0.061195239424705505,0.06224053353071213,9.491344826528803e-06,0.05707256868481636,1.3801770128905773,1.4246077494521936,
160,0.056852251291275024,0.057885248214006424,1.0058825864689425e-05,0.05300568789243698,1.2615920940339567,1.3596012092133363,
180,0.05052096024155617,0.05153408274054527,8.813655767880846e-06,0.05724396929144859,1.2237813791632652,1.2885168286959332,
200,0.045817747712135315,0.046773165464401245,8.188166248146445e-06,0.05460069701075554,1.0542816766500474,1.1798850499490896,200.0
220,0.04340014234185219,0.0442778542637825,8.0360414358438e-06,0.047590915113687515,0.9091588901728392,1.0624073153287172,220.0
240,0.037628114223480225,0.038479626178741455,7.35302637622226e-06,0.048385921865701675,0.8249762833416462,0.9294722833881776,240.0
260,0.039729319512844086,0.04058748856186867,7.944860044517554e-06,0.04609280079603195,0.780176421776414,0.8381038650969664,260.0
280,0.03413014858961105,0.034981124103069305,7.649798135389574e-06,0.04684837907552719,0.7365904589891434,0.7805810547024011,280.0
300,0.03275596722960472,0.03362638130784035,6.924978151801042e-06,0.05241677910089493,0.7792113407701254,0.7653260738452277,300.0
320,0.03298093378543854,0.03386625647544861,7.922477379906923e-06,0.0489199198782444,0.733114665016532,0.7496388215919336,320.0
340,0.035447560250759125,0.03635313734412193,7.9504752648063e-06,0.050805605947971344,0.6878863475471735,0.7334041177779437,340.0
360,0.03329510986804962,0.034174054861068726,7.93499293649802e-06,0.048219550400972366,0.7943613955974579,0.7384541360537211,340.0
380,0.030800746753811836,0.031667452305555344,7.392788575089071e-06,0.04970643296837807,0.7343683402985335,0.7388720278143883,340.0
400,0.028999563306570053,0.029869982972741127,7.4298595791333355e-06,0.049892593175172806,0.7627375009953976,0.7638224122971297,340.0
420,0.02888389118015766,0.029757454991340637,7.920743883005343e-06,0.04775269329547882,0.732655661329627,0.7432538342078527,340.0
440,0.02912231720983982,0.030004864558577538,7.90256672189571e-06,0.04874187707901001,0.7233134053349495,0.7395688558866581,340.0
460,0.027838515117764473,0.028727710247039795,7.584666491311509e-06,0.05099621042609215,0.7423008912354708,0.7327566526333491,460.0
480,0.028444940224289894,0.029324032366275787,8.178018106264062e-06,0.047019194811582565,0.7350066959559918,0.7335403308421373,460.0
500,0.02783782035112381,0.02871958538889885,8.234969754994381e-06,0.04700153321027756,0.7465268586277962,0.7412781486064196,460.0
520,0.027009740471839905,0.0278937928378582,8.134205927490257e-06,0.04773426800966263,0.742383305862546,0.741305620148778,460.0
540,0.026444019749760628,0.02733624167740345,7.942917363834567e-06,0.04950754716992378,0.7370757895708084,0.7419953180203835,460.0
560,0.026670806109905243,0.027563361451029778,7.638881470484193e-06,0.051061034202575684,0.7784681783169508,0.7526424245834351,460.0
580,0.025824280455708504,0.026706743985414505,8.15483508631587e-06,0.04747208580374718,0.7560310107171536,0.7571916595349709,460.0
