protocol,dataset,additional_prefix_drop,model,label,split,n_seeds,prefix_missing_fraction,rmse_mean,rmse_sd,relative_error_mean,relative_error_sd,pooled_rmse_mean,pooled_rmse_sd,mean_target_mean,mean_target_sd,n_plants,n_observations
,hypocotyl,0.5,phytoode2,,val,5,0.5567375886524824,0.5253340113510859,0.0271534255590394,9.656798702466505,0.499139897741766,,,,,,
,hypocotyl,0.5,phytoode2,,test,5,0.5567375886524824,1.185947537714918,0.1578488103076973,16.48732552526156,2.194451808831924,,,,,,
,hypocotyl,0.0,no_ode_loss,,train,5,0.1134751773049645,0.3751267273396023,0.0204638726142186,11.312265871645712,0.6171055030316742,,,,,,
,hypocotyl,0.0,no_ode_loss,,val,5,0.1134751773049645,0.5541389428422882,0.0227062830373092,10.186296924623262,0.41739160198022,,,,,,
,hypocotyl,0.0,no_ode_loss,,test,5,0.1134751773049645,1.4886271853233268,0.167273920060575,20.695250177313827,2.3254819325644007,,,,,,
,hypocotyl,0.25,no_ode_loss,,train,5,0.3351063829787234,0.3485314066142744,0.03578635659286,10.49522253289596,0.9730752892710164,,,,,,
,hypocotyl,0.25,no_ode_loss,,val,5,0.3351063829787234,0.5965879760150765,0.0610532509549103,10.966603852418933,1.122293515865124,,,,,,
,hypocotyl,0.25,no_ode_loss,,test,5,0.3351063829787234,1.615124864938203,0.3793935961759286,22.453851089812243,5.274420261797286,,,,,,
,hypocotyl,0.5,no_ode_loss,,train,5,0.5567375886524824,0.3335415932378439,0.0312952632252017,10.009983135134146,0.7399129190911622,,,,,,
,hypocotyl,0.5,no_ode_loss,,val,5,0.5567375886524824,0.6401897393796465,0.0824679180020835,11.768100505569826,1.5159423649526622,,,,,,
,hypocotyl,0.5,no_ode_loss,,test,5,0.5567375886524824,1.6617861578798672,0.2744629916197074,23.102547513299186,3.815649970647372,,,,,,
