epoch,selection_eligible,train_objective,val_rmse,val_rmse_smooth,seconds
10,True,0.44037654995918274,301.1651948824096,301.1651948824096,0.059157948940992355
20,True,0.3942163586616516,267.29578019690393,267.29578019690393,0.1125989705324173
30,True,0.3432667553424835,235.51926855154395,235.51926855154395,0.16637369990348816
40,True,0.2943424582481384,213.50848223299027,213.50848223299027,0.21930818259716034
50,True,0.25518155097961426,207.457407628178,207.457407628178,0.27253881841897964
60,True,0.23088739812374115,213.99803914484917,213.99803914484917,0.32521286234259605
70,True,0.21670286357402802,215.90976768243493,215.90976768243493,0.37868836894631386
80,True,0.20137082040309906,200.363921504429,200.363921504429,0.43337223678827286
90,True,0.1823396533727646,173.53874402559757,173.53874402559757,0.48747509345412254
100,True,0.16111025214195251,141.82814956006408,141.82814956006408,0.5414951406419277
110,True,0.13769710063934326,106.70222284380287,106.70222284380287,0.5956877134740353
120,True,0.11011812835931778,71.67431176800729,71.67431176800729,0.6496655084192753
130,True,0.08532851189374924,50.7123651314883,50.7123651314883,0.7034093663096428
140,True,0.07598339766263962,53.20389247727707,53.20389247727707,0.7542824000120163
150,True,0.07323871552944183,50.40570298073754,50.40570298073754,0.8071701973676682
160,True,0.07194095104932785,45.455470040325075,45.455470040325075,0.8612030148506165
170,True,0.07070547342300415,46.206718025772574,46.206718025772574,0.913919735699892
180,True,0.06968441605567932,43.95844436129093,43.95844436129093,0.9690238647162914
190,True,0.06857173144817352,42.69447136069536,42.69447136069536,1.0237674191594124
200,True,0.06728009134531021,41.53495845399052,41.53495845399052,1.0785388946533203
210,True,0.06569056957960129,40.845659324672965,40.845659324672965,1.1352741122245789
220,True,0.06390389055013657,40.424267657788846,40.424267657788846,1.1914369836449623
230,True,0.06252089142799377,40.753084653479306,40.753084653479306,1.245109174400568
240,True,0.061770882457494736,41.390476284329296,41.390476284329296,1.2995005138218403
250,True,0.06124813109636307,41.431247715149226,41.431247715149226,1.353260327130556
260,True,0.060738712549209595,41.2526014713648,41.2526014713648,1.406737968325615
270,True,0.060294587165117264,41.1825302581121,41.1825302581121,1.4592010974884033
280,True,0.05988830327987671,41.21728404207855,41.21728404207855,1.5122812651097775
290,True,0.05950378254055977,41.25233430999935,41.25233430999935,1.5658456236124039
300,True,0.05913664400577545,41.29530819305152,41.29530819305152,1.6189175136387348
310,True,0.0587792843580246,41.33098075146988,41.33098075146988,1.6729225367307663
320,True,0.05843232572078705,41.35959308209643,41.35959308209643,1.7280267924070358
330,True,0.058088745921850204,41.39253212361708,41.39253212361708,1.7808017805218697
340,True,0.05728152394294739,42.13126913780451,42.13126913780451,1.834863569587469
350,True,0.05642590671777725,42.479455332490055,42.479455332490055,1.8867475055158138
360,True,0.05591893196105957,41.1239632739009,41.1239632739009,1.9672972187399864
370,True,0.055532198399305344,41.4578563355349,41.4578563355349,2.0217329673469067
380,True,0.0551743321120739,41.546446392704844,41.546446392704844,2.0748175270855427
390,True,0.05483391508460045,41.62152199446157,41.62152199446157,2.1280172504484653
400,True,0.054500214755535126,41.67466755779341,41.67466755779341,2.179968860000372
410,True,0.0541701540350914,41.77302529512942,41.77302529512942,2.2346528470516205
420,True,0.05384926125407219,41.84616560601935,41.84616560601935,2.2866546027362347
430,True,0.053530193865299225,41.97751777198836,41.97751777198836,2.340593561530113
440,True,0.053215548396110535,42.157004596654325,42.157004596654325,2.394137654453516
450,True,0.052908755838871,42.323143127244116,42.323143127244116,2.447536703199148
460,True,0.052605293691158295,42.52908544322044,42.52908544322044,2.5010403394699097
470,True,0.052311010658741,42.741631857828054,42.741631857828054,2.562601823359728
480,True,0.0520288422703743,42.951953013745396,42.951953013745396,2.615492280572653
490,True,0.05175143480300903,43.180577981261465,43.180577981261465,2.669054578989744
500,True,0.05148248374462128,43.444289055418075,43.444289055418075,2.7221210971474648
510,True,0.05122765153646469,43.69274260915518,43.69274260915518,2.774968609213829
520,True,0.050985708832740784,43.93964206568107,43.93964206568107,2.8276364766061306
530,True,0.050748564302921295,44.16721793612793,44.16721793612793,2.879901919513941
540,True,0.05053121596574783,44.45770053394184,44.45770053394184,2.93237841501832
550,True,0.050318337976932526,44.75911394128114,44.75911394128114,2.9849553517997265
560,True,0.05011701583862305,44.987748682993505,44.987748682993505,3.036504093557596
570,True,0.04993503540754318,45.15403056846231,45.15403056846231,3.0883784070611
580,True,0.04977807402610779,45.39314650667042,45.39314650667042,3.140012338757515
590,True,0.04961773753166199,45.587881077559594,45.587881077559594,3.1931089907884598
600,True,0.04947541654109955,45.6355172522454,45.6355172522454,3.2452595606446266
610,True,0.04934841766953468,45.86876215654448,45.86876215654448,3.2975252717733383
620,True,0.04920908808708191,46.06986950341925,46.06986950341925,3.3497206084430218
630,True,0.049085818231105804,46.11220154758126,46.11220154758126,3.403071455657482
640,True,0.04896952584385872,46.38773288312629,46.38773288312629,3.4559549763798714
650,True,0.048852793872356415,46.41135711557597,46.41135711557597,3.510583493858576
660,True,0.04874476045370102,46.587585874809626,46.587585874809626,3.563978135585785
670,True,0.04864439368247986,46.68097506236136,46.68097506236136,3.6162617951631546
680,True,0.048545047640800476,46.87650460121602,46.87650460121602,3.669423498213291
690,True,0.04845082014799118,46.832374104935376,46.832374104935376,3.722114536911249
700,True,0.04834531992673874,47.01880712510303,47.01880712510303,3.7756084576249123
710,True,0.04825567081570625,47.048813907734605,47.048813907734605,3.831084467470646
720,True,0.04816620796918869,47.17096203885734,47.17096203885734,3.8838226087391376
730,True,0.04808357357978821,47.24312818818301,47.24312818818301,3.936819788068533
740,True,0.04801065847277641,47.33239266489744,47.33239266489744,3.9894617162644863
750,True,0.04792539030313492,47.551790791109205,47.551790791109205,4.042153295129538
760,True,0.04784788936376572,47.5031967451863,47.5031967451863,4.094739265739918
770,True,0.04776977002620697,47.57484486210823,47.57484486210823,4.146858464926481
780,True,0.047698430716991425,47.742048780094386,47.742048780094386,4.2021422274410725
790,True,0.04762076959013939,47.84289567942068,47.84289567942068,4.256436347961426
800,True,0.04754415154457092,47.92247066953942,47.92247066953942,4.3120618760585785
810,True,0.04747045785188675,48.0009900464581,48.0009900464581,4.365387514233589
820,True,0.04739945009350777,48.07462884135917,48.07462884135917,4.418324049562216
830,True,0.04731011763215065,48.132713631886396,48.132713631886396,4.471071150153875
840,True,0.04722560569643974,48.274638220183256,48.274638220183256,4.52630402892828
850,True,0.047141171991825104,48.277958188858776,48.277958188858776,4.5795224867761135
860,True,0.04705246537923813,48.372194473422915,48.372194473422915,4.631802175194025
870,True,0.04696919023990631,48.413848839975,48.413848839975,4.68454422429204
880,True,0.04687834903597832,48.497669089352044,48.497669089352044,4.737348288297653
890,True,0.04679353907704353,48.56032820374623,48.56032820374623,4.790217064321041
900,True,0.046702250838279724,48.59147530927911,48.59147530927911,4.843059342354536
910,True,0.04661455377936363,48.61666992926717,48.61666992926717,4.89555886387825
920,True,0.046530768275260925,48.6692094924286,48.6692094924286,4.950516361743212
930,True,0.046432193368673325,48.653808617130075,48.653808617130075,5.003918223083019
940,True,0.04634038358926773,48.71355176296234,48.71355176296234,5.057921256870031
950,True,0.04624404013156891,48.7811892013371,48.7811892013371,5.111868545413017
960,True,0.04614417254924774,48.84663070361048,48.84663070361048,5.165540166199207
970,True,0.04606353119015694,48.9164119490397,48.9164119490397,5.2191293984651566
980,True,0.04596191644668579,49.06211589323804,49.06211589323804,5.27207924798131
990,True,0.045872945338487625,49.190395703504386,49.190395703504386,5.3254904337227345
1000,True,0.045784130692481995,49.210507741418034,49.210507741418034,5.3788526095449924
1010,True,0.04571003094315529,49.42877206085935,49.42877206085935,5.4336828254163265
1020,True,0.04561946541070938,49.56452913129285,49.56452913129285,5.487640343606472
1030,True,0.04555254057049751,49.62724037473396,49.62724037473396,5.542426951229572
1040,True,0.04547182098031044,49.7208315623425,49.7208315623425,5.598113287240267
1050,True,0.045386914163827896,49.912506809790735,49.912506809790735,5.653749719262123
1060,True,0.045332398265600204,49.957526757934396,49.957526757934396,5.709419619292021
1070,True,0.0452674962580204,50.12237183654756,50.12237183654756,5.763988200575113
1080,True,0.04518783837556839,50.18677727401346,50.18677727401346,5.820032492280006
1090,True,0.04511871188879013,50.37947555400744,50.37947555400744,5.874505829066038
1100,True,0.04506592079997063,50.47266925763324,50.47266925763324,5.928347464650869
1110,True,0.044995833188295364,50.68437183329389,50.68437183329389,5.98187729716301
1120,True,0.04493355378508568,50.777295117488805,50.777295117488805,6.035360138863325
1130,True,0.04486045986413956,50.94702729425043,50.94702729425043,6.089250102639198
1140,True,0.044796667993068695,51.03432389944375,51.03432389944375,6.1436528488993645
1150,True,0.0447319857776165,51.18024613402605,51.18024613402605,6.19739256799221
