epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse
20,0.4250352084636688,0.0,0.0,0.4250352084636688,6.864971303343773,6.864971303343773
40,0.3126814067363739,0.0,0.0,0.3126814067363739,4.934832404613495,5.899901853978634
60,0.17973315715789795,0.0,0.0,0.17973315715789795,2.8380538390874865,4.879285849014918
80,0.12951035797595978,0.0,0.0,0.12951035797595978,2.0287010324895385,3.2671957587301734
100,0.08779922127723694,0.0,0.0,0.08779922127723694,1.3328854501396419,2.0665467739055554
120,0.07562364637851715,0.0,0.0,0.07562364637851715,1.1498908444643021,1.5038257756978275
140,0.0703391283750534,0.0,0.0,0.0703391283750534,1.0612392253279685,1.1813385066439708
160,0.06691455841064453,0.0,0.0,0.06691455841064453,1.0020976487100124,1.0710759061674278
180,0.06447534263134003,0.0,0.0,0.06447534263134003,0.9605151858776808,1.007950686638554
200,0.06269313395023346,0.0,0.0,0.06269313395023346,0.9315553761050106,0.9647227368975679
220,0.061543386429548264,0.0,0.0,0.061543386429548264,0.911649016328156,0.9345731927702824
240,0.060521092265844345,0.0,0.0,0.060521092265844345,0.8940905589312316,0.9124316504547993
260,0.05963543429970741,0.0,0.0,0.05963543429970741,0.8793706246316433,0.8950367332970104
280,0.05845906212925911,0.0,0.0,0.05845906212925911,0.8604245018512011,0.8779618951380254
300,0.056507762521505356,0.0,0.0,0.056507762521505356,0.8322674554586411,0.8573541939804952
320,0.053452134132385254,0.0,0.0,0.053452134132385254,0.793780939437449,0.8288242989157638
340,0.05245210975408554,0.0,0.0,0.05245210975408554,0.7659069755896927,0.7973184568285943
360,0.05213942751288414,0.0,0.0,0.05213942751288414,0.759528011187911,0.7730719754050175
380,0.05181615427136421,0.0,0.0,0.05181615427136421,0.7568022079318762,0.7607457315698266
400,0.05161165073513985,0.0,0.0,0.05161165073513985,0.7553228868171573,0.7572177019789815
420,0.051445312798023224,0.0,0.0,0.051445312798023224,0.7537830585986376,0.7553027177825571
440,0.05129815265536308,0.0,0.0,0.05129815265536308,0.752646074026823,0.7539173398142061
460,0.051165055483579636,0.0,0.0,0.051165055483579636,0.7521127880439162,0.7528473068897924
480,0.05104787275195122,0.0,0.0,0.05104787275195122,0.750917802579701,0.7518922215501468
500,0.050944872200489044,0.0,0.0,0.050944872200489044,0.7506269627138973,0.7512191844458381
520,0.050850823521614075,0.0,0.0,0.050850823521614075,0.7498052834048867,0.7504500162328283
540,0.05076579377055168,0.0,0.0,0.05076579377055168,0.749354404039681,0.749928883386155
560,0.05068720504641533,0.0,0.0,0.05068720504641533,0.7490211375951767,0.7493936083465815
580,0.05061569809913635,0.0,0.0,0.05061569809913635,0.7487517795413733,0.749042440392077
600,0.050549983978271484,0.0,0.0,0.050549983978271484,0.7481610297113658,0.7486446489493052
620,0.05049006640911102,0.0,0.0,0.05049006640911102,0.7475531541034579,0.7481553211187324
640,0.05043014883995056,0.0,0.0,0.05043014883995056,0.7474999866187573,0.7477380568111937
660,0.05037671700119972,0.0,0.0,0.05037671700119972,0.747080792926252,0.7473779778828225
680,0.050325408577919006,0.0,0.0,0.050325408577919006,0.7470002958029509,0.7471936917826534
700,0.050278641283512115,0.0,0.0,0.050278641283512115,0.7465570544153453,0.7468793810481826
720,0.05023227632045746,0.0,0.0,0.05023227632045746,0.7461853593960405,0.7465809032047789
740,0.05019015446305275,0.0,0.0,0.05019015446305275,0.7465631409287453,0.746435184913377
760,0.049626655876636505,0.0,0.0,0.049626655876636505,0.7397956540882588,0.7441813848043481
780,0.04912184178829193,0.0,0.0,0.04912184178829193,0.7365028503388167,0.7409538817852735
800,0.048979178071022034,0.0,0.0,0.048979178071022034,0.7334441983401776,0.7365809009224177
820,0.04885473847389221,0.0,0.0,0.04885473847389221,0.7300086002126337,0.7333185496305427
840,0.04803050681948662,0.0,0.0,0.04803050681948662,0.7178898149877787,0.7271142045135299
860,0.04774949327111244,0.0,0.0,0.04774949327111244,0.7157314895987511,0.7212099682663878
880,0.04761341214179993,0.0,0.0,0.04761341214179993,0.7153489343300462,0.7163234129721919
900,0.04753321781754494,0.0,0.0,0.04753321781754494,0.7146771503314376,0.7152525247534117
920,0.04748173803091049,0.0,0.0,0.04748173803091049,0.7147682690173388,0.7149314512262742
940,0.04743924364447594,0.0,0.0,0.04743924364447594,0.7146373493075371,0.7146942562187711
960,0.04740152135491371,0.0,0.0,0.04740152135491371,0.7143845203146338,0.7145967128798366
980,0.04736810177564621,0.0,0.0,0.04736810177564621,0.7141879020631313,0.7144032572284341
1000,0.04733751714229584,0.0,0.0,0.04733751714229584,0.7141954803690315,0.7142559675822655
1020,0.047309260815382004,0.0,0.0,0.047309260815382004,0.7143778967559338,0.7142537597293656
1040,0.04728442430496216,0.0,0.0,0.04728442430496216,0.714239697098732,0.7142710247412324
1060,0.04726045951247215,0.0,0.0,0.04726045951247215,0.7142830187529325,0.7143002042025328
1080,0.047239307314157486,0.0,0.0,0.047239307314157486,0.7140252370089293,0.7141826509535313
