plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
hy5:row32,hy5,32,0.03750128,9.216837,2
hy5:row33,hy5,33,0.03355112,9.081565,1
hy5:row34,hy5,34,0.033307336,9.07188,1
hy5:row35,hy5,35,0.033408497,9.075908,1
MLB:row3,MLB,3,0.020039033,8.4955435,1
MLB:row4,MLB,4,0.01780761,8.633682,3
MLB:row5,MLB,5,0.01904483,8.58329,3
MLB:row6,MLB,6,0.019408999,8.599179,3
MLB:row7,MLB,7,0.018197194,8.603563,2
MLB:row8,MLB,8,0.019334674,8.457306,1
MLB:row9,MLB,9,0.01777526,8.7135315,4
MLB:row10,MLB,10,0.018394269,8.717197,3
MLB:row11,MLB,11,0.018784592,8.479882,2
MLB:row12,MLB,12,0.019180028,8.546522,2
MLB:row13,MLB,13,0.017643107,8.708961,4
MLB:row14,MLB,14,0.018409923,8.715421,3
MLB:row15,MLB,15,0.017646411,8.707866,4
MLB:row16,MLB,16,0.019504031,8.46403,1
MLB:row17,MLB,17,0.017825365,8.682309,3
MLB:row18,MLB,18,0.017824262,8.719062,4
MLB:row19,MLB,19,0.018372806,8.622677,2
MLB:row20,MLB,20,0.017680665,8.667611,3
MLB:row21,MLB,21,0.017909799,8.685752,3
MLB:row22,MLB,22,0.017709376,8.710608,4
MLB:row23,MLB,23,0.018358245,8.7717705,4
MLB:row24,MLB,24,0.01875446,8.784572,4
MLB:row25,MLB,25,0.018264249,8.700198,3
MLB:row26,MLB,26,0.01899853,8.764211,3
MLB:row27,MLB,27,0.017772496,8.6728735,3
MLB:row28,MLB,28,0.019196264,8.496363,2
MLB:row29,MLB,29,0.018110493,8.599671,2
MLB:row30,MLB,30,0.017786164,8.623768,3
MLB:row31,MLB,31,0.020430062,8.511034,1
MLB:row32,MLB,32,0.018116878,8.602793,2
MLB:row33,MLB,33,0.0179855,8.596761,2
MLB:row34,MLB,34,0.018709917,8.636124,2
MLB:row35,MLB,35,0.018893879,8.484255,2
MLB:row36,MLB,36,0.019346707,8.457786,1
MLB:row37,MLB,37,0.019462384,8.507315,2
MLB:row38,MLB,38,0.019702444,8.471843,1
MLB:row39,MLB,39,0.019383565,8.504111,2
MLB:row40,MLB,40,0.020187244,8.501448,1
EMS57:row3,EMS57,3,0.05549809,9.731522,3
EMS57:row4,EMS57,4,0.057050686,10.0306425,4
EMS57:row5,EMS57,5,0.056276683,9.744554,3
EMS57:row6,EMS57,6,0.052044544,9.649142,2
EMS57:row7,EMS57,7,0.05630357,10.022567,4
EMS57:row8,EMS57,8,0.05530948,9.631627,2
EMS57:row9,EMS57,9,0.058778,9.961445,2
EMS57:row10,EMS57,10,0.057689965,9.933858,2
EMS57:row11,EMS57,11,0.052404433,9.584473,2
EMS57:row12,EMS57,12,0.052383687,9.848751,2
EMS57:row13,EMS57,13,0.059458334,9.996028,3
EMS57:row14,EMS57,14,0.052929748,9.5922,2
EMS57:row15,EMS57,15,0.061832614,10.033726,3
EMS57:row16,EMS57,16,0.06367308,10.067777,2
EMS57:row17,EMS57,17,0.047780093,9.460071,1
EMS57:row18,EMS57,18,0.0581295,9.983697,2
phyAB:row3,phyAB,3,0.06858703,10.340943,3
phyAB:row4,phyAB,4,0.078352034,10.506244,4
phyAB:row5,phyAB,5,0.07576035,10.459465,3
phyAB:row6,phyAB,6,0.07215286,10.125196,3
phyAB:row7,phyAB,7,0.06932805,10.090361,3
phyAB:row8,phyAB,8,0.07500436,10.45328,3
phyAB:row9,phyAB,9,0.06538276,10.1933365,1
phyAB:row10,phyAB,10,0.08199597,10.552387,4
phyAB:row11,phyAB,11,0.07947606,10.5086775,4
phyAB:row12,phyAB,12,0.08183859,10.548998,4
phyAB:row13,phyAB,13,0.07011455,10.365291,3
phyAB:row14,phyAB,14,0.071002014,10.009872,2
phyAB:row15,phyAB,15,0.07682843,10.466713,4
phyAB:row16,phyAB,16,0.06539337,10.009345,2
phyAB:row17,phyAB,17,0.08368872,10.471023,3
phyAB:row18,phyAB,18,0.076657265,10.4692135,3
phyAB:row19,phyAB,19,0.065871656,10.0129595,2
phyAB:row20,phyAB,20,0.069893956,10.369202,3
phyAB:row21,phyAB,21,0.078960724,10.509209,4
phyAB:row22,phyAB,22,0.08053544,10.416668,3
phyAB:row23,phyAB,23,0.08209151,10.467598,3
phyAB:row24,phyAB,24,0.06994263,10.094138,3
phyAB:row25,phyAB,25,0.07508882,10.361844,2
phyAB:row26,phyAB,26,0.07958384,10.433475,3
phyAB:row27,phyAB,27,0.0819518,10.555009,4
phyAB:row28,phyAB,28,0.072796315,10.322838,2
phyAB:row29,phyAB,29,0.08040782,10.542584,4
phyAB:row30,phyAB,30,0.0806144,10.547356,4
phyAB:row31,phyAB,31,0.06964215,10.09413,3
phyAB:row32,phyAB,32,0.0775733,10.50794,4
phyAB:row33,phyAB,33,0.07885881,10.512962,4
phyAB:row34,phyAB,34,0.066504784,10.0486965,3
phyAB:row35,phyAB,35,0.06103661,9.933097,2
phyAB:row36,phyAB,36,0.0653736,10.006374,2
phyAB:row37,phyAB,37,0.06607471,9.9143505,1
phyAB:row38,phyAB,38,0.06655604,9.951349,2
phyAB:row39,phyAB,39,0.065394185,9.904994,1
