plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
Col-0:row3,Col-0,3,0.022905743,9.392054,2
Col-0:row4,Col-0,4,0.018726505,9.895014,2
Col-0:row5,Col-0,5,0.022816444,9.386741,2
Col-0:row6,Col-0,6,0.02180369,9.401955,2
Col-0:row7,Col-0,7,0.021587618,9.538349,2
Col-0:row8,Col-0,8,0.021397112,9.683073,1
Col-0:row9,Col-0,9,0.02153745,9.6924095,1
Col-0:row10,Col-0,10,0.020039061,9.918023,2
Col-0:row11,Col-0,11,0.019182943,9.777595,3
Col-0:row12,Col-0,12,0.021199184,9.669811,1
Col-0:row13,Col-0,13,0.018663265,9.889993,2
Col-0:row14,Col-0,14,0.018928068,9.757876,3
Col-0:row15,Col-0,15,0.01768379,9.974044,4
Col-0:row16,Col-0,16,0.020203305,9.929499,2
Col-0:row17,Col-0,17,0.019151306,9.930708,2
Col-0:row18,Col-0,18,0.020220086,9.637151,3
Col-0:row19,Col-0,19,0.021857752,9.407887,2
Col-0:row20,Col-0,20,0.021691468,9.54424,2
Col-0:row21,Col-0,21,0.02007125,9.623887,3
Col-0:row22,Col-0,22,0.024988549,9.155205,1
Col-0:row23,Col-0,23,0.023086311,9.40274,2
Col-0:row24,Col-0,24,0.022512117,9.529169,1
Col-0:row25,Col-0,25,0.019888427,9.907474,2
Col-0:row26,Col-0,26,0.020204706,9.63334,3
Col-0:row27,Col-0,27,0.021825198,9.711376,1
Col-0:row28,Col-0,28,0.021807365,9.561162,1
Col-0:row29,Col-0,29,0.021566855,9.694358,1
Col-0:row30,Col-0,30,0.022512117,9.529169,1
Col-0:row31,Col-0,31,0.019917728,9.9093895,2
Col-0:row32,Col-0,32,0.022540567,9.530918,1
Col-0:row33,Col-0,33,0.02146492,9.687592,1
Col-0:row34,Col-0,34,0.02232193,9.51744,1
Col-0:row35,Col-0,35,0.021033006,9.658588,1
hy5:row3,hy5,3,0.036351852,10.0599575,1
hy5:row4,hy5,4,0.038037397,10.584128,2
hy5:row5,hy5,5,0.035881843,10.61837,2
hy5:row6,hy5,6,0.03569723,10.611848,2
hy5:row7,hy5,7,0.040210415,10.041675,2
hy5:row8,hy5,8,0.041392155,10.952873,4
hy5:row9,hy5,9,0.038605258,10.317458,3
hy5:row10,hy5,10,0.038461633,9.478649,1
hy5:row11,hy5,11,0.037853763,10.005013,1
hy5:row12,hy5,12,0.03881714,10.167399,1
hy5:row13,hy5,13,0.037894607,10.681215,2
hy5:row14,hy5,14,0.035860624,10.613931,2
hy5:row15,hy5,15,0.0383052,10.145765,1
hy5:row16,hy5,16,0.035545666,10.596539,2
hy5:row17,hy5,17,0.037145335,10.376646,3
hy5:row18,hy5,18,0.03719969,10.217313,1
hy5:row19,hy5,19,0.039250974,9.872947,2
hy5:row20,hy5,20,0.037477236,10.110036,1
hy5:row21,hy5,21,0.040897243,10.065595,2
hy5:row22,hy5,22,0.037033446,10.032539,2
hy5:row23,hy5,23,0.038719106,10.499918,2
hy5:row24,hy5,24,0.0382546,10.417135,3
hy5:row25,hy5,25,0.039086614,10.337775,3
hy5:row26,hy5,26,0.039994147,10.599125,3
hy5:row27,hy5,27,0.03860811,10.086818,2
hy5:row28,hy5,28,0.03823229,9.472584,1
hy5:row29,hy5,29,0.038476232,9.479034,1
hy5:row30,hy5,30,0.03884198,10.276123,1
hy5:row31,hy5,31,0.038495723,9.4795475,1
hy5:row32,hy5,32,0.03597872,10.171444,1
hy5:row33,hy5,33,0.03834045,9.47545,1
hy5:row34,hy5,34,0.038138896,9.470102,1
hy5:row35,hy5,35,0.0382226,9.472326,1
MLB:row3,MLB,3,0.01723318,9.978886,3
MLB:row4,MLB,4,0.022389218,9.407976,1
MLB:row5,MLB,5,0.021436166,9.423428,1
MLB:row6,MLB,6,0.019751376,9.637212,3
MLB:row7,MLB,7,0.021226527,9.40708,1
MLB:row8,MLB,8,0.02239982,9.24795,2
MLB:row9,MLB,9,0.021266382,9.410197,1
MLB:row10,MLB,10,0.019496603,9.47505,3
MLB:row11,MLB,11,0.021319706,9.414364,1
MLB:row12,MLB,12,0.020084813,9.814535,2
MLB:row13,MLB,13,0.021316672,9.414125,1
MLB:row14,MLB,14,0.018340465,9.756542,2
MLB:row15,MLB,15,0.021069424,9.550664,1
MLB:row16,MLB,16,0.01968378,9.486996,3
MLB:row17,MLB,17,0.022276785,9.401136,1
MLB:row18,MLB,18,0.01968344,9.487645,3
MLB:row19,MLB,19,0.019222094,9.752567,2
MLB:row20,MLB,20,0.016823364,9.796089,4
MLB:row21,MLB,21,0.018436024,9.613903,3
MLB:row22,MLB,22,0.02132731,9.256931,2
MLB:row23,MLB,23,0.022219189,9.397623,1
MLB:row24,MLB,24,0.019271623,9.838713,2
MLB:row25,MLB,25,0.021411357,9.4161215,2
MLB:row26,MLB,26,0.020302728,9.5386305,3
MLB:row27,MLB,27,0.024704147,9.021854,1
MLB:row28,MLB,28,0.016897183,9.9466095,3
MLB:row29,MLB,29,0.022552881,9.417885,1
MLB:row30,MLB,30,0.021068009,9.5505705,1
MLB:row31,MLB,31,0.019481374,9.625149,2
MLB:row32,MLB,32,0.018486409,9.767684,2
MLB:row33,MLB,33,0.019042414,9.739689,2
MLB:row34,MLB,34,0.018440647,9.763141,2
MLB:row35,MLB,35,0.019081527,9.742538,2
MLB:row36,MLB,36,0.019089181,9.743141,2
MLB:row37,MLB,37,0.022595115,9.420432,1
MLB:row38,MLB,38,0.019486321,9.771704,2
MLB:row39,MLB,39,0.021138882,9.555278,1
MLB:row40,MLB,40,0.021168763,9.557258,1
EMS57:row3,EMS57,3,0.042581387,11.449626,3
EMS57:row4,EMS57,4,0.0415997,10.918198,2
EMS57:row5,EMS57,5,0.0444764,10.789367,1
EMS57:row6,EMS57,6,0.04248317,11.153247,2
EMS57:row7,EMS57,7,0.040848304,10.73231,3
EMS57:row8,EMS57,8,0.04343541,10.01105,1
EMS57:row9,EMS57,9,0.042882383,10.517936,1
EMS57:row10,EMS57,10,0.04472964,11.113596,2
EMS57:row11,EMS57,11,0.041738294,10.92493,2
EMS57:row12,EMS57,12,0.04197136,11.147332,2
EMS57:row13,EMS57,13,0.04313836,10.525605,1
EMS57:row14,EMS57,14,0.043516587,10.536814,1
EMS57:row15,EMS57,15,0.043727405,10.542998,1
EMS57:row16,EMS57,16,0.043950204,11.09254,2
EMS57:row17,EMS57,17,0.043136172,10.640092,1
EMS57:row18,EMS57,18,0.04614868,10.7435875,1
phyAB:row3,phyAB,3,0.054090153,10.6363735,1
phyAB:row4,phyAB,4,0.05481315,11.2564,1
phyAB:row5,phyAB,5,0.053736664,11.616321,2
phyAB:row6,phyAB,6,0.055082116,11.102861,2
phyAB:row7,phyAB,7,0.05325404,11.161398,2
phyAB:row8,phyAB,8,0.052562166,11.304035,1
phyAB:row9,phyAB,9,0.056893975,11.5206,3
phyAB:row10,phyAB,10,0.054869846,11.257717,1
phyAB:row11,phyAB,11,0.053964105,10.634631,1
phyAB:row12,phyAB,12,0.05525327,11.411533,3
phyAB:row13,phyAB,13,0.0559288,11.4217205,3
phyAB:row14,phyAB,14,0.05318624,11.108574,1
phyAB:row15,phyAB,15,0.05379556,11.1733465,2
phyAB:row16,phyAB,16,0.052591566,11.304601,1
phyAB:row17,phyAB,17,0.05596886,11.752604,2
phyAB:row18,phyAB,18,0.054019842,11.12447,1
phyAB:row19,phyAB,19,0.054386176,11.246395,1
phyAB:row20,phyAB,20,0.053239446,11.316864,1
phyAB:row21,phyAB,21,0.05390312,10.633785,1
phyAB:row22,phyAB,22,0.05431161,11.721348,2
phyAB:row23,phyAB,23,0.05533144,11.26833,1
phyAB:row24,phyAB,24,0.0548304,11.554065,2
phyAB:row25,phyAB,25,0.055350825,11.41774,3
phyAB:row26,phyAB,26,0.05392203,10.964554,2
phyAB:row27,phyAB,27,0.053861123,11.328301,1
phyAB:row28,phyAB,28,0.05478943,11.255849,1
phyAB:row29,phyAB,29,0.05373997,11.469177,3
phyAB:row30,phyAB,30,0.055099826,11.7480135,2
phyAB:row31,phyAB,31,0.0534726,11.978084,3
phyAB:row32,phyAB,32,0.052515745,11.303142,1
phyAB:row33,phyAB,33,0.053391602,11.319694,1
phyAB:row34,phyAB,34,0.053189795,10.950205,2
phyAB:row35,phyAB,35,0.052024,11.586466,2
phyAB:row36,phyAB,36,0.05399329,10.635036,1
phyAB:row37,phyAB,37,0.05319133,11.315965,1
phyAB:row38,phyAB,38,0.05214168,11.295874,1
phyAB:row39,phyAB,39,0.052737087,11.307385,1
