plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
Col-0:row34,Col-0,34,0.037396997,0.046589453,0.02820454,0.24580733,9.592322
Col-0:row35,Col-0,35,0.037396997,0.046589453,0.02820454,0.24580733,9.369341
hy5:row3,hy5,3,0.04864711,0.05544494,0.04184928,0.13973756,10.122486
hy5:row4,hy5,4,0.04864711,0.05544494,0.04184928,0.13973756,10.150401
hy5:row5,hy5,5,0.04864711,0.05544494,0.04184928,0.13973756,10.070388
hy5:row6,hy5,6,0.04864711,0.05544494,0.04184928,0.13973756,10.043967
hy5:row7,hy5,7,0.04864711,0.05544494,0.04184928,0.13973756,10.415795
hy5:row8,hy5,8,0.04864711,0.05544494,0.04184928,0.13973756,9.789879
hy5:row9,hy5,9,0.04864711,0.05544494,0.04184928,0.13973756,10.299743
hy5:row10,hy5,10,0.04864711,0.05544494,0.04184928,0.13973756,10.354603
hy5:row11,hy5,11,0.04864711,0.05544494,0.04184928,0.13973756,10.109296
hy5:row12,hy5,12,0.04864711,0.05544494,0.04184928,0.13973756,10.053205
hy5:row13,hy5,13,0.04864711,0.05544494,0.04184928,0.13973756,9.949695
hy5:row14,hy5,14,0.04864711,0.05544494,0.04184928,0.13973756,9.919419
hy5:row15,hy5,15,0.04864711,0.05544494,0.04184928,0.13973756,10.089337
hy5:row16,hy5,16,0.04864711,0.05544494,0.04184928,0.13973756,10.296613
hy5:row17,hy5,17,0.04864711,0.05544494,0.04184928,0.13973756,9.781829
hy5:row18,hy5,18,0.04864711,0.05544494,0.04184928,0.13973756,10.307919
hy5:row19,hy5,19,0.04864711,0.05544494,0.04184928,0.13973756,10.360113
hy5:row20,hy5,20,0.04864711,0.05544494,0.04184928,0.13973756,10.16949
hy5:row21,hy5,21,0.04864711,0.05544494,0.04184928,0.13973756,10.131401
hy5:row22,hy5,22,0.04864711,0.05544494,0.04184928,0.13973756,10.105401
hy5:row23,hy5,23,0.04864711,0.05544494,0.04184928,0.13973756,10.333569
hy5:row24,hy5,24,0.04864711,0.05544494,0.04184928,0.13973756,10.096739
hy5:row25,hy5,25,0.04864711,0.05544494,0.04184928,0.13973756,10.100665
hy5:row26,hy5,26,0.04864711,0.05544494,0.04184928,0.13973756,10.353256
hy5:row27,hy5,27,0.04864711,0.05544494,0.04184928,0.13973756,10.375913
hy5:row28,hy5,28,0.04864711,0.05544494,0.04184928,0.13973756,10.352119
hy5:row29,hy5,29,0.04864711,0.05544494,0.04184928,0.13973756,9.817841
hy5:row30,hy5,30,0.04864711,0.05544494,0.04184928,0.13973756,9.879317
hy5:row31,hy5,31,0.04864711,0.05544494,0.04184928,0.13973756,9.488671
hy5:row32,hy5,32,0.04864711,0.05544494,0.04184928,0.13973756,9.813694
hy5:row33,hy5,33,0.04864711,0.05544494,0.04184928,0.13973756,9.4832535
hy5:row34,hy5,34,0.04864711,0.05544494,0.04184928,0.13973756,9.476171
hy5:row35,hy5,35,0.04864711,0.05544494,0.04184928,0.13973756,9.479119
MLB:row3,MLB,3,0.036884792,0.047419015,0.026350567,0.285598,9.713603
MLB:row4,MLB,4,0.036884792,0.047419015,0.026350567,0.285598,9.700291
MLB:row5,MLB,5,0.036884792,0.047419015,0.026350567,0.285598,9.496
MLB:row6,MLB,6,0.036884792,0.047419015,0.026350567,0.285598,9.334654
MLB:row7,MLB,7,0.036884792,0.047419015,0.026350567,0.285598,9.100769
MLB:row8,MLB,8,0.036884792,0.047419015,0.026350567,0.285598,9.515541
MLB:row9,MLB,9,0.036884792,0.047419015,0.026350567,0.285598,9.4629
MLB:row10,MLB,10,0.036884792,0.047419015,0.026350567,0.285598,9.295554
MLB:row11,MLB,11,0.036884792,0.047419015,0.026350567,0.285598,9.677345
MLB:row12,MLB,12,0.036884792,0.047419015,0.026350567,0.285598,9.560894
MLB:row13,MLB,13,0.036884792,0.047419015,0.026350567,0.285598,9.69265
MLB:row14,MLB,14,0.036884792,0.047419015,0.026350567,0.285598,9.686849
MLB:row15,MLB,15,0.036884792,0.047419015,0.026350567,0.285598,9.457428
MLB:row16,MLB,16,0.036884792,0.047419015,0.026350567,0.285598,9.299684
MLB:row17,MLB,17,0.036884792,0.047419015,0.026350567,0.285598,9.250132
MLB:row18,MLB,18,0.036884792,0.047419015,0.026350567,0.285598,9.465409
MLB:row19,MLB,19,0.036884792,0.047419015,0.026350567,0.285598,9.260504
MLB:row20,MLB,20,0.036884792,0.047419015,0.026350567,0.285598,9.486061
MLB:row21,MLB,21,0.036884792,0.047419015,0.026350567,0.285598,9.483509
MLB:row22,MLB,22,0.036884792,0.047419015,0.026350567,0.285598,9.698774
MLB:row23,MLB,23,0.036884792,0.047419015,0.026350567,0.285598,9.5326605
MLB:row24,MLB,24,0.036884792,0.047419015,0.026350567,0.285598,9.085003
MLB:row25,MLB,25,0.036884792,0.047419015,0.026350567,0.285598,9.723514
MLB:row26,MLB,26,0.036884792,0.047419015,0.026350567,0.285598,9.294568
MLB:row27,MLB,27,0.036884792,0.047419015,0.026350567,0.285598,9.681585
MLB:row28,MLB,28,0.036884792,0.047419015,0.026350567,0.285598,9.494748
MLB:row29,MLB,29,0.036884792,0.047419015,0.026350567,0.285598,9.529708
MLB:row30,MLB,30,0.036884792,0.047419015,0.026350567,0.285598,9.249648
MLB:row31,MLB,31,0.036884792,0.047419015,0.026350567,0.285598,9.251463
MLB:row32,MLB,32,0.036884792,0.047419015,0.026350567,0.285598,9.506285
MLB:row33,MLB,33,0.036884792,0.047419015,0.026350567,0.285598,9.483588
MLB:row34,MLB,34,0.036884792,0.047419015,0.026350567,0.285598,9.315598
MLB:row35,MLB,35,0.036884792,0.047419015,0.026350567,0.285598,9.0576315
MLB:row36,MLB,36,0.036884792,0.047419015,0.026350567,0.285598,9.300776
MLB:row37,MLB,37,0.036884792,0.047419015,0.026350567,0.285598,9.092812
MLB:row38,MLB,38,0.036884792,0.047419015,0.026350567,0.285598,9.070608
MLB:row39,MLB,39,0.036884792,0.047419015,0.026350567,0.285598,9.067698
MLB:row40,MLB,40,0.036884792,0.047419015,0.026350567,0.285598,9.09008
phyAB:row3,phyAB,3,0.06061775,0.07142988,0.049805623,0.17836572,10.430407
phyAB:row4,phyAB,4,0.06061775,0.07142988,0.049805623,0.17836572,10.250918
phyAB:row5,phyAB,5,0.06061775,0.07142988,0.049805623,0.17836572,10.590535
phyAB:row6,phyAB,6,0.06061775,0.07142988,0.049805623,0.17836572,10.758087
phyAB:row7,phyAB,7,0.06061775,0.07142988,0.049805623,0.17836572,10.620575
phyAB:row8,phyAB,8,0.06061775,0.07142988,0.049805623,0.17836572,10.099501
phyAB:row9,phyAB,9,0.06061775,0.07142988,0.049805623,0.17836572,10.269958
phyAB:row10,phyAB,10,0.06061775,0.07142988,0.049805623,0.17836572,10.600261
phyAB:row11,phyAB,11,0.06061775,0.07142988,0.049805623,0.17836572,10.203761
phyAB:row12,phyAB,12,0.06061775,0.07142988,0.049805623,0.17836572,10.608711
phyAB:row13,phyAB,13,0.06061775,0.07142988,0.049805623,0.17836572,10.557136
phyAB:row14,phyAB,14,0.06061775,0.07142988,0.049805623,0.17836572,10.499105
phyAB:row15,phyAB,15,0.06061775,0.07142988,0.049805623,0.17836572,10.490753
phyAB:row16,phyAB,16,0.06061775,0.07142988,0.049805623,0.17836572,10.553008
phyAB:row17,phyAB,17,0.06061775,0.07142988,0.049805623,0.17836572,10.782626
phyAB:row18,phyAB,18,0.06061775,0.07142988,0.049805623,0.17836572,10.598988
phyAB:row19,phyAB,19,0.06061775,0.07142988,0.049805623,0.17836572,10.005909
phyAB:row20,phyAB,20,0.06061775,0.07142988,0.049805623,0.17836572,10.546522
phyAB:row21,phyAB,21,0.06061775,0.07142988,0.049805623,0.17836572,10.752251
phyAB:row22,phyAB,22,0.06061775,0.07142988,0.049805623,0.17836572,10.4991865
phyAB:row23,phyAB,23,0.06061775,0.07142988,0.049805623,0.17836572,10.771643
phyAB:row24,phyAB,24,0.06061775,0.07142988,0.049805623,0.17836572,10.753494
phyAB:row25,phyAB,25,0.06061775,0.07142988,0.049805623,0.17836572,10.168573
phyAB:row26,phyAB,26,0.06061775,0.07142988,0.049805623,0.17836572,10.752831
phyAB:row27,phyAB,27,0.06061775,0.07142988,0.049805623,0.17836572,10.389439
phyAB:row28,phyAB,28,0.06061775,0.07142988,0.049805623,0.17836572,10.633447
phyAB:row29,phyAB,29,0.06061775,0.07142988,0.049805623,0.17836572,10.465861
phyAB:row30,phyAB,30,0.06061775,0.07142988,0.049805623,0.17836572,10.587398
phyAB:row31,phyAB,31,0.06061775,0.07142988,0.049805623,0.17836572,10.519937
phyAB:row32,phyAB,32,0.06061775,0.07142988,0.049805623,0.17836572,10.52432
phyAB:row33,phyAB,33,0.06061775,0.07142988,0.049805623,0.17836572,10.75188
phyAB:row34,phyAB,34,0.06061775,0.07142988,0.049805623,0.17836572,10.507098
phyAB:row35,phyAB,35,0.06061775,0.07142988,0.049805623,0.17836572,10.324681
phyAB:row36,phyAB,36,0.06061775,0.07142988,0.049805623,0.17836572,10.549541
phyAB:row37,phyAB,37,0.06061775,0.07142988,0.049805623,0.17836572,10.426896
phyAB:row38,phyAB,38,0.06061775,0.07142988,0.049805623,0.17836572,10.065958
phyAB:row39,phyAB,39,0.06061775,0.07142988,0.049805623,0.17836572,10.174206
