epoch,data_loss,objective,ode,capacity,val_rmse,selection_rmse,best_epoch
20,0.10939789563417435,0.1118982583284378,6.774714165658224e-06,0.2161630541086197,1.4956985686123372,1.4956985686123372,
40,0.09826469421386719,0.10017168521881104,1.3449365724227391e-05,0.123452328145504,1.4728506871461868,1.484274627879262,
60,0.09510572999715805,0.09686439484357834,1.1733021892723627e-05,0.11720145493745804,1.451267212033272,1.4732721559305986,
80,0.09232212603092194,0.09395244717597961,9.955687346518971e-06,0.11325405538082123,1.4023165005743503,1.4421447999179364,
100,0.08870908617973328,0.0902010053396225,1.0086792826768942e-05,0.09875815361738205,1.318528439462185,1.3907040506899357,
120,0.0831361711025238,0.08426376432180405,8.495238034811337e-06,0.07028256356716156,1.171386852324009,1.2974105974535148,
140,0.07184682786464691,0.07298065721988678,1.2904324648843613e-05,0.048861365765333176,0.9685801224559546,1.152831804747383,
160,0.061865825206041336,0.06286240369081497,1.0539728464209475e-05,0.0469588078558445,0.9665218314528465,1.03549626874427,
180,0.054776448756456375,0.0555972196161747,7.936342626635451e-06,0.04239531606435776,0.8556896107792854,0.9302638548960289,
200,0.04769317805767059,0.04842536151409149,8.143366358126514e-06,0.032501719892024994,0.7891750688701868,0.8704621703674397,200.0
220,0.04417531564831734,0.04487356171011925,7.857438504288439e-06,0.030537324026226997,0.8153276194930077,0.8200640997141599,220.0
240,0.04515453055500984,0.0458536371588707,6.602816483791685e-06,0.036896947771310806,0.8244340065419674,0.8096455649683872,240.0
260,0.044574491679668427,0.04527297243475914,6.10985625826288e-06,0.03929897025227547,0.9046399645358324,0.8481338635236025,240.0
280,0.04600881040096283,0.04663177952170372,6.785870482417522e-06,0.02836776152253151,0.6669403696060181,0.798671446894606,280.0
300,0.06201161444187164,0.06287376582622528,5.049268565926468e-06,0.06096888333559036,0.721304334178567,0.7642948894401392,300.0
320,0.04300198704004288,0.04363156482577324,5.975424755888525e-06,0.03308039531111717,0.7528098292946815,0.7136848443597555,320.0
340,0.0408133901655674,0.04142078384757042,6.524468517454807e-06,0.028116898611187935,0.7336681021302939,0.7359274218678474,320.0
360,0.04042656347155571,0.04104335233569145,6.438232503569452e-06,0.029487771913409233,0.7120463528633117,0.7328414280960956,320.0
380,0.040074896067380905,0.0406920425593853,6.435149771277793e-06,0.0295388363301754,0.7065843806862832,0.7174329452266296,320.0
400,0.03982025012373924,0.04043726995587349,6.299972483247984e-06,0.030201924964785576,0.6868798446059228,0.7018368593851725,400.0
420,0.03955588862299919,0.04017620161175728,6.339905212371377e-06,0.030331667512655258,0.6808720901459455,0.6914454384793839,420.0
440,0.039378032088279724,0.0399990938603878,6.325447429844644e-06,0.03047890216112137,0.6651731767952442,0.6776417038490375,440.0
460,0.03918664529919624,0.03980802744626999,6.150819899630733e-06,0.03138408064842224,0.6643056054562331,0.6701169574658076,460.0
480,0.03901031240820885,0.039632320404052734,6.11782297710306e-06,0.03161170333623886,0.6593240275681019,0.6629342699398598,480.0
500,0.038797274231910706,0.03942117094993591,6.201549695106223e-06,0.031381916254758835,0.6509570828676224,0.6581955719639858,500.0
520,0.03865158185362816,0.03927489370107651,6.060176474420587e-06,0.03203042224049568,0.6377164433151484,0.6493325179169576,520.0
540,0.03851182386279106,0.039137791842222214,5.9896915445278864e-06,0.032648298889398575,0.6376957681179047,0.642123098100225,540.0
560,0.03832172602415085,0.038945216685533524,5.983894880046137e-06,0.03242984041571617,0.6336233265846968,0.6363451793392499,560.0
580,0.038230348378419876,0.038856737315654755,5.874877842870774e-06,0.033264461904764175,0.6237022366076708,0.6316737771034241,580.0
600,0.03803178668022156,0.038659922778606415,5.9951025832560845e-06,0.03283816948533058,0.6192856138497591,0.6255370590140423,600.0
620,0.03789856284856796,0.03852797672152519,6.086865596444113e-06,0.032506950199604034,0.6074961728304624,0.6168280077626308,620.0
640,0.0377894788980484,0.038418352603912354,6.0395855143724475e-06,0.03268924728035927,0.6041291203796864,0.610303635686636,640.0
660,0.03768165782094002,0.038317978382110596,6.0038300944142975e-06,0.03361288458108902,0.6032470978647471,0.604957463691632,660.0
680,0.03754580393433571,0.03818122297525406,6.19378124611103e-06,0.03257292881608009,0.5946720419228078,0.6006827533890804,680.0
700,0.03737090528011322,0.03800876438617706,6.169153948576422e-06,0.03293995559215546,0.5896006807386875,0.5958399401754141,700.0
720,0.03757910802960396,0.03822146728634834,6.212661901372485e-06,0.033172570168972015,0.5867069758400322,0.5903265661671758,720.0
740,0.03707059100270271,0.03771805390715599,6.122458216850646e-06,0.03413424640893936,0.5832274617627263,0.5865117061138153,740.0
760,0.03694743663072586,0.03760012239217758,6.315040991466958e-06,0.03369354456663132,0.5825183883458376,0.5841509419828653,760.0
780,0.03682277724146843,0.0374780111014843,6.314097390713869e-06,0.03395293653011322,0.587243887104094,0.5843299124042194,760.0
800,0.036718711256980896,0.03738311305642128,6.369965831254376e-06,0.03459057956933975,0.5825231100171805,0.5840951284890373,800.0
820,0.03655511140823364,0.03722066059708595,6.466237664426444e-06,0.03422369062900543,0.5779189081341028,0.5825619684184591,820.0
840,0.036483924835920334,0.037155382335186005,6.516067969641881e-06,0.034565579146146774,0.5829372578263283,0.5811264253258706,840.0
860,0.03637010604143143,0.03704553470015526,6.5533035922271665e-06,0.034776363521814346,0.577767600029707,0.579541255330046,860.0
880,0.03626743704080582,0.03694850206375122,6.646102065133164e-06,0.034876152873039246,0.5756445291265846,0.5787831289942066,880.0
900,0.03631189092993736,0.036997344344854355,6.802205462008715e-06,0.03453431278467178,0.5735168080925942,0.5756429790829619,900.0
920,0.0361848808825016,0.03687674179673195,6.760181804565946e-06,0.03538498282432556,0.5758772860616446,0.5750128744269412,920.0
940,0.036090314388275146,0.036782406270504,6.846526048320811e-06,0.034976474940776825,0.573371258996427,0.5742551177168886,940.0
960,0.0360216461122036,0.036718547344207764,6.913681318110321e-06,0.03512151539325714,0.5729337532222271,0.5740607660934329,960.0
980,0.03597583994269371,0.036675095558166504,6.9424086177605204e-06,0.03521360456943512,0.5775808078497648,0.574628606689473,960.0
1000,0.03589128330349922,0.03659415617585182,6.970903541514417e-06,0.03543272614479065,0.5730599863901734,0.5745248491540551,960.0
1020,0.03589368239045143,0.03660251572728157,7.006153737165732e-06,0.03585254028439522,0.5710486974790693,0.5738964972396692,1020.0
