plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
Col-0:row3,Col-0,3,0.022433471,7.771085,3
Col-0:row4,Col-0,4,0.021633549,7.7642965,4
Col-0:row5,Col-0,5,0.021315265,7.746076,4
Col-0:row6,Col-0,6,0.021275342,7.743865,4
Col-0:row7,Col-0,7,0.021724489,7.7705994,4
Col-0:row8,Col-0,8,0.02160315,7.763277,4
Col-0:row9,Col-0,9,0.02180093,7.772988,4
Col-0:row10,Col-0,10,0.022288388,7.7615395,3
Col-0:row11,Col-0,11,0.021693096,7.7697473,4
Col-0:row12,Col-0,12,0.021716826,7.770396,4
Col-0:row13,Col-0,13,0.021450186,7.7540956,4
Col-0:row14,Col-0,14,0.021620179,7.7668,4
Col-0:row15,Col-0,15,0.021658018,7.7674384,4
Col-0:row16,Col-0,16,0.02168096,7.7679663,4
Col-0:row17,Col-0,17,0.02149668,7.7554965,4
Col-0:row18,Col-0,18,0.02149092,7.753314,4
Col-0:row19,Col-0,19,0.021391029,7.747905,4
Col-0:row20,Col-0,20,0.02173918,7.773574,4
Col-0:row21,Col-0,21,0.02144845,7.7532725,4
Col-0:row22,Col-0,22,0.021748714,7.7695217,4
Col-0:row23,Col-0,23,0.021679057,7.767755,4
Col-0:row24,Col-0,24,0.021374548,7.752808,4
Col-0:row25,Col-0,25,0.021627491,7.7669883,4
Col-0:row26,Col-0,26,0.021735987,7.7708797,4
Col-0:row27,Col-0,27,0.021709159,7.770527,4
Col-0:row28,Col-0,28,0.021479618,7.7576113,4
Col-0:row29,Col-0,29,0.02214209,7.752694,3
Col-0:row30,Col-0,30,0.02140733,7.5816207,2
Col-0:row31,Col-0,31,0.02158687,7.5925403,2
Col-0:row32,Col-0,32,0.021370115,7.5791774,2
Col-0:row33,Col-0,33,0.02145254,7.584094,2
Col-0:row34,Col-0,34,0.021332787,7.577467,2
Col-0:row35,Col-0,35,0.021478593,7.5241,1
hy5:row3,hy5,3,0.057811037,8.605678,4
hy5:row4,hy5,4,0.05973617,8.62727,4
