epoch,data_loss,objective,ode,capacity,val_rmse,selection_rmse,best_epoch
20,0.08058885484933853,0.08058885484933853,0.0,0.0,0.8230343171507121,0.8230343171507121,
40,0.05290917307138443,0.05290917307138443,0.0,0.0,0.548390648663044,0.685712482906878,
60,0.04931361600756645,0.04931361600756645,0.0,0.0,0.6943252764493227,0.6885834140876929,
80,0.04631625488400459,0.04631625488400459,0.0,0.0,0.6296723607778549,0.6241294286300739,
100,0.04307670146226883,0.04307670146226883,0.0,0.0,0.5805263795927167,0.6348413389399647,
120,0.04151420295238495,0.04151420295238495,0.0,0.0,0.5540923172011971,0.5880970191905897,
140,0.04100453853607178,0.04100453853607178,0.0,0.0,0.5333107035011053,0.5559764667650063,
160,0.04044657573103905,0.04044657573103905,0.0,0.0,0.5292143674492836,0.5388724627171954,
180,0.040194544941186905,0.040194544941186905,0.0,0.0,0.5247547846361995,0.5290932851955295,
200,0.038786981254816055,0.038786981254816055,0.0,0.0,0.5072840998843312,0.5204177506566048,200.0
220,0.03859476372599602,0.03859476372599602,0.0,0.0,0.5162315239980817,0.5160901361728708,220.0
240,0.037222426384687424,0.037222426384687424,0.0,0.0,0.5141740914806724,0.5125632384543618,240.0
260,0.03693276271224022,0.03693276271224022,0.0,0.0,0.5277167391479015,0.5193741182088852,240.0
280,0.03624388575553894,0.03624388575553894,0.0,0.0,0.540230420164764,0.527373750264446,240.0
300,0.03485729172825813,0.03485729172825813,0.0,0.0,0.5828286593854427,0.5502586062327027,240.0
320,0.0335649810731411,0.0335649810731411,0.0,0.0,0.5982531434744597,0.5737707410082221,240.0
340,0.03274395689368248,0.03274395689368248,0.0,0.0,1.1839288991391659,0.7883369006663561,240.0
360,0.03556603938341141,0.03556603938341141,0.0,0.0,0.7634690738916398,0.8485503721684218,240.0
380,0.03550766035914421,0.03550766035914421,0.0,0.0,0.7367580067813396,0.8947186599373818,240.0
400,0.03615132346749306,0.03615132346749306,0.0,0.0,0.7117515345662833,0.7373262050797542,240.0
420,0.03465066850185394,0.03465066850185394,0.0,0.0,0.6781785912662744,0.7088960442046324,240.0
440,0.03533768653869629,0.03533768653869629,0.0,0.0,0.6368401440382004,0.6755900899569194,240.0
460,0.0315311923623085,0.0315311923623085,0.0,0.0,0.7379145300984383,0.6843110884676377,240.0
480,0.02951650321483612,0.02951650321483612,0.0,0.0,0.9022952254712582,0.7590166332026324,240.0
500,0.030138583853840828,0.030138583853840828,0.0,0.0,1.1691260302364828,0.936445261935393,240.0
520,0.029736939817667007,0.029736939817667007,0.0,0.0,1.1732531286925079,1.0815581281334161,240.0
540,0.028607800602912903,0.028607800602912903,0.0,0.0,1.1167719953060151,1.1530503847450018,240.0
