epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.08045317977666855,4.706673735199729e-06,0.16780643165111542,0.09746915847063065,1.1937433381080629,1.1937433381080629,-1
40,0.06828371435403824,1.0219600881100632e-05,0.13250260055065155,0.08204495906829834,1.0917040150463582,1.1427236765772104,-1
60,0.06358491629362106,5.3769135774928145e-06,0.10486942529678345,0.07434070855379105,1.0166242467015982,1.1006905332853396,-1
80,0.05821361765265465,7.35675575924688e-06,0.07155874371528625,0.06573732942342758,0.9513574894219637,1.0198952503899734,-1
100,0.05346795544028282,7.122082479327219e-06,0.03899714723229408,0.05772377550601959,0.8836068976297975,0.9505295445844532,-1
120,0.04953014478087425,6.784318884456297e-06,0.036853935569524765,0.053554754704236984,0.8261275955587626,0.8870306608701746,-1
140,0.04594257473945618,5.395085281634238e-06,0.03956850990653038,0.05016918107867241,0.7679003683999182,0.8258782871961594,-1
160,0.04233945161104202,5.071682608104311e-06,0.04333362728357315,0.04692639783024788,0.7165600908249616,0.7701960182612142,-1
180,0.038826752454042435,5.240695827524178e-06,0.04818890616297722,0.04390767589211464,0.6624638757854701,0.71564144500345,-1
200,0.03479522466659546,5.039191364630824e-06,0.05287577584385872,0.04033476114273071,0.593558338239789,0.6575274349500736,200
220,0.030546003952622414,5.8321502365288325e-06,0.05903130769729614,0.036740742623806,0.5382698229625822,0.5980973456626137,220
240,0.02788001298904419,6.832218787167221e-06,0.06533101946115494,0.03475472703576088,0.5066759253367782,0.5461680288463832,240
260,0.0273525919765234,7.718662345723715e-06,0.06936420500278473,0.03467494621872902,0.47501104822382334,0.5066522655077279,260
280,0.02576286531984806,7.662402822461445e-06,0.07068602740764618,0.03321458771824837,0.44849031918868426,0.4767257642497619,280
300,0.02469308115541935,7.730953257123474e-06,0.07198301702737808,0.03227793052792549,0.44535850968584423,0.45628662569945055,300
320,0.024279696866869926,8.030122444324661e-06,0.07232848554849625,0.03191405162215233,0.44234473080560566,0.4453978532267113,320
340,0.023877998813986778,8.107830581138842e-06,0.07292697578668594,0.031576089560985565,0.43304919272288683,0.44025081107144554,340
360,0.023647500202059746,8.285974217869807e-06,0.07338862866163254,0.031400661915540695,0.4302962686792016,0.43523006406923137,360
380,0.023570792749524117,8.406711458519567e-06,0.07366613298654556,0.031357742846012115,0.4283311900906265,0.43055888383090496,380
400,0.023079764097929,8.415969205088913e-06,0.07373416423797607,0.030873978510499,0.4196678736694157,0.4260984441464146,400
420,0.02289472334086895,8.471051842207089e-06,0.07390130311250687,0.03070840612053871,0.4171630347184837,0.42172069949284197,420
440,0.0227043554186821,8.505880032316782e-06,0.07414920628070831,0.030544569715857506,0.413823537863791,0.41688481541723016,440
460,0.022545158863067627,8.497458111378364e-06,0.07441713660955429,0.030411746352910995,0.4130957221388817,0.4146940982403855,460
480,0.022328650578856468,8.518912181898486e-06,0.07470086961984634,0.03022468462586403,0.4109193460606039,0.41261286868775887,480
500,0.02208464965224266,8.485624675813597e-06,0.07476856559515,0.029985787346959114,0.4074400384128094,0.41048503553743165,500
