epoch,data_loss,objective,ode,capacity,val_rmse,selection_rmse,best_epoch
20,0.08703865110874176,0.10972028970718384,4.892763172392733e-06,0.2023525834083557,1.3427549058794976,1.3427549058794976,
40,0.061064817011356354,0.07683228701353073,1.927989796968177e-05,0.06127523258328438,1.1778144778311253,1.2602846918553114,
60,0.05479499325156212,0.065390944480896,8.137181794154458e-06,0.06527356803417206,1.0955016528517008,1.205357012187441,
80,0.05161827430129051,0.05789995938539505,7.96165295469109e-06,0.02300858311355114,0.8886080302745104,1.0539747203191123,
100,0.04807659238576889,0.053053226321935654,6.775970177841373e-06,0.01588648371398449,0.7919115635752678,0.9253404155671597,
120,0.04661960527300835,0.05021156370639801,4.395629730424844e-06,0.013941443525254726,0.6922335045039654,0.7909176994512478,
140,0.046080801635980606,0.05006568878889084,3.2593554806226166e-06,0.023552123457193375,0.6282513523250819,0.7041321401347718,
160,0.04571622610092163,0.04819678142666817,2.7063454126619035e-06,0.011273820884525776,0.5675696484148502,0.6293515017479658,
180,0.045282721519470215,0.04798826575279236,2.7121791390527505e-06,0.013494543731212616,0.5788326588496566,0.5915512198631963,
200,0.04533509165048599,0.04793018102645874,2.814373601722764e-06,0.011879036203026772,0.5897407569885255,0.5787143547510107,200.0
220,0.044827207922935486,0.04747193679213524,2.583977448011865e-06,0.01352737843990326,0.5828030478954316,0.5837921545778711,200.0
240,0.044959016144275665,0.047438982874155045,2.790647386063938e-06,0.010846460238099098,0.5963805357739329,0.5896414468859633,200.0
260,0.04445343837141991,0.04679892212152481,2.438674982840894e-06,0.01126149669289589,0.5762330210730434,0.5851388682474693,200.0
280,0.04326162114739418,0.04524119570851326,2.706096893234644e-06,0.006265271920710802,0.5969716031774879,0.5898617200081547,200.0
300,0.04271852597594261,0.044787660241127014,2.674244342415477e-06,0.00732012465596199,0.5883097328692675,0.5871714523732663,200.0
320,0.04304489865899086,0.04554878920316696,2.750349494817783e-06,0.011287134140729904,0.5761794372573495,0.5871535911013682,200.0
340,0.04160413518548012,0.04392517730593681,3.122321686532814e-06,0.00759880430996418,0.6203062818050384,0.5949318173105519,200.0
360,0.04045110568404198,0.04282241687178612,3.0806702397967456e-06,0.008309745229780674,0.6095295677483082,0.6020050956035653,200.0
380,0.039783552289009094,0.04237160459160805,3.292656856501708e-06,0.009417220950126648,0.583055657312274,0.6042971689552069,200.0
400,0.041300274431705475,0.04462283477187157,3.375910182512598e-06,0.016346052289009094,0.5615666871666909,0.5847173040757577,200.0
420,0.03961766138672829,0.04234818369150162,3.711327735800296e-06,0.008748591877520084,0.5965517679005862,0.5803913707931836,200.0
440,0.03790333494544029,0.04025473818182945,3.553683200152591e-06,0.005745626054704189,0.5799234364703297,0.5793472971792023,200.0
460,0.0375673808157444,0.04020104557275772,3.969628323829966e-06,0.006488490384072065,0.5833230040669442,0.58659940281262,200.0
480,0.03707168251276016,0.04035361111164093,4.604354671755573e-06,0.009797506965696812,0.5819369789063931,0.5817278064812224,200.0
500,0.036532990634441376,0.03906203433871269,4.1268740460509434e-06,0.004656036384403706,0.5920765177235008,0.5857788335656127,200.0
520,0.03874405845999718,0.04249207302927971,4.843520400754642e-06,0.013262557797133923,0.5839972015023231,0.5860035660440723,200.0
