epoch,data_loss,objective,ode,capacity_diagnostic,capacity_penalty_used,val_rmse,selection_rmse,best_epoch
20,0.09012516587972641,0.09012755006551743,0.00023832386068534106,0.4726567566394806,False,1.0461347904503346,1.0461347904503346,
40,0.05660257488489151,0.056603189557790756,6.141828635009006e-05,0.3447810113430023,False,0.5291914029568434,0.787663096703589,
60,0.050888966768980026,0.050889793783426285,8.252798579633236e-05,0.40033459663391113,False,0.5560016967058182,0.7104426300376654,
80,0.04812150076031685,0.04812262952327728,0.00011283744970569387,0.41679298877716064,False,0.5453853048533202,0.5435261348386605,
100,0.046156615018844604,0.046158190816640854,0.0001575712813064456,0.4146633744239807,False,0.5783053697794676,0.5598974571128686,
120,0.04469235986471176,0.044694483280181885,0.00021229124104138464,0.40991148352622986,False,0.6093824805319309,0.5776910517215729,
140,0.044051043689250946,0.04405370354652405,0.00026611032080836594,0.40346866846084595,False,0.5791050492078066,0.5889309665064018,
160,0.04341347888112068,0.043416813015937805,0.0003333433123771101,0.39486244320869446,False,0.570300670273602,0.5862627333377798,
180,0.0435258112847805,0.04352978244423866,0.0003970925754401833,0.3872780203819275,False,0.5731472657695413,0.5741843284169833,
200,0.04319983720779419,0.043204519897699356,0.0004682585713453591,0.3780076801776886,False,0.5830624178871513,0.5755034513100982,200.0
220,0.04216892272233963,0.04217436909675598,0.0005445410497486591,0.3701990842819214,False,0.5866761776655912,0.5809619537740947,200.0
240,0.04151327908039093,0.04151959344744682,0.0006313344929367304,0.36353909969329834,False,0.5904031502455473,0.5867139152660966,200.0
260,0.04183977097272873,0.04184665158390999,0.0006881020381115377,0.36590901017189026,False,0.6093955008983613,0.5954916096031666,200.0
280,0.04094856232404709,0.04095621034502983,0.0007649133913218975,0.364084929227829,False,0.5910293797925115,0.5969426769788067,200.0
300,0.04128103703260422,0.04128933697938919,0.0008301201742142439,0.3646789789199829,False,0.6028571307361126,0.6010940038089951,200.0
320,0.04002763330936432,0.04003676027059555,0.0009127172525040805,0.3641015887260437,False,0.6116689141094684,0.6018518082126976,200.0
340,0.040712084621191025,0.04072169214487076,0.0009609198314137757,0.36711347103118896,False,0.6445801080167294,0.6197020509541035,200.0
360,0.03765101358294487,0.03766204044222832,0.0011026072315871716,0.36490628123283386,False,0.6179013772010803,0.6247167997757593,200.0
