genotype,replicate,source_row,flight_code,height_relative,date,year,dap,published_gdd_f,station_gdd_f,is_ground_flight,trajectory_id,height_raw,plot_id,block,entry,stand,field_range,field_row,has_loess_height,mapping_count,ambiguous_plot_mapping,unmapped_plot_metadata,observed,temperature_c,tmin_c,tmax_c,daily_gdd_c,thermal_integral_c,genotype_index,split
LH119,1,425,07122018,566.764133,2018-07-12,2018,59,1356,1356,False,YC18:1124,15.6862745,YC18:1124,1,143,>15,3,28,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,176,train
LH119,1,425,07172018,568.840529,2018-07-17,2018,64,1495,1495,False,YC18:1124,22.0960784,YC18:1124,1,143,>15,3,28,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,176,train
LH119,1,425,07242018,576.658982,2018-07-24,2018,71,1662.5,1662.5,False,YC18:1124,14.4705882,YC18:1124,1,143,>15,3,28,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,176,train
LH119,1,425,07312018,556.450673,2018-07-31,2018,78,1812,1812,False,YC18:1124,30.0078431,YC18:1124,1,143,>15,3,28,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,176,train
LH119,1,425,08092018,546.233618,2018-08-09,2018,87,2031.5,2031.5,False,YC18:1124,42.6588235,YC18:1124,1,143,>15,3,28,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,176,train
LH119,1,425,08172018,638.620085,2018-08-17,2018,95,2248.5,2248.5,False,YC18:1124,51.774902,YC18:1124,1,143,>15,3,28,True,1,False,False,True,25,20,30,15,1244.444444,176,train
LH119,2,426,06052018,49.7983628,2018-06-05,2018,22,430,430,False,YC18:2256,1.80392157,YC18:2256,1,143,>15,17,8,True,1,False,False,True,22.77777778,15.55555556,30,12.77777778,235.2777778,176,train
LH119,2,426,06132018,105.547854,2018-06-13,2018,30,585,585,False,YC18:2256,30.2202209,YC18:2256,1,143,>15,17,8,True,1,False,False,True,20.83333333,14.44444444,27.22222222,10.83333333,322.3611111,176,train
LH119,2,426,06282018,404.549199,2018-06-28,2018,45,946,946,False,YC18:2256,7.56862745,YC18:2256,1,143,>15,17,8,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,176,train
LH119,2,426,07092018,444.691807,2018-07-09,2018,56,1267,1267,False,YC18:2256,27.4392157,YC18:2256,1,143,>15,17,8,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,176,train
LH119,2,426,07122018,500.169347,2018-07-12,2018,59,1356,1356,False,YC18:2256,13.8431373,YC18:2256,1,143,>15,17,8,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,176,train
LH119,2,426,07172018,499.422702,2018-07-17,2018,64,1495,1495,False,YC18:2256,19.3996078,YC18:2256,1,143,>15,17,8,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,176,train
LH119,2,426,07242018,476.642248,2018-07-24,2018,71,1662.5,1662.5,False,YC18:2256,11.9607843,YC18:2256,1,143,>15,17,8,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,176,train
LH119,2,426,07312018,450.207281,2018-07-31,2018,78,1812,1812,False,YC18:2256,24.2784314,YC18:2256,1,143,>15,17,8,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,176,train
LH119,2,426,08092018,504.34466,2018-08-09,2018,87,2031.5,2031.5,False,YC18:2256,39.387451,YC18:2256,1,143,>15,17,8,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,176,train
LH119,2,426,08172018,601.732527,2018-08-17,2018,95,2248.5,2248.5,False,YC18:2256,48.7843137,YC18:2256,1,143,>15,17,8,True,1,False,False,True,25,20,30,15,1244.444444,176,train
LH128,1,429,06052018,64.9543863,2018-06-05,2018,22,430,430,False,YC18:1280,2.35294118,YC18:1280,2,331,>15,6,9,True,1,False,False,True,22.77777778,15.55555556,30,12.77777778,235.2777778,177,train
LH128,1,429,06132018,63.2334432,2018-06-13,2018,30,585,585,False,YC18:1280,18.1048553,YC18:1280,2,331,>15,6,9,True,1,False,False,True,20.83333333,14.44444444,27.22222222,10.83333333,322.3611111,177,train
LH128,1,429,06282018,389.87643,2018-06-28,2018,45,946,946,False,YC18:1280,7.29411765,YC18:1280,2,331,>15,6,9,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,177,train
LH128,1,429,07092018,451.733661,2018-07-09,2018,56,1267,1267,False,YC18:1280,27.8737255,YC18:1280,2,331,>15,6,9,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,177,train
LH128,1,429,07122018,542.676657,2018-07-12,2018,59,1356,1356,False,YC18:1280,15.0196078,YC18:1280,2,331,>15,6,9,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,177,train
LH128,1,429,07172018,554.292669,2018-07-17,2018,64,1495,1495,False,YC18:1280,21.5309804,YC18:1280,2,331,>15,6,9,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,177,train
LH128,1,429,07242018,640.732202,2018-07-24,2018,71,1662.5,1662.5,False,YC18:1280,16.0784314,YC18:1280,2,331,>15,6,9,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,177,train
LH128,1,429,07312018,605.17283,2018-07-31,2018,78,1812,1812,False,YC18:1280,32.6352941,YC18:1280,2,331,>15,6,9,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,177,train
LH128,1,429,08092018,617.55331,2018-08-09,2018,87,2031.5,2031.5,False,YC18:1280,48.2286275,YC18:1280,2,331,>15,6,9,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,177,train
LH128,1,429,08172018,638.494321,2018-08-17,2018,95,2248.5,2248.5,False,YC18:1280,51.7647059,YC18:1280,2,331,>15,6,9,True,1,False,False,True,25,20,30,15,1244.444444,177,train
LH128,2,430,06052018,30.3120469,2018-06-05,2018,22,430,430,False,YC18:2360,1.09803922,YC18:2360,2,331,13,19,16,True,1,False,False,True,22.77777778,15.55555556,30,12.77777778,235.2777778,177,train
LH128,2,430,06132018,121.502955,2018-06-13,2018,30,585,585,False,YC18:2360,34.7884491,YC18:2360,2,331,13,19,16,True,1,False,False,True,20.83333333,14.44444444,27.22222222,10.83333333,322.3611111,177,train
LH128,2,430,06282018,326.993135,2018-06-28,2018,45,946,946,False,YC18:2360,6.11764706,YC18:2360,2,331,13,19,16,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,177,train
LH128,2,430,07092018,468.906124,2018-07-09,2018,56,1267,1267,False,YC18:2360,28.9333333,YC18:2360,2,331,13,19,16,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,177,train
LH128,2,430,07122018,512.92154,2018-07-12,2018,59,1356,1356,False,YC18:2360,14.1960784,YC18:2360,2,331,13,19,16,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,177,train
LH128,2,430,07172018,567.376657,2018-07-17,2018,64,1495,1495,False,YC18:2360,22.0392157,YC18:2360,2,331,13,19,16,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,177,train
LH128,2,430,07242018,600.741136,2018-07-24,2018,71,1662.5,1662.5,False,YC18:2360,15.074902,YC18:2360,2,331,13,19,16,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,177,train
LH128,2,430,07312018,626.46514,2018-07-31,2018,78,1812,1812,False,YC18:2360,33.7835294,YC18:2360,2,331,13,19,16,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,177,train
LH128,2,430,08092018,602.373459,2018-08-09,2018,87,2031.5,2031.5,False,YC18:2360,47.0431373,YC18:2360,2,331,13,19,16,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,177,train
LH128,2,430,08172018,685.268867,2018-08-17,2018,95,2248.5,2248.5,False,YC18:2360,55.5568627,YC18:2360,2,331,13,19,16,True,1,False,False,True,25,20,30,15,1244.444444,177,train
LH143 (Maintainer),1,433,06282018,475.816934,2018-06-28,2018,45,946,946,False,YC18:1065,8.90196078,YC18:1065,1,166,>15,2,32,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,178,train
LH143 (Maintainer),1,433,07092018,466.491048,2018-07-09,2018,56,1267,1267,False,YC18:1065,28.7843137,YC18:1065,1,166,>15,2,32,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,178,train
LH143 (Maintainer),1,433,07122018,578.099415,2018-07-12,2018,59,1356,1356,False,YC18:1065,16,YC18:1065,1,166,>15,2,32,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,178,train
LH143 (Maintainer),1,433,07172018,513.869606,2018-07-17,2018,64,1495,1495,False,YC18:1065,19.9607843,YC18:1065,1,166,>15,2,32,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,178,train
LH143 (Maintainer),1,433,07242018,584.472789,2018-07-24,2018,71,1662.5,1662.5,False,YC18:1065,14.6666667,YC18:1065,1,166,>15,2,32,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,178,train
LH143 (Maintainer),1,433,07312018,520.07631,2018-07-31,2018,78,1812,1812,False,YC18:1065,28.0462745,YC18:1065,1,166,>15,2,32,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,178,train
LH143 (Maintainer),1,433,08092018,515.703186,2018-08-09,2018,87,2031.5,2031.5,False,YC18:1065,40.2745098,YC18:1065,1,166,>15,2,32,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,178,train
LH143 (Maintainer),1,433,08172018,567.452154,2018-08-17,2018,95,2248.5,2248.5,False,YC18:1065,46.005098,YC18:1065,1,166,>15,2,32,True,1,False,False,True,25,20,30,15,1244.444444,178,train
LH143 (Maintainer),2,434,06052018,47.6332166,2018-06-05,2018,22,430,430,False,YC18:2135,1.7254902,YC18:2135,1,166,25,14,18,True,1,False,False,True,22.77777778,15.55555556,30,12.77777778,235.2777778,178,train
LH143 (Maintainer),2,434,06132018,78.8075937,2018-06-13,2018,30,585,585,False,YC18:2135,22.5640106,YC18:2135,1,166,25,14,18,True,1,False,False,True,20.83333333,14.44444444,27.22222222,10.83333333,322.3611111,178,train
LH143 (Maintainer),2,434,06282018,404.549199,2018-06-28,2018,45,946,946,False,YC18:2135,7.56862745,YC18:2135,1,166,25,14,18,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,178,train
LH143 (Maintainer),2,434,07092018,463.948863,2018-07-09,2018,56,1267,1267,False,YC18:2135,28.627451,YC18:2135,1,166,25,14,18,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,178,train
LH143 (Maintainer),2,434,07122018,527.090643,2018-07-12,2018,59,1356,1356,False,YC18:2135,14.5882353,YC18:2135,1,166,25,14,18,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,178,train
LH143 (Maintainer),2,434,07172018,502.764369,2018-07-17,2018,64,1495,1495,False,YC18:2135,19.5294118,YC18:2135,1,166,25,14,18,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,178,train
LH143 (Maintainer),2,434,07242018,517.274046,2018-07-24,2018,71,1662.5,1662.5,False,YC18:2135,12.9803922,YC18:2135,1,166,25,14,18,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,178,train
LH143 (Maintainer),2,434,07312018,493.460922,2018-07-31,2018,78,1812,1812,False,YC18:2135,26.6109804,YC18:2135,1,166,25,14,18,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,178,train
LH143 (Maintainer),2,434,08092018,493.76446,2018-08-09,2018,87,2031.5,2031.5,False,YC18:2135,38.5611765,YC18:2135,1,166,25,14,18,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,178,train
LH143 (Maintainer),2,434,08172018,558.682531,2018-08-17,2018,95,2248.5,2248.5,False,YC18:2135,45.2941176,YC18:2135,1,166,25,14,18,True,1,False,False,True,25,20,30,15,1244.444444,178,train
LH145,1,435,06282018,412.933638,2018-06-28,2018,45,946,946,False,YC18:1220,7.7254902,YC18:1220,1,116,10,5,28,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,179,train
LH145,1,435,07092018,438.527007,2018-07-09,2018,56,1267,1267,False,YC18:1220,27.0588235,YC18:1220,1,116,10,5,28,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,179,train
LH145,1,435,07122018,505.836988,2018-07-12,2018,59,1356,1356,False,YC18:1220,14,YC18:1220,1,116,10,5,28,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,179,train
LH145,1,435,07172018,514.879173,2018-07-17,2018,64,1495,1495,False,YC18:1220,20,YC18:1220,1,116,10,5,28,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,179,train
LH145,1,435,07242018,554.780321,2018-07-24,2018,71,1662.5,1662.5,False,YC18:1220,13.9215686,YC18:1220,1,116,10,5,28,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,179,train
LH145,1,435,07312018,503.874374,2018-07-31,2018,78,1812,1812,False,YC18:1220,27.172549,YC18:1220,1,116,10,5,28,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,179,train
LH145,1,435,08092018,493.608795,2018-08-09,2018,87,2031.5,2031.5,False,YC18:1220,38.5490196,YC18:1220,1,116,10,5,28,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,179,train
LH145,1,435,08172018,552.553953,2018-08-17,2018,95,2248.5,2248.5,False,YC18:1220,44.7972549,YC18:1220,1,116,10,5,28,True,1,False,False,True,25,20,30,15,1244.444444,179,train
LH145,2,436,06052018,56.2938015,2018-06-05,2018,22,430,430,False,YC18:2044,2.03921569,YC18:2044,1,116,12,12,13,True,1,False,False,True,22.77777778,15.55555556,30,12.77777778,235.2777778,179,train
LH145,2,436,06282018,359.90206,2018-06-28,2018,45,946,946,False,YC18:2044,6.73333333,YC18:2044,1,116,12,12,13,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,179,train
LH145,2,436,07092018,476.723345,2018-07-09,2018,56,1267,1267,False,YC18:2044,29.4156863,YC18:2044,1,116,12,12,13,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,179,train
LH145,2,436,07122018,525.673733,2018-07-12,2018,59,1356,1356,False,YC18:2044,14.5490196,YC18:2044,1,116,12,12,13,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,179,train
LH145,2,436,07172018,547.185317,2018-07-17,2018,64,1495,1495,False,YC18:2044,21.254902,YC18:2044,1,116,12,12,13,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,179,train
LH145,2,436,07242018,576.658982,2018-07-24,2018,71,1662.5,1662.5,False,YC18:2044,14.4705882,YC18:2044,1,116,12,12,13,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,179,train
LH145,2,436,07312018,547.578877,2018-07-31,2018,78,1812,1812,False,YC18:2044,29.5294118,YC18:2044,1,116,12,12,13,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,179,train
LH145,2,436,08092018,532.188615,2018-08-09,2018,87,2031.5,2031.5,False,YC18:2044,41.5619608,YC18:2044,1,116,12,12,13,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,179,train
LH145,2,436,08172018,608.794661,2018-08-17,2018,95,2248.5,2248.5,False,YC18:2044,49.3568627,YC18:2044,1,116,12,12,13,True,1,False,False,True,25,20,30,15,1244.444444,179,train
LH146Ht,1,437,06282018,490.489703,2018-06-28,2018,45,946,946,False,YC18:1007,9.17647059,YC18:1007,1,23,22,1,7,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,180,train
LH146Ht,1,437,07092018,556.547971,2018-07-09,2018,56,1267,1267,False,YC18:1007,34.3411765,YC18:1007,1,23,22,1,7,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,180,train
LH146Ht,1,437,07122018,637.793848,2018-07-12,2018,59,1356,1356,False,YC18:1007,17.6521569,YC18:1007,1,23,22,1,7,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,180,train
LH146Ht,1,437,07172018,588.577564,2018-07-17,2018,64,1495,1495,False,YC18:1007,22.8627451,YC18:1007,1,23,22,1,7,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,180,train
LH146Ht,1,437,07242018,654.797055,2018-07-24,2018,71,1662.5,1662.5,False,YC18:1007,16.4313725,YC18:1007,1,23,22,1,7,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,180,train
LH146Ht,1,437,07312018,576.303134,2018-07-31,2018,78,1812,1812,False,YC18:1007,31.0784314,YC18:1007,1,23,22,1,7,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,180,train
LH146Ht,1,437,08092018,605.085043,2018-08-09,2018,87,2031.5,2031.5,False,YC18:1007,47.254902,YC18:1007,1,23,22,1,7,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,180,train
LH146Ht,1,437,08172018,614.30893,2018-08-17,2018,95,2248.5,2248.5,False,YC18:1007,49.8039216,YC18:1007,1,23,22,1,7,True,1,False,False,True,25,20,30,15,1244.444444,180,train
LH146Ht,2,438,06052018,42.2203511,2018-06-05,2018,22,430,430,False,YC18:2146,1.52941176,YC18:2146,1,23,23,14,7,True,1,False,False,True,22.77777778,15.55555556,30,12.77777778,235.2777778,180,train
LH146Ht,2,438,06132018,46.9166306,2018-06-13,2018,30,585,585,False,YC18:2146,13.4330627,YC18:2146,1,23,23,14,7,True,1,False,False,True,20.83333333,14.44444444,27.22222222,10.83333333,322.3611111,180,train
LH146Ht,2,438,06282018,429.702517,2018-06-28,2018,45,946,946,False,YC18:2146,8.03921569,YC18:2146,1,23,23,14,7,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,180,train
LH146Ht,2,438,07092018,531.952326,2018-07-09,2018,56,1267,1267,False,YC18:2146,32.8235294,YC18:2146,1,23,23,14,7,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,180,train
LH146Ht,2,438,07122018,567.75597,2018-07-12,2018,59,1356,1356,False,YC18:2146,15.7137255,YC18:2146,1,23,23,14,7,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,180,train
LH146Ht,2,438,07172018,544.156616,2018-07-17,2018,64,1495,1495,False,YC18:2146,21.1372549,YC18:2146,1,23,23,14,7,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,180,train
LH146Ht,2,438,07242018,553.530112,2018-07-24,2018,71,1662.5,1662.5,False,YC18:2146,13.8901961,YC18:2146,1,23,23,14,7,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,180,train
LH146Ht,2,438,07312018,525.762985,2018-07-31,2018,78,1812,1812,False,YC18:2146,28.3529412,YC18:2146,1,23,23,14,7,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,180,train
LH146Ht,2,438,08092018,536.291142,2018-08-09,2018,87,2031.5,2031.5,False,YC18:2146,41.8823529,YC18:2146,1,23,23,14,7,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,180,train
LH146Ht,2,438,08172018,632.738198,2018-08-17,2018,95,2248.5,2248.5,False,YC18:2146,51.2980392,YC18:2146,1,23,23,14,7,True,1,False,False,True,25,20,30,15,1244.444444,180,train
LH149,1,439,06052018,82.275556,2018-06-05,2018,22,430,430,False,YC18:1103,2.98039216,YC18:1103,1,51,25,3,7,True,1,False,False,True,22.77777778,15.55555556,30,12.77777778,235.2777778,181,train
LH149,1,439,06132018,101.532893,2018-06-13,2018,30,585,585,False,YC18:1103,29.0706665,YC18:1103,1,51,25,3,7,True,1,False,False,True,20.83333333,14.44444444,27.22222222,10.83333333,322.3611111,181,train
LH149,1,439,06282018,477.913043,2018-06-28,2018,45,946,946,False,YC18:1103,8.94117647,YC18:1103,1,51,25,3,7,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,181,train
LH149,1,439,07092018,487.527634,2018-07-09,2018,56,1267,1267,False,YC18:1103,30.0823529,YC18:1103,1,51,25,3,7,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,181,train
LH149,1,439,07122018,565.347222,2018-07-12,2018,59,1356,1356,False,YC18:1103,15.6470588,YC18:1103,1,51,25,3,7,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,181,train
LH149,1,439,07172018,466.419956,2018-07-17,2018,64,1495,1495,False,YC18:1103,18.1176471,YC18:1103,1,51,25,3,7,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,181,train
LH149,1,439,07242018,506.334716,2018-07-24,2018,71,1662.5,1662.5,False,YC18:1103,12.7058824,YC18:1103,1,51,25,3,7,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,181,train
LH149,1,439,07312018,496.515147,2018-07-31,2018,78,1812,1812,False,YC18:1103,26.7756863,YC18:1103,1,51,25,3,7,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,181,train
LH149,1,439,08092018,489.72219,2018-08-09,2018,87,2031.5,2031.5,False,YC18:1103,38.2454902,YC18:1103,1,51,25,3,7,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,181,train
LH149,1,439,08172018,555.42234,2018-08-17,2018,95,2248.5,2248.5,False,YC18:1103,45.0298039,YC18:1103,1,51,25,3,7,True,1,False,False,True,25,20,30,15,1244.444444,181,train
LH149,2,440,06052018,41.300164,2018-06-05,2018,22,430,430,False,YC18:2203,1.49607843,YC18:2203,1,51,27,16,46,True,1,False,False,True,22.77777778,15.55555556,30,12.77777778,235.2777778,181,train
LH149,2,440,06132018,130.779234,2018-06-13,2018,30,585,585,False,YC18:2203,37.4444122,YC18:2203,1,51,27,16,46,True,1,False,False,True,20.83333333,14.44444444,27.22222222,10.83333333,322.3611111,181,train
LH149,2,440,06282018,400.336018,2018-06-28,2018,45,946,946,False,YC18:2203,7.48980392,YC18:2203,1,51,27,16,46,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,181,train
LH149,2,440,07092018,453.6403,2018-07-09,2018,56,1267,1267,False,YC18:2203,27.9913725,YC18:2203,1,51,27,16,46,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,181,train
LH149,2,440,07122018,510.087719,2018-07-12,2018,59,1356,1356,False,YC18:2203,14.1176471,YC18:2203,1,51,27,16,46,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,181,train
LH149,2,440,07172018,489.639998,2018-07-17,2018,64,1495,1495,False,YC18:2203,19.0196078,YC18:2203,1,51,27,16,46,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,181,train
LH149,2,440,07242018,504.771954,2018-07-24,2018,71,1662.5,1662.5,False,YC18:2203,12.6666667,YC18:2203,1,51,27,16,46,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,181,train
LH149,2,440,07312018,522.127003,2018-07-31,2018,78,1812,1812,False,YC18:2203,28.1568627,YC18:2203,1,51,27,16,46,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,181,train
LH149,2,440,08092018,490.86206,2018-08-09,2018,87,2031.5,2031.5,False,YC18:2203,38.3345098,YC18:2203,1,51,27,16,46,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,181,train
LH149,2,440,08172018,609.32674,2018-08-17,2018,95,2248.5,2248.5,False,YC18:2203,49.4,YC18:2203,1,51,27,16,46,True,1,False,False,True,25,20,30,15,1244.444444,181,train
LH165,1,441,06282018,364.429657,2018-06-28,2018,45,946,946,False,YC18:1044,6.81803922,YC18:1044,1,167,>15,1,44,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,182,train
LH165,1,441,07092018,378.785647,2018-07-09,2018,56,1267,1267,False,YC18:1044,23.372549,YC18:1044,1,167,>15,1,44,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,182,train
LH165,1,441,07122018,509.662646,2018-07-12,2018,59,1356,1356,False,YC18:1044,14.1058824,YC18:1044,1,167,>15,1,44,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,182,train
LH165,1,441,07172018,479.544328,2018-07-17,2018,64,1495,1495,False,YC18:1044,18.627451,YC18:1044,1,167,>15,1,44,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,182,train
LH165,1,441,07242018,548.529275,2018-07-24,2018,71,1662.5,1662.5,False,YC18:1044,13.7647059,YC18:1044,1,167,>15,1,44,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,182,train
LH165,1,441,07312018,502.492701,2018-07-31,2018,78,1812,1812,False,YC18:1044,27.0980392,YC18:1044,1,167,>15,1,44,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,182,train
LH165,1,441,08092018,476.535856,2018-08-09,2018,87,2031.5,2031.5,False,YC18:1044,37.2156863,YC18:1044,1,167,>15,1,44,True,1,False,False,True,26.66666667,21.66666667,31.66666667,15.83333333,1123.472222,182,train
LH165,1,441,08172018,556.263992,2018-08-17,2018,95,2248.5,2248.5,False,YC18:1044,45.0980392,YC18:1044,1,167,>15,1,44,True,1,False,False,True,25,20,30,15,1244.444444,182,train
LH165,2,442,06052018,60.6240939,2018-06-05,2018,22,430,430,False,YC18:2090,2.19607843,YC18:2090,1,167,23,13,34,True,1,False,False,True,22.77777778,15.55555556,30,12.77777778,235.2777778,182,train
LH165,2,442,06132018,79.2081561,2018-06-13,2018,30,585,585,False,YC18:2090,22.6786987,YC18:2090,1,167,23,13,34,True,1,False,False,True,20.83333333,14.44444444,27.22222222,10.83333333,322.3611111,182,train
LH165,2,442,06282018,366.819222,2018-06-28,2018,45,946,946,False,YC18:2090,6.8627451,YC18:2090,1,167,23,13,34,True,1,False,False,True,23.88888889,20,27.77777778,13.88888889,521.3888889,182,train
LH165,2,442,07092018,410.562966,2018-07-09,2018,56,1267,1267,False,YC18:2090,25.3333333,YC18:2090,1,167,23,13,34,True,1,False,False,True,28.88888889,24.44444444,33.33333333,17.22222222,698.0555556,182,train
LH165,2,442,07122018,486.000244,2018-07-12,2018,59,1356,1356,False,YC18:2090,13.4509804,YC18:2090,1,167,23,13,34,True,1,False,False,True,28.88888889,25,32.77777778,17.5,747.3611111,182,train
LH165,2,442,07172018,493.678266,2018-07-17,2018,64,1495,1495,False,YC18:2090,19.1764706,YC18:2090,1,167,23,13,34,True,1,False,False,True,24.44444444,18.88888889,30,14.44444444,826.1111111,182,train
LH165,2,442,07242018,525.728586,2018-07-24,2018,71,1662.5,1662.5,False,YC18:2090,13.192549,YC18:2090,1,167,23,13,34,True,1,False,False,True,23.33333333,17.22222222,29.44444444,13.33333333,919.7222222,182,train
LH165,2,442,07312018,508.223009,2018-07-31,2018,78,1812,1812,False,YC18:2090,27.4070588,YC18:2090,1,167,23,13,34,True,1,False,False,True,23.05555556,16.66666667,29.44444444,13.05555556,1002.916667,182,train
