year,genotype,genotype_index,date,dap,split,height_relative,n_replicates,temperature_c,station_gdd_f
2019,793,18,2019-06-25,26,train,46.8688788,2,17.5,428.5
2019,793,18,2019-06-28,29,train,52.8720905,2,20.83333333,491
2019,793,18,2019-07-02,33,train,121.171961,2,21.38888889,583
2019,793,18,2019-07-08,39,train,143.841516,2,23.61111111,722
2019,793,18,2019-07-10,41,train,240.043747,2,22.22222222,769.5
2019,793,18,2019-07-15,46,train,289.5030795,2,26.38888889,890.5
2019,793,18,2019-07-17,48,train,393.561549,2,24.16666667,942
2019,793,18,2019-07-22,53,train,459.841786,2,19.72222222,1055
2019,793,18,2019-07-25,56,train,492.132695,2,22.5,1115
2019,793,18,2019-07-31,62,train,575.862113,2,17.5,1230.5
2019,793,18,2019-08-08,70,train,665.217398,2,20.55555556,1418
2019,793,18,2019-08-21,83,train,637.7672865,2,19.72222222,1650.5
2019,87916W,19,2019-06-02,3,train,39.6640256,2,15.55555556,50.5
2019,87916W,19,2019-06-06,7,train,30.73345105,2,20,121.5
2019,87916W,19,2019-06-08,9,train,34.395478,1,24.44444444,172
2019,87916W,19,2019-06-13,14,train,44.7797315,1,13.05555556,239
2019,87916W,19,2019-06-17,18,train,45.6859132,2,18.05555556,302
2019,87916W,19,2019-06-25,26,train,54.8017884,2,17.5,428.5
2019,87916W,19,2019-06-28,29,train,76.6514289,2,20.83333333,491
2019,87916W,19,2019-07-02,33,train,151.515188,2,21.38888889,583
2019,87916W,19,2019-07-08,39,train,185.7897155,2,23.61111111,722
2019,87916W,19,2019-07-10,41,train,274.2342915,2,22.22222222,769.5
2019,87916W,19,2019-07-15,46,train,295.216956,2,26.38888889,890.5
2019,87916W,19,2019-07-17,48,train,369.924678,2,24.16666667,942
2019,87916W,19,2019-07-22,53,train,461.1009315,2,19.72222222,1055
2019,87916W,19,2019-07-25,56,train,493.7084955,2,22.5,1115
2019,87916W,19,2019-07-31,62,train,560.8745085,2,17.5,1230.5
2019,87916W,19,2019-08-08,70,train,646.845324,2,20.55555556,1418
2019,87916W,19,2019-08-21,83,train,667.1824605,2,19.72222222,1650.5
2019,911,20,2019-06-02,3,train,33.97906635,2,15.55555556,50.5
2019,911,20,2019-06-06,7,train,27.66563905,2,20,121.5
2019,911,20,2019-06-08,9,train,36.49276325,2,24.44444444,172
2019,911,20,2019-06-13,14,train,44.7797315,2,13.05555556,239
2019,911,20,2019-06-17,18,train,34.91243075,2,18.05555556,302
2019,911,20,2019-06-25,26,train,41.4068013,2,17.5,428.5
2019,911,20,2019-06-28,29,train,46.84501785,2,20.83333333,491
2019,911,20,2019-07-02,33,train,96.80494275,2,21.38888889,583
2019,911,20,2019-07-08,39,train,146.5176365,2,23.61111111,722
2019,911,20,2019-07-10,41,train,251.641939,2,22.22222222,769.5
2019,911,20,2019-07-15,46,train,289.5030795,2,26.38888889,890.5
2019,911,20,2019-07-17,48,train,370.986228,2,24.16666667,942
2019,911,20,2019-07-22,53,train,425.672508,2,19.72222222,1055
2019,911,20,2019-07-25,56,train,468.2183685,2,22.5,1115
2019,911,20,2019-07-31,62,train,537.4763515,2,17.5,1230.5
2019,911,20,2019-08-08,70,train,544.1118745,2,20.55555556,1418
2019,911,20,2019-08-21,83,train,562.2142975,2,19.72222222,1650.5
2019,912,21,2019-06-02,3,train,29.4049613,2,15.55555556,50.5
2019,912,21,2019-06-06,7,train,36.2727268,2,20,121.5
2019,912,21,2019-06-08,9,train,29.3619934,2,24.44444444,172
2019,912,21,2019-06-13,14,train,45.50198525,2,13.05555556,239
2019,912,21,2019-06-17,18,train,41.61279625,2,18.05555556,302
2019,912,21,2019-06-25,26,train,40.7732546,2,17.5,428.5
2019,912,21,2019-06-28,29,train,48.2834866,2,20.83333333,491
2019,912,21,2019-07-02,33,train,88.8956086,2,21.38888889,583
2019,912,21,2019-07-08,39,train,115.611782,2,23.61111111,722
2019,912,21,2019-07-10,41,train,234.1563995,2,22.22222222,769.5
2019,912,21,2019-07-15,46,train,259.1560465,2,26.38888889,890.5
2019,912,21,2019-07-17,48,train,326.8739585,2,24.16666667,942
2019,912,21,2019-07-22,53,train,373.9661605,2,19.72222222,1055
2019,912,21,2019-07-25,56,train,416.3800695,2,22.5,1115
2019,912,21,2019-07-31,62,train,457.36584,2,17.5,1230.5
2019,912,21,2019-08-08,70,train,486.4730985,2,20.55555556,1418
2019,912,21,2019-08-21,83,train,453.290141,2,19.72222222,1650.5
2019,91IFC2,22,2019-06-02,3,train,31.36529205,2,15.55555556,50.5
2019,91IFC2,22,2019-06-06,7,train,31.35439095,2,20,121.5
2019,91IFC2,22,2019-06-08,9,train,24.3285088,1,24.44444444,172
2019,91IFC2,22,2019-06-13,14,train,33.2236718,1,13.05555556,239
2019,91IFC2,22,2019-06-17,18,train,30.01058445,2,18.05555556,302
2019,91IFC2,22,2019-06-25,26,train,34.2794011,2,17.5,428.5
2019,91IFC2,22,2019-06-28,29,train,61.67295465,2,20.83333333,491
2019,91IFC2,22,2019-07-02,33,train,142.070607,2,21.38888889,583
2019,91IFC2,22,2019-07-08,39,train,202.99383,2,23.61111111,722
2019,91IFC2,22,2019-07-10,41,train,266.7152745,2,22.22222222,769.5
2019,91IFC2,22,2019-07-15,46,train,312.0411485,2,26.38888889,890.5
2019,91IFC2,22,2019-07-17,48,train,360.1853045,2,24.16666667,942
2019,91IFC2,22,2019-07-22,53,train,456.313307,2,19.72222222,1055
2019,91IFC2,22,2019-07-25,56,train,502.8011595,2,22.5,1115
2019,91IFC2,22,2019-07-31,62,train,595.7740955,2,17.5,1230.5
2019,91IFC2,22,2019-08-08,70,train,595.0207855,2,20.55555556,1418
2019,91IFC2,22,2019-08-21,83,train,574.4065395,2,19.72222222,1650.5
2019,A,23,2019-06-02,3,train,43.2579653,2,15.55555556,50.5
2019,A,23,2019-06-06,7,train,34.42835085,2,20,121.5
2019,A,23,2019-06-08,9,train,34.2276952,1,24.44444444,172
2019,A,23,2019-06-13,14,train,45.50198525,2,13.05555556,239
2019,A,23,2019-06-17,18,train,55.01352725,2,18.05555556,302
2019,A,23,2019-06-25,26,train,55.2090684,2,17.5,428.5
2019,A,23,2019-06-28,29,train,57.14846855,2,20.83333333,491
2019,A,23,2019-07-02,33,train,131.6936255,2,21.38888889,583
2019,A,23,2019-07-08,39,train,133.471546,2,23.61111111,722
2019,A,23,2019-07-10,41,train,205.0962015,2,22.22222222,769.5
2019,A,23,2019-07-15,46,train,247.093418,2,26.38888889,890.5
2019,A,23,2019-07-17,48,train,302.231165,2,24.16666667,942
2019,A,23,2019-07-22,53,train,387.4720495,2,19.72222222,1055
2019,A,23,2019-07-25,56,train,410.037716,2,22.5,1115
2019,A,23,2019-07-31,62,train,478.097852,2,17.5,1230.5
2019,A,23,2019-08-08,70,train,615.956617,2,20.55555556,1418
2019,A,23,2019-08-21,83,train,684.257158,2,19.72222222,1650.5
2019,A208,24,2019-06-02,3,train,30.0584049,2,15.55555556,50.5
2019,A208,24,2019-06-06,7,train,38.1171027,1,20,121.5
2019,A208,24,2019-06-08,9,train,34.395478,2,24.44444444,172
2019,A208,24,2019-06-13,14,train,44.0574778,2,13.05555556,239
2019,A208,24,2019-06-17,18,train,59.24533705,2,18.05555556,302
2019,A208,24,2019-06-25,26,train,49.4618949,2,17.5,428.5
2019,A208,24,2019-06-28,29,train,58.04054225,2,20.83333333,491
2019,A208,24,2019-07-02,33,train,118.2340934,2,21.38888889,583
2019,A208,24,2019-07-08,39,train,220.786691,1,23.61111111,722
2019,A208,24,2019-07-10,41,train,267.48012,2,22.22222222,769.5
2019,A208,24,2019-07-15,46,train,266.260299,2,26.38888889,890.5
2019,A208,24,2019-07-17,48,train,324.166774,2,24.16666667,942
2019,A208,24,2019-07-22,53,train,417.9452815,2,19.72222222,1055
2019,A208,24,2019-07-25,56,train,465.6083465,2,22.5,1115
2019,A208,24,2019-07-31,62,train,499.321881,2,17.5,1230.5
2019,A208,24,2019-08-08,70,train,540.220456,2,20.55555556,1418
2019,A208,24,2019-08-21,83,train,568.5049755,2,19.72222222,1650.5
2019,A239,25,2019-06-02,3,train,27.80402455,2,15.55555556,50.5
2019,A239,25,2019-06-06,7,train,24.5916792,2,20,121.5
2019,A239,25,2019-06-08,9,train,28.5230793,2,24.44444444,172
2019,A239,25,2019-06-13,14,train,50.5577614,1,13.05555556,239
2019,A239,25,2019-06-17,18,train,45.3156298,2,18.05555556,302
2019,A239,25,2019-06-25,26,train,52.94640165,2,17.5,428.5
2019,A239,25,2019-06-28,29,train,64.1317327,2,20.83333333,491
2019,A239,25,2019-07-02,33,train,144.1082255,2,21.38888889,583
2019,A239,25,2019-07-08,39,train,223.5497865,2,23.61111111,722
2019,A239,25,2019-07-10,41,train,287.111148,2,22.22222222,769.5
2019,A239,25,2019-07-15,46,train,334.706192,2,26.38888889,890.5
2019,A239,25,2019-07-17,48,train,398.2898505,2,24.16666667,942
2019,A239,25,2019-07-22,53,train,493.17323,2,19.72222222,1055
2019,A239,25,2019-07-25,56,train,523.961913,2,22.5,1115
2019,A239,25,2019-07-31,62,train,585.656201,2,17.5,1230.5
2019,A239,25,2019-08-08,70,train,641.3057755,2,20.55555556,1418
2019,A239,25,2019-08-21,83,train,618.5987845,2,19.72222222,1650.5
2019,A258,26,2019-06-02,3,train,30.48314325,2,15.55555556,50.5
2019,A258,26,2019-06-06,7,train,35.84237245,2,20,121.5
2019,A258,26,2019-06-08,9,train,36.8283289,2,24.44444444,172
2019,A258,26,2019-06-17,18,train,57.8347338,1,18.05555556,302
2019,A258,26,2019-06-25,26,train,61.50833265,2,17.5,428.5
2019,A258,26,2019-06-28,29,train,63.4431633,2,20.83333333,491
2019,A258,26,2019-07-02,33,train,141.869659,2,21.38888889,583
2019,A258,26,2019-07-08,39,train,194.5908095,2,23.61111111,722
2019,A258,26,2019-07-10,41,train,254.1639675,2,22.22222222,769.5
2019,A258,26,2019-07-15,46,train,276.8055765,2,26.38888889,890.5
2019,A258,26,2019-07-17,48,train,359.7217455,2,24.16666667,942
2019,A258,26,2019-07-22,53,train,442.759541,2,19.72222222,1055
2019,A258,26,2019-07-25,56,train,479.8231785,2,22.5,1115
2019,A258,26,2019-07-31,62,train,556.7196955,2,17.5,1230.5
2019,A258,26,2019-08-08,70,train,628.464094,2,20.55555556,1418
2019,A258,26,2019-08-21,83,train,624.435496,1,19.72222222,1650.5
2019,A272,27,2019-06-02,3,train,45.7410509,2,15.55555556,50.5
2019,A272,27,2019-06-06,7,train,30.124807,2,20,121.5
2019,A272,27,2019-06-08,9,train,31.0398216,2,24.44444444,172
2019,A272,27,2019-06-13,14,train,39.0017016,1,13.05555556,239
2019,A272,27,2019-06-17,18,train,37.02833565,2,18.05555556,302
2019,A272,27,2019-06-25,26,train,37.56026785,2,17.5,428.5
2019,A272,27,2019-06-28,29,train,39.053312,2,20.83333333,491
2019,A272,27,2019-07-02,33,train,81.4082666,2,21.38888889,583
2019,A272,27,2019-07-08,39,train,104.4088695,2,23.61111111,722
2019,A272,27,2019-07-10,41,train,240.8282035,2,22.22222222,769.5
2019,A272,27,2019-07-15,46,train,285.3002055,2,26.38888889,890.5
2019,A272,27,2019-07-17,48,train,319.392117,2,24.16666667,942
2019,A272,27,2019-07-22,53,train,448.471177,2,19.72222222,1055
2019,A272,27,2019-07-25,56,train,483.924176,2,22.5,1115
2019,A272,27,2019-07-31,62,train,545.0037965,2,17.5,1230.5
2019,A272,27,2019-08-08,70,train,657.420826,2,20.55555556,1418
2019,A272,27,2019-08-21,83,train,620.989057,2,19.72222222,1650.5
2019,A305,28,2019-06-02,3,train,41.49366765,2,15.55555556,50.5
2019,A305,28,2019-06-06,7,train,28.89522305,2,20,121.5
2019,A305,28,2019-06-08,9,train,35.2343921,1,24.44444444,172
2019,A305,28,2019-06-13,14,train,39.00170165,2,13.05555556,239
2019,A305,28,2019-06-17,18,train,46.5499077,2,18.05555556,302
2019,A305,28,2019-06-25,26,train,55.3403031,2,17.5,428.5
2019,A305,28,2019-06-28,29,train,56.6884931,2,20.83333333,491
2019,A305,28,2019-07-02,33,train,127.401365,2,21.38888889,583
2019,A305,28,2019-07-08,39,train,158.095206,2,23.61111111,722
2019,A305,28,2019-07-10,41,train,258.8707075,2,22.22222222,769.5
2019,A305,28,2019-07-15,46,train,295.2169565,2,26.38888889,890.5
2019,A305,28,2019-07-17,48,train,341.545599,2,24.16666667,942
2019,A305,28,2019-07-22,53,train,453.919494,2,19.72222222,1055
2019,A305,28,2019-07-25,56,train,515.9817705,2,22.5,1115
2019,A305,28,2019-07-31,62,train,592.7420915,2,17.5,1230.5
2019,A305,28,2019-08-08,70,train,649.500645,2,20.55555556,1418
2019,A305,28,2019-08-21,83,train,609.7047475,2,19.72222222,1650.5
2019,A321,29,2019-06-02,3,train,43.1272766,2,15.55555556,50.5
2019,A321,29,2019-06-06,7,train,24.5916792,2,20,121.5
2019,A321,29,2019-06-08,9,train,30.1170161,2,24.44444444,172
2019,A321,29,2019-06-13,14,train,49.83550765,2,13.05555556,239
2019,A321,29,2019-06-17,18,train,33.52298655,2,18.05555556,302
2019,A321,29,2019-06-25,26,train,47.0634682,2,17.5,428.5
2019,A321,29,2019-06-28,29,train,56.08913115,2,20.83333333,491
2019,A321,29,2019-07-02,33,train,88.8192482,1,21.38888889,583
2019,A321,29,2019-07-08,39,train,76.6775632,1,23.61111111,722
2019,A321,29,2019-07-10,41,train,218.169172,2,22.22222222,769.5
2019,A321,29,2019-07-15,46,train,272.36145,2,26.38888889,890.5
2019,A321,29,2019-07-17,48,train,354.886826,2,24.16666667,942
2019,A321,29,2019-07-22,53,train,427.218911,2,19.72222222,1055
2019,A321,29,2019-07-25,56,train,467.8921155,2,22.5,1115
2019,A321,29,2019-07-31,62,train,519.767934,2,17.5,1230.5
2019,A321,29,2019-08-08,70,train,556.6559765,2,20.55555556,1418
2019,A321,29,2019-08-21,83,train,588.4331765,2,19.72222222,1650.5
2019,A322,30,2019-06-02,3,train,32.67217925,2,15.55555556,50.5
2019,A322,30,2019-06-06,7,train,38.11710275,2,20,121.5
2019,A322,30,2019-06-08,9,train,39.2611798,1,24.44444444,172
2019,A322,30,2019-06-17,18,train,43.55237575,2,18.05555556,302
2019,A322,30,2019-06-25,26,train,54.75653505,2,17.5,428.5
2019,A322,30,2019-06-28,29,train,61.66459145,2,20.83333333,491
2019,A322,30,2019-07-02,33,train,143.5495885,2,21.38888889,583
2019,A322,30,2019-07-08,39,train,191.2456575,2,23.61111111,722
2019,A322,30,2019-07-10,41,train,259.655164,2,22.22222222,769.5
2019,A322,30,2019-07-15,46,train,332.6745915,2,26.38888889,890.5
2019,A322,30,2019-07-17,48,train,376.456224,2,24.16666667,942
2019,A322,30,2019-07-22,53,train,474.985043,2,19.72222222,1055
2019,A322,30,2019-07-25,56,train,512.9932955,2,22.5,1115
2019,A322,30,2019-07-31,62,train,567.2202705,2,17.5,1230.5
2019,A322,30,2019-08-08,70,train,554.870502,2,20.55555556,1418
2019,A322,30,2019-08-21,83,train,512.3335745,2,19.72222222,1650.5
2019,A334,31,2019-06-02,3,train,41.08199815,2,15.55555556,50.5
2019,A334,31,2019-06-06,7,train,32.7684125,2,20,121.5
2019,A334,31,2019-06-08,9,train,33.97602095,2,24.44444444,172
2019,A334,31,2019-06-13,14,train,50.5577614,1,13.05555556,239
2019,A334,31,2019-06-17,18,train,43.72870115,2,18.05555556,302
2019,A334,31,2019-06-25,26,train,52.04133495,2,17.5,428.5
2019,A334,31,2019-06-28,29,train,55.9943483,2,20.83333333,491
2019,A334,31,2019-07-02,33,train,123.3823945,2,21.38888889,583
2019,A334,31,2019-07-08,39,train,180.4843055,2,23.61111111,722
2019,A334,31,2019-07-10,41,train,243.797372,2,22.22222222,769.5
2019,A334,31,2019-07-15,46,train,285.7446185,2,26.38888889,890.5
2019,A334,31,2019-07-17,48,train,356.05963,2,24.16666667,942
2019,A334,31,2019-07-22,53,train,440.461481,2,19.72222222,1055
2019,A334,31,2019-07-25,56,train,484.9486095,2,22.5,1115
2019,A334,31,2019-07-31,62,train,572.493687,2,17.5,1230.5
2019,A334,31,2019-08-08,70,train,588.748734,2,20.55555556,1418
2019,A334,31,2019-08-21,83,train,561.5657735,2,19.72222222,1650.5
2019,A340,32,2019-06-02,3,train,39.20661505,2,15.55555556,50.5
2019,A340,32,2019-06-06,7,train,28.89522305,2,20,121.5
2019,A340,32,2019-06-08,9,train,40.2678767,2,24.44444444,172
2019,A340,32,2019-06-13,14,train,52.0022689,1,13.05555556,239
2019,A340,32,2019-06-17,18,train,42.3180979,2,18.05555556,302
2019,A340,32,2019-06-25,26,train,47.96853485,2,17.5,428.5
2019,A340,32,2019-06-28,29,train,66.51524195,2,20.83333333,491
2019,A340,32,2019-07-02,33,train,167.3901215,2,21.38888889,583
2019,A340,32,2019-07-08,39,train,217.096989,2,23.61111111,722
2019,A340,32,2019-07-10,41,train,303.19251,2,22.22222222,769.5
2019,A340,32,2019-07-15,46,train,339.975656,2,26.38888889,890.5
2019,A340,32,2019-07-17,48,train,417.930843,2,24.16666667,942
2019,A340,32,2019-07-22,53,train,489.0032085,2,19.72222222,1055
2019,A340,32,2019-07-25,56,train,527.136352,2,22.5,1115
2019,A340,32,2019-07-31,62,train,592.649576,2,17.5,1230.5
2019,A340,32,2019-08-08,70,train,633.156687,2,20.55555556,1418
2019,A340,32,2019-08-21,83,train,606.832715,2,19.72222222,1650.5
2019,A374,33,2019-06-02,3,train,33.3256228,2,15.55555556,50.5
2019,A374,33,2019-06-08,9,train,35.1505007,2,24.44444444,172
2019,A374,33,2019-06-13,14,train,39.0017016,1,13.05555556,239
2019,A374,33,2019-06-17,18,train,45.87987115,2,18.05555556,302
2019,A374,33,2019-06-25,26,train,48.4210682,2,17.5,428.5
2019,A374,33,2019-06-28,29,train,72.48098455,2,20.83333333,491
2019,A374,33,2019-07-02,33,train,182.903348,2,21.38888889,583
2019,A374,33,2019-07-08,39,train,245.4805995,2,23.61111111,722
2019,A374,33,2019-07-10,41,train,307.8992505,2,22.22222222,769.5
2019,A374,33,2019-07-15,46,train,353.117572,2,26.38888889,890.5
2019,A374,33,2019-07-17,48,train,395.879344,2,24.16666667,942
2019,A374,33,2019-07-22,53,train,504.3858475,2,19.72222222,1055
2019,A374,33,2019-07-25,56,train,538.917339,2,22.5,1115
2019,A374,33,2019-07-31,62,train,625.8922835,2,17.5,1230.5
2019,A374,33,2019-08-08,70,train,643.397985,2,20.55555556,1418
2019,A374,33,2019-08-21,83,train,616.2270415,2,19.72222222,1650.5
2019,A385,34,2019-06-02,3,train,34.99190395,2,15.55555556,50.5
2019,A385,34,2019-06-06,7,train,30.739599,2,20,121.5
2019,A385,34,2019-06-08,9,train,27.6841652,1,24.44444444,172
2019,A385,34,2019-06-13,14,train,48.39100015,2,13.05555556,239
2019,A385,34,2019-06-17,18,train,45.49195525,2,18.05555556,302
2019,A385,34,2019-06-25,26,train,44.8008014,2,17.5,428.5
2019,A385,34,2019-06-28,29,train,46.55509395,2,20.83333333,491
2019,A385,34,2019-07-02,33,train,118.5998196,2,21.38888889,583
2019,A385,34,2019-07-08,39,train,165.196963,2,23.61111111,722
2019,A385,34,2019-07-10,41,train,267.209482,2,22.22222222,769.5
2019,A385,34,2019-07-15,46,train,299.788057,2,26.38888889,890.5
2019,A385,34,2019-07-17,48,train,355.2159525,2,24.16666667,942
2019,A385,34,2019-07-22,53,train,486.901441,1,19.72222222,1055
2019,A385,34,2019-07-25,56,train,516.8300275,2,22.5,1115
2019,A385,34,2019-07-31,62,train,484.8683465,2,17.5,1230.5
2019,A385,34,2019-08-08,70,train,511.172161,2,20.55555556,1418
2019,A385,34,2019-08-21,83,train,484.53971,2,19.72222222,1650.5
2019,A427,35,2019-06-02,3,train,31.0385703,2,15.55555556,50.5
2019,A427,35,2019-06-06,7,train,30.739599,2,20,121.5
2019,A427,35,2019-06-08,9,train,29.78145045,2,24.44444444,172
2019,A427,35,2019-06-13,14,train,31.7791643,1,13.05555556,239
2019,A427,35,2019-06-17,18,train,53.602924,1,18.05555556,302
2019,A427,35,2019-06-25,26,train,59.7344019,2,17.5,428.5
2019,A427,35,2019-06-28,29,train,70.2508004,2,20.83333333,491
2019,A427,35,2019-07-02,33,train,160.8793895,2,21.38888889,583
2019,A427,35,2019-07-08,39,train,210.125693,2,23.61111111,722
2019,A427,35,2019-07-10,41,train,280.835495,2,22.22222222,769.5
2019,A427,35,2019-07-15,46,train,319.977088,2,26.38888889,890.5
2019,A427,35,2019-07-17,48,train,333.113462,2,24.16666667,942
2019,A427,35,2019-07-22,53,train,445.727868,2,19.72222222,1055
2019,A427,35,2019-07-25,56,train,472.7337065,2,22.5,1115
2019,A427,35,2019-07-31,62,train,525.5081355,2,17.5,1230.5
2019,A427,35,2019-08-08,70,train,546.126256,2,20.55555556,1418
2019,A427,35,2019-08-21,83,train,574.6659485,2,19.72222222,1650.5
2019,A548,36,2019-06-02,3,train,38.5531715,2,15.55555556,50.5
2019,A548,36,2019-06-06,7,train,24.5916792,1,20,121.5
2019,A548,36,2019-06-08,9,train,25.1674229,1,24.44444444,172
2019,A548,36,2019-06-13,14,train,43.3352241,1,13.05555556,239
2019,A548,36,2019-06-17,18,train,38.36840875,2,18.05555556,302
2019,A548,36,2019-06-25,26,train,38.9178679,2,17.5,428.5
2019,A548,36,2019-06-28,29,train,47.2520265,2,20.83333333,491
2019,A548,36,2019-07-02,33,train,127.401365,2,21.38888889,583
2019,A548,36,2019-07-08,39,train,152.8734245,2,23.61111111,722
2019,A548,36,2019-07-10,41,train,223.7388145,2,22.22222222,769.5
2019,A548,36,2019-07-15,46,train,279.979952,2,26.38888889,890.5
2019,A548,36,2019-07-17,48,train,343.297852,2,24.16666667,942
2019,A548,36,2019-07-22,53,train,424.0064145,2,19.72222222,1055
2019,A548,36,2019-07-25,56,train,457.3280515,2,22.5,1115
2019,A548,36,2019-07-31,62,train,517.7283745,2,17.5,1230.5
2019,A548,36,2019-08-08,70,train,530.9726145,2,20.55555556,1418
2019,A548,36,2019-08-21,83,train,544.8894555,2,19.72222222,1650.5
2019,A556,37,2019-06-02,3,train,29.4049613,2,15.55555556,50.5
2019,A556,37,2019-06-06,7,train,30.739599,2,20,121.5
2019,A556,37,2019-06-08,9,train,28.10362225,2,24.44444444,172
2019,A556,37,2019-06-13,14,train,39.00170165,2,13.05555556,239
2019,A556,37,2019-06-17,18,train,39.84601565,2,18.05555556,302
2019,A556,37,2019-06-25,26,train,49.3261349,2,17.5,428.5
2019,A556,37,2019-06-28,29,train,44.6064705,2,20.83333333,491
2019,A556,37,2019-07-02,33,train,102.483748,2,21.38888889,583
2019,A556,37,2019-07-08,39,train,135.2377855,2,23.61111111,722
2019,A556,37,2019-07-10,41,train,187.0929205,2,22.22222222,769.5
2019,A556,37,2019-07-15,46,train,239.347941,2,26.38888889,890.5
2019,A556,37,2019-07-17,48,train,320.194074,2,24.16666667,942
2019,A556,37,2019-07-22,53,train,387.558227,2,19.72222222,1055
2019,A556,37,2019-07-25,56,train,412.2855975,2,22.5,1115
2019,A556,37,2019-07-31,62,train,440.1662605,2,17.5,1230.5
2019,A556,37,2019-08-08,70,train,434.8866235,2,20.55555556,1418
2019,A556,37,2019-08-21,83,train,514.705318,2,19.72222222,1650.5
2019,A572,38,2019-06-02,3,train,31.36529205,2,15.55555556,50.5
2019,A572,38,2019-06-06,7,train,24.5916792,1,20,121.5
2019,A572,38,2019-06-08,9,train,32.29819275,2,24.44444444,172
2019,A572,38,2019-06-13,14,train,43.3352241,1,13.05555556,239
2019,A572,38,2019-06-17,18,train,37.8394325,2,18.05555556,302
2019,A572,38,2019-06-25,26,train,43.44320135,2,17.5,428.5
2019,A572,38,2019-06-28,29,train,48.50650505,2,20.83333333,491
2019,A572,38,2019-07-02,33,train,112.129277,2,21.38888889,583
2019,A572,38,2019-07-08,39,train,148.5447985,2,23.61111111,722
2019,A572,38,2019-07-10,41,train,218.9065615,2,22.22222222,769.5
2019,A572,38,2019-07-15,46,train,264.450905,2,26.38888889,890.5
2019,A572,38,2019-07-17,48,train,268.678768,2,24.16666667,942
2019,A572,38,2019-07-22,53,train,406.0384585,2,19.72222222,1055
2019,A572,38,2019-07-25,56,train,440.7674625,2,22.5,1115
2019,A572,38,2019-07-31,62,train,495.381537,2,17.5,1230.5
2019,A572,38,2019-08-08,70,train,466.9702245,2,20.55555556,1418
2019,A572,38,2019-08-21,83,train,492.8778695,2,19.72222222,1650.5
2019,A619,39,2019-06-02,3,train,37.376973,2,15.55555556,50.5
2019,A619,39,2019-06-06,7,train,43.0354386,2,20,121.5
2019,A619,39,2019-06-08,9,train,33.5565639,2,24.44444444,172
2019,A619,39,2019-06-13,14,train,41.16846285,2,13.05555556,239
2019,A619,39,2019-06-17,18,train,40.202193,2,18.05555556,302
2019,A619,39,2019-06-25,26,train,46.15840145,2,17.5,428.5
2019,A619,39,2019-06-28,29,train,54.6395114,2,20.83333333,491
2019,A619,39,2019-07-02,33,train,139.860174,2,21.38888889,583
2019,A619,39,2019-07-08,39,train,182.2906875,2,23.61111111,722
2019,A619,39,2019-07-10,41,train,249.8494555,2,22.22222222,769.5
2019,A619,39,2019-07-15,46,train,279.3450765,2,26.38888889,890.5
2019,A619,39,2019-07-17,48,train,320.801336,2,24.16666667,942
2019,A619,39,2019-07-22,53,train,444.875671,2,19.72222222,1055
2019,A619,39,2019-07-25,56,train,464.9101655,2,22.5,1115
2019,A619,39,2019-07-31,62,train,524.9446285,2,17.5,1230.5
2019,A619,39,2019-08-08,70,train,582.110432,2,20.55555556,1418
2019,A619,39,2019-08-21,83,train,548.0672205,2,19.72222222,1650.5
2019,A627,40,2019-06-02,3,train,44.43416375,2,15.55555556,50.5
2019,A627,40,2019-06-06,7,train,32.5839749,2,20,121.5
2019,A627,40,2019-06-08,9,train,34.395478,2,24.44444444,172
2019,A627,40,2019-06-13,14,train,37.5571942,1,13.05555556,239
2019,A627,40,2019-06-17,18,train,53.602924,2,18.05555556,302
2019,A627,40,2019-06-25,26,train,58.1822125,2,17.5,428.5
2019,A627,40,2019-06-28,29,train,61.74822335,2,20.83333333,491
2019,A627,40,2019-07-02,33,train,153.9265705,2,21.38888889,583
2019,A627,40,2019-07-08,39,train,202.9068565,2,23.61111111,722
2019,A627,40,2019-07-10,41,train,276.1679775,2,22.22222222,769.5
2019,A627,40,2019-07-15,46,train,308.7588435,2,26.38888889,890.5
2019,A627,40,2019-07-17,48,train,369.396221,2,24.16666667,942
2019,A627,40,2019-07-22,53,train,449.0792055,2,19.72222222,1055
2019,A627,40,2019-07-25,56,train,483.832825,2,22.5,1115
2019,A627,40,2019-07-31,62,train,541.3872585,2,17.5,1230.5
2019,A627,40,2019-08-08,70,train,633.934971,2,20.55555556,1418
2019,A627,40,2019-08-21,83,train,632.866302,2,19.72222222,1650.5
2019,A632,41,2019-06-02,3,train,33.78303335,2,15.55555556,50.5
2019,A632,41,2019-06-06,7,train,24.5916792,2,20,121.5
2019,A632,41,2019-06-08,9,train,40.2678767,2,24.44444444,172
2019,A632,41,2019-06-13,14,train,55.61353755,2,13.05555556,239
2019,A632,41,2019-06-17,18,train,34.91243075,2,18.05555556,302
2019,A632,41,2019-06-25,26,train,40.77325465,2,17.5,428.5
2019,A632,41,2019-06-28,29,train,64.396567,2,20.83333333,491
2019,A632,41,2019-07-02,33,train,154.3284675,2,21.38888889,583
2019,A632,41,2019-07-08,39,train,188.8672555,2,23.61111111,722
2019,A632,41,2019-07-10,41,train,288.5114035,2,22.22222222,769.5
2019,A632,41,2019-07-15,46,train,324.4212145,2,26.38888889,890.5
2019,A632,41,2019-07-17,48,train,403.296287,2,24.16666667,942
2019,A632,41,2019-07-22,53,train,498.0087305,2,19.72222222,1055
