Date,RN,Rainfall,AirTMax(F),AirTMin(F),AirTSmp(F),AirTAvg(F),WindMphMax,WindMphAvg,WindDir
3/18/18 2:00,5940,0,28.21,26.01,26.19,26.94,0,0,8.95
3/18/18 3:00,5941,0,26.62,25.47,25.53,26.12,0,0,325.7
3/18/18 4:00,5942,0,25.77,24.55,24.68,24.96,0,0,64.24
3/18/18 5:00,5943,0,30.17,24.62,29.68,26.29,0,0,207.8
3/18/18 6:00,5944,0,29.99,26.62,26.8,28.65,0,0,280.4
3/18/18 7:00,5945,0,28.07,26.07,27.89,26.89,0,0,57.73
3/18/18 8:00,5946,0,31.23,27.76,31.05,29.79,0,0,52.48
3/18/18 9:00,5947,0,35.11,30.8,34.68,33.17,6.437,0.358,304.2
3/18/18 10:00,5948,0,39.78,34.68,39.53,37.65,6.437,0.258,297.7
3/18/18 11:00,5949,0,40.01,38.34,39.46,39.13,0,0,296.8
3/18/18 12:00,5950,0,39.84,38.06,39.65,38.78,6.437,0.148,235.7
3/18/18 13:00,5951,0,40.02,38.56,39.16,39.23,7.779,0.944,283.3
3/18/18 14:00,5952,0,39.58,38.37,38.86,38.93,6.437,0.319,281
3/18/18 15:00,5953,0,39.65,38.56,39.47,39.01,5.431,0.786,320.6
3/18/18 16:00,5954,0,39.59,38.68,38.74,39.1,0,0,319.2
3/18/18 17:00,5955,0,39.05,38.01,38.5,38.44,0,0,330.2
3/18/18 18:00,5956,0,38.86,37.34,37.52,38.07,0,0,52.82
3/18/18 19:00,5957,0,37.77,36.24,36.74,36.82,0,0,104.9
3/18/18 20:00,5958,0,37.05,36.29,36.56,36.62,0,0,104.9
3/18/18 21:00,5959,0,36.68,35.65,36.19,36.1,5.431,0.36,20.91
3/18/18 22:00,5960,0,36.38,35.65,36.01,36.02,5.431,0.212,342.8
3/18/18 23:00,5961,0,36.38,35.47,35.77,35.91,5.096,0.348,26.8
3/19/18 0:00,5962,0,36.02,35.23,35.23,35.69,6.102,0.197,15.35
3/19/18 1:00,5963,0,35.59,34.44,34.44,35.06,4.089,0.062,18.22
3/19/18 2:00,5964,0,34.87,32.98,33.04,33.93,8.11,1.158,13.45
3/19/18 3:00,5965,0,33.28,31.64,31.94,32.54,11.13,4.377,351.2
3/19/18 4:00,5966,0,32,30.98,31.34,31.44,13.15,5.867,5.27
3/19/18 5:00,5967,0,31.34,30.3,30.43,30.85,12.47,5.835,26.57
3/19/18 6:00,5968,0,30.67,29.39,29.39,29.94,13.82,6.223,48.01
3/19/18 7:00,5969,0,29.82,29.27,29.45,29.53,12.14,6.301,26.26
3/19/18 8:00,5970,0,30.37,29.51,30.24,29.89,12.81,6.045,35.7
3/19/18 9:00,5971,0,31.22,30,31.16,30.53,11.8,5.779,38.08
3/19/18 10:00,5972,0,32.91,30.79,32.85,31.68,13.48,6.453,42.28
3/19/18 11:00,5973,0,34.68,32.73,34.62,33.79,15.49,8,56.17
3/19/18 12:00,5974,0,37.49,34.37,37.22,35.8,16.83,9.21,65.65
3/19/18 13:00,5975,0,39.96,36.79,39.53,38.06,16.16,8.59,78.9
3/19/18 14:00,5976,0,40.5,38.06,39.95,39.21,16.5,8.97,48.81
3/19/18 15:00,5977,0,41.22,39.76,40.65,40.5,16.16,9.18,77.48
3/19/18 16:00,5978,0,41.4,39.58,40.49,40.39,16.16,9.45,69.83
3/19/18 17:00,5979,0,40.8,39.22,39.43,39.91,12.47,7.248,67.57
3/19/18 18:00,5980,0,39.59,36,36.18,37.45,12.81,6.227,32.73
3/19/18 19:00,5981,0,36.3,34.3,34.61,35.29,10.46,4.904,39.67
3/19/18 20:00,5982,0,34.73,33.46,33.71,34.12,12.14,5.621,19.46
3/19/18 21:00,5983,0,33.83,31.76,31.88,32.74,12.47,5.253,45.85
3/19/18 22:00,5984,0,32.18,31.09,31.21,31.62,11.13,5.958,48.84
3/19/18 23:00,5985,0,31.46,30.12,30.24,30.82,11.8,7.191,55.04
3/20/18 0:00,5986,0,30.43,29.21,29.45,29.74,14.15,6.101,26.4
3/20/18 1:00,5987,0,29.57,28.48,28.66,29.08,11.13,5.22,16.84
3/20/18 2:00,5988,0,28.91,27.88,28,28.38,12.47,5.782,48.8
3/20/18 3:00,5989,0,28.24,27.57,27.57,27.85,12.81,6.875,62.45
3/20/18 4:00,5990,0,27.88,27.27,27.51,27.54,9.79,4.658,62.18
3/20/18 5:00,5991,0,27.69,27.15,27.45,27.4,7.108,3.278,50.19
3/20/18 6:00,5992,0,27.57,25.93,26.11,26.92,7.779,3.867,42.84
3/20/18 7:00,5993,0,26.29,25.01,25.38,25.58,9.12,4.303,30.22
3/20/18 8:00,5994,0,25.99,25.25,25.81,25.57,9.79,5.283,51.05
3/20/18 9:00,5995,0,26.78,25.56,26.54,26.04,9.46,5.03,71.7
3/20/18 10:00,5996,0.01,27.45,26.17,27.02,26.77,8.79,4.958,85.5
3/20/18 11:00,5997,0.01,28.48,26.78,28.35,27.62,9.79,3.617,93.8
3/20/18 12:00,5998,0,28.48,27.13,27.38,27.63,8.45,4.126,135.4
3/20/18 13:00,5999,0.01,28.6,27.01,27.99,27.57,9.12,4.657,86.9
3/20/18 14:00,6000,0,28.66,27.5,28.22,28.13,10.46,6.056,90.2
3/20/18 15:00,6001,0.01,29.02,27.98,28.53,28.45,8.45,5.039,78.83
3/20/18 16:00,6002,0,28.65,27.5,27.62,28.13,8.79,5.151,65.82
3/20/18 17:00,6003,0,28.05,27.01,27.32,27.42,9.12,5.316,71.21
3/20/18 18:00,6004,0,27.56,26.23,26.54,27.04,9.12,5.165,40.36
3/20/18 19:00,6005,0,26.84,25.62,26.05,26.16,8.79,5.089,51.62
3/20/18 20:00,6006,0,26.17,25.38,25.5,25.74,7.108,1.051,6.488
3/20/18 21:00,6007,0,25.75,24.9,25.08,25.35,0,0,23.67
3/20/18 22:00,6008,0,25.33,23.39,23.39,24.46,0,0,304.6
3/20/18 23:00,6009,0,23.69,21.81,22.24,22.68,0,0,315.5
3/21/18 0:00,6010,0,22.72,21.02,22.42,21.99,2.412,0.046,320.7
3/21/18 1:00,6011,0,23.09,22.24,22.6,22.73,5.096,0.462,342.2
3/21/18 2:00,6012,0,22.66,21.08,21.51,22,0,0,334.3
3/21/18 3:00,6013,0,21.63,20.47,20.53,21.03,0,0,2.386
3/21/18 4:00,6014,0,20.83,19.99,20.17,20.4,0,0,17.85
3/21/18 5:00,6015,0,20.97,19.38,20.66,20.1,0,0,26.83
3/21/18 6:00,6016,0,21.63,20.59,21.26,21.12,0,0,9.35
3/21/18 7:00,6017,0,22.54,21.2,22.24,21.79,0,0,35.82
3/21/18 8:00,6018,0,23.45,22.24,23.2,22.9,0,0,40.75
3/21/18 9:00,6019,0,26.85,23.2,26.85,24.62,0,0,77.03
3/21/18 10:00,6020,0.01,28.43,26.67,28.12,27.41,4.76,0.091,286.6
3/21/18 11:00,6021,0,30.85,27.76,30.3,29.21,4.76,0.22,282.4
3/21/18 12:00,6022,0,35.89,30.24,33.13,32.88,0,0,97.6
3/21/18 13:00,6023,0,36.36,32.59,34.17,34.41,6.102,0.347,123.2
3/21/18 14:00,6024,0,35.94,33.68,34.17,34.55,6.437,0.463,264
3/21/18 15:00,6025,0,35.69,33.93,35.39,34.77,8.11,1.102,289
3/21/18 16:00,6026,0,36.55,34.72,36.36,35.48,6.437,0.355,322.8
3/21/18 17:00,6027,0,38.74,35.08,35.39,36.37,5.096,0.087,289.2
3/21/18 18:00,6028,0,35.57,33.88,34,34.75,6.437,0.551,280.3
3/21/18 19:00,6029,0,34.24,33.16,33.34,33.69,6.773,1.613,314.9
3/21/18 20:00,6030,0,33.52,32.73,33.04,33.13,6.773,0.969,301.4
3/21/18 21:00,6031,0,33.1,32.61,32.79,32.85,0,0,286.4
3/21/18 22:00,6032,0,32.98,32.18,32.61,32.52,0,0,315.9
3/21/18 23:00,6033,0,32.74,31.83,32.56,32.32,0,0,314.5
3/22/18 0:00,6034,0,32.74,31.64,31.89,32.09,0,0,343.4
3/22/18 1:00,6035,0,32.38,31.46,32.01,31.98,6.773,0.203,17.17
3/22/18 2:00,6036,0,32.26,31.22,31.83,31.83,0,0,146.2
3/22/18 3:00,6037,0,32.01,30.91,31.16,31.41,0,0,12.21
3/22/18 4:00,6038,0,31.52,30.79,31.04,31.1,0,0,14.5
3/22/18 5:00,6039,0,31.46,30.91,31.1,31.15,0,0,48.82
3/22/18 6:00,6040,0,31.34,29.88,30.06,30.55,7.108,1.582,78.6
3/22/18 7:00,6041,0,30.37,29.7,30.12,30.02,5.431,1.548,129
3/22/18 8:00,6042,0,31.95,30.06,31.65,30.92,0,0,125.9
3/22/18 9:00,6043,0,33.28,31.59,33.04,32.43,0,0,128.5
3/22/18 10:00,6044,0,36.13,32.85,35.83,34.34,7.443,1.281,94.4
3/22/18 11:00,6045,0,38.56,35.58,36.85,37.33,7.443,0.818,101.8
3/22/18 12:00,6046,0,38.86,36.61,37.88,37.5,6.773,1.068,92.4
3/22/18 13:00,6047,0,39.21,37.51,38.54,38.32,7.779,1.027,85.2
3/22/18 14:00,6048,0,39.31,37.81,38.24,38.53,9.46,2.373,85.7
3/22/18 15:00,6049,0,39.18,38.06,38.45,38.63,6.773,2.166,53.98
3/22/18 16:00,6050,0,38.71,37.69,38.5,38.18,8.79,3.086,351.2
3/22/18 17:00,6051,0,40.49,38.19,40.25,39.61,11.47,3.028,73.21
3/22/18 18:00,6052,0,40.49,37.48,37.7,38.76,9.46,4.663,30.63
3/22/18 19:00,6053,0,38.01,35.7,35.83,36.55,7.108,0.158,2.861
3/22/18 20:00,6054,0,36.07,33.05,33.17,34.87,0,0,329.4
3/22/18 21:00,6055,0,33.11,30.44,30.56,31.58,0,0,351.6
3/22/18 22:00,6056,0,31.11,29.28,29.4,30.1,0,0,349.2
3/22/18 23:00,6057,0,29.59,28.07,28.13,28.93,0,0,349.7
3/23/18 0:00,6058,0,28.32,26.98,27.05,27.59,0,0,327.8
3/23/18 1:00,6059,0,28.08,26.8,27.9,27.39,0,0,49.82
3/23/18 2:00,6060,0,29.12,27.23,28.88,28.01,3.754,0.108,71.77
3/23/18 3:00,6061,0,29.49,27.72,28.14,28.44,0,0,83.7
3/23/18 4:00,6062,0,28.14,26.92,27.11,27.62,0,0,93.3
3/23/18 5:00,6063,0,28.02,26.92,27.47,27.51,0,0,98.3
3/23/18 6:00,6064,0,27.53,26.12,26.67,26.8,0,0,86.6
3/23/18 7:00,6065,0,28.99,26.43,28.68,27.54,0,0,90.2
3/23/18 8:00,6066,0,31.78,28.56,31.48,29.99,14.15,4.802,102.5
3/23/18 9:00,6067,0,33.65,31.29,33.46,32.49,15.83,9.98,103.4
3/23/18 10:00,6068,0,35.35,33.4,35.23,34.41,19.85,11.79,101.6
3/23/18 11:00,6069,0,36.32,34.67,36.01,35.41,17.84,11.29,121.9
3/23/18 12:00,6070,0,36.25,34.97,35.46,35.53,20.52,12.71,114.4
3/23/18 13:00,6071,0,36.79,35.15,36.12,35.94,23.88,14.67,132.2
3/23/18 14:00,6072,0,37.58,35.94,36.55,36.73,25.89,14.6,109.1
3/23/18 15:00,6073,0,37.77,36.24,37.22,37.22,19.85,12.63,106
3/23/18 16:00,6074,0,37.77,36.67,37.28,37.24,22.87,13.38,116.1
3/23/18 17:00,6075,0,37.64,36.06,36.42,36.89,21.53,13.48,86.8
3/23/18 18:00,6076,0,36.73,35.46,36.19,36.05,24.88,14.34,71.59
3/23/18 19:00,6077,0,36.07,34.91,35.28,35.49,22.87,12.85,87.3
3/23/18 20:00,6078,0,35.53,34.62,34.86,35.12,24.21,13.68,96.3
3/23/18 21:00,6079,0,35.41,34.5,34.56,34.93,24.21,13.89,96.9
3/23/18 22:00,6080,0,34.93,34.07,34.77,34.56,22.2,11.86,101.4
3/23/18 23:00,6081,0,35.41,34.26,34.93,34.84,20.52,10.28,95.7
3/24/18 0:00,6082,0,35.35,34.01,34.19,34.69,19.18,11.56,93.5
3/24/18 1:00,6083,0,34.5,33.22,33.28,33.87,21.53,11.92,92.6
3/24/18 2:00,6084,0,33.65,32,32.12,32.95,26.56,12.83,76.06
3/24/18 3:00,6085,0,32.37,30,30.06,31.11,24.55,14.58,80.9
3/24/18 4:00,6086,0,30.43,28.54,28.6,29.39,24.55,15.21,56.62
3/24/18 5:00,6087,0,28.9,27.33,27.63,28.06,22.87,13.39,66.43
3/24/18 6:00,6088,0,27.63,26.6,26.72,27.11,23.88,12.55,64.47
3/24/18 7:00,6089,0,26.96,26.23,26.42,26.57,20.19,11.59,80.3
3/24/18 8:00,6090,0,26.9,26.05,26.66,26.49,19.85,11.48,96.5
3/24/18 9:00,6091,0,27.94,26.47,27.94,27.09,18.51,11.33,69.77
3/24/18 10:00,6092,0,29.39,27.69,29.27,28.44,19.18,11.52,116.1
3/24/18 11:00,6093,0,30.61,28.96,30.18,29.65,18.18,11.24,91.3
3/24/18 12:00,6094,0,32.49,30.18,32.18,31.4,17.51,10.88,76.3
3/24/18 13:00,6095,0,34.19,32.12,33.77,33.21,20.19,10.91,104.8
3/24/18 14:00,6096,0,36.13,33.64,35.95,34.51,20.86,12.47,65.49
3/24/18 15:00,6097,0,36.31,34.6,35.63,35.39,20.19,12.28,103.3
3/24/18 16:00,6098,0,36.55,35.57,36.12,36.08,22.54,12.75,97.3
3/24/18 17:00,6099,0,37.09,35.75,35.97,36.36,19.85,11.59,94.7
3/24/18 18:00,6100,0,36.46,34.96,35.14,35.75,18.51,9.74,90.1
3/24/18 19:00,6101,0,35.39,33.28,33.77,34.24,11.47,5.924,97.2
3/24/18 20:00,6102,0,33.77,32.26,32.38,32.96,10.46,6.069,85.5
3/24/18 21:00,6103,0,32.62,30.79,31.04,31.69,11.13,7.088,105.2
3/24/18 22:00,6104,0,31.47,30.07,30.38,30.69,12.47,6.821,97.5
3/24/18 23:00,6105,0,30.5,29.52,29.89,30.06,13.48,7.456,104.1
3/25/18 0:00,6106,0,30.38,29.4,29.77,29.8,13.48,7.689,104.4
3/25/18 1:00,6107,0,30.19,29.22,29.46,29.69,15.83,8.4,128
3/25/18 2:00,6108,0,29.65,28.24,28.49,29.01,13.15,7.202,106
3/25/18 3:00,6109,0,28.61,27.39,27.69,27.97,14.82,6.683,107.4
3/25/18 4:00,6110,0,28,26.72,26.9,27.34,17.17,7.922,90.9
3/25/18 5:00,6111,0,27.15,26.11,26.17,26.65,15.83,8.59,109.6
3/25/18 6:00,6112,0,26.72,25.74,25.8,26.26,16.5,9.02,109
3/25/18 7:00,6113,0,26.35,25.68,25.99,26.03,14.82,8.11,119.2
3/25/18 8:00,6114,0,28,25.93,28,26.92,16.16,8.87,123.1
3/25/18 9:00,6115,0,29.58,27.57,29.15,28.65,16.83,10.05,126.2
3/25/18 10:00,6116,0,33.22,28.96,32.86,30.83,16.5,9.51,154
3/25/18 11:00,6117,0,35.1,32.67,34.25,33.53,19.18,10.76,137.2
3/25/18 12:00,6118,0,36.73,34.12,36.06,35.23,19.85,9.72,152.8
3/25/18 13:00,6119,0,38.01,35.82,37.09,36.82,20.19,12.57,144.6
3/25/18 14:00,6120,0,39.08,36.88,38.89,37.97,20.19,12.14,149.1
3/25/18 15:00,6121,0,39.81,38.25,39.11,38.94,19.52,12.54,125.9
3/25/18 16:00,6122,0,39.81,38.77,38.92,39.26,19.85,11.3,149.5
3/25/18 17:00,6123,0,39.56,38.8,39.29,39.16,17.51,8.15,142
3/25/18 18:00,6124,0,39.47,38.13,38.68,38.8,11.47,4.632,114.8
3/25/18 19:00,6125,0,39.05,37.89,38.19,38.49,5.766,0.988,104.2
3/25/18 20:00,6126,0,38.98,37.64,38.31,38.33,4.425,0.178,123.5
3/25/18 21:00,6127,0,39.59,38.19,38.92,38.9,8.11,2.109,120.5
3/25/18 22:00,6128,0,39.9,38.62,39.44,39.3,10.8,5.789,130.6
3/25/18 23:00,6129,0,39.84,39.05,39.41,39.48,15.16,6.688,140
3/26/18 0:00,6130,0,39.65,38.22,38.37,38.92,20.52,9.54,141.9
3/26/18 1:00,6131,0,38.68,35.39,35.75,37.39,24.21,13.34,192.1
3/26/18 2:00,6132,0,35.82,29.62,29.81,32.03,20.52,10.93,133
3/26/18 3:00,6133,0,30.05,28.78,28.84,29.45,12.14,6.965,115.6
3/26/18 4:00,6134,0,29.15,28.54,28.96,28.79,12.47,6.716,122.2
3/26/18 5:00,6135,0,29.39,28.66,28.9,29.02,14.82,7.642,120.2
3/26/18 6:00,6136,0,30.06,28.54,29.82,29.3,13.48,8.5,119.8
3/26/18 7:00,6137,0,30.18,29.21,29.64,29.66,15.49,9.66,99.5
3/26/18 8:00,6138,0,30.37,29.15,30.06,29.6,14.82,7.647,151.9
3/26/18 9:00,6139,0,30.73,29.94,30.3,30.36,14.82,7.07,117.7
3/26/18 10:00,6140,0,32.62,30.24,32.37,31.37,19.52,10.41,123.5
3/26/18 11:00,6141,0.02,33.1,31.88,32.73,32.48,15.49,7.971,107.3
3/26/18 12:00,6142,0.02,34.19,32.37,33.89,33.22,14.49,6.835,148.2
3/26/18 13:00,6143,0,34.19,33.34,33.77,33.76,11.8,6.905,104
3/26/18 14:00,6144,0,34.13,33.52,34.04,33.84,11.47,5.667,107.2
3/26/18 15:00,6145,0.01,34.16,32.85,33.34,33.55,10.13,5.327,109.3
3/26/18 16:00,6146,0.01,33.71,32.49,32.55,33.11,11.13,5.729,76.87
3/26/18 17:00,6147,0.07,32.85,31.46,31.64,32.01,12.47,6.112,95.6
3/26/18 18:00,6148,0.01,32.13,31.58,31.95,31.83,7.779,4.713,44.31
3/26/18 19:00,6149,0.05,32.07,31.52,31.76,31.8,11.47,5.136,70.01
3/26/18 20:00,6150,0.02,32.07,31.4,31.64,31.76,3.754,0.069,63.53
3/26/18 21:00,6151,0,31.95,31.46,31.7,31.7,4.089,0.128,55.18
3/26/18 22:00,6152,0.02,31.95,31.28,31.7,31.65,0,0,102.4
3/26/18 23:00,6153,0,31.98,31.4,31.64,31.69,0,0,285
3/27/18 0:00,6154,0,31.95,31.34,31.52,31.66,0,0,283.5
3/27/18 1:00,6155,0,31.89,31.28,31.52,31.57,0,0,302.1
3/27/18 2:00,6156,0,31.83,31.27,31.4,31.54,8.11,2.54,306.1
3/27/18 3:00,6157,0,31.7,31.09,31.22,31.39,14.82,7.379,297.7
3/27/18 4:00,6158,0,31.65,31.15,31.34,31.35,16.83,9.48,310.1
3/27/18 5:00,6159,0,31.64,31.16,31.34,31.38,15.49,8.31,331.9
3/27/18 6:00,6160,0,31.59,31.03,31.22,31.3,10.46,6.103,285.4
3/27/18 7:00,6161,0,31.65,31.04,31.34,31.34,16.83,8.1,298.5
3/27/18 8:00,6162,0,31.83,31.22,31.58,31.45,17.84,9.93,321.6
3/27/18 9:00,6163,0,32.61,31.4,32.37,31.91,13.48,7.266,294.6
3/27/18 10:00,6164,0,32.73,32.06,32.67,32.41,16.16,8.48,275.1
3/27/18 11:00,6165,0,33.83,32.37,33.22,32.98,13.15,7.97,283.3
3/27/18 12:00,6166,0,34.1,32.79,33.98,33.4,13.15,7.825,250.8
3/27/18 13:00,6167,0,36.55,33.4,36.24,34.89,12.47,7.885,286.1
3/27/18 14:00,6168,0,39.9,36.3,39.84,37.97,11.47,4.724,271.1
3/27/18 15:00,6169,0,42.53,39.4,42.32,41.09,11.47,5.554,312.5
3/27/18 16:00,6170,0,44.84,42.19,44.44,43.59,10.8,5.589,243
3/27/18 17:00,6171,0,45.84,44.14,45.57,44.97,13.82,6.482,239.5
3/27/18 18:00,6172,0,45.87,44.35,44.78,45.27,12.47,6.142,230.6
3/27/18 19:00,6173,0,44.9,42.69,43.05,43.83,11.13,4.124,230.7
3/27/18 20:00,6174,0,43.05,40.63,41,41.71,9.12,3.57,197.4
3/27/18 21:00,6175,0,41.06,38.8,39.01,39.93,9.46,4.768,241.2
3/27/18 22:00,6176,0,39.08,36.26,36.5,37.54,9.46,4.609,205.9
3/27/18 23:00,6177,0,36.62,34.01,34.07,35.26,12.14,6.969,192.2
3/28/18 0:00,6178,0,34.38,33.04,33.35,33.63,10.8,5.624,181.4
3/28/18 1:00,6179,0,33.65,31.89,31.89,32.64,8.11,3.359,132.8
3/28/18 2:00,6180,0,32.26,29.83,29.89,30.64,0,0,144.7
3/28/18 3:00,6181,0,30.38,28.98,29.16,29.73,5.431,1.238,148.8
3/28/18 4:00,6182,0,29.71,28.98,29.04,29.29,0,0,139.5
3/28/18 5:00,6183,0,29.58,28.73,29.16,29.2,0,0,132.7
3/28/18 6:00,6184,0,29.77,28.92,29.59,29.24,0,0,157.2
3/28/18 7:00,6185,0,32.63,29.46,32.33,31.33,6.773,3.945,154.4
3/28/18 8:00,6186,0,37.25,32.27,37.12,34.37,10.8,4.827,153.6
3/28/18 9:00,6187,0,41.54,36.88,41.36,39,12.81,7.659,199.9
3/28/18 10:00,6188,0,45.8,41.18,45.49,43.89,25.22,11.8,227.8
3/28/18 11:00,6189,0,47.09,45.39,46.63,46.16,23.88,13.13,189.9
3/28/18 12:00,6190,0,48.78,46.24,47.38,47.32,25.22,11.79,231.3
3/28/18 13:00,6191,0,48.01,46.88,47.89,47.45,22.54,10.77,224.3
3/28/18 14:00,6192,0,48.01,46.27,46.46,47.34,19.52,10.18,247.3
3/28/18 15:00,6193,0,46.61,45.67,45.86,46.15,14.82,7.165,278.6
3/28/18 16:00,6194,0,46.18,45.17,45.75,45.59,13.82,7.849,273.1
3/28/18 17:00,6195,0,45.87,44.17,44.23,45.33,15.83,8.06,312.1
3/28/18 18:00,6196,0,44.53,41.95,42.1,43.18,17.51,10.01,308.1
3/28/18 19:00,6197,0,42.17,39.77,39.89,40.89,15.49,9.13,329.8
3/28/18 20:00,6198,0,40.26,37.58,37.64,38.76,13.82,7.151,330.5
3/28/18 21:00,6199,0,37.95,34.49,34.67,36.43,15.49,7.404,274
3/28/18 22:00,6200,0,34.85,32.06,32.37,33.37,17.51,8.47,343.9
3/28/18 23:00,6201,0,32.37,30,30.24,31.09,18.18,9.33,320.2
3/29/18 0:00,6202,0,30.24,28.18,28.49,29.22,15.83,8.6,309.9
3/29/18 1:00,6203,0,28.55,26.9,27.15,27.67,14.15,7.914,329.8
3/29/18 2:00,6204,0,27.15,25.56,25.69,26.38,13.82,6.993,346.1
3/29/18 3:00,6205,0,25.93,24.17,24.53,25.11,15.49,8.11,310.3
3/29/18 4:00,6206,0,24.6,22.84,23.08,23.62,14.49,7.532,351.6
3/29/18 5:00,6207,0,23.2,21.74,21.74,22.42,16.16,8.08,312.6
3/29/18 6:00,6208,0,22.11,20.95,21.2,21.45,14.15,7,345.1
3/29/18 7:00,6209,0,21.87,20.65,21.63,21.2,13.15,6.273,323.4
3/29/18 8:00,6210,0,23.2,21.44,23.14,22.36,15.16,7.347,327.9
3/29/18 9:00,6211,0,25.01,22.83,24.65,23.9,12.47,5.74,324.6
3/29/18 10:00,6212,0,27.21,24.28,26.72,25.66,14.15,6.561,339.5
3/29/18 11:00,6213,0,29.45,26.41,29.15,27.86,12.81,5.865,293.4
3/29/18 12:00,6214,0,31.45,28.53,30.84,30.12,17.84,8.82,322.6
3/29/18 13:00,6215,0,33.64,30.48,33.15,32.21,18.18,9.81,340.7
3/29/18 14:00,6216,0,35.34,32.66,34.84,34.19,18.51,10.42,317.6
3/29/18 15:00,6217,0,36.91,34.75,36.49,35.76,18.85,9.73,317.3
3/29/18 16:00,6218,0,37.28,35.57,36.55,36.33,15.49,8.5,320.9
3/29/18 17:00,6219,0,37.34,36.24,36.85,36.76,16.83,8.88,5.721
3/29/18 18:00,6220,0,37.77,35.94,36.06,36.79,10.8,5.51,333.3
3/29/18 19:00,6221,0,36.42,33.34,33.58,34.73,10.8,3.795,313.2
3/29/18 20:00,6222,0,33.71,32.07,32.32,32.77,5.766,0.307,317.6
3/29/18 21:00,6223,0,32.44,31.11,31.66,31.72,0,0,303.3
3/29/18 22:00,6224,0,31.72,30.32,30.56,30.84,7.108,0.785,321.4
3/29/18 23:00,6225,0,30.74,29.4,29.83,30.1,11.13,5.632,282
3/30/18 0:00,6226,0,29.95,28.91,29.1,29.44,14.49,7.121,329.2
3/30/18 1:00,6227,0,29.22,27.7,27.88,28.42,10.46,3.384,290.9
3/30/18 2:00,6228,0,28.06,26.12,26.49,27.01,0,0,274.7
3/30/18 3:00,6229,0,26.62,25.4,25.58,26.09,0,0,302.9
3/30/18 4:00,6230,0,25.83,25.22,25.58,25.52,0,0,293.6
3/30/18 5:00,6231,0,25.77,24.18,24.24,25.12,0,0,0.334
3/30/18 6:00,6232,0,24.48,22.91,23.09,23.39,0,0,107.2
3/30/18 7:00,6233,0,26.69,23.09,26.57,24.85,0,0,173.7
3/30/18 8:00,6234,0,29.65,26.44,29.46,27.87,9.46,5.083,191.5
3/30/18 9:00,6235,0,31.83,28.91,31.83,29.81,11.47,6.437,210.9
3/30/18 10:00,6236,0,35.96,31.28,35.53,33.69,13.82,7.746,195.4
3/30/18 11:00,6237,0,35.96,33.76,34.18,34.58,18.85,10.29,239.7
3/30/18 12:00,6238,0,36.8,33.82,35.95,35.27,20.52,10.9,228
3/30/18 13:00,6239,0,36.68,34.96,35.45,35.87,21.53,12.03,257.7
3/30/18 14:00,6240,0,36.06,35.03,35.64,35.48,21.53,11.44,249
3/30/18 15:00,6241,0,37.59,35.28,36.3,36.17,20.52,10.14,319.2
3/30/18 16:00,6242,0,36.18,32.71,33.44,33.88,16.16,8.75,315.8
3/30/18 17:00,6243,0,33.87,31.8,33.03,32.83,14.15,6.235,351.4
3/30/18 18:00,6244,0,32.91,31.15,31.45,31.78,7.443,1.361,349.5
3/30/18 19:00,6245,0,31.82,29.88,30.12,30.72,6.773,1.091,82.9
3/30/18 20:00,6246,0,30.37,29.33,29.45,29.88,7.108,1.621,56.95
3/30/18 21:00,6247,0,29.76,28.96,29.15,29.4,10.8,5.479,105
3/30/18 22:00,6248,0,29.39,27.44,27.44,28.76,10.8,6.047,111.9
3/30/18 23:00,6249,0,27.57,26.78,26.9,27.05,10.8,6.143,104.3
3/31/18 0:00,6250,0,27.51,26.72,27.51,27.01,12.47,6.873,123.9
3/31/18 1:00,6251,0,28.85,27.15,28.67,27.7,11.8,7.489,98.5
3/31/18 2:00,6252,0,30.31,28.55,30.12,29.46,17.17,10.03,112.9
3/31/18 3:00,6253,0,31.95,29.94,31.71,30.89,16.83,8.81,116.9
3/31/18 4:00,6254,0,32.62,29.57,29.76,31.42,12.47,6.052,12.54
3/31/18 5:00,6255,0,29.76,25.13,25.44,26.53,17.84,9.44,8.13
3/31/18 6:00,6256,0,25.5,23.91,23.97,24.9,21.87,10.87,7.06
3/31/18 7:00,6257,0,24.22,22.94,23.25,23.49,24.55,11.87,17.75
3/31/18 8:00,6258,0,23.5,22.64,22.71,22.96,23.21,11.91,341.8
3/31/18 9:00,6259,0,23.62,21.97,22.89,22.68,21.53,10.99,307.3
3/31/18 10:00,6260,0,23.24,21.6,22.09,22.33,23.21,12.77,343.6
3/31/18 11:00,6261,0,22.88,21.23,22.21,22.07,21.87,13.5,318.8
3/31/18 12:00,6262,0,23.73,21.9,22.63,22.6,21.53,13.39,310.4
3/31/18 13:00,6263,0,23.91,22.02,22.27,22.92,23.88,14.92,309
3/31/18 14:00,6264,0,23.67,21.96,22.7,22.82,23.21,15.29,301.1
3/31/18 15:00,6265,0,23.55,22.21,22.51,22.91,24.88,14.67,275.2
3/31/18 16:00,6266,0,23.43,22.15,22.33,22.81,25.89,14.64,302.7
3/31/18 17:00,6267,0,23,21.48,22.27,22.28,23.88,13.92,299.8
3/31/18 18:00,6268,0,22.27,18.75,18.75,20.51,25.56,16.79,280.7
3/31/18 19:00,6269,0,18.99,16.01,16.38,17.56,26.56,14.52,292
