epoch,data_loss,objective,ode,capacity,val_rmse,selection_rmse,best_epoch
20,0.12893982231616974,0.12893982231616974,0.0,0.0,2.269999728888273,2.269999728888273,
40,0.05121751129627228,0.05121751129627228,0.0,0.0,0.8997624780386687,1.5848811034634709,
60,0.044656090438365936,0.044656090438365936,0.0,0.0,0.6883675287812948,1.286043245236079,
80,0.04019768163561821,0.04019768163561821,0.0,0.0,0.6559423808604479,0.7480241292268038,
100,0.03932460397481918,0.03932460397481918,0.0,0.0,0.5757263714298606,0.6400120936905345,
120,0.0378640852868557,0.0378640852868557,0.0,0.0,0.5922247853577137,0.6079645125493407,
140,0.038217414170503616,0.038217414170503616,0.0,0.0,0.606788637533784,0.5915799314404527,
160,0.03852751478552818,0.03852751478552818,0.0,0.0,0.6073271942287684,0.6021135390400887,
180,0.03644964098930359,0.03644964098930359,0.0,0.0,0.6144618542492389,0.6095258953372638,
200,0.038507189601659775,0.038507189601659775,0.0,0.0,0.6490605448782444,0.6236165311187506,200.0
220,0.034639548510313034,0.034639548510313034,0.0,0.0,0.697812373816967,0.6537782576481501,200.0
240,0.029174864292144775,0.029174864292144775,0.0,0.0,0.7634077637046576,0.7034268941332897,200.0
260,0.02932511270046234,0.02932511270046234,0.0,0.0,0.9522634571045637,0.8044945315420627,200.0
280,0.02875986136496067,0.02875986136496067,0.0,0.0,0.9885809076428413,0.9014173761506876,200.0
300,0.027686091139912605,0.027686091139912605,0.0,0.0,1.0493088982403278,0.9967177543292443,200.0
320,0.024811599403619766,0.024811599403619766,0.0,0.0,1.159627315223217,1.0658390403687954,200.0
340,0.02674085460603237,0.02674085460603237,0.0,0.0,1.2104981730282307,1.1398114621639253,200.0
360,0.02396838553249836,0.02396838553249836,0.0,0.0,1.2625277003645898,1.210884396205346,200.0
380,0.026233728975057602,0.026233728975057602,0.0,0.0,1.2959242248535157,1.2563166994154453,200.0
400,0.022450439631938934,0.022450439631938934,0.0,0.0,1.3380461118221283,1.2988326790134113,200.0
420,0.021573306992650032,0.021573306992650032,0.0,0.0,1.346110583394766,1.32669364002347,200.0
440,0.021282797679305077,0.021282797679305077,0.0,0.0,1.3951458556950094,1.3597675169706345,200.0
460,0.02033195085823536,0.02033195085823536,0.0,0.0,1.441396915793419,1.3942177849610646,200.0
480,0.019977416843175888,0.019977416843175888,0.0,0.0,1.5510786225497724,1.4625404646794002,200.0
500,0.01842397078871727,0.01842397078871727,0.0,0.0,1.6390686849951746,1.543848074446122,200.0
520,0.017260421067476273,0.017260421067476273,0.0,0.0,1.6339160538315773,1.6080211204588413,200.0
540,0.014347889460623264,0.014347889460623264,0.0,0.0,1.6250948271155359,1.6326931886474292,200.0
560,0.016496645286679268,0.016496645286679268,0.0,0.0,1.5759953114688396,1.6116687308053177,200.0
580,0.016323737800121307,0.016323737800121307,0.0,0.0,1.7910577116310598,1.664049283405145,200.0
600,0.014312912710011005,0.014312912710011005,0.0,0.0,1.743843287497759,1.7036321035325528,200.0
620,0.015527460724115372,0.015527460724115372,0.0,0.0,1.672804168254137,1.7359017224609852,200.0
640,0.01739155873656273,0.01739155873656273,0.0,0.0,1.7698727169632913,1.728840057571729,200.0
660,0.017513597384095192,0.017513597384095192,0.0,0.0,1.6693388907313347,1.7040052586495877,200.0
680,0.02083495631814003,0.02083495631814003,0.0,0.0,1.7135054044723512,1.7175723373889924,200.0
700,0.014678692445158958,0.014678692445158958,0.0,0.0,1.6882500429451466,1.6903647793829442,200.0
720,0.013192963786423206,0.013192963786423206,0.0,0.0,1.7175814945697785,1.706445647329092,200.0
740,0.013895763084292412,0.013895763084292412,0.0,0.0,1.7437893459796907,1.7165402944982053,200.0
760,0.014195527881383896,0.014195527881383896,0.0,0.0,1.7961662738621236,1.7525123714705308,200.0
780,0.0125427870079875,0.0125427870079875,0.0,0.0,1.8001924287080766,1.7800493495166303,200.0
800,0.012570730410516262,0.012570730410516262,0.0,0.0,1.760942891806364,1.7857671981255214,200.0
820,0.011635754257440567,0.011635754257440567,0.0,0.0,1.783216589421034,1.7814506366451581,200.0
840,0.011518789455294609,0.011518789455294609,0.0,0.0,1.7782171979546548,1.774125559727351,200.0
860,0.011099288240075111,0.011099288240075111,0.0,0.0,1.7826997810304166,1.7813778561353684,200.0
880,0.01070986408740282,0.01070986408740282,0.0,0.0,1.8128025820553304,1.791239853680134,200.0
900,0.010454469360411167,0.010454469360411167,0.0,0.0,1.8027882032990457,1.7994301887949307,200.0
920,0.010434596799314022,0.010434596799314022,0.0,0.0,1.8067468239367008,1.8074458697636921,200.0
940,0.010289494879543781,0.010289494879543781,0.0,0.0,1.8279213736951352,1.8124854669769606,200.0
960,0.010125051252543926,0.010125051252543926,0.0,0.0,1.8144348495304585,1.8163676823874315,200.0
980,0.010018991306424141,0.010018991306424141,0.0,0.0,1.8247040554583074,1.822353426227967,200.0
1000,0.009988395497202873,0.009988395497202873,0.0,0.0,1.8386573096811771,1.8259320715566476,200.0
1020,0.00998293049633503,0.00998293049633503,0.0,0.0,1.8351772948205471,1.8328462199866773,200.0
1040,0.009963739663362503,0.009963739663362503,0.0,0.0,1.836380462527275,1.8367383556763333,200.0
1060,0.009923959150910378,0.009923959150910378,0.0,0.0,1.8400537797510625,1.8372038456996282,200.0
1080,0.009824073873460293,0.009824073873460293,0.0,0.0,1.842377843618393,1.8396040286322435,200.0
1100,0.009866377338767052,0.009866377338767052,0.0,0.0,1.8491338399052621,1.8438551544249058,200.0
1120,0.009823111817240715,0.009823111817240715,0.0,0.0,1.847290814191103,1.8462674992382526,200.0
1140,0.009780989959836006,0.009780989959836006,0.0,0.0,1.8502328446805478,1.8488858329256375,200.0
1160,0.00972029659897089,0.00972029659897089,0.0,0.0,1.852941510140896,1.8501550563375158,200.0
1180,0.009705247357487679,0.009705247357487679,0.0,0.0,1.8547370329797268,1.8526371292670567,200.0
1200,0.00968496035784483,0.00968496035784483,0.0,0.0,1.857526253014803,1.8550682653784754,200.0
1220,0.009672271087765694,0.009672271087765694,0.0,0.0,1.858142931908369,1.8568020726342995,200.0
1240,0.009673028253018856,0.009673028253018856,0.0,0.0,1.8600926960110664,1.858587293644746,200.0
1260,0.009649333544075489,0.009649333544075489,0.0,0.0,1.858378156989813,1.8588712616364162,200.0
1280,0.009664001874625683,0.009664001874625683,0.0,0.0,1.860936301290989,1.8598023847639562,200.0
1300,0.009632689878344536,0.009632689878344536,0.0,0.0,1.8613230490982533,1.8602125024596852,200.0
1320,0.009626202285289764,0.009626202285289764,0.0,0.0,1.8617977916896344,1.8613523806929588,200.0
1340,0.00962790660560131,0.00962790660560131,0.0,0.0,1.8607132380902769,1.8612780262927215,200.0
1360,0.00961777288466692,0.00961777288466692,0.0,0.0,1.8614078961014748,1.8613063086271286,200.0
1380,0.009613935835659504,0.009613935835659504,0.0,0.0,1.8618115274608136,1.8613108872175217,200.0
1400,0.009610923938453197,0.009610923938453197,0.0,0.0,1.8617965039610864,1.8616719758411249,200.0
1420,0.009609819389879704,0.009609819389879704,0.0,0.0,1.8618106689751148,1.8618062334656715,200.0
1440,0.009607866406440735,0.009607866406440735,0.0,0.0,1.8620716486275197,1.8618929405212403,200.0
1460,0.009607790037989616,0.009607790037989616,0.0,0.0,1.862129453331232,1.8620039236446222,200.0
1480,0.009607160463929176,0.009607160463929176,0.0,0.0,1.8620798042416573,1.8620936354001363,200.0
1500,0.009607032872736454,0.009607032872736454,0.0,0.0,1.862091966122389,1.862100407898426,200.0
