epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse
20,0.09579019993543625,9.695163498690818e-06,0.2152872085571289,0.11732377111911774,1.2124085794910788,1.2124085794910788
40,0.060617584735155106,1.391132263961481e-05,0.16696643829345703,0.07732118666172028,0.8826084376573562,1.0475085085742175
60,0.05530805140733719,8.528187208867166e-06,0.10497017949819565,0.06580933183431625,0.8070974134393036,0.9673714768625795
80,0.05230872705578804,7.2437564995198045e-06,0.05884358286857605,0.05819670483469963,0.7835671720728278,0.8244243410564959
100,0.050232578068971634,6.819429927418241e-06,0.0017734527355059981,0.050413332879543304,0.7570298307761549,0.7825648054294287
120,0.04706645384430885,7.195710622909246e-06,0.0009637236944399774,0.04716642573475838,0.7177106154598295,0.7527692061029374
140,0.04309619590640068,7.404081770800985e-06,0.0031390369404107332,0.04341380298137665,0.6604065006561577,0.7117156489640475
160,0.039322588592767715,7.810149327269755e-06,0.006922238972038031,0.0400187149643898,0.6047464041151106,0.6609545067436993
180,0.03233997896313667,7.755244041618425e-06,0.0063145398162305355,0.03297531232237816,0.4905854141190648,0.5852461062967776
200,0.0266596507281065,8.555594831705093e-06,0.003289800835773349,0.026992909610271454,0.3894749945495278,0.4949356042612344
220,0.024847714230418205,9.27512883208692e-06,0.003777781268581748,0.025230130180716515,0.3794824268817901,0.4198476118501276
240,0.024249980226159096,1.130395321524702e-05,0.0028004737105220556,0.024535678327083588,0.36549396161735054,0.3781504610162228
260,0.024668432772159576,1.240621531906072e-05,0.00580042926594615,0.02525467798113823,0.3618184554185718,0.3689316146392375
280,0.026637161150574684,1.3735614629695192e-05,0.015103712677955627,0.0281543992459774,0.37891429305262864,0.36874223669618367
300,0.024382229894399643,1.578200863150414e-05,0.009006202220916748,0.02529074065387249,0.35512005714699624,0.3652842685393989
320,0.02362382598221302,1.755429184413515e-05,0.00907944142818451,0.024540547281503677,0.34996819004416463,0.36133418008126317
340,0.023314328864216805,2.0406247131177224e-05,0.005296465940773487,0.023854179307818413,0.335521522661671,0.34686992328427735
360,0.022179609164595604,2.1841049601789564e-05,0.006372067611664534,0.022827737033367157,0.3331552310809493,0.339548314595595
380,0.022103065624833107,2.461796066199895e-05,0.004503479693084955,0.022565722465515137,0.3229496739171445,0.3305421425532549
400,0.021291235461831093,2.7838876121677458e-05,0.0019841433968394995,0.021503569558262825,0.32066962583363057,0.3255915102772415
420,0.02104649879038334,3.043762808374595e-05,0.0013141930103302002,0.021193137392401695,0.31945823050662875,0.3210258434191346
440,0.020803527906537056,3.336758891236968e-05,0.0031913816928863525,0.021139349788427353,0.321185681367293,0.3204378459025174
460,0.020576635375618935,3.468779323156923e-05,0.002893540309742093,0.020883332937955856,0.3164917863998562,0.31904523275792596
480,0.020300671458244324,3.738369923667051e-05,0.0014065683353692293,0.020460020750761032,0.3263681106101721,0.32134852612577375
500,0.020196503028273582,3.972256672568619e-05,0.0013788491487503052,0.020354248583316803,0.3148205790761858,0.3192268253620714
520,0.02001495473086834,4.2241801565978676e-05,0.0028327913023531437,0.02031935378909111,0.32316981842927633,0.32145283603854474
540,0.01973850466310978,4.3592652218649164e-05,0.0016317963600158691,0.019923480227589607,0.31206347029656173,0.31668462260067465
560,0.01967213675379753,4.6523375203832984e-05,0.0025064200162887573,0.019946040585637093,0.31525414749607444,0.31682914540730417
580,0.019782831892371178,4.728719068225473e-05,0.00392689136788249,0.020199164748191833,0.31316746372170745,0.31349502717144784
600,0.01964493654668331,5.064476499683224e-05,0.0032117010559886694,0.019991429522633553,0.3064181370679289,0.31161324942857027
620,0.019314542412757874,5.1501909183571115e-05,0.0013274580705910921,0.019473038613796234,0.3280435087289661,0.31587636983953415
640,0.019390199333429337,5.23613634868525e-05,0.003366804216057062,0.01975306123495102,0.3210889864359051,0.3185168774109333
660,0.01927812770009041,5.326079553924501e-05,0.003943020012229681,0.019699059426784515,0.3181265542488545,0.32241968313790853
680,0.019093209877610207,5.6124838010873646e-05,0.0016678303945809603,0.01928805559873581,0.3169714535661042,0.3187289980836212
700,0.018988916650414467,5.647797661367804e-05,0.001441228436306119,0.019161278381943703,0.31506758045218886,0.31672186275571584
720,0.0191070307046175,5.856627467437647e-05,0.0021804242860525846,0.019354356452822685,0.31612685502693055,0.31605529634840784
740,0.019143687561154366,6.159915210446343e-05,0.005229151342064142,0.0196974016726017,0.3115197146292776,0.3142380500361323
760,0.01877436600625515,6.0317033785395324e-05,0.0012749492889270186,0.01893201842904091,0.31384455822408197,0.3138303759600967
780,0.018695279955863953,6.089307498768903e-05,0.0012615890009328723,0.018851885572075844,0.3170659764390439,0.3141434164308012
