plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
MLB:row23,MLB,23,0.022734333,9.773147,2
MLB:row24,MLB,24,0.01878695,9.958269,3
MLB:row25,MLB,25,0.020265423,9.724115,1
MLB:row26,MLB,26,0.01921168,9.984322,4
MLB:row27,MLB,27,0.019109135,9.864805,2
MLB:row28,MLB,28,0.0176062,9.949971,3
MLB:row29,MLB,29,0.020085052,9.722248,1
MLB:row30,MLB,30,0.019340232,9.866055,2
MLB:row31,MLB,31,0.01849332,9.860972,2
MLB:row32,MLB,32,0.017855532,9.950349,3
MLB:row33,MLB,33,0.017421348,9.948664,3
MLB:row34,MLB,34,0.017692083,9.948879,3
MLB:row35,MLB,35,0.01961113,9.771338,1
MLB:row36,MLB,36,0.019662382,9.771598,1
MLB:row37,MLB,37,0.021497779,9.730445,1
MLB:row38,MLB,38,0.01943452,9.866783,2
MLB:row39,MLB,39,0.019452728,9.866603,2
MLB:row40,MLB,40,0.01994704,9.773013,1
EMS57:row3,EMS57,3,0.057581637,10.132957,3
EMS57:row4,EMS57,4,0.05889552,10.226354,4
EMS57:row5,EMS57,5,0.059274577,10.131009,3
EMS57:row6,EMS57,6,0.05971407,10.225316,4
EMS57:row7,EMS57,7,0.058894075,10.22449,4
EMS57:row8,EMS57,8,0.056352235,10.012025,2
EMS57:row9,EMS57,9,0.057052035,10.116126,2
EMS57:row10,EMS57,10,0.061389815,10.207362,3
EMS57:row11,EMS57,11,0.051182806,10.100733,2
EMS57:row12,EMS57,12,0.055480845,10.20386,3
EMS57:row13,EMS57,13,0.053294964,10.116208,2
EMS57:row14,EMS57,14,0.050638035,10.104312,2
EMS57:row15,EMS57,15,0.055945303,10.077551,2
EMS57:row16,EMS57,16,0.056236472,10.103434,2
EMS57:row17,EMS57,17,0.056687728,10.203341,3
EMS57:row18,EMS57,18,0.04761876,10.007547,1
phyAB:row3,phyAB,3,0.071806625,10.421185,3
phyAB:row4,phyAB,4,0.07785117,10.507902,4
phyAB:row5,phyAB,5,0.07317663,10.383938,3
phyAB:row6,phyAB,6,0.07433303,10.41841,3
phyAB:row7,phyAB,7,0.06611636,10.288875,2
phyAB:row8,phyAB,8,0.079384096,10.509156,4
phyAB:row9,phyAB,9,0.06978851,10.312617,2
phyAB:row10,phyAB,10,0.07661305,10.417749,3
phyAB:row11,phyAB,11,0.06298547,10.279673,2
phyAB:row12,phyAB,12,0.07779933,10.479655,3
phyAB:row13,phyAB,13,0.07113255,10.40956,3
phyAB:row14,phyAB,14,0.072276495,10.419607,3
phyAB:row15,phyAB,15,0.06445209,10.288542,2
phyAB:row16,phyAB,16,0.0751383,10.506295,4
phyAB:row17,phyAB,17,0.07189241,10.383446,3
phyAB:row18,phyAB,18,0.07294759,10.408421,3
phyAB:row19,phyAB,19,0.063684486,10.279808,2
phyAB:row20,phyAB,20,0.07978838,10.508054,4
phyAB:row21,phyAB,21,0.07432873,10.481942,3
phyAB:row22,phyAB,22,0.069588035,10.389568,2
phyAB:row23,phyAB,23,0.07670256,10.483302,3
phyAB:row24,phyAB,24,0.07455595,10.483686,3
phyAB:row25,phyAB,25,0.07747389,10.509028,4
phyAB:row26,phyAB,26,0.07861619,10.508279,4
phyAB:row27,phyAB,27,0.08168413,10.507263,4
phyAB:row28,phyAB,28,0.076949045,10.510008,4
phyAB:row29,phyAB,29,0.0757715,10.420449,3
phyAB:row30,phyAB,30,0.07070299,10.395752,2
phyAB:row31,phyAB,31,0.06824523,10.411947,3
phyAB:row32,phyAB,32,0.07717,10.508396,4
phyAB:row33,phyAB,33,0.066553384,10.356904,2
phyAB:row34,phyAB,34,0.062244926,10.279494,2
phyAB:row35,phyAB,35,0.05921766,10.18065,1
phyAB:row36,phyAB,36,0.07018831,10.410514,3
phyAB:row37,phyAB,37,0.06162681,10.28993,1
phyAB:row38,phyAB,38,0.059881885,10.291967,1
phyAB:row39,phyAB,39,0.060868178,10.29083,1
