epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,grad_norm,L_m,L_y
10,0.14751936495304108,0.1488247960805893,162.47431472068726,162.47431472068726,10,1.3106470108032227,0.0013054335722699761,0.0
20,0.10010936111211777,0.1006280928850174,90.27374067566068,90.27374067566068,20,0.9131029844284058,0.0005187328206375241,0.0
30,0.07624055445194244,0.07637157291173935,109.15393011387795,109.15393011387795,20,0.44377419352531433,0.0001310191146330908,0.0
40,0.06566618382930756,0.06576192378997803,112.36649340436041,112.36649340436041,20,0.5966819524765015,9.573840361554176e-05,0.0
50,0.05567045509815216,0.05582965165376663,100.22565140966177,100.22565140966177,20,0.5152769684791565,0.00015919702127575874,0.0
60,0.052473220974206924,0.05268744006752968,105.34463910720616,105.34463910720616,20,0.3607776463031769,0.00021421756537165493,0.0
70,0.05101209878921509,0.05119742825627327,104.36883547796756,104.36883547796756,20,0.023033443838357925,0.00018532884132582694,0.0
80,0.05032311752438545,0.05051443725824356,102.44632274380088,102.44632274380088,20,0.12617620825767517,0.00019131938461214304,0.0
90,0.04989379271864891,0.050085633993148804,104.24543299165339,104.24543299165339,20,0.08764126151800156,0.00019184191478416324,0.0
100,0.04953812435269356,0.04973243921995163,99.90156512497902,99.90156512497902,20,0.020359603688120842,0.00019431316468399018,0.0
110,0.04934541881084442,0.04953479766845703,97.25006676646382,97.25006676646382,20,0.03338739648461342,0.00018937932327389717,0.0
120,0.049163106828927994,0.0493483729660511,93.12433941274435,93.12433941274435,20,0.018775474280118942,0.0001852645946200937,0.0
130,0.04896184056997299,0.049139171838760376,88.09480515970945,88.09480515970945,130,0.022462770342826843,0.00017733029380906373,0.0
140,0.048777416348457336,0.04894893243908882,83.64669874759376,83.64669874759376,140,0.11621720343828201,0.00017151569772977382,0.0
150,0.04874826967716217,0.04891158267855644,70.97745066882133,70.97745066882133,150,0.250760018825531,0.0001633111824048683,0.0
160,0.04811757057905197,0.04827958717942238,72.10641595403284,72.10641595403284,150,0.03492625802755356,0.00016201709513552487,0.0
170,0.047839440405368805,0.04799685627222061,71.67308021927387,71.67308021927387,150,0.16607746481895447,0.00015741527022328228,0.0
180,0.04728906229138374,0.04744112119078636,72.19961617378951,72.19961617378951,150,0.09936586022377014,0.00015205868112388998,0.0
190,0.046721432358026505,0.04686632379889488,74.07963721858799,74.07963721858799,150,0.05072789266705513,0.00014489266322925687,0.0
200,0.04818108677864075,0.048327043652534485,86.13213351102412,86.13213351102412,150,0.5927609205245972,0.00014595671382267028,0.0
210,0.046221375465393066,0.046351108700037,96.76641346916824,96.76641346916824,150,0.2477731704711914,0.00012973322009202093,0.0
220,0.04518457129597664,0.0453067347407341,106.10990003207803,106.10990003207803,150,0.10117504000663757,0.00012216466711834073,0.0
230,0.04495985433459282,0.04508211091160774,121.79646857223631,121.79646857223631,150,0.1762193888425827,0.00012225518003106117,0.0
240,0.04647685959935188,0.046596359461545944,144.17382634871007,144.17382634871007,150,0.4571450650691986,0.00011949818872381002,0.0
250,0.044679127633571625,0.04480142146348953,162.50943666604758,162.50943666604758,150,0.24802981317043304,0.00012229432468302548,0.0
260,0.04422436282038689,0.04434577748179436,188.34705541556062,188.34705541556062,150,0.3329015374183655,0.00012141442130086944,0.0
270,0.044840145856142044,0.04496541991829872,192.08296175643505,192.08296175643505,150,0.4227886199951172,0.00012527251965366304,0.0
280,0.042682427912950516,0.042799483984708786,249.82441734840273,249.82441734840273,150,0.1799173206090927,0.00011705693032126874,0.0
290,0.04162441939115524,0.04175456613302231,283.5073143040395,283.5073143040395,150,0.2334616631269455,0.0001301466254517436,0.0
300,0.04335510730743408,0.043509259819984436,332.155157403363,332.155157403363,150,0.6281424164772034,0.00015415396774187684,0.0
310,0.04192519932985306,0.04207218810915947,326.6002079703212,326.6002079703212,150,0.618244469165802,0.00014698953600600362,0.0
320,0.04272238165140152,0.04289943724870682,334.8947994640839,334.8947994640839,150,0.8051525950431824,0.00017705548088997602,0.0
330,0.03846914693713188,0.038634322583675385,334.65547500968813,334.65547500968813,150,0.030568402260541916,0.00016517654876224697,0.0
340,0.03831670805811882,0.03848559781908989,334.6577686877525,334.6577686877525,150,0.1073102131485939,0.00016888923710212111,0.0
350,0.03903305158019066,0.03920387476682663,334.6843284371567,334.6843284371567,150,0.4464689791202545,0.00017082477279473096,0.0
360,0.03976784273982048,0.039949603378772736,335.1662354113805,335.1662354113805,150,0.6220309734344482,0.00018176014418713748,0.0
370,0.03901197761297226,0.03917767107486725,334.76486781464337,334.76486781464337,150,0.47431856393814087,0.00016569241415709257,0.0
380,0.03867829591035843,0.038859277963638306,335.38601147318246,335.38601147318246,150,0.3618389666080475,0.00018098291184287518,0.0
390,0.037827037274837494,0.038001008331775665,335.24375130414603,335.24375130414603,150,0.09516603499650955,0.00017397009651176631,0.0
400,0.038491398096084595,0.03866047412157059,334.35734899037004,334.35734899037004,150,0.35935094952583313,0.00016907582175917923,0.0
410,0.03821505233645439,0.03839772194623947,335.29548938321113,335.29548938321113,150,0.33522289991378784,0.0001826691732276231,0.0
420,0.03907870873808861,0.03927118331193924,335.2237076856065,335.2237076856065,150,0.5465632081031799,0.00019247503951191902,0.0
430,0.03918730095028877,0.03937355801463127,333.875259564482,333.875259564482,150,0.5381190180778503,0.00018625672964844853,0.0
440,0.039250146597623825,0.03943093121051788,331.3354020760703,331.3354020760703,150,0.6344737410545349,0.00018078507855534554,0.0
450,0.0381811261177063,0.03836796060204506,334.34736627788544,334.34736627788544,150,0.3789558708667755,0.0001868336694315076,0.0
460,0.03750760108232498,0.03768932446837425,329.623979401263,329.623979401263,150,0.1964540332555771,0.0001817225565901026,0.0
470,0.03754802793264389,0.03773770481348038,329.27904149781347,329.27904149781347,150,0.2831273674964905,0.00018967804498970509,0.0
480,0.03782658278942108,0.0380098894238472,315.96121684956194,315.96121684956194,150,0.31976327300071716,0.00018330516468267888,0.0
490,0.03742621839046478,0.037618059664964676,318.8796354766846,318.8796354766846,150,0.26565033197402954,0.0001918399939313531,0.0
500,0.037766408175230026,0.03796045482158661,314.94728082250356,314.94728082250356,150,0.4191170036792755,0.00019404820341151208,0.0
510,0.039173346012830734,0.03938992694020271,315.65443740845564,315.65443740845564,150,0.5870108604431152,0.000216580432606861,0.0
520,0.03799214959144592,0.03818472847342491,295.69443386013864,295.69443386013864,150,0.4542498290538788,0.00019258010433986783,0.0
530,0.038499776273965836,0.0386953130364418,281.17850126207117,281.17850126207117,150,0.6235275864601135,0.00019553596212062985,0.0
540,0.03780809044837952,0.038011498749256134,290.8143470684838,290.8143470684838,150,0.509208083152771,0.00020340847549960017,0.0
550,0.03858520835638046,0.03880361095070839,293.10833790711166,293.10833790711166,150,0.571251630783081,0.00021840284171048552,0.0
560,0.037564583122730255,0.03777359426021576,270.7217793538571,270.7217793538571,150,0.4879258871078491,0.0002090120397042483,0.0
570,0.037587590515613556,0.03778138756752014,247.3830576941407,247.3830576941407,150,0.4564257860183716,0.00019379801233299077,0.0
580,0.03814391791820526,0.03837154433131218,270.2182127606392,270.2182127606392,150,0.5204968452453613,0.00022762558364775032,0.0
590,0.0369163416326046,0.037124667316675186,253.19925184580686,253.19925184580686,150,0.34414559602737427,0.00020832748850807548,0.0
600,0.03640756756067276,0.03661247715353966,251.68206199981213,251.68206199981213,150,0.21626853942871094,0.00020490880706347525,0.0
610,0.03655485808849335,0.036774277687072754,261.3198365809608,261.3198365809608,150,0.2789008915424347,0.00021942128660157323,0.0
620,0.036809515208005905,0.037022776901721954,243.7314179576075,243.7314179576075,150,0.44101622700691223,0.00021326019486878067,0.0
630,0.036121346056461334,0.036339521408081055,246.5365601657796,246.5365601657796,150,0.23026761412620544,0.0002181748568546027,0.0
640,0.035852111876010895,0.036068663001060486,238.3571999302268,238.3571999302268,150,0.11224780976772308,0.00021654974261764437,0.0
650,0.036347199231386185,0.0365714505314827,247.95671179093839,247.95671179093839,150,0.35597074031829834,0.0002242524060420692,0.0
660,0.036387041211128235,0.036599405109882355,232.4873649892831,232.4873649892831,150,0.4201385974884033,0.00021236221073195338,0.0
670,0.035947035998106,0.036176491528749466,252.03893745500565,252.03893745500565,150,0.27748754620552063,0.0002294538717251271,0.0
680,0.03571859002113342,0.03593730553984642,241.10046495970846,241.10046495970846,150,0.24125811457633972,0.00021871592616662383,0.0
690,0.03592460975050926,0.03615298494696617,249.1668615505922,249.1668615505922,150,0.39504992961883545,0.00022837457072455436,0.0
700,0.03584964945912361,0.036086104810237885,256.4201753321886,256.4201753321886,150,0.3225909173488617,0.0002364571118960157,0.0
710,0.03612782433629036,0.03635966777801514,249.66526736816525,249.66526736816525,150,0.4915107786655426,0.00023184309247881174,0.0
720,0.03549880534410477,0.03573610261082649,254.5310968654883,254.5310968654883,150,0.36731839179992676,0.0002372961025685072,0.0
730,0.036229636520147324,0.03645075485110283,243.58795882049202,243.58795882049202,150,0.4830681383609772,0.0002211197861470282,0.0
