epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.045296262949705124,4.334694040153408e-06,0.2062707245349884,0.04952631890773773,0.6980048773512244,0.6980048773512244,-1
40,0.03345198184251785,6.083354037400568e-06,0.2254149466753006,0.03874780982732773,0.5161032185330987,0.6070540479421616,-1
60,0.03016536310315132,3.598692501327605e-06,0.1753452867269516,0.03371816128492355,0.4524798198714853,0.5555293052519361,-1
80,0.028854211792349815,3.772155423575896e-06,0.12176282703876495,0.03195791691541672,0.4332098587751389,0.46726429905990763,-1
100,0.028110463172197342,3.827510681730928e-06,0.09851070493459702,0.03100932575762272,0.431109653621912,0.4389331107561787,-1
120,0.028620710596442223,4.28897737947409e-06,0.07924365997314453,0.03155763819813728,0.438462221480906,0.43426057795931894,-1
140,0.02760842815041542,4.273521881259512e-06,0.07406290620565414,0.030485818162560463,0.42469694487378,0.4314229399921994,-1
160,0.02529851533472538,5.109317044116324e-06,0.07391411066055298,0.028592314571142197,0.40673719529435043,0.4232987872163455,-1
180,0.021093448624014854,4.574877948471112e-06,0.08201783150434494,0.02420106530189514,0.44329530098661785,0.4249098137182494,-1
200,0.020901743322610855,5.57958856006735e-06,0.07536187022924423,0.024445155635476112,0.39416973855718973,0.414734078279386,200
220,0.020563293248414993,4.951471510139527e-06,0.07058989256620407,0.02374492771923542,0.35722794383391737,0.39823099445924165,220
240,0.019184308126568794,4.557201918942155e-06,0.08232688158750534,0.022286178544163704,0.35033666805177927,0.3672447834809621,240
260,0.018978333100676537,4.941882707498735e-06,0.07362912595272064,0.022185565903782845,0.35276453050971035,0.35344304746513566,260
280,0.020813968032598495,4.369561338535277e-06,0.09318436682224274,0.023930592462420464,0.35905449457094074,0.35405189771081014,260
300,0.019284311681985855,4.914872988592833e-06,0.07229289412498474,0.022464677691459656,0.3689035473428667,0.3602408574745059,260
320,0.019524872303009033,4.597672159434296e-06,0.06768709421157837,0.022500578314065933,0.3501263849809766,0.35936147563159465,260
340,0.018749160692095757,4.335518042353215e-06,0.08621781319379807,0.021779097616672516,0.3440389765053988,0.3543563029430807,260
360,0.018090179190039635,4.259487923263805e-06,0.07305394858121872,0.02095046266913414,0.3287215494737029,0.34096230365335944,360
380,0.01772700808942318,4.1407324715692084e-06,0.07682828605175018,0.020565656945109367,0.32279462803527714,0.33185171800479296,380
400,0.01792030595242977,4.118221568205627e-06,0.08122807741165161,0.02079169824719429,0.3278262352868915,0.3264474709319572,400
420,0.018084732815623283,4.24977952206973e-06,0.06836265325546265,0.020893247798085213,0.35720696923136713,0.3359426108511786,400
440,0.01628468930721283,4.215462467982434e-06,0.08073647320270538,0.019199786707758904,0.3364367124177516,0.3404899723120034,400
460,0.015520877204835415,3.968029432144249e-06,0.07514024525880814,0.01825629360973835,0.3174937224015594,0.337045801350226,400
