epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse
20,0.07342054694890976,4.297726263757795e-05,0.20000992715358734,0.07563553750514984,0.9915105419531464,0.9915105419531464
40,0.052213966846466064,8.247663572547026e-06,0.032006848603487015,0.05257527530193329,0.8140173361189663,0.9027639390360563
60,0.04393337666988373,6.9660877670685295e-06,0.014882124029099941,0.0441170297563076,0.653274993930012,0.8196009573340416
80,0.03615449741482735,7.981216185726225e-06,0.01883007399737835,0.036382704973220825,0.5350884385742247,0.6674602562077343
100,0.02493896149098873,6.1103596635803115e-06,0.011177963577210903,0.025081291794776917,0.3659435010552406,0.5181023111864924
120,0.025621039792895317,6.810136255808175e-06,0.009601989760994911,0.025751110166311264,0.37183110823854804,0.42428768262267114
140,0.023349856957793236,6.246565590117825e-06,0.001883837627246976,0.023399928584694862,0.3457891751434654,0.36118792814575135
160,0.022631308063864708,6.39014888292877e-06,0.0032120614778250456,0.022695379331707954,0.3417207819018513,0.3531136884279549
180,0.02260465733706951,7.136684871511534e-06,0.01116989552974701,0.02275203913450241,0.3307776703499257,0.33942920913174746
200,0.020731419324874878,7.112044386303751e-06,0.0020915716886520386,0.02078789472579956,0.31798248288966713,0.3301603117138147
220,0.02031753771007061,8.527241334377322e-06,0.010292193852365017,0.020463095977902412,0.3300792641211301,0.3262798057869077
240,0.019675452262163162,8.591097866883501e-06,0.009192625060677528,0.019810335710644722,0.31770571153610944,0.3219224861823022
260,0.019727665930986404,8.51316872285679e-06,0.009484732523560524,0.01986507885158062,0.3224871021285653,0.3234240259286016
280,0.01940436288714409,8.897975931176916e-06,0.005881667137145996,0.019507668912410736,0.32214230701513585,0.3207783735599368
300,0.019366487860679626,8.960810191638302e-06,0.006850606296211481,0.019479798153042793,0.3232146139405668,0.32261467436142266
320,0.01867026649415493,9.058129762706812e-06,0.0075150104239583015,0.018790706992149353,0.31955791521258653,0.321638278722763
340,0.018350737169384956,9.432719707547221e-06,0.006113460753113031,0.018459035083651543,0.3205661336369812,0.3211128875967115
360,0.017929241061210632,1.0082809239975177e-05,0.008112112060189247,0.018060777336359024,0.3305717592090368,0.3235652693528682
380,0.017922833561897278,1.0961130101350136e-05,0.014746802859008312,0.018125107511878014,0.32713824587501583,0.3260920462403446
400,0.01725810393691063,1.039792005030904e-05,0.0034358412958681583,0.017344452440738678,0.3384440400805324,0.33205134838819506
420,0.01707315258681774,1.0954650861094706e-05,0.0018643677467480302,0.01714656874537468,0.3202285702005029,0.3286036187186837
440,0.016896232962608337,1.133911337092286e-05,0.004445943515747786,0.016997387632727623,0.3224968891683966,0.3270564998164773
460,0.01662813127040863,1.146696104115108e-05,0.006521144416183233,0.016750676557421684,0.3330719262510538,0.32526579520665105
480,0.016368670389056206,1.1845140761579387e-05,0.0032177686225622892,0.016460074111819267,0.32433250853978096,0.32663377465307714
500,0.016032367944717407,1.2044817594869528e-05,0.0032258450519293547,0.016124852001667023,0.32936871991865335,0.32892438490316267
520,0.0161561518907547,1.2547078767966013e-05,0.005679681897163391,0.016275685280561447,0.32981659837067123,0.32783927560970183
540,0.01557228248566389,1.2375612641335465e-05,0.0014918387169018388,0.01564907841384411,0.3251522178445011,0.3281125120446086
560,0.015477639622986317,1.228841756528709e-05,0.004648229572921991,0.015585564076900482,0.3327338006347418,0.3292342056166381
580,0.015364286489784718,1.2582467206811998e-05,0.0017465621931478381,0.015444665215909481,0.3283143260870129,0.3287334481887519
600,0.015043887309730053,1.2784902537532616e-05,0.0019819200970232487,0.015127630904316902,0.3301949709523469,0.3304143658913672
620,0.015393957495689392,1.2889425306639168e-05,0.0031932236161082983,0.015490337274968624,0.325826680323109,0.3281119924541563
640,0.015137133188545704,1.2842433534387965e-05,0.005013975780457258,0.01525148469954729,0.32373601018264886,0.3265858871527016
660,0.01452446635812521,1.3017050150665455e-05,0.004610663745552301,0.014635658822953701,0.31331605807319285,0.32095958285965026
680,0.014367535710334778,1.3385500096774194e-05,0.003239065408706665,0.014466853812336922,0.31382071668840944,0.316957594981417
700,0.014121945016086102,1.341495408269111e-05,0.005858704447746277,0.014247606508433819,0.3077684674747288,0.31163508074544366
720,0.013939893804490566,1.4115061276243068e-05,0.0014320164918899536,0.014024789445102215,0.306589908560738,0.3093930309079587
740,0.01332792080938816,1.3720774404646363e-05,0.004845348186790943,0.01344497874379158,0.31511669452674684,0.3098250235207379
760,0.01324762124568224,1.4252073015086353e-05,0.0038514973130077124,0.013357396237552166,0.3166127828322351,0.31277312863990664
780,0.012874670326709747,1.4739041944267228e-05,0.007513422053307295,0.013023500330746174,0.30798902084492147,0.31323949940130114
800,0.012330859899520874,1.4684052985103335e-05,0.002319985767826438,0.012427479960024357,0.3106601416636258,0.31175398178026076
820,0.012339330278337002,1.4795978131587617e-05,0.004363700747489929,0.01245694700628519,0.3084538157992065,0.3090343261025846
840,0.011931552551686764,1.5101830285857432e-05,0.0014403731329366565,0.012021465227007866,0.30964655697718263,0.30958683814667165
860,0.011580104939639568,1.5343815903179348e-05,0.0018641561036929488,0.011675464920699596,0.3121792026814073,0.3100931918192655
880,0.011165139265358448,1.5570232790196314e-05,0.0016187370056286454,0.011259177699685097,0.31757395702600477,0.3131332388948649
900,0.01114234235137701,1.5588464520988055e-05,0.001955631421878934,0.011239840649068356,0.31610260463319717,0.3152852547802031
920,0.010815627872943878,1.5785764844622463e-05,0.0009990513790398836,0.010904546827077866,0.31663813203200697,0.3167715645637363
940,0.010706297121942043,1.5870489733060822e-05,0.002674973104149103,0.010812398977577686,0.315227188417688,0.31598930836096406
