epoch,selection_eligible,train_objective,val_rmse,val_rmse_smooth,seconds
10,True,0.43045690655708313,294.83240187579634,294.83240187579634,0.05772995948791504
20,True,0.3801524341106415,259.4843207099676,259.4843207099676,0.11239727959036827
30,True,0.32734256982803345,228.08827291353106,228.08827291353106,0.1643533892929554
40,True,0.2798424959182739,211.36347621045113,211.36347621045113,0.21673545613884926
50,True,0.24843378365039825,216.10870515773178,216.10870515773178,0.267905630171299
60,True,0.23464800417423248,228.54951072065234,228.54951072065234,0.3194923922419548
70,True,0.2244424819946289,225.5801880792153,225.5801880792153,0.37128954753279686
80,True,0.21074798703193665,208.7757121279228,208.7757121279228,0.4244634062051773
90,True,0.19526052474975586,189.58935576490046,189.58935576490046,0.4773162379860878
100,True,0.17790864408016205,169.57752291168632,169.57752291168632,0.5296961329877377
110,True,0.1591346710920334,142.47821180738032,142.47821180738032,0.5817857794463634
120,True,0.1390012502670288,110.80109722222925,110.80109722222925,0.6339474767446518
130,True,0.11777839809656143,82.40415078528106,82.40415078528106,0.687692504376173
140,True,0.09525085985660553,58.333524274588825,58.333524274588825,0.7406454980373383
150,True,0.07658886909484863,44.08205210572734,44.08205210572734,0.7954633384943008
160,True,0.06590209901332855,43.338186896549466,43.338186896549466,0.8483010046184063
170,True,0.06295428425073624,48.277873479157535,48.277873479157535,0.8993366695940495
180,True,0.06160502880811691,48.700027533352824,48.700027533352824,0.9512444697320461
190,True,0.06084529310464859,47.94482099840507,47.94482099840507,1.003345564007759
200,True,0.06042216718196869,48.9916667443952,48.9916667443952,1.0558387711644173
210,True,0.06007376313209534,50.10137360483632,50.10137360483632,1.1093381233513355
220,True,0.059781767427921295,50.520852787311675,50.520852787311675,1.1620741449296474
230,True,0.05952134355902672,51.49751328775898,51.49751328775898,1.215030811727047
240,True,0.05928143113851547,51.715269348992855,51.715269348992855,1.2676890008151531
250,True,0.05904918164014816,52.17626931733757,52.17626931733757,1.3204115442931652
260,True,0.05882273241877556,52.80341759046838,52.80341759046838,1.3728342726826668
270,True,0.058603256940841675,52.769738968094586,52.769738968094586,1.4250992462038994
280,True,0.05838623642921448,53.064020470202564,53.064020470202564,1.4778514504432678
290,True,0.058171167969703674,53.65965347640663,53.65965347640663,1.5299630202353
300,True,0.057956546545028687,53.93795416756913,53.93795416756913,1.583516538143158
310,True,0.05772964656352997,54.461339572811724,54.461339572811724,1.636355772614479
320,True,0.057506781071424484,55.098454268099964,55.098454268099964,1.6889379061758518
330,True,0.057282090187072754,55.13010963184029,55.13010963184029,1.7397627159953117
340,True,0.05705855041742325,55.650331455548105,55.650331455548105,1.7909846603870392
350,True,0.05681293085217476,56.12700597668767,56.12700597668767,1.8433976918458939
360,True,0.05654028430581093,56.215045420799555,56.215045420799555,1.8956467360258102
370,True,0.05623570829629898,56.38138920951158,56.38138920951158,1.9483596421778202
380,True,0.05594421550631523,56.722436982834935,56.722436982834935,2.0010694563388824
390,True,0.05565830320119858,56.18301212146908,56.18301212146908,2.053906060755253
400,True,0.05540844425559044,56.130081590455774,56.130081590455774,2.106708597391844
410,True,0.05518041551113129,56.3189320951742,56.3189320951742,2.159471105784178
420,True,0.05496619641780853,56.59970565799981,56.59970565799981,2.2114339657127857
430,True,0.054770443588495255,56.49055394988656,56.49055394988656,2.2627583853900433
440,True,0.054586201906204224,57.09143244143665,57.09143244143665,2.3164334632456303
450,True,0.05441384017467499,57.53058708105773,57.53058708105773,2.3706091791391373
460,True,0.05422605574131012,57.33331773526221,57.33331773526221,2.4244433790445328
470,True,0.054037563502788544,57.78070224816531,57.78070224816531,2.4778922945261
480,True,0.05385982245206833,57.98874275828004,57.98874275828004,2.5308876521885395
490,True,0.05367429181933403,58.89549494874627,58.89549494874627,2.5841865316033363
500,True,0.05350175499916077,58.70984386428237,58.70984386428237,2.637834805995226
510,True,0.05331851541996002,58.97585187456876,58.97585187456876,2.691938228905201
520,True,0.053137704730033875,59.763508741222324,59.763508741222324,2.750392150133848
530,True,0.05294932797551155,60.08459760570735,60.08459760570735,2.8069768957793713
540,True,0.0527786910533905,60.918238807872534,60.918238807872534,2.8614657521247864
550,True,0.05257409065961838,61.36259331992358,61.36259331992358,2.916902896016836
560,True,0.052379291504621506,62.52317487209022,62.52317487209022,2.973229546099901
570,True,0.05218426138162613,63.663843128334584,63.663843128334584,3.0276096127927303
580,True,0.051969464868307114,63.9898321232298,63.9898321232298,3.0823716521263123
590,True,0.0517546720802784,65.24442841151118,65.24442841151118,3.1348699256777763
600,True,0.05151858553290367,67.1027311921379,67.1027311921379,3.187109787017107
610,True,0.05127590522170067,69.00267204898954,69.00267204898954,3.2406646013259888
620,True,0.051033761352300644,71.40415949849098,71.40415949849098,3.294242911040783
630,True,0.05077960714697838,72.58072511966854,72.58072511966854,3.3478889092803
640,True,0.05051112547516823,73.9447272451669,73.9447272451669,3.4023695923388004
650,True,0.05026433989405632,77.38426040592582,77.38426040592582,3.456206861883402
660,True,0.05002646520733833,78.5803613874355,78.5803613874355,3.510701645165682
670,True,0.0497339591383934,79.29065874846428,79.29065874846428,3.5653046518564224
680,True,0.04949105530977249,83.35347285868585,83.35347285868585,3.6212270371615887
690,True,0.04928700253367424,85.71861984635532,85.71861984635532,3.67684019356966
700,True,0.049067284911870956,85.81537135743321,85.81537135743321,3.73466095328331
710,True,0.04884125664830208,89.42831830889226,89.42831830889226,3.7902397476136684
720,True,0.04858065024018288,89.59196441942632,89.59196441942632,3.845770988613367
730,True,0.0484335795044899,89.93958045266122,89.93958045266122,3.898988515138626
740,True,0.04822232574224472,92.80508158103228,92.80508158103228,3.9521887712180614
750,True,0.04808438941836357,92.75632788990319,92.75632788990319,4.005300138145685
760,True,0.04796270281076431,92.79681912709594,92.79681912709594,4.059424418956041
770,True,0.04780452698469162,95.12571036263466,95.12571036263466,4.113705024123192
780,True,0.047658100724220276,92.81464074501068,92.81464074501068,4.167990852147341
790,True,0.047510385513305664,94.21209017023713,94.21209017023713,4.226326711475849
800,True,0.04741435870528221,94.15887292946577,94.15887292946577,4.281941648572683
810,True,0.047283973544836044,94.1114224645096,94.1114224645096,4.3388869017362595
820,True,0.04718365520238876,92.36454552166789,92.36454552166789,4.393030408769846
