plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
Col-0:row3,Col-0,3,0.026136462,9.108851,2
Col-0:row4,Col-0,4,0.02111303,8.927856,2
Col-0:row5,Col-0,5,0.026054973,9.105077,2
Col-0:row6,Col-0,6,0.025344213,8.976507,2
Col-0:row7,Col-0,7,0.024703864,9.082686,2
Col-0:row8,Col-0,8,0.023683505,8.917946,1
Col-0:row9,Col-0,9,0.023796167,8.923711,1
Col-0:row10,Col-0,10,0.02204294,9.072977,2
Col-0:row11,Col-0,11,0.022228654,9.101777,3
Col-0:row12,Col-0,12,0.02352413,8.909743,1
Col-0:row13,Col-0,13,0.021062274,8.924884,2
Col-0:row14,Col-0,14,0.022021534,9.089618,3
Col-0:row15,Col-0,15,0.020415073,9.235025,4
Col-0:row16,Col-0,16,0.022186145,9.080595,2
Col-0:row17,Col-0,17,0.02144384,8.9477415,2
Col-0:row18,Col-0,18,0.023380727,9.122744,3
Col-0:row19,Col-0,19,0.025365194,8.978932,2
Col-0:row20,Col-0,20,0.024806054,9.08702,2
Col-0:row21,Col-0,21,0.023274891,9.115753,3
Col-0:row22,Col-0,22,0.028532797,8.969809,1
Col-0:row23,Col-0,23,0.026300993,9.116433,2
Col-0:row24,Col-0,24,0.024865145,8.93435,1
Col-0:row25,Col-0,25,0.021908794,9.065837,2
Col-0:row26,Col-0,26,0.023395788,9.12206,3
Col-0:row27,Col-0,27,0.024026318,8.935403,1
Col-0:row28,Col-0,28,0.0244589,8.818386,1
Col-0:row29,Col-0,29,0.023819737,8.924913,1
Col-0:row30,Col-0,30,0.024865145,8.93435,1
Col-0:row31,Col-0,31,0.021943314,9.067545,2
Col-0:row32,Col-0,32,0.024889948,8.935534,1
Col-0:row33,Col-0,33,0.023737969,8.920735,1
Col-0:row34,Col-0,34,0.024699073,8.926397,1
Col-0:row35,Col-0,35,0.023389881,8.90279,1
hy5:row3,hy5,3,0.045290884,9.243836,1
hy5:row4,hy5,4,0.045344763,9.624896,2
hy5:row5,hy5,5,0.043034855,9.476913,2
hy5:row6,hy5,6,0.042864356,9.472111,2
hy5:row7,hy5,7,0.050702948,9.504579,2
hy5:row8,hy5,8,0.04904825,9.989064,4
